,bab,ayat,jawa,indo
75,Ezra 2,63,"Lan tumrap wong-wong mau kadhawuhake dening kepala dhaerah, manawa ora diparengake mangan sesaosan kang suci pinunjul, nganti ana imam kang jumeneng kang ngasta Urim lan Tumim.","Dan tentang mereka diputuskan oleh kepala daerah, bahwa mereka tidak boleh makan dari persembahan maha kudus, sampai ada seorang imam bertindak dengan memegang Urim dan Tumim."
76,Ezra 2,64,Sagolongane wong kabeh iku mau gunggunge ana patang puluh loro ewu telung atus sewidak;,"Seluruh jemaah itu bersama-sama ada empat puluh dua ribu tiga ratus enam puluh orang,"
77,Ezra 2,65,iku kejaba bature lanang lan wadon kang cacahe pitung ewu telung atus telung puluh pitu. Ing antarane ana pasindhen lanang lan wadon rong atus.,selain dari budak mereka laki-laki dan perempuan yang berjumlah tujuh ribu tiga ratus tiga puluh tujuh orang. Pada mereka ada dua ratus penyanyi laki-laki dan perempuan.
78,Ezra 2,66,"Jarane ana pitung atus telung puluh nenem, bihale rong atus patang puluh lima;","Mereka mempunyai tujuh ratus tiga puluh enam ekor kuda, dua ratus empat puluh lima ekor bagal,"
79,Ezra 2,67,"untane patang atus telung puluh lima, kuldine nem ewu pitung atus rong puluh.","empat ratus tiga puluh lima ekor unta, dan enam ribu tujuh ratus dua puluh ekor keledai."
80,Ezra 2,68,"Para sesirahing kulawarga, nalika sowan menyang ing padalemane Sang Yehuwah ing Yerusalem, ana sawatara kang ngaturake pisungsung manasuka kanggo pembanguning padalemaning Allah ana ing panggonane lawas.","Beberapa kepala kaum keluarga, tatkala datang ke rumah TUHAN yang di Yerusalem, mempersembahkan persembahan sukarela guna pembangunan rumah Allah pada tempatnya semula."
81,Ezra 2,69,"Padha ngaturake pisungsung ing sakadare minangka wragade pagawean rupa mas sawidak siji ewu dirham, selaka limang ewu mena, apadene klambi rangkepan panganggone para imam satus iji.","Mereka memberi sumbangan sekadar kemampuan mereka untuk perbendaharaan guna pekerjaan itu sebanyak enam puluh satu ribu dirham emas, lima ribu mina perak dan seratus helai kemeja imam."
82,Ezra 2,70,"Dene para imam lan para wong Lewi sarta uga saperanganing rakyat, para pasindhen lan para jaga-gapura tuwin para abdining padalemaning Allah padha manggon ana ing kutha-kuthane, mangkono uga wong Israel liyane kabeh iya padha manggon ana ing kuthane dhewe-dhewe.","Adapun para imam dan orang-orang Lewi, dan juga sebagian dari rakyat, serta para penyanyi, para penunggu pintu gerbang dan para budak di bait Allah menetap di kota-kota mereka, demikian juga semua orang Israel yang lain, masing-masing di kota-kotanya sendiri."
83,Ezra 3,0,Pembanguning misbyah,Pembangunan mezbah
84,Ezra 3,1,"Bareng ngancik sasi kapitu, sawuse wong Israel padha manggon ana ing kutha-kuthane, nuli rakyat kabeh pada saiyeg nglumpuk ana ing Yerusalem.","Ketika tiba bulan yang ketujuh, setelah orang Israel menetap di kota-kotanya, maka serentak berkumpullah seluruh rakyat di Yerusalem."
85,Ezra 3,2,"Imam Yesua, putrane Imam Yozadak kanthi sadulure para imam, karo Sang Zerubabel putrane Sang Sealtiel karo para sadhereke banjur padha tumandang mbangun misbyah, kagungane Gusti Allahe Israel, kanggo nyaosake kurban obaran, condhong karo kang wus kapacak ana ing Torete Nabi Musa, abdining Allah.","Maka mulailah Yesua bin Yozadak beserta saudara-saudaranya, para imam itu, dan Zerubabel bin Sealtiel beserta saudara-saudaranya membangun mezbah Allah Israel untuk mempersembahkan korban bakaran di atasnya, sesuai dengan yang ada tertulis dalam kitab Taurat Musa, abdi Allah."
86,Ezra 3,3,"Misbyahe diadegake ana ing panggonane lawas, sanadyan padha wedi marang bangsa kang manggon ing kono, nuli padha nyaosake kurban obaran marang Pangeran Yehuwah ana ing misbyah iku, kurban obaran ing wayah esuk lan sore.","Mereka mendirikan mezbah itu di tempatnya semula, sungguhpun mereka ketakutan terhadap penduduk negeri, lalu mereka mempersembahkan di atasnya korban bakaran kepada TUHAN, korban bakaran waktu pagi dan waktu petang."
87,Ezra 3,4,"Karodene padha netepi riyaya Tancebing Tarub condhong karo kang wus kapacak, sarta ing sadina-dina nyaosake kurban obaran, miturut cacah kang wus katamtokake yaiku saben dina, kaya kang wus kapranata, kanggo ing dina iku.","Mereka juga mengadakan hari raya Pondok Daun, sesuai dengan yang ada tertulis, dan mempersembahkan korban bakaran hari demi hari menurut jumlah yang sesuai dengan peraturan, yakni setiap hari menurut yang ditetapkan untuk hari itu."
88,Ezra 3,5,"Lan wiwit ing dina iku dianakake kurban obaran kang tetep, uga kanggo ing tanggal anyar lan saben dina riyaya kang suci kagem Sang Yehuwah, apadene saben-saben ana wong kang nyaosake kurban manasuka katur marang Pangeran Yehuwah.","Dan sejak itu diadakanlah korban bakaran yang tetap, juga korban bakaran pada bulan baru dan pada setiap hari raya yang kudus bagi TUHAN, dan setiap kali orang mempersembahkan persembahan sukarela kepada TUHAN."
89,Ezra 3,6,"Anggone padha miwiti nyaosake kurban obaran marang Sang Yehuwah iku ing sasi kapitu mau tanggal sapisan, sanadyan padalemane suci Sang Yehuwah durung tinalesan.","Sejak hari pertama bulan yang ketujuh mereka mulai mempersembahkan korban bakaran kepada TUHAN, namun dasar bait suci TUHAN belum juga diletakkan."
90,Ezra 3,7,"Nuli padha ngwenehi dhuwit marang para tukang batu lan tukang kayu, sarta ngwenehi pangan lan omben-omben tuwin lenga marang wong Sidon lan Tirus, supaya padha nggawaa kayu eres saka ing pagunungan Libanon nganti tekan segara ing sacedhake Yafo, miturut idin kang wis diparingake dening Sang Prabu Koresy ratu ing Persia.","Lalu mereka memberikan uang kepada tukang batu dan tukang kayu, sedang kepada orang Sidon dan Tirus makanan dan minuman dan minyak, supaya orang-orang itu membawa kayu aras dari Libanon sampai ke laut dekat Yafo, seperti yang telah diizinkan kepada mereka oleh Koresh, raja negeri Persia."
91,Ezra 3,0,Masang pandhemening Padaleman Suci,Perletakan dasar bait suci
92,Ezra 3,8,"Bareng nyandhak taun kang kapindho sawuse padha teka ing padalemaning Allah ing Yerusalem ing sasi kapindho, Sang Zerubabel putrane Sang Sealtiel lan Imam Yesua putrane Imam Yozadak karo para sadhereke liyane, yaiku para imam lan para wong Lewi, apadene sakehe wong kang padha bali saka ing tawanan menyang ing Yerusalem, padha wiwit tumandang ing gawe, sarta padha matah para wong Lewi kang umur rong puluh taun sapandhuwur supaya padha ngulat-ulatake pagawean mbangun padalemaning Pangeran Yehuwah.","Pada tahun yang kedua sesudah mereka sampai ke rumah Allah di Yerusalem, dalam bulan yang kedua, maka Zerubabel bin Sealtiel dan Yesua bin Yozadak beserta saudara-saudara mereka yang lain, yakni para imam dan orang-orang Lewi, dan semua orang yang pulang ke Yerusalem dari tempat tawanan memulai pekerjaan itu. Mereka menugaskan orang-orang Lewi yang berumur dua puluh tahun ke atas untuk mengawasi pekerjaan membangun rumah TUHAN."
93,Ezra 3,9,"Imam Yesua karo para putrane lan para sadhereke tuwin Sang Kadmiel karo para putrane para wong Yehuda padha saiyeg ngulat-ulatake wong kang padha nglakoni pagawean tumrap ing padalemane Gusti Allah. Mangkono uga bani Henadad karo para putrane lan sadhereke, para wong Lewi.","Lalu Yesua serta anak-anak dan saudara-saudaranya dan Kadmiel serta anak-anaknya, orang-orang Yehuda bersama-sama bertindak mengawasi orang-orang yang melakukan pekerjaan membangun rumah Allah. Demikian juga bani Henadad, anak-anak dan saudara-saudara mereka, orang-orang Lewi itu."
94,Ezra 3,10,"Anadene nalika para tukang padha masang tetalese padalemane sang Yehuwah, para imam banjur padha mapan klawan manganggo miturut kalungguhane kambi nggawa kalasangka, sarta para wong Lewi, bani Asaf, klawan nggawa kecer, kanggo ngluhurake Sang Yehuwah miturut tatanane Sang Prabu Dawud, ratu ing Israel.","Pada waktu dasar bait suci TUHAN diletakkan oleh tukang-tukang bangunan, maka tampillah para imam dengan memakai pakaian jabatan dan membawa nafiri, dan orang-orang Lewi, bani Asaf, dengan membawa ceracap, untuk memuji-muji TUHAN, menurut petunjuk Daud, raja Israel."
95,Ezra 3,11,"Klawan sesauran anggone padha ngidungake repen pepujian lan pangucap sokur kagem Sang Yehuwah: “Amarga Pangeran iku asih darma! Sih-susetyane iku langgeng tumrap Israel!” Lan wong saumat kabeh padha surak-surak sora kalawan memuji marang Sang Yehuwah, awit padalemane Pangeran Yehuwah wus tinalesan.","Secara berbalas-balasan mereka menyanyikan bagi TUHAN nyanyian pujian dan syukur: ""Sebab Ia baik! Bahwasanya untuk selama-lamanya kasih setia-Nya kepada Israel!"" Dan seluruh umat bersorak-sorai dengan nyaring sambil memuji-muji TUHAN, oleh karena dasar rumah TUHAN telah diletakkan."
96,Ezra 3,12,"Nanging panunggalane para imam lan para wong Lewi sarta para kepalaning kulawangsa kang wus tuwa, sarta isih menangi padalemane kang dhingin, akeh kang padha nangis karanta-ranta, nalika ndeleng wong padha masang tetalese padaleman iku, mangka wong akeh padha surak-surak seru marga saka bungahe.","Tetapi banyak di antara para imam, orang-orang Lewi dan kepala-kepala kaum keluarga, orang tua-tua yang pernah melihat rumah yang dahulu, menangis dengan suara nyaring, ketika perletakan dasar rumah ini dilakukan di depan mata mereka, sedang banyak orang bersorak-sorai dengan suara nyaring karena kegirangan."
97,Ezra 3,13,"Wong-wong nganti ora padha bisa mbedakake swarane wong surak-surak marga saka bungah karo swaraning tangise rakyat, amarga wong akeh padha surak-surak sora, swarane nganti keprungu saka ing kadohan.","Orang tidak dapat lagi membedakan mana bunyi sorak-sorai kegirangan dan mana bunyi tangis rakyat, karena rakyat bersorak-sorai dengan suara yang nyaring, sehingga bunyinya kedengaran sampai jauh."
98,Ezra 6,1,"Sawuse mangkono Sang Prabu Dharius banjur dhawuh nitipriksa ana ing gedhong raja-brana ing Babil, papan pasimpenane naskah-naskah.","Sesudah itu atas perintah raja Darius diadakanlah penyelidikan di perbendaharaan di Babel, di tempat naskah-naskah disimpan."
99,Ezra 6,2,"Wasana ing Akhmeta, beteng kang ana ing propinsi Media, tinemu ana gulungan kang isine mangkene:","Kemudian di Ahmeta, benteng yang di propinsi Media, didapati sebuah gulungan, yang isinya sebagai berikut: ""Piagam:"
100,Ezra 6,3,"“Piyagem: Ing taun kapisan jamanipun Sang Prabu Koresy, Sang Prabu Koresy ndhawuhaken prentah makaten: Bab padalemaning Allah ing Yerusalem. Padaleman iku kabanguna maneh minangka panggonane wong nyaosake kurban sembelehan lan kurban genenan, dhuwure gedhong sawidak asta lan ambane sawidak asta.",Pada tahun pertama zaman raja Koresh dikeluarkanlah perintah oleh raja Koresh: Mengenai rumah Allah di Yerusalem. Rumah itu haruslah dibangun kembali sebagai tempat orang mempersembahkan korban sembelihan dan korban api-apian; haruslah tingginya enam puluh hasta dan lebarnya enam puluh hasta.
101,Ezra 6,4,Lan kudu dipasangi watu gedhe-gedhe telung larik lan kayu salarik. Dene wragade iku kajupukna saka ing gedhong rajabrananing kraton.,Dan haruslah dipasang tiga lapis batu besar-besar dan satu lapis kayu. Biayanya harus dibayar dari perbendaharaan kerajaan.
102,Ezra 6,5,"Apadene piranti mas lan selaka kang saka padalemane Allah, kang padha dipundhut dening Sang Prabu Nebukadnezar saka ing padaleman ing Yerusalem sarta banjur digawa menyang Babil, iku padha kabalekna, supaya padha balia maneh menyang ing panggonane lawas, padha sira prenahna ana ing padalemaning Allah.”","Dan juga perlengkapan emas dan perak rumah Allah yang diambil oleh Nebukadnezar dari bait suci yang di Yerusalem dan dibawa ke Babel itu haruslah dikembalikan, supaya kembali pula ke dalam bait suci yang di Yerusalem, ke tempatnya yang semula; dan engkau haruslah menaruhnya di dalam rumah Allah."""
103,Ezra 6,6,"“Kang iku sira Tatnai, bupati ing dhaerah sabrange bengawan Efrat, lan Syetar-Boznai, dalah kanca-kancanira, para punggawa dhaerah sabrange bengawan Efrat, padha ngedoha saka ing kana.","""Oleh sebab itu, hai Tatnai, bupati daerah seberang sungai Efrat, dan Syetar-Boznai serta rekan-rekanmu, para punggawa daerah seberang sungai Efrat, hendaklah kamu menjauhkan diri dari sana."
104,Ezra 6,7,Pagawean mbangun padalemaning Allah iku togna bae; bupatine wong Yahudi lan para tetuwane wong Yahudi kareben padha mbangun padalemaning Allah iku ana ing panggonane lawas.,Biarkanlah pekerjaan membangun rumah Allah itu. Bupati dan para tua-tua orang Yahudi boleh membangun rumah Allah itu di tempatnya yang semula.
105,Ezra 6,8,"Apamaneh prentahingsun mungguh kang perlu sira tandukake marang tetuwane wong Yahudi tumrap pembanguning padalemane Allah iku mangkene: Saka pametune karajan, saka bulubekti ing dhaerah sabrange bengawan Efrat iku kaurusa kanthi tliti lan aja diendhe-endhe kawenehna marang wong-wong iku.","Lagipula telah dikeluarkan perintah olehku tentang apa yang harus kamu perbuat terhadap para tua-tua orang Yahudi mengenai pembangunan rumah Allah itu, yakni dari pada penghasilan kerajaan, dari pada upeti daerah seberang sungai Efrat, haruslah dengan seksama dan dengan tidak bertangguh diberi biaya kepada orang-orang itu."
