,bab,ayat,jawa,indo
14,Yosua 1,14,"Wong wadon lan anakmu kang isih cilik ing antaramu apadene raja-kayamu padha kena keri ana ing tanah peparinge Nabi Musa marang kowe ana ing sabrangane bengawan Yarden; nanging kowe, para prawira lan kang gagah prakosa padha nyabranga ana ing ngarepe para sadulurmu kalawan sikep gegaman, iku padha biyantonana,","perempuan-perempuan dan anak-anak di antara kamu dan ternakmu boleh tinggal di negeri yang diberikan Musa kepadamu di seberang sungai Yordan, tetapi kamu, semua pahlawan yang gagah perkasa, haruslah menyeberang di depan saudara-saudaramu dengan bersenjata, dan haruslah menolong mereka,"
15,Yosua 1,15,"nganti para sedulurmu iku iya padha kaparingan katentreman kaya kowe kabeh sarta iya ngenggoni nagara, kang bakal kaparingake dening Sang Yehuwah Gusti Allahmu. Sawuse mangkono kowe padha balia menyang ing nagaramu dhewe lan ngenggoni nagara kang diparingake dening Nabi Musa, abdine Sang Yehuwah ana ing sabrange bengawan Yarden ing papan pletheking srengenge.”","sampai TUHAN mengaruniakan keamanan kepada saudara-saudaramu seperti kepada kamu juga, dan mereka juga menduduki negeri yang akan diberikan kepada mereka oleh TUHAN, Allahmu. Kemudian bolehlah kamu pulang kembali ke negerimu sendiri dan menduduki negeri yang diberikan Musa, hamba TUHAN itu, kepadamu di seberang sungai Yordan, di sebelah matahari terbit."""
16,Yosua 1,16,"Wong mau tumuli padha matur marang Senapati Yusak, mangkene: “Punapa sadhawuh panjenengan dhateng kula, badhe kula estokaken sarta dhateng pundi-pundia kemawon anggen panjenengan badhe ngutus, kula badhe sami mangkat.","Lalu mereka menjawab Yosua, katanya: ""Segala yang kauperintahkan kepada kami akan kami lakukan dan ke manapun kami akan kausuruh, kami akan pergi;"
17,Yosua 1,17,"Kados anggen kula sami manut-miturut dhateng Nabi Musa bab samukawis, mekaten ugi kula sami manut-miturut dhateng panjenengan; namung kemawon, mugi-mugi Pangeran Yehuwah Gusti Allah panjenengan karsaa nunggil kaliyan panjenengan sami kados dene anggenipun nunggil kaliyan Nabi Musa.","sama seperti kami mendengarkan perintah Musa, demikianlah kami akan mendengarkan perintahmu. Hanya, TUHAN, Allahmu, kiranya menyertai engkau, seperti Ia menyertai Musa."
18,Yosua 1,18,"Sok sintena ingkang mbangkang dhateng dhawuh panjenengan, sarta boten manut dhateng dhawuh panjenengan ing bab samukawis ingkang panjenengan prentahaken punika, punika kadhawahana paukuman pejah. Namung panjenengan mugi ingkang teguh tuwin tatag ing panggalih.”","Setiap orang yang menentang perintahmu dan tidak mendengarkan perkataanmu, apapun yang kauperintahkan kepadanya, dia akan dihukum mati. Hanya, kuatkan dan teguhkanlah hatimu!"""
19,Yosua 2,0,Para telik ing Yerikho,Pengintai-pengintai di Yerikho
20,Yosua 2,1,"Senapati Yusak bin Nun kalawan sidheman banjur ngutus wong loro saka Sitim kakarsakake nelik, pangandikane: “Kowe padha mangkata, niti-priksaa nagara iku lan kutha Yerikho.” Wong mau tumuli padha mangkat, lan teka ing omahe sawijining wong wadon tunasusila, jenenge Rakhab lan nginep ana ing kono.","Yosua bin Nun dengan diam-diam melepas dari Sitim dua orang pengintai, katanya: ""Pergilah, amat-amatilah negeri itu dan kota Yerikho."" Maka pergilah mereka dan sampailah mereka ke rumah seorang perempuan sundal, yang bernama Rahab, lalu tidur di situ."
21,Yosua 2,2,"Ratu ing Yerikho tumuli kaaturan uninga, mangkene: “Kala wau dalu wonten tiyang panunggilanipun bangsa Israel dhateng nelik negari ngriki.”","Kemudian diberitahukanlah kepada raja Yerikho, demikian: ""Tadi malam ada orang datang ke mari dari orang Israel untuk menyelidik negeri ini."""
22,Yosua 2,3,"Ratu ing Yerikho banjur utusan menyang ing omahe Rakhab, dhawuhe: “Wong-wong kang padha nekani sira lan padha teka ing omahira iku padha ladekna mrene, amarga tekane arep nelik negara kene kabeh.”","Maka raja Yerikho menyuruh orang kepada Rahab, mengatakan: ""Bawalah ke luar orang-orang yang datang kepadamu itu, yang telah masuk ke dalam rumahmu, sebab mereka datang untuk menyelidik seluruh negeri ini."""
23,Yosua 2,4,"Nanging wong wadon mau wus nggawa wong loro mau, kang banjur didhelikake. Ature: “Pancen wonten tiyang jaler ndhatengi kula, nanging kula boten mangertos saking pundi pinangkanipun;","Tetapi perempuan itu telah membawa dan menyembunyikan kedua orang itu. Berkatalah ia: ""Memang, orang-orang itu telah datang kepadaku, tetapi aku tidak tahu dari mana mereka,"
24,Yosua 2,5,"lan sareng wancinipun gapuranipun badhe kakancing saha sampun peteng, tiyang-tiyang wau sami kesah; kula boten sumerep dhateng pundi purugipun; kula aturi ngoyak, mesthi badhe ketututan.”","dan ketika pintu gerbang hendak ditutup menjelang malam, maka keluarlah orang-orang itu; aku tidak tahu, ke mana orang-orang itu pergi. Segeralah kejar mereka, tentulah kamu dapat menyusul mereka."""
25,Yosua 2,6,"Nanging satemene wong mau padha dikon munggah ing payon lan diumpetake ing ngisore tumpukan rami, kang didekek ing payon kono.","Tetapi perempuan itu telah menyuruh keduanya naik ke sotoh rumah dan menyembunyikan mereka di bawah timbunan batang rami, yang ditebarkan di atas sotoh itu."
26,Yosua 2,7,"Para utusan banjur ngoyak wong mau ana ing dalan kang anjog ing bengawan Yarden, nganti tumeka ing pasabrangan, lan sawuse wong kang ngoyak padha metu, gapurane nuli kakancing.","Maka pergilah orang-orang itu, mengejar mereka ke arah sungai Yordan, ke tempat-tempat penyeberangan, dan ditutuplah pintu gerbang, segera sesudah pengejar-pengejar itu keluar."
27,Yosua 2,8,"Sadurunge wong loro iku padha turu Rakhab munggah marani wong-wong mau menyang ing payon,","Tetapi sebelum kedua orang itu tidur, naiklah perempuan itu mendapatkan mereka di atas sotoh"
28,Yosua 2,9,"sarta kandha: “Kula sumerep, bilih Sang Yehuwah sampun maringaken tanah punika dhateng panjenengan, sarta kula sami kataman giris margi saking panjenengan, punapa dene sakathahing tiyang pribumi ing ngriki sami gumeter wonten ing ngarsa panjenengan,","dan berkata kepada orang-orang itu: ""Aku tahu, bahwa TUHAN telah memberikan negeri ini kepada kamu dan bahwa kengerian terhadap kamu telah menghinggapi kami dan segala penduduk negeri ini gemetar menghadapi kamu."
29,Yosua 2,10,"amargi kula sampun sami mireng wartos bab anggenipun Sang Yehuwah ngasataken toyanipun seganten Teberau wonten ing ngarsa panjenengan, nalika panjenengan tindak medal saking tanah Mesir, punapa dene pandamel panjenengan dhateng ratunipun bangsa Amori kekalih ingkang wonten ing sabrangipun benawi Yarden, inggih punika Prabu Sihon lan Prabu Og, ingkang sampun panjenengan tumpes.","Sebab kami mendengar, bahwa TUHAN telah mengeringkan air Laut Teberau di depan kamu, ketika kamu berjalan keluar dari Mesir, dan apa yang kamu lakukan kepada kedua raja orang Amori yang di seberang sungai Yordan itu, yakni kepada Sihon dan Og, yang telah kamu tumpas."
30,Yosua 2,11,"Sareng kula sami mireng bab punika, manah kula sami lemes tanpa daya sarta boten wonten tiyang satunggal-tunggala ingkang taksih gadhah krekat wonten ing ngarsa panjenengan, amargi Sang Yehuwah, Gusti Allah panjenengan, punika Gusti Allah ingkang wonten ing langit ing nginggil saha ing bumi ing ngandhap.","Ketika kami mendengar itu, tawarlah hati kami dan jatuhlah semangat setiap orang menghadapi kamu, sebab TUHAN, Allahmu, ialah Allah di langit di atas dan di bumi di bawah."
31,Yosua 2,12,"Ingkang punika panjenengan mugi karsaa supaos atas asmanipun Sang Yehuwah, sarehning kula sampun nandukaken kasaenan dhumateng panjenengan, panjenengan ugi badhe males kasaenan dhateng kulawarga kula saha kula mugi panjenengan paringi pratandha ingkang kenging kapitados,","Maka sekarang, bersumpahlah kiranya demi TUHAN, bahwa karena aku telah berlaku ramah terhadapmu, kamu juga akan berlaku ramah terhadap kaum keluargaku; dan berikanlah kepadaku suatu tanda yang dapat dipercaya,"
32,Yosua 2,13,"bilih panjenengan badhe nggesangi tiyang sepuh kula, mekaten ugi sadherek kula jaler estri dalah sakukubanipun sadaya sarta badhe ngentasaken nyawa kula saking bebaya pejah.”","bahwa kamu akan membiarkan hidup ayah dan ibuku, saudara-saudaraku yang laki-laki dan yang perempuan dan semua orang-orang mereka dan bahwa kamu akan menyelamatkan nyawa kami dari maut."""
33,Yosua 2,14,"Wangsulane telik loro mau marang Rakhab: “Kula sami nanggel gesang panjenengan klayan ngetohaken nyawa kula, janji panjenengan boten nglairaken prakawis kula punika; benjing samangsa Sang Yahuwah sampun maringaken negari punika dhateng kula, kula sami badhe ngatingalaken panarimah saha kasetyan kula dhateng panjenengan.”","Lalu jawab kedua orang itu kepadanya: ""Nyawa kamilah jaminan bagi kamu, asal jangan kaukabarkan perkara kami ini; apabila TUHAN nanti memberikan negeri ini kepada kami, maka kami akan menunjukkan terima kasih dan setia kami kepadamu."""
34,Yosua 2,15,"Wasana telik-telik mau banjur padha diudhunake sarana dhadhung metu ing cendhela; amarga omahe iku prenahe ana ing dhuwur baluwartine kutha, dadi pamanggone ana ing baluwarti.","Kemudian perempuan itu menurunkan mereka dengan tali melalui jendela, sebab rumahnya itu letaknya pada tembok kota, jadi pada tembok itulah ia diam."
35,Yosua 2,16,"Pangucape Rakhab marang wong mau: “Panjenengan kula aturi tindak dhateng ing pareden, supados sampun ngantos kepanggih kaliyan ingkang sami ngoyak panjenengan; wonten ing ngriku panjenengan kula aturi umpetan tigang dinten, ngantos ingkang ngoyak panjenengan sami mantuk, wasana panjenengan kula aturi nglajengaken lampah.”","Berkatalah ia kepada mereka: ""Pergilah ke pegunungan, supaya pengejar-pengejar itu jangan menemui kamu, dan bersembunyilah di sana tiga hari lamanya, sampai pengejar-pengejar itu pulang; kemudian bolehlah kamu melanjutkan perjalananmu."""
36,Yosua 2,17,"Wong loro mau nuli celathu marang Rakhab: “Kula sami badhe luwar saking sumpah, ingkang panjenengan pundhut dhateng kula wau, --","Kedua orang itu berkata kepadanya: ""Kami akan bebas dari sumpah kami ini kepadamu, yang telah kausuruh kami ikrarkan--"
37,Yosua 2,18,"lah manawi kula sami lumebet ing kitha ngriki, tamparan benang abrit punika panjenengan tangsulaken angsal cendhela ingkang kangge margi anggen panjenengan ngandhapaken kula, punapa malih rama-ibu panjenengan saha sadherek panjenengan dalah sakukuban panjenengan sadaya sami panjenengan kempalaken wonten ing dalem panjenengan.","sesungguhnya, apabila kami memasuki negeri ini, haruslah tali dari benang kirmizi ini kauikatkan pada jendela tempat engkau menurunkan kami, dan ayahmu serta ibumu, saudara-saudaramu serta seluruh kaum keluargamu kaukumpulkan di rumahmu."
38,Yosua 2,19,"Sok sintena ingkang medal saking korining dalem panjenengan, kedah nanggel akibatipun piyambak; manawi kawutahaken rahipun, kula boten sami badhe kalepatan, nanging sok sintena ingkang wonten ing dalem panjenengan punika, manawi wonten ingkang ngganggu damel, rahipun katempuhna dhateng kula.","Setiap orang yang keluar nanti dari pintu rumahmu, harus sendiri menanggung akibatnya, kalau darahnya tertumpah, dan kami tidak bersalah; tetapi siapapun juga yang ada di dalam rumahmu, jika ada orang yang menciderainya, kamilah yang menanggung akibat pertumpahan darahnya."
39,Yosua 2,20,"Namung kemawon manawi prakawis punika ngantos panjenengan wartos-wartosaken, kula lajeng sami luwar saking sumpah ingkang dados pamundhut panjenengan dhateng kula wau.”","Tetapi jika engkau mengabarkan perkara kami ini, maka bebaslah kami dari sumpah kepadamu itu, yang telah kausuruh kami ikrarkan."""
40,Yosua 2,21,Celathune wong wadon mau: “Mugi kalampahana kados pangandika panjenengan.” Wong loro mau tumuli padha pamitan lan padha mangkat. Wong wadon iku tumuli nalekake tamparan abang mau ing cendhela.,"Perempuan itupun berkata: ""Seperti yang telah kamu katakan, demikianlah akan terjadi."" Sesudah itu dilepasnyalah orang-orang itu pergi, maka berangkatlah mereka. Kemudian perempuan itu mengikatkan tali kirmizi itu pada jendela."
41,Yosua 2,22,"Telik loro mau banjur padha lunga njujug ing pagunungan sarta padha lereb ana ing kono lawase telung dina, nganti saulihe kang padha ngoyak, iku wis padha nglacak ing sadalan-dalan, nanging ora ketemu.","Merekapun pergilah dan tiba di pegunungan. Mereka tinggal di sana tiga hari lamanya, sampai pengejar-pengejar itu pulang. Pengejar-pengejar itu telah mencari di mana-mana sepanjang jalan tanpa menemukan mereka."
42,Yosua 2,23,"Wong loro mau nuli padha mulih mudhun saka ing pagunungan lan padha nyabrang, sarta banjur sowan marang ngarsane Sang Senapati Yusak bin Nun, ngaturake pawarta bab apa kang wus kelakon.","Maka pulanglah kedua orang itu, mereka turun dari pegunungan, lalu menyeberang dan sampai kepada Yosua bin Nun, kemudian mereka ceritakan segala pengalaman mereka."
43,Yosua 2,24,"Ature marang Sang Senapati Yusak: “Yehuwah sampun maringaken saindenging nagari punika dhateng ing tangan kita, malah sakathahipun tiyang saisinipun negari punika sampun sami kekes wonten ing ngajeng kita.”","Kata mereka kepada Yosua: ""TUHAN telah menyerahkan seluruh negeri ini ke dalam tangan kita, bahkan seluruh penduduk negeri itu gemetar menghadapi kita."""
44,Yosua 3,0,Nyabrang ing bengawan Yarden,Menyeberangi sungai Yordan
45,Yosua 3,1,"Esuk-esuk Sang Senapati Yusak wus wungu, banjur bidhal saka ing Sitim kadherekake dening wong Israel kabeh. Bareng padha tekan ing bengawan Yarden, sadurunge nyabrang padha nginep ana ing kono.","Yosua bangun pagi-pagi, lalu ia dan semua orang Israel berangkat dari Sitim, dan sampailah mereka ke sungai Yordan, maka bermalamlah mereka di sana, sebelum menyeberang."
46,Yosua 3,2,"Sawuse antara telung dina para tetindhihing wadya-bala banjur padha mider-mider ing sakehing pakemahan,","Setelah lewat tiga hari, para pengatur pasukan menjalani seluruh perkemahan,"
47,Yosua 3,3,"lan prentah marang wong sabangsa kabeh, pangucape: “Samangsa kowe padha ndeleng pethi prasetyane Sang Yehuwah, Gusti Allahmu kausung dening para imam, kang pancen saka taler Lewi, tumuli kowe iya padha budhala saka ing panggonanmu ngetutake pethi mau.","dan memberi perintah kepada bangsa itu, katanya: ""Segera sesudah kamu melihat tabut perjanjian TUHAN, Allahmu, yang diangkat para imam, yang memang suku Lewi, maka kamu harus juga berangkat dari tempatmu dan mengikutinya--"
48,Yosua 3,4,"Mung bae anaa lete ing antarane pethi lan kowe, kira-kira rongewu asta, sarta pethi iku aja kokcedhaki, perlune kowe supaya weruha dalan kang bakal kokambah, amarga kowe biyen durung tau ngambah ing dalan kono.”","hanya antara kamu dan tabut itu harus ada jarak kira-kira dua ribu hasta panjangnya, janganlah mendekatinya--maksudnya supaya kamu mengetahui jalan yang harus kamu tempuh, sebab jalan itu belum pernah kamu lalui dahulu."""
49,Yosua 3,5,"Apadene Sang Senapati Yusak ngandika marang para umat: “Padha sesucia, amarga sesuk Pangeran Yehuwah bakal nindakake kaelokan ana ing tengahmu.”","Berkatalah Yosua kepada bangsa itu: ""Kuduskanlah dirimu, sebab besok TUHAN akan melakukan perbuatan yang ajaib di antara kamu."""
50,Yosua 3,6,"Para imam banjur didhawuhi Sang Senapati Yusak, mangkene: “Pethining prasetyan iku usungen banjur padha nyabranga ana ing ngarepe bangsa iku.” Para imam banjur padha ngusung pethi prasetyan sarta lumaku ana ing ngarepe bangsa iku.","Dan kepada para imam itu Yosua berkata, demikian: ""Angkatlah tabut perjanjian dan menyeberanglah di depan bangsa itu."" Maka mereka mengangkat tabut perjanjian dan berjalan di depan bangsa itu."
51,Yosua 3,7,"Apadene Pangeran Yehuwah ngandika marang Sang Senapati Yusak: “Ing dina iki Ingsun bakal miwiti ngluhurake jenengira ana ing ngarepe umat Israel kabeh, supaya iku padha sumurupa, yen Ingsun bakal nunggil karo sira, kayadene anggoningSun nunggil karo Musa.","Dan TUHAN berfirman kepada Yosua: ""Pada hari inilah Aku mulai membesarkan namamu di mata seluruh orang Israel, supaya mereka tahu, bahwa seperti dahulu Aku menyertai Musa, demikianlah Aku akan menyertai engkau."
52,Yosua 3,8,"Para imam kang padha ngusung pethi prasetyan padha prentahana: “Satekamu ing pinggiring bengawan Yarden, padha mandhega ing satengahing bengawan kono.”","Maka kauperintahkanlah kepada para imam pengangkat tabut perjanjian itu, demikian: Setelah kamu sampai ke tepi air sungai Yordan, haruslah kamu tetap berdiri di sungai Yordan itu."""
53,Yosua 3,9,"Sang Senapati Yusak banjur dhawuh marang wong Israel: “Padha nyedhaka, ngrungokna pangandikane Sang Yehuwah, Gusti Allahmu.”","Lalu berkatalah Yosua kepada orang Israel: ""Datanglah dekat dan dengarkanlah firman TUHAN, Allahmu."""
54,Yosua 3,10,"Sarta maneh pangandikane Sang Senapati Yusak: “Iki dadia titikane enggonmu padha sumurup, yen Gusti Allah kang sipat gesang ana ing satengahmu, lan mesthi bakal nundhungi wong Kanaan, wong Het, wong Hewi, wong Feris, wong Girgasi, wong Amori lan wong Yebus, saka ing ngarepmu!","Lagi kata Yosua: ""Dari hal inilah akan kamu ketahui, bahwa Allah yang hidup ada di tengah-tengah kamu dan bahwa sungguh-sungguh akan dihalau-Nya orang Kanaan, orang Het, orang Hewi, orang Feris, orang Girgasi, orang Amori dan orang Yebus itu dari depan kamu:"
55,Yosua 3,11,Lan pethi prasetyan kagungane Gusti Allahing salumahing bumi lumaku ana ing ngarepmu nyabrang ing bengawan Yarden.,"sesungguhnya, tabut perjanjian Tuhan semesta bumi berjalan menyeberang di depan kamu, masuk ke sungai Yordan."
56,Yosua 3,12,"Mulane saiki padha miliha wong rolas saka ing taler-taler Israel, saben taler wong siji,","Maka sekarang, pilihlah dua belas orang dari suku-suku Israel, seorang dari tiap-tiap suku."
57,Yosua 3,13,"manawa tlapakane para imam kang ngusung pethi prasetyaning Yehuwah, Gusti Allahing salumahe bumi mandheg ana ing banyuning bengawan Yarden, banyune dadakan banjur bakal piyak, banyune kang saka ing dhuwur temah bakal mandheg anggone mili dadi bendungan.”","Segera sesudah kaki para imam pengangkat tabut TUHAN, Tuhan semesta bumi, berhenti di dalam air sungai Yordan, maka air sungai Yordan itu akan terputus; air yang turun dari hulu akan berhenti mengalir menjadi bendungan."""
58,Yosua 3,14,"Nalika bangsa Israel padha budhal saka ing pakemahan arep nyabrang ing bengawan Yarden, para imam kang ngusung pethi prasetyan lumaku ana ing ngarepe bangsa mau.","Ketika bangsa itu berangkat dari tempat perkemahan mereka untuk menyeberangi sungai Yordan, para imam pengangkat tabut perjanjian itu berjalan di depan bangsa itu."
59,Yosua 3,15,"Dumadakan bareng kang ngusung pethi mau tutug ing bengawan Yarden, lan tlapakaning para imam kang ngusung pethi kacelup ing banyu ing pinggiring bengawan -- sajrone mangsa panen bengawan Yarden iku luber ing sauruting pinggire --","Segera sesudah para pengangkat tabut itu sampai ke sungai Yordan, dan para imam pengangkat tabut itu mencelupkan kakinya ke dalam air di tepi sungai itu--sungai Yordan itu sebak sampai meluap sepanjang tepinya selama musim menuai--"
60,Yosua 3,16,"banyu kang mili saka ing dhuwur banjur mambeg. Banyu kang mili saka ing dhuwur angendhukur dadi bendungan, dawa banget nganti tekan ing sacedhake kutha Adam, kang kaprenah ana ing sisihe Sartan; dene banyu kang mili menyang ing Segara Araba, yaiku Segara Asin, iku pedhot babar pisan. Bangsa Israel tumuli padha nyabrang prenahe ana ing ngarepe kutha Yerikho.","maka berhentilah air itu mengalir. Air yang turun dari hulu melonjak menjadi bendungan, jauh sekali, di dekat Adam, kota yang terletak di sebelah Sartan, sedang air yang turun ke Laut Araba itu, yakni Laut Asin, terputus sama sekali. Lalu menyeberanglah bangsa itu, di tentangan Yerikho."
61,Yosua 3,17,"Nanging para imam kang ngusung pethi prasetyaning Yehuwah iku padha mandheg ana ing gasikan ing tengahing bengawan Yarden; dene wong Israel sabangsa kabeh padha nyabrang ana ing gasikan, nganti kabeh wus padha nyabrang ing bengawan kono.","Tetapi para imam pengangkat tabut perjanjian TUHAN itu tetap berdiri di tanah yang kering, di tengah-tengah sungai Yordan, sedang seluruh bangsa Israel menyeberang di tanah yang kering, sampai seluruh bangsa itu selesai menyeberangi sungai Yordan."
62,Yosua 4,0,Bab watu pengetan rolas,Kedua belas batu peringatan
63,Yosua 4,1,"Bareng umat kabeh wus padha nyabrang ing bengawan Yarden, Pangeran Yehuwah tumuli ngandika marang Senapati Yusak, mangkene:","Setelah seluruh bangsa itu selesai menyeberangi sungai Yordan, berfirmanlah TUHAN kepada Yosua, demikian:"
64,Yosua 4,2,"“Sira mijia wong rolas saka bangsa iku, saben taler wong siji, iku padha prentahana mangkene:","""Pilihlah dari bangsa itu dua belas orang, seorang dari tiap-tiap suku,"
65,Yosua 4,3,"Padha njupuka watu rolas iji saka ing kene, saka ing satengahe bengawan Yarden iki, saka ing panggonan mandhege tlapakane para imam, padha usungen menyang ing sabrange bengawan, nuli selehna ana ing papan kang bakal kokinepi mengko bengi.”","dan perintahkanlah kepada mereka, demikian: Angkatlah dua belas batu dari sini, dari tengah-tengah sungai Yordan ini, dari tempat berjejak kaki para imam itu, bawalah semuanya itu ke seberang dan letakkanlah di tempat kamu akan bermalam nanti malam."""
66,Yosua 4,4,"Sang Senapati Yusak banjur nimbali wong rolas, kang wus piniji saka ing antarane wong Israel, saben taler wong siji,","Lalu Yosua memanggil kedua belas orang yang ditetapkannya dari orang Israel itu, seorang dari tiap-tiap suku,"
67,Yosua 4,5,"iku padha didhawuhi mangkene: “Padha nyabranga ing ngarepe pethine Sang Yehuwah, Gusti Allahmu ing satengahe bengawn Yarden, banjur njupuka watu siji manut cacahe talere wong Israel,","dan Yosua berkata kepada mereka: ""Menyeberanglah di depan tabut TUHAN, Allahmu, ke tengah-tengah sungai Yordan, dan angkatlah masing-masing sebuah batu ke atas bahumu, menurut bilangan suku orang Israel,"
68,Yosua 4,6,supaya iku dadia pratandha ana ing satengahmu. Menawa anak-anakmu besuk padha takon: Sela punika tegesipun kados pundi tumrap panjenengan?,supaya ini menjadi tanda di tengah-tengah kamu. Jika anak-anakmu bertanya di kemudian hari: Apakah artinya batu-batu ini bagi kamu?
69,Yosua 4,7,"Kowe nuli padha kandhaa: Menawa banyune bengawan Yarden kapedhot ana ing ngarepe pethi prasetyaning Yehuwah; nalika pethi iku nyabrang ing bengawan Yarden, banyune bengawan iku tumuli kapedhot. Mulane watu-watu iki padha dadia pangeling-eling marang wong Israel ing salawase.”","maka haruslah kamu katakan kepada mereka: Bahwa air sungai Yordan terputus di depan tabut perjanjian TUHAN; ketika tabut itu menyeberangi sungai Yordan, air sungai Yordan itu terputus. Sebab itu batu-batu ini akan menjadi tanda peringatan bagi orang Israel untuk selama-lamanya."""
