,bab,ayat,jawa,indo
25,Rut 2,2,"Rut wong Moab mau matur marang Naomi: “Kula badhe kesah dhateng ing pategilan, ngasag-asag wewulen wonten ing sawingkingipun tiyang ingkang welas dhateng kula.” Wangsulane Naomi: “Iya mangkata, engger.”","Maka Rut, perempuan Moab itu, berkata kepada Naomi: ""Biarkanlah aku pergi ke ladang memungut bulir-bulir jelai di belakang orang yang murah hati kepadaku."" Dan sahut Naomi kepadanya: ""Pergilah, anakku."""
26,Rut 2,3,"Rut banjur mangkat la satekane ing pategalan tumuli ngasag-asag sair ana ing saburine wong kang derep; kabeneran ana ing bumi kang klebu kagungane Boas, panunggalaning kulawangsane Elimelekh.","Pergilah ia, lalu sampai di ladang dan memungut jelai di belakang penyabit-penyabit; kebetulan ia berada di tanah milik Boas, yang berasal dari kaum Elimelekh."
27,Rut 2,4,Kabeneran Boas teka saka ing Betlehem. Pangandikane marang kang padha derep: “Pangeran Yehuwah muga nunggila karo kowe.” Wangsulane wong kang padha derep: “Pangeran Yehuwah mugi mberkahana panjenengan.”,"Lalu datanglah Boas dari Betlehem. Ia berkata kepada penyabit-penyabit itu: ""TUHAN kiranya menyertai kamu."" Jawab mereka kepadanya: ""TUHAN kiranya memberkati tuan!"""
28,Rut 2,5,Boas banjur ngandika marang abdine kang ngulat-ulatake wong kang padha derep: “Wong wadon iku saka ngendi?”,"Lalu kata Boas kepada bujangnya yang mengawasi penyabit-penyabit itu: ""Dari manakah perempuan ini?"""
29,Rut 2,6,"Abdi kang mandhori wong derep mangsuli, ature: “Punika tiyang estri bangsa Moab ingkang tumut mantuk kaliyan Naomi saking ing tanah Moab.","Bujang yang mengawasi penyabit-penyabit itu menjawab: ""Dia adalah seorang perempuan Moab, dia pulang bersama-sama dengan Naomi dari daerah Moab."
30,Rut 2,7,"Kala wau wicantenipun makaten: Kula kelilana ngasag-asag lan nglempakaken sair ing sela-selanipun bentelan-bentelan, ing sawingkingipun tiyang derep. Wiwit dhateng kala wau enjing ngantos dumugi sapunika, terus ibut kemawon, saha sakedhap kemawon boten ngaso.”","Tadi ia berkata: Izinkanlah kiranya aku memungut dan mengumpulkan jelai dari antara berkas-berkas jelai ini di belakang penyabit-penyabit. Begitulah ia datang dan terus sibuk dari pagi sampai sekarang dan seketikapun ia tidak berhenti."""
31,Rut 2,8,"Boas banjur kandha marang Rut: “Rungokna dhisik, engger! Ora susah kowe ngasag-asag ana ing pategalan liyane, lan ora susah kowe lunga saka kene, nanging tetep cedhaka karo batur-baturku wadon.","Sesudah itu berkatalah Boas kepada Rut: ""Dengarlah dahulu, anakku! Tidak usah engkau pergi memungut jelai ke ladang lain dan tidak usah juga engkau pergi dari sini, tetapi tetaplah dekat pengerja-pengerja perempuan."
32,Rut 2,9,"Delengen bae pategalan kang lagi diderepi wong iku. Ngetutna lakune wong wadon iku ana ing saburine. Amarga aku wus prentah marang batur-batur lanang, aja ana kang ngarubiru kowe. Manawa ngelak, menyanga ing genthong lan ngombea kang wis diangsu dening para batur.”","Lihat saja ke ladang yang sedang disabit orang itu. Ikutilah perempuan-perempuan itu dari belakang. Sebab aku telah memesankan kepada pengerja-pengerja lelaki jangan mengganggu engkau. Jika engkau haus, pergilah ke tempayan-tempayan dan minumlah air yang dicedok oleh pengerja-pengerja itu."""
33,Rut 2,10,"Rut tumuli sujud nyembah raine konjem ing bumi sarta matur: “Margi saking punapa dene kula manggih kawelasan wonten ing ngarsa panjenengan, kok panjenengan ngantos nggatosaken dhateng kula, tiyang sanes bangsa?”","Lalu sujudlah Rut menyembah dengan mukanya sampai ke tanah dan berkata kepadanya: ""Mengapakah aku mendapat belas kasihan dari padamu, sehingga tuan memperhatikan aku, padahal aku ini seorang asing?"""
34,Rut 2,11,"Boas mangsuli: “Satemene aku wis diwartani apa sapanggawemu marang maratuwamu ing samatine bojomu; anggonmu ninggal bapa-biyungmu lan tanah kelairanmu, marani bangsa kang ora koktepungi ing maune.","Boas menjawab: ""Telah dikabarkan orang kepadaku dengan lengkap segala sesuatu yang engkau lakukan kepada mertuamu sesudah suamimu mati, dan bagaimana engkau meninggalkan ibu bapamu dan tanah kelahiranmu serta pergi kepada suatu bangsa yang dahulu tidak engkau kenal."
35,Rut 2,12,"Sang Yehuwah muga karsaa paring piwales marang panggawemu iku, muga Sang Yehuwah, Gusti Allahe Israel, kang wus kokungseni ing ayoming swiwine iku karsaa maringi pituwas marang kowe kang satimbang.”","TUHAN kiranya membalas perbuatanmu itu, dan kepadamu kiranya dikaruniakan upahmu sepenuhnya oleh TUHAN, Allah Israel, yang di bawah sayap-Nya engkau datang berlindung."""
36,Rut 2,13,"Rut banjur matur: “Dhuh bendara, kula saestu tampi sihpiwelas wonten ing ngarsa panjenengan, awit panjenengan sampun karsa paring panglipur dhateng kula, sarta sampun nentremaken manahipun ingkang abdi sanadyan kula punika boten sami kaliyan para abdi panjenengan estri.”","Kemudian berkatalah Rut: ""Memang aku mendapat belas kasihan dari padamu, ya tuanku, sebab tuan telah menghiburkan aku dan telah menenangkan hati hambamu ini, walaupun aku tidak sama seperti salah seorang hamba-hambamu perempuan."""
37,Rut 2,14,"Bareng tumeka wayahe wong mangan, Rut tumuli dikandhani dening Boas: “Majua mrene, melua mangan roti lan pulukanmu celupna ing cokak iki.” Rut dadine banjur lungguh ana ing sandhinge para wong derep, lan diulungi emping gandum gorengan dening Boas; anggone mangan nganti wareg, malah ana sisane.","Ketika sudah waktu makan, berkatalah Boas kepadanya: ""Datanglah ke mari, makanlah roti ini dan celupkanlah suapmu ke dalam cuka ini."" Lalu duduklah ia di sisi penyabit-penyabit itu, dan Boas mengunjukkan bertih gandum kepadanya; makanlah Rut sampai kenyang, bahkan ada sisanya."
38,Rut 2,15,"Bareng Rut ngadeg arep ngasag maneh, Boas banjur prentah marang bature, pangucape: “Kareben ngasag ana ing sela-selane bentelan-bentelan uga, aja kokalang-alangi.","Setelah ia bangun untuk memungut pula, maka Boas memerintahkan kepada pengerja-pengerjanya: ""Dari antara berkas-berkas itupun ia boleh memungut, janganlah ia diganggu;"
39,Rut 2,16,"Malah kang tekeman terkadhang iya unusen sawetara, runtuhna, banjur tinggalen, kareben dikukupi, aja kokkasari.”","bahkan haruslah kamu dengan sengaja menarik sedikit-sedikit dari onggokan jelai itu untuk dia dan meninggalkannya, supaya dipungutnya; janganlah berlaku kasar terhadap dia."""
40,Rut 2,17,"Pangasage Rut ana ing pategalan kono nganti tumeka ing wayah sore, dene asagane bareng diirigi oleh sair watara saefa.","Maka ia memungut di ladang sampai petang; lalu ia mengirik yang dipungutnya itu, dan ada kira-kira seefa jelai banyaknya."
41,Rut 2,18,"Iku banjur dikukup sarta lumebu ing kutha. Bareng asagane dituduhake marang maratuwane, apadene sisane anggone mangan diwetokake lan diwenehake marang dheweke,","Diangkatnyalah itu, lalu masuklah ia ke kota. Ketika mertuanya melihat apa yang dipungutnya itu, dan ketika dikeluarkannya dan diberikannya kepada mertuanya sisa yang ada setelah kenyang itu,"
42,Rut 2,19,"banjur ditakoni dening maratuwane: “Ana ing ngendi anggonmu ngasag sadina iki lan anggonmu nyambut-gawe ana ing ngendi? Kaberkahana wong kang nggatekake kowe iku.” Rut banjur nyritakake marang maratuwane anggone nyambut-gawe iku ana ing panggonane sapa, pangucape: “Ingkang kula dhereki nyambut-damel ing dinten punika asmanipun Boas.”","maka berkatalah mertuanya kepadanya: ""Di mana engkau memungut dan di mana engkau bekerja hari ini? Diberkatilah kiranya orang yang telah memperhatikan engkau itu!"" Lalu diceritakannyalah kepada mertuanya itu pada siapa ia bekerja, katanya: ""Nama orang pada siapa aku bekerja hari ini ialah Boas."""
43,Rut 2,20,"Sawuse mangkono Naomi kandha marang mantune: “Wong iku muga kaberkahana dening Sang Yehuwah, kang karsa ngatingalake sih-kamirahane marang kang isih urip, sarta kang wis padha mati.” Sarta maneh calathune Naomi marang Rut: “Wong iku isih kaprenah sanak karo kita, iku panunggalane kang wajib nebus kita.”","Sesudah itu berkatalah Naomi kepada menantunya: ""Diberkatilah kiranya orang itu oleh TUHAN yang rela mengaruniakan kasih setia-Nya kepada orang-orang yang hidup dan yang mati."" Lagi kata Naomi kepadanya: ""Orang itu kaum kerabat kita, dialah salah seorang yang wajib menebus kita."""
44,Rut 2,21,"Rut wong Moab tumuli matur: “Malah inggih wonten dhawuhipun dhateng kula makaten: Kowe tetepa ngetutake batur-baturku bae, nganti tumeka sarampunge panenanku kabeh.”","Lalu kata Rut, perempuan Moab itu: ""Lagipula ia berkata kepadaku: Tetaplah dekat pengerja-pengerjaku sampai mereka menyelesaikan seluruh penyabitan ladangku."""
45,Rut 2,22,"Pangucape Naomi marang Rut, mantune: “Prayogane, anakku engger, lungamu bareng karo batur-bature wadon, aja nganti kowe digodha dening wong ing pategalan kono.”","Lalu berkatalah Naomi kepada Rut, menantunya itu: ""Ya anakku, sebaiknya engkau keluar bersama-sama dengan pengerja-pengerjanya perempuan, supaya engkau jangan disusahi orang di ladang lain."""
46,Rut 2,23,"Kaya mangkono Rut ora pisah-pisah karo batur-bature wadon Boas anggone ngasag-asag, nganti tumeka salebaring panen sair lan gandum, lan sasuwene iku dheweke manggon nunggal karo maratuwane.","Demikianlah Rut tetap dekat pada pengerja-pengerja perempuan Boas untuk memungut, sampai musim menuai jelai dan musim menuai gandum telah berakhir. Dan selama itu ia tinggal pada mertuanya."
47,Rut 3,0,Rut lan Boas ana ing panuton,Rut dan Boas di tempat pengirikan
48,Rut 3,1,"Rut banjur dikandhani dening Naomi maratuwane: “He anakku engger, apa ora prayoga aku nggolekake pangayoman kowe, murih kabegjanmu?","Lalu Naomi, mertuanya itu, berkata kepadanya: ""Anakku, apakah tidak ada baiknya jika aku mencari tempat perlindungan bagimu supaya engkau berbahagia?"
49,Rut 3,2,"Lah Boas kang kaprenah sanak karo kita, kang bature wadon padha kokkancani, iku kabeneran mengko bengi napeni sair ana ing panuton;","Maka sekarang, bukankah Boas, yang pengerja-pengerjanya perempuan telah kautemani itu, adalah sanak kita? Dia pada malam ini menampi jelai di tempat pengirikan;"
50,Rut 3,3,"mulane kowe adusa lan nganggoa lenga jebad sarta nganggoa sandhanganmu kang apik, banjur menyanga ing panuton kono. Mung bae aja nganti konangan wonge, sadurunge dheweke bakda mangan lan ngombe.","maka mandilah dan beruraplah, pakailah pakaian bagusmu dan pergilah ke tempat pengirikan itu. Tetapi janganlah engkau ketahuan kepada orang itu, sebelum ia selesai makan dan minum."
51,Rut 3,4,"Sawuse dheweke mapan turu, titenana anggone mapan turu ana ing ngendi, endang lumebua, kemuling sikile ungkabana lan teturona. Ing kono kowe bakal dikandhani apa kang kudu koklakoni.”","Jika ia membaringkan diri tidur, haruslah engkau perhatikan baik-baik tempat ia berbaring; kemudian datanglah dekat, singkapkanlah selimut dari kakinya dan berbaringlah di sana. Maka ia akan memberitahukan kepadamu apa yang harus kaulakukan."""
52,Rut 3,5,Ature Rut marang Naomi: “Punapa sapangandika panjenengan badhe kula lampahi sadaya.”,"Lalu kata Rut kepadanya: ""Segala yang engkau katakan itu akan kulakukan."""
53,Rut 3,6,Sawuse mangkono Rut banjur marani panuton sarta nglakoni apa saprentahe maratuwane kabeh.,Sesudah itu pergilah ia ke tempat pengirikan dan dilakukannyalah tepat seperti yang diperintahkan mertuanya kepadanya.
54,Rut 3,7,"Bareng Boas wus rampung anggone dhahar lan ngunjuk sarta panggalihe rena, tumuli mapan sare ana ing pojokane tumpukan sair. Rut banjur alon-alon lumebu, ngungkabi singebing sampeyane Boas sarta teturon ana ing kono.","Setelah Boas habis makan dan minum dan hatinya gembira, datanglah ia untuk membaringkan diri tidur pada ujung timbunan jelai itu. Kemudian datanglah perempuan itu dekat dengan diam-diam, disingkapkannyalah selimut dari kaki Boas dan berbaringlah ia di situ."
55,Rut 3,8,"Bareng ing wayah tengah wengi Boas wungu kalawan kejot, nuli nggrayangi ing sakiwa tengene, lah kok ana wong wadon teturon ing sandhing sampeyane.","Pada waktu tengah malam dengan terkejut terjagalah orang itu, lalu meraba-raba ke sekelilingnya, dan ternyata ada seorang perempuan berbaring di sebelah kakinya."
56,Rut 3,9,"Pangucape Boas: “Sapa kowe iku?” Ature kang kasapa: “Kula punika ingkang abdi Rut; panjenengan mugi karsaa ngegaraken swiwi panjenengan saha ngayomi dhateng ingkang abdi, amargi panjenengan ingkang wajib nebus kula.”","Bertanyalah ia: ""Siapakah engkau ini?"" Jawabnya: ""Aku Rut, hambamu: kembangkanlah kiranya sayapmu melindungi hambamu ini, sebab engkaulah seorang kaum yang wajib menebus kami."""
57,Rut 3,10,"Pangucape Boas: “He anakku engger! Kowe binerkahana dening Sang Yehuwah. Katresnanmu kang saiki iki ngluwihi kang dhisik, amarga kang koktutburi dudu wong nom-noman kang miskin utawa kang sugih.","Lalu katanya: ""Diberkatilah kiranya engkau oleh TUHAN, ya anakku! Sekarang engkau menunjukkan kasihmu lebih nyata lagi dari pada yang pertama kali itu, karena engkau tidak mengejar-ngejar orang-orang muda, baik yang miskin maupun yang kaya."
58,Rut 3,11,"Lah saikine, anakku engger, aja sumelang atimu; kabeh kang kokaturake iku bakal daktindakake tumrap ing kowe; amarga saben wong ing kutha kene ngreti, manawa kowe iku wong wadon kang becik.","Oleh sebab itu, anakku, janganlah takut; segala yang kaukatakan itu akan kulakukan kepadamu; sebab setiap orang dalam kota kami tahu, bahwa engkau seorang perempuan baik-baik."
59,Rut 3,12,"Lah saikine, pancen aku salah sawijining sanak, kang wajib nebus, nanging sanadyan mangkono, isih ana liyane maneh kang wajib nebus kang luwih cedhak katimbang aku.","Maka sekarang, memang aku seorang kaum yang wajib menebus, tetapi walaupun demikian masih ada lagi seorang penebus, yang lebih dekat dari padaku."
60,Rut 3,13,"Wis nginepa ana ing kene ing sawengi iki, dene sesuk manawa dheweke gelem debus, iya prayoga kareben nebus, nanging yen ora seneng nebus awakmu, aku kang bakal nebus kowe, demi Sang Yehuwah agesang. Wis turua bae nganti tumeka ing wayah esuk.”","Tinggallah di sini malam ini; dan besok pagi, jika ia mau menebus engkau, baik, biarlah ia menebus; tetapi jika ia tidak suka menebus engkau, maka akulah yang akan menebus engkau, demi TUHAN yang hidup. Berbaring sajalah tidur sampai pagi."""
61,Rut 3,14,"Rut banjur mapan turu ana ing sandhinge sikile Boas nganti tumeka ing wayah esuk; tangine ing wayah sadurunge wong bisa cetha ndeleng marang wong liyane, awit pangucape Boas: “Aja nganti kaweruhan, yen ana wong wadon teka ing panuton.”","Jadi berbaringlah ia tidur di sebelah kakinya sampai pagi; lalu bangunlah ia, sebelum orang dapat kenal-mengenal, sebab kata Boas: ""Janganlah diketahui orang, bahwa seorang perempuan datang ke tempat pengirikan."""
62,Rut 3,15,"Karo maneh pangandikane: “Slendhang kang kokanggo iku tadhahna!” Tumuli ditadhahake, Boas banjur naker sair nem taker, diesokake ing slendhang mau. Sawuse iku Boas banjur menyang kutha.","Lagi katanya: ""Berikanlah selendang yang engkau pakai itu dan tadahkanlah itu."" Lalu ditadahkannya selendang itu. Kemudian ditakarnyalah enam takar jelai ke dalam selendang itu. Sesudah itu pergilah Boas ke kota."
63,Rut 3,16,"Satekane ing omahe maratuwane Rut ditakoni: “Kapriye, he anakku engger?” Rut tumuli nyaritakake marang maratuwane apa sapanggawene wong iku marang dheweke,","Setelah perempuan itu sampai kepada mertuanya, berkatalah mertuanya itu: ""Bagaimana, anakku?"" Lalu diceritakannyalah semua yang dilakukan orang itu kepadanya"
64,Rut 3,17,"sarta maneh ature: “Sair nem taker punika dipun paringaken dhateng kula, awit pangandikanipun: Aja nganti legeh anggonmu ngulihi maratuwamu.”","serta berkata: ""Yang enam takar jelai ini diberikannya kepadaku, sebab katanya: Engkau tidak boleh pulang kepada mertuamu dengan tangan hampa."""
65,Rut 3,18,"Calathune maratuwane: “Wis entenana bae, anakku engger, nganti tumekane kowe ngreti kapriye wusanane prakara iku, amarga wong iku mesthi bakal ora leren-leren, yen durung ngrampungake prakara iku ing dina iki.”","Lalu kata mertuanya itu: ""Duduk sajalah menanti, anakku, sampai engkau mengetahui, bagaimana kesudahan perkara itu; sebab orang itu tidak akan berhenti, sebelum diselesaikannya perkara itu pada hari ini juga."""
