,bab,ayat,jawa,indo
16,Ulangan 1,15,"Aku banjur milih pemimpin saka antaraning talermu, yaiku: wong-wong kang wicaksana lan sugih pangalaman, padha dakangkat dadi pemimpinmu, yaiku ana kang dadi panggedhening wadya-bala sewu, satus, seket sarta dadi panggedhening wadya-bala sapuluh tuwin dadi panggedhe kang nata wadya-bala kanggo taler-talermu.","Kemudian aku mengambil kepala-kepala sukumu, yakni orang-orang yang bijaksana dan berpengalaman, lalu aku mengangkat mereka menjadi pemimpin atas kamu, yakni sebagai kepala pasukan seribu, kepala pasukan seratus, kepala pasukan lima puluh dan kepala pasukan sepuluh dan sebagai pengatur pasukan bagi suku-sukumu."
17,Ulangan 1,16,"Lan ing waktu samana aku banjur prentah marang para hakimmu, mangkane: Padha nggatekna marang prakarane para sadulurmu, lan padha gawea putusan kang adil, dadia ing antarane sawijining wong karo sadulure, utawa karo bangsa liya kang ana ing satengahmu.","Dan pada waktu itu aku memerintahkan kepada para hakimmu, demikian: Berilah perhatian kepada perkara-perkara di antara saudara-saudaramu dan berilah keputusan yang adil di dalam perkara-perkara antara seseorang dengan saudaranya atau dengan orang asing yang ada padanya."
18,Ulangan 1,17,"Ing sajrone ngadili kowe aja mawang wong, wonga cilik, wonga gedhe, padha rungokna kang dadi prakarane. Aja wedi marang sapa bae, awitdene pangadilan iku kagungane Gusti Allah; dene manawa ana prakara kang kangelan tumrap kowe, iku ladekna marang aku, supaya aku krungu.","Dalam mengadili jangan pandang bulu. Baik perkara orang kecil maupun perkara orang besar harus kamu dengarkan. Jangan gentar terhadap siapapun, sebab pengadilan adalah kepunyaan Allah. Tetapi perkara yang terlalu sukar bagimu, harus kamu hadapkan kepadaku, supaya aku mendengarnya."
19,Ulangan 1,18,"Kaya mangkono anggonku mrentahi kowe nalika samana, bab sabarang prakara kang kudu padha koklakoni.”","Demikianlah aku pada waktu itu memerintahkan kepadamu segala hal yang harus kamu lakukan."""
20,Ulangan 1,0,Citra bab telik rolas,Riwayat kedua belas pengintai
21,Ulangan 1,19,"“Sawuse mangkono kita banjur padha budhal saka ing gunung Horeb, lan padha ngliwati sawratane pasamunan kang jembar lan nggegirisi kang wus padha kokdeleng iku, njujug ing pagunungane bangsa Amori, kaya kang wus dadi dhawuhe Sang Yehuwah, Gusti Allah kita marang kita; banjur padha tekan ing Kadesy-Barnea.","""Kemudian kita berangkat dari Horeb dan berjalan melalui segenap padang gurun yang besar dan dahsyat yang telah kamu lihat itu, ke arah pegunungan orang Amori, seperti yang diperintahkan kepada kita oleh TUHAN, Allah kita; lalu kita sampai ke Kadesh-Barnea."
22,Ulangan 1,20,"Nalika iku aku banjur tutur marang kowe: Saiki kowe wus padha tekan ing pagunungane bangsa Amori, kang diparingake dening Pangeran Yehuwah, Gusti Allah kita, marang kita.","Ketika itu aku berkata kepadamu: Kamu sudah sampai ke pegunungan orang Amori, yang diberikan kepada kita oleh TUHAN, Allah kita."
23,Ulangan 1,21,"Wruhanamu, Sang Yehuwah, Gusti Allahmu, wus ngulungake nagara iku marang kowe; padha lurugana lan ejegana, kaya kang wus dadi dhawuhe Pangeran Yehuwah, Gusti Allahe para leluhurmu. Aja padha wedi lan aja giris.","Ketahuilah, TUHAN, Allahmu, telah menyerahkan negeri itu kepadamu. Majulah, dudukilah, seperti yang difirmankan kepadamu oleh TUHAN, Allah nenek moyangmu. Janganlah takut dan janganlah patah hati."
24,Ulangan 1,22,"Kowe kabeh tumuli padha nyedhaki aku sarta duwe atur mangkene: Sumangga kula aturi nglampahaken tiyang sawatawis ngrumiyini lampah kita, supados sami niti-priksa kawontenanipun nagari punika, sarta sami mbektaa katrangan dhateng kita, bab margi-margi ingkang badhe sami kita langkungi, saha kawontenanipun kitha-kitha ingkang badhe kula dhatengi.","Lalu kamu sekalian mendekati aku dan berkata: Marilah kita menyuruh beberapa orang mendahului kita untuk menyelidiki negeri itu bagi kita dan membawa kabar kepada kita tentang jalan yang akan kita lalui, dan tentang kota-kota yang akan kita datangi."
25,Ulangan 1,23,"Prakara iku dakrasa becik; dadi aku tumuli milih wong rolas panunggalanmu, saka saben taler wong siji.","Hal itu kupandang baik. Jadi aku memilih dari padamu dua belas orang, dari tiap-tiap suku seorang."
26,Ulangan 1,24,"Iku banjur padha mangkat munggah menyang pagunungan, nganti tekan ing lebak Eskol, sarta padha niti-priksa nagara iku.","Mereka pergi dan berjalan ke arah pegunungan, lalu sampai ke lembah Eskol, kemudian menyelidiki negeri itu."
27,Ulangan 1,25,"Apadene padha njupuk woh-wohan sawatara pametune nagara iku, digawa mudhun lan diladekake marang kita. Sarta padha ngaturi katrangan mangkene: Saestu, nagari ingkang badhe dipun paringaken dening Pangeran Yehuwah, Gusti Allah kita, dhateng kita punika sae.","Maka mereka mengambil buah-buahan negeri itu dan membawanya kepada kita. Pula mereka membawa kabar kepada kita, demikian: Negeri yang diberikan TUHAN, Allah kita, kepada kita itu baik."
28,Ulangan 1,26,"Ewadene kowe padha ora wani nglurug mrana, sarta padha mbangkang marang dhawuhe Sang Yehuwah, Gusti Allahmu.","Tetapi kamu tidak mau berjalan ke sana, kamu menentang titah TUHAN, Allahmu."
29,Ulangan 1,27,"Kowe padha pating kedumel ana ing tarubmu, pangucapmu; Pangeran Yehuwah anggone ngirid metu saka ing tanah Mesir iku marga aku padha disengiti, arep diulungake marang tangane bangsa Amori, supaya padha ditumpes.","Kamu menggerutu di dalam kemahmu serta berkata: Karena TUHAN membenci kita, maka Ia membawa kita keluar dari tanah Mesir untuk menyerahkan kita ke dalam tangan orang Amori, supaya dimusnahkan."
30,Ulangan 1,28,"Kita banjur arep menyang ing ngendi? Sadulur-sadulurku wus padha gawe remuking atiku srana ngucap mangkene: Bangsa ing kono iku cacahe akeh, dedege ngungkuli aku, kutha-kuthane gedhe-gedhe lan balowartine sundhul ing langit, karodene aku iya padha ndeleng wong bani Enak ana ing kono.","Ke manakah pula kita maju? Saudara-saudara kita telah membuat hati kita tawar dengan mengatakan: Orang-orang itu lebih besar dan lebih tinggi dari pada kita, kota-kota di sana besar dan kubu-kubunya sampai ke langit, lagipula kami melihat orang-orang Enak di sana."
31,Ulangan 1,29,"Aku banjur mituturi kowe: Aja padha giris, lan aja wedi karo wong-wong iku.","Ketika itu aku berkata kepadamu: Janganlah gemetar, janganlah takut kepada mereka;"
32,Ulangan 1,30,"Pangeran Yehuwah, Gusti Allahmu kang ngirid lakumu iku, kang bakal nyarirani perangmu, patrape kaya kang wus ditandukake marang kowe nalika ana ing tanah Mesir lan iku iya padha koksipati,","TUHAN, Allahmu, yang berjalan di depanmu, Dialah yang akan berperang untukmu sama seperti yang dilakukan-Nya bagimu di Mesir, di depan matamu,"
33,Ulangan 1,31,"apadene ana ing pasamunan; ana ing kono kowe wus ngalami jinangkung dening Sang Yehuwah, Gusti Allahmu, patrape kaya wong mbopong anake, ana ing sauruting dalan kang wus padha kokambah nganti kowe tekan ing kene.","dan di padang gurun, di mana engkau melihat bahwa TUHAN, Allahmu, mendukung engkau, seperti seseorang mendukung anaknya, sepanjang jalan yang kamu tempuh, sampai kamu tiba di tempat ini."
34,Ulangan 1,32,"Nanging sanadyan kaya mangkono, ewadene kowe meksa padha ora ngandel marang Pangeran Yehuwah, Gusti Allahmu,","Tetapi walaupun demikian, kamu tidak percaya kepada TUHAN, Allahmu,"
35,Ulangan 1,33,"kang tansah ngirid lakumu ana ing dalan, milihake panggonan kang kena kokinepi, ing wayah bengi srana geni, lan ing wayah awan srana mega, kanggo nedahake marang kowe dalan kang kudu kokliwati.”","yang berjalan di depanmu di perjalanan untuk mencari tempat bagimu, di mana kamu dapat berkemah: dengan api pada waktu malam dan dengan awan pada waktu siang, untuk memperlihatkan kepadamu jalan yang harus kamu tempuh."""
36,Ulangan 1,0,Riwayat paukuman tumrap Israel,Riwayat hukuman atas Israel
37,Ulangan 1,34,"“Bareng Sang Yehuwah midhanget kang dadi panggrundelmu, banget dukane sarta supaos, dhawuhe:","""Ketika TUHAN mendengar gerutumu itu, Ia menjadi murka dan bersumpah:"
38,Ulangan 1,35,"Bangsa kang ala iki, mesthi ora ana wonge siji-sijia kang bakal ndeleng nagara kang becik kang wus Sunprasetyakake kalawan supaos yen bakal Sunparingake marang para leluhurira,","Tidak seorangpun dari orang-orang ini, angkatan yang jahat ini, akan melihat negeri yang baik, yang dengan sumpah Kujanjikan untuk memberikannya kepada nenek moyangmu,"
39,Ulangan 1,36,"kajaba mung Kaleb bin Yefune kang bakal ndeleng, lan iku saanak-putune kang bakal Sunparingi nagara kang wus diidak iku, marga wus ngantepi pambangun-turute marang Pangeran Yehuwah.","kecuali Kaleb bin Yefune. Dialah yang akan melihat negeri itu dan kepadanya dan kepada anak-anaknya akan Kuberikan negeri yang diinjaknya itu, karena dengan sepenuh hati ia mengikuti TUHAN."
40,Ulangan 1,37,"Aku dhewe iya didukani dening Sang Yehuwah marga saka kowe, lan dingandikani: Sira iya mesthi ora bakal lumebu ing kono.","Juga kepadaku TUHAN murka oleh karena kamu, dan Ia berfirman: Juga engkau tidak akan masuk ke sana."
41,Ulangan 1,38,"Yusak bin Nun, pembantunira iku kang bakal lumebu mrono, iku sira santosakna; awitdene iku kang bakal ngirid lakune wong Israel nganti bisa ndarbeni tanah iku.","Yosua bin Nun, pelayanmu, dialah yang akan masuk ke sana. Berilah kepadanya semangat, sebab dialah yang akan memimpin orang Israel sampai mereka memiliki negeri itu."
42,Ulangan 1,39,"Anadene anak-anakira kang isih cilik kang padha sira arani yen bakal dadi bandhangan lan anak-anakira kang saiki iki, kang durung bisa mbedakake ala lan becik, iya iku kang bakal padha lumebu mrono, lan kang bakal Sunparingi lan ndarbeni nagara iku.","Dan anak-anakmu yang kecil, yang kamu katakan akan menjadi rampasan, dan anak-anakmu yang sekarang ini yang belum mengetahui tentang yang baik dan yang jahat, merekalah yang akan masuk ke sana dan kepada merekalah Aku akan memberikannya, dan merekalah yang akan memilikinya."
43,Ulangan 1,40,"Nanging sira iku padha balia, budhala menyang pasamunan, metua dalan kang anjog ing sagara Teberau.”","Tetapi kamu ini, baliklah, berangkatlah ke padang gurun, ke arah Laut Teberau."""
44,Ulangan 1,0,Riwayat bab gagale anggone nempuh perang wilayah kidul,Riwayat kegagalan serangan ke bagian selatan
45,Ulangan 1,41,"“Ing kono kowe banjur padha mangsuli lan kandha marang aku mangkene: Kula sampun sami damel dosa dhateng Pangeran Yehuwah. Sumangga, kula sami sagah mangsah perang miturut sadaya dhawuhipun Sang Yehuwah, Gusti Allah kita dhateng kula sadaya. Sawuse mangkono, saben wong banjur padha manganggo praboting perang, awit pangiramu kalawan gampang bisa mangsah menyang ing pagunungan.","""Lalu kamu menjawab, katamu kepadaku: Kami berbuat dosa kepada TUHAN. Kami mau maju berperang, menurut segala yang diperintahkan kepada kami oleh TUHAN, Allah kita. Dan setiap orang dari padamu menyandang senjata perangnya, sebab kamu menganggap mudah untuk berjalan maju ke arah pegunungan."
46,Ulangan 1,42,"Nanging Sang Yehuwah tumuli ngandika marang aku: Aja padha nglurug lan aja perang, awitdene Ingsun ora ana ing tengahira, awit sira bakal padha kasoran ana ing ngarepe mungsuhira.","Tetapi TUHAN berfirman kepadaku: Katakanlah kepada mereka: Janganlah kamu maju dan janganlah kamu berperang, sebab Aku tidak ada di tengah-tengahmu, nanti kamu terpukul kalah oleh musuhmu."
47,Ulangan 1,43,"Kowe banjur daktuturi, nanging kowe padha ora ngrewes marang pituturku, malah mbangkang marang dhawuhe Pangeran Yehuwah; kowe padha kaduk wani lan banjur menyang ing pagunungan.","Dan aku berbicara kepadamu tetapi kamu tidak mendengarkan, kamu menentang titah TUHAN; kamu berlaku terlalu berani dan maju ke arah pegunungan."
48,Ulangan 1,44,"Tumuli kowe padha dipethukake lan ditempuh dening bangsa Amori kang padha manggon ing pagunungan kono, sarta iku padha mburu kowe kaya tawon, ngalahake kowe saka ing Seir nganti tutug ing Horma.","Kemudian orang Amori yang diam di pegunungan itu keluar menyerbu kamu, dan mereka mengejar kamu seperti lebah dan mengalahkan kamu dari Seir sampai Horma."
49,Ulangan 1,45,"Sabalimu kowe banjur padha nangis ana ing ngarsane Pangeran Yehuwah, nanging Sang Yehuwah ora mirengake panangismu sarta ora midhangetake swaramu kaya mangkono.",Lalu kamu pulang dan menangis di hadapan TUHAN; tetapi TUHAN tidak mendengarkan tangisanmu dan tidak memberi telinga kepada suaramu.
50,Ulangan 1,46,"Dadine kowe banjur padha kepeksa manggon ana ing Kadesy nganti kapara lawas, yaiku sapira lawase anggonmu manggon ana ing kono.”","Demikianlah kamu lama tinggal di Kadesh, yakni sepanjang waktu kamu tinggal di sana."""
51,Ulangan 2,0,Lakune wong Israel ana ing ara-ara samun,Riwayat perjalanan di padang gurun
52,Ulangan 2,1,"“Sawuse mangkono kita padha budhal bali menyang pasamunan, metu ing dalan kang anjog ing sagara Teberau, kaya kang wus kadhawuhake Pangeran Yehuwah marang aku; karodene nganti kapara lawas anggon kita ngubengi pagunungan Seir.","""Kemudian kita balik dan berangkat ke padang gurun, ke arah Laut Teberau, seperti yang difirmankan TUHAN kepadaku. Lama kita berjalan keliling pegunungan Seir."
53,Ulangan 2,2,Sang Yehuwah banjur ngandika marang aku mangkene:,"Lalu berfirmanlah TUHAN kepadaku, demikian:"
54,Ulangan 2,3,"Wus cukup suwe anggonira padha lumaku ngubengi pagunungan iki, samengko sira menggoka mangalor;","Telah cukup lamanya kamu berjalan keliling pegunungan ini, beloklah sekarang ke utara."
55,Ulangan 2,4,"sarta para umat dhawuhana mangkene: Sadhela engkas sira padha lumaku ngliwati tlatahe sadulurira, bani Esap, kang padha manggon ing pagunungan Seir, iku bakal padha wedi marang sira, nanging sira padha dingati-ati kang banget;","Perintahkanlah kepada bangsa itu, demikian: Sebentar lagi kamu akan berjalan melalui daerah saudara-saudaramu, bani Esau, yang diam di Seir; mereka akan takut kepadamu. Tetapi hati-hatilah sekali;"
56,Ulangan 2,5,"aja nempuh bangsa iku, awitdene sira ora bakal Sunparingi tanahe sathithik-thithika; marga Esap iku wus Sunparingi pagunungan Seir dadi darbeke.","janganlah menyerang mereka, sebab Aku tidak akan memberikan kepadamu setapak kaki dari negeri mereka, karena kepada Esau telah Kuberikan pegunungan Seir menjadi miliknya."
57,Ulangan 2,6,"Bab pangan sira padha tukua saka kono srana dhuwit, supaya sira padha mangan; lan sira iya tukua banyu saka ing kono srana dhuwit, supaya sira padha ngombe.","Makanan haruslah kamu beli dari mereka dengan uang, supaya kamu dapat makan; juga air haruslah kamu beli dari mereka dengan uang, supaya kamu dapat minum."
58,Ulangan 2,7,"Marga Pangeran Yehuwah, Gusti Allahmu, mberkahi kowe ing sabarang gegaweaning tanganmu. Panjenengane wus ngayomi panglembaramu ana ing pasamunan kang jembar ngilak-ilak iku. Salawase patang puluh taun iki Sang Yehuwah, Gusti Allahmu tansah nunggil karo kowe, temah kowe ora nganti padha kekurangan apa-apa.","Sebab TUHAN, Allahmu, memberkati engkau dalam segala pekerjaan tanganmu. Ia memperhatikan perjalananmu melalui padang gurun yang besar ini; keempat puluh tahun ini TUHAN, Allahmu, menyertai engkau, dan engkau tidak kekurangan apapun."
59,Ulangan 2,8,"Sawuse iku kita mbacutake laku, ngliwati tlatahe sadulur kita Esap, kang padha manggon ana ing pagunungan Seir, metu dalan saka Araba-Yordan, yaiku saka ing Elat lan ing Ezion-Geber. Sawuse iku kita padha menggok ing dalan kang anjog ing pasamunane tanah Moab.","Kemudian kita berjalan terus, meninggalkan daerah saudara-saudara kita, bani Esau yang diam di Seir, meninggalkan jalan dari Araba-Yordan, yakni dari Elat dan Ezion-Geber. Sesudah itu kita belok dan berjalan terus ke arah padang gurun Moab."
60,Ulangan 2,9,"Pangeran Yehuwah tumuli ngandika marang aku: Sira aja nglawan marang Moab lan aja nempuh bangsa iku, awitdene sira bakal ora Sunparingi apa-apa saka ing nagarane kang banjur dadi darbekira, marga tanah Ar iku wus Sunparingake marang bani Lut dadi darbeke.","Lalu berfirmanlah TUHAN kepadaku: Janganlah melawan Moab dan janganlah menyerang mereka, sebab Aku tidak akan memberikan kepadamu apapun dari negerinya menjadi milikmu, karena Ar telah Kuberikan kepada bani Lot menjadi miliknya."
61,Ulangan 2,10,"Maune tanah iku dienggoni dening bangsa Emim, iku bangsa kang gedhe lan akeh cacah-jiwane, sarta dedege dhuwur kaya bangsa Enak;","Dahulu orang Emim diam di sana, suatu bangsa yang besar dan banyak jumlahnya, tinggi seperti orang Enak."
62,Ulangan 2,11,"bangsa iku dikira bangsa Refaim kaya bangsa Enak mau, nanging wong Moab ngarani bangsa Emim.","Mereka itupun dikira orang Refaim, seperti juga orang Enak, tetapi orang Moab menyebut mereka orang Emim."
63,Ulangan 2,12,"Dhek biyen pagunungan Seir iku dienggoni dening bangsa Hori, nanging bani Esap wus ngejegi wilayahe, sarta bangsa iku ditumpes lan kasirnakake, bani Esap iku banjur padha ngenggoni tilas panggonane nggenteni wong-wong iku, padha kaya kang wus ditandukake dening wong Israel tumrap tanah-pusakane kang kaparingake dening Sang Yehuwah.","Dan dahulu di Seir diam orang Hori, tetapi bani Esau telah menduduki daerah mereka, memunahkan mereka dari hadapannya, lalu menetap di sana menggantikan mereka, seperti yang dilakukan orang Israel dengan negeri miliknya yang diberikan TUHAN kepada mereka."
64,Ulangan 2,13,"Mulane saiki sira padha mangkata, nyabranga ing kali Zered. Tumuli kita iya padha nyabrang ing kali Zered.",Jadi sekarang bersiaplah kamu dan seberangilah sungai Zered. Lalu kita menyeberangi sungai Zered.
65,Ulangan 2,14,"Anadene lawase anggon kita padha nglembara saka ing Kadesy-Barnea nganti tekan ing sabrange kali Zered mau, telung puluh wolu taun, nganti sagolonganing para prajurit iku wus padha sirna kabeh saka ing pakemahan, kaya anggone wus padha kadhawuhake dening Pangeran Yehuwah kalawan supaos;","Lamanya kita berjalan sejak dari Kadesh-Barnea sampai kita ada di seberang sungai Zered, ada tiga puluh delapan tahun, sampai seluruh angkatan itu, yakni prajurit, habis binasa dari perkemahan, seperti yang dijanjikan TUHAN dengan sumpah kepada mereka;"
66,Ulangan 2,15,"sarta astane Sang Yehuwah uga nglawan wong-wong mau, padha ditumpes lan kasirnakake saka ing pakemahan nganti entek kabeh.","dan tangan TUHAN juga melawan mereka untuk menghamburkan mereka dari perkemahan, sampai mereka habis binasa."
67,Ulangan 2,16,"Bareng bangsa iku para prajurite wus padha entek mati kabeh,","Maka ketika dari bangsa itu telah habis binasa semua prajurit,"
68,Ulangan 2,17,Pangeran Yehuwah banjur ngandika marang aku mangkene:,berfirmanlah TUHAN kepadaku:
69,Ulangan 2,18,"Ing dina iki lakunira bakal ngliwati tapel-watese tanah Moab, yaiku Ing Ar;","Pada hari ini engkau akan berjalan melintasi perbatasan Moab, yakni Ar,"
70,Ulangan 2,19,"sarta nyedhaki tlatahe wong bani Amon. Sira aja nglawan lan aja nempuh bangsa iku, awitdene sira bakal ora Sunparingi apa-apa saka nagarane bani Amon dadi darbekira, marga iku wus Sunparingake marang turune Lut dadi darbeke.","maka engkau sampai ke dekat bani Amon. Janganlah melawan mereka dan janganlah menyerang mereka, sebab Aku tidak akan memberikan kepadamu apapun dari negeri bani Amon itu menjadi milikmu, karena Aku telah memberikannya kepada bani Lot menjadi miliknya."
71,Ulangan 2,20,"Tanah iku iya dikira nagarane bangsa Refaim; pancen maune bangsa Refaim kang ngenggoni, nanging wong Amon padha ngarani bangsa Zamzumim;","--Negeri inipun dikira orang negeri orang Refaim. Dahulu orang Refaim diam di sana, tetapi orang Amon menyebut mereka orang Zamzumim,"
72,Ulangan 2,21,"iku bangsa kang gedhe lan akeh cacahe, dedege kayadene bangsa Enak, nanging Pangeran Yehuwah kang ndadekake tumpese bangsa mau ana ing ngarepe bangsa Amon, temah bangsa iki banjur padha ngendhih tanahe sarta nggenteni manggon ana ing kono;","suatu bangsa yang besar dan banyak jumlahnya, tinggi seperti orang Enak, tetapi TUHAN telah memunahkan mereka dari hadapan bani Amon, sehingga orang-orang ini menduduki daerah mereka dan menetap di sana menggantikan mereka;"
73,Ulangan 2,22,"kaya kang wus ditindakake dening Sang Yehuwah tumrap bani Esap kang padha manggon ana ing pagunungan Seir, nalika Panjenengane numpes bangsa Hori, temah padha ngendhih tanahe sarta tumuli nggenteni manggon ana ing kono nganti saprene.","seperti yang dilakukan TUHAN bagi bani Esau yang diam di Seir, ketika Ia memunahkan orang Hori dari hadapan mereka, sehingga mereka menduduki daerah orang Hori itu dan menetap di sana menggantikan orang-orang itu sampai sekarang."
74,Ulangan 2,23,"Uga wong Awi, kang padha manggon ing desa-desa nganti tekan ing Gaza, iku padha dibengkas dening wong Kaftor, kang pinangkane saka ing Kaftor; wong Kaftor iku nuli padha manggon ana ing kono nggenteni bangsa mau.","Juga orang Awi yang diam di kampung-kampung sampai Gaza, dipunahkan oleh orang Kaftor yang berasal dari Kaftor, lalu orang Kaftor itu menetap di sana menggantikan mereka. --"
75,Ulangan 2,24,"Mara, sira budhala, nyabranga ing kali Arnon. Wruhanira, Ingsun ngulungake Sihon, ratu ing Hesybon, wong Amori iku, dalah nagarane marang ing tanganira; sira miwitana ngejegi nagarane lan nempuha perang marang Sihon.","Bersiaplah kamu, berangkatlah dan seberangilah sungai Arnon. Ketahuilah, Aku menyerahkan Sihon, raja Hesybon, orang Amori itu, beserta negerinya ke dalam tanganmu; mulailah menduduki negerinya dan seranglah Sihon."
76,Ulangan 2,25,"Ing dina iki Ingsun miwiti ndadekake para bangsa ing sangisore langit padha kataman miris lan wedi marang sira, temah samangsa krungu wartanira bakal padha gumeter lan ngoplok marga saka sira.”","Pada hari ini Aku mulai mendatangkan ke atas bangsa-bangsa di seluruh kolong langit keseganan dan ketakutan terhadap kamu, sehingga mereka menggigil dan gemetar karena engkau, apabila mereka mendengar tentang kamu."""
77,Ulangan 2,0,Perang karo Prabu Sihon ratu ing Hesybon,"Riwayat peperangan melawan Sihon, raja Hesybon"
78,Ulangan 2,26,"“Aku tumuli nglakokake kongkonan saka ing pasamunan Kedemot menyang ing ngarsane Prabu Sihon, ratu ing Hesybon, kalawan tetembungan kang murih bedhami, surasane:","""Kemudian aku menyuruh utusan dari padang gurun Kedemot kepada Sihon, raja Hesybon, menyampaikan pesan perdamaian, bunyinya:"
79,Ulangan 2,27,"Kawula mugi kalilana medal nglangkungi nagari dalem. Lampah kawula namung badhe nurut margi ageng kemawon, boten mawi nyimpang mangiwa utawi manengen;","Izinkanlah aku berjalan melalui negerimu. Aku akan tetap berjalan mengikuti jalan raya, dengan tidak menyimpang ke kanan atau ke kiri."
