,bab,ayat,jawa,indo
40,Imamat 3,5,"Iku banjur diobonga ana ing misbyah dening para anake Harun, katumpangna ing kurban obaran kang lagi kaobong ing geni; iku dadi kurban genenan, kang gandane damel renaning Yehuwah.","Anak-anak Harun harus membakarnya di atas mezbah, yakni di atas korban bakaran yang sedang dibakar di atas api, sebagai korban api-apian yang baunya menyenangkan bagi TUHAN."
41,Imamat 3,6,"Manawa kang kanggo kurban slametan konjuk marang Pangeran Yehuwah iku arupa wedhus, dadia lanang utawa wadon, iku kudu kang tanpa cacad.","Jikalau persembahannya untuk korban keselamatan bagi TUHAN adalah dari kambing domba, seekor jantan atau seekor betina, haruslah ia mempersembahkan yang tidak bercela."
42,Imamat 3,7,"Saupama wedhus gembel kang disaosake dadi kurban, iku diladekna marang ing ngarsane Pangeran Yehuwah.","Jikalau ia mempersembahkan seekor domba sebagai persembahannya, ia harus membawanya ke hadapan TUHAN."
43,Imamat 3,8,"Wonge numpangna tangane ing endhase kurban, wedhus iku banjur disembeleha ana ing ngarepa Tarub Pasewakan, sarta getihe banjur disiramna ing sakubenge misbyah dening para anake Harun.","Lalu ia harus meletakkan tangannya ke atas kepala persembahannya itu dan menyembelihnya di depan Kemah Pertemuan, lalu anak-anak Harun harus menyiramkan darahnya pada mezbah sekelilingnya."
44,Imamat 3,9,"Sawuse mangkono kurbane slametan iku salong kajupuka diladekna dadi kurban genenan marang Pangeran Yehuwah, iya iku gajihe lan buntute kabeh, kapotonga mepet ing ula-ulane, lan gajih kang nutupi jeroan apamaneh sakehe gajih kang tumempel ing jeroan,","Kemudian dari korban keselamatan itu ia harus mempersembahkan lemaknya sebagai korban api-apian bagi TUHAN, yakni segenap ekornya yang berlemak yang harus dipotong dekat pada tulang belakang, dan lemak yang menyelubungi isi perut, dan segala lemak yang melekat pada isi perut itu,"
45,Imamat 3,10,"karomaneh ginjele loro pisan sagajihe kang kraket ing kono, apadene gembelaning ati, dijupuka bareng karo ginjele mau.","dan lagi kedua buah pinggang dan lemak yang melekat padanya, yang ada pada pinggang, dan umbai hati yang harus dipisahkannya beserta buah pinggang itu."
46,Imamat 3,11,Iku banjur diobonga dening imam ana ing misbyah minangka dhaharan awujud kurban genenan kasaosake marang Pangeran Yehuwah.,Imam harus membakarnya di atas mezbah sebagai santapan berupa korban api-apian bagi TUHAN.
47,Imamat 3,12,"Dene manawa kurbane arupa wedhus berok, iku diladekna marang ing ngarsane Pangeran Yehuwah.","Jikalau persembahannya seekor kambing, ia harus membawanya ke hadapan TUHAN."
48,Imamat 3,13,"Wonge numpangna tangane ana ing endhase wedhus, nuli wedhuse disembeleha ana ing ngarepe Tarub Pasewakan, sarta getihe disiramna ing sakubenge misbyah dening para anake Harun.","Lalu ia harus meletakkan tangannya di atas kepala kambing itu dan menyembelihnya di depan Kemah Pertemuan, lalu anak-anak Harun harus menyiramkan darahnya pada mezbah sekelilingnya."
49,Imamat 3,14,"Banjur salong disaosna dadi kurban genenan marang Pangeran Yehuwah, yaiku gajih kang nasabi jeroan, lan sakehe gajih kang tumempel ing jeroan,","Kemudian dari kambing itu ia harus mempersembahkan lemak yang menyelubungi isi perut, dan segala lemak yang melekat pada isi perut itu sebagai persembahannya berupa korban api-apian bagi TUHAN,"
50,Imamat 3,15,"sarta ginjele loro pisan sagajihe, kang kraket ing kono, kang ana ing lempeng apadene gembelaning atine, dijupuka bareng karo ginjele mau.","dan lagi kedua buah pinggang dan lemak yang melekat padanya, yang ada pada pinggang dan umbai hati yang harus dipisahkannya beserta buah pinggang itu."
51,Imamat 3,16,"Iku nuli diobonga kabeh dening imam ana ing misbyah minangka dhaharan awujud kurban genenan, kang gandane ngremenake. Sakehe gajih iku dadi kagungane Pangeran Yehuwah.",Imam harus membakar semuanya itu di atas mezbah sebagai santapan berupa korban api-apian menjadi bau yang menyenangkan. Segala lemak adalah kepunyaan TUHAN.
52,Imamat 3,17,Iki pranatan kang kanggo ing salawase tumrap sira turun-tumurun ana ing ngendi-endia dunungira: poma sira aja pisan-pisan mangan gajih lan getih.”,"Inilah suatu ketetapan untuk selamanya bagi kamu turun-temurun di segala tempat kediamanmu: janganlah sekali-kali kamu makan lemak dan darah."""
53,Imamat 4,0,Bab kurban pangruwating dosa,Korban penghapus dosa
54,Imamat 4,1,Pangeran Yehuwah ngandika maneh marang Nabi Musa mangkene:,TUHAN berfirman kepada Musa:
55,Imamat 4,2,"“Sira ndhawuhana marang wong Israel: Manawa ana wong kang nerak wewalere Pangeran Yehuwah ora klawan dijarag, dadi pancen nglakoni salah sawijining larangan mau,","""Katakanlah kepada orang Israel: Apabila seseorang tidak dengan sengaja berbuat dosa dalam sesuatu hal yang dilarang TUHAN dan ia memang melakukan salah satu dari padanya,"
56,Imamat 4,3,"lan saupama kang gawe dosa mau imam kang kajebadan, temah bangsane katut kaluputan, iku nyaosna sapi lanang nom siji kang tanpa cacad, minangka kurban pangruwating dosa konjuk marang Pangeran Yehuwah.","maka jikalau yang berbuat dosa itu imam yang diurapi, sehingga bangsanya turut bersalah, haruslah ia mempersembahkan kepada TUHAN karena dosa yang telah diperbuatnya itu, seekor lembu jantan muda yang tidak bercela sebagai korban penghapus dosa."
57,Imamat 4,4,"Sapi mau diladekna marang ing ngarsane Pangeran Yehuwah ana ing ngareping lawange Tarub Pasewakan, tangane katumpangna ing endhase sapi, lan sapine banjur kasembeleha ana ing ngarsane Sang Yehuwah,","Ia harus membawa lembu itu ke pintu Kemah Pertemuan, ke hadapan TUHAN, lalu ia harus meletakkan tangannya ke atas kepala lembu itu, dan menyembelih lembu itu di hadapan TUHAN."
58,Imamat 4,5,"imam kang jinebadan iku nuli njupuka getihe sapi mau sawetara digawa mlebu menyang ing Tarub Pasewakan,","Imam yang diurapi itu harus mengambil sebagian dari darah lembu itu, lalu membawanya ke dalam Kemah Pertemuan."
59,Imamat 4,6,"sarta imam mau banjur nyelupna drijine ing getih iku, sarta diepyurna rambah ping pitu ana ing ngarsane Pangeran Yehuwah ing sangarepe geber pasucen.","Imam harus mencelupkan jarinya ke dalam darah itu, dan memercikkan sedikit dari darah itu, tujuh kali di hadapan TUHAN, di depan tabir penyekat tempat kudus."
60,Imamat 4,7,"Sawuse mangkono getih mau salong dileletna ing sungune misbyah padupan racikan bumbu-bumbu, kang ana ing ngarsane Sang Yehuwah ing jero Tarub Pasewakan.","Kemudian imam itu harus membubuh sedikit dari darah itu pada tanduk-tanduk mezbah pembakaran ukupan dari wangi-wangian, yang ada di hadapan TUHAN di dalam Kemah Pertemuan, dan semua darah selebihnya harus dicurahkannya kepada bagian bawah mezbah korban bakaran yang di depan pintu Kemah Pertemuan."
61,Imamat 4,8,"Dene sakehe gajihe sapi lanang kurban pangruwating dosa iku dijupuka gajihe kang nasabi jeroan lan sakehe gajih kang tumempel ing jeroan,","Segala lemak lembu jantan korban penghapus dosa itu harus dikhususkannya dari lembu itu, yakni lemak yang menyelubungi isi perut dan segala lemak yang melekat pada isi perut itu,"
62,Imamat 4,9,"sarta ginjele loro pisan sagajihe kang kraket ing kono, yaiku kang ana ing lempeng, apadene gembelaning atine, dijupuka bareng karo ginjele mau,","dan lagi kedua buah pinggang dan lemak yang melekat padanya, yang ada pada pinggang, dan umbai hati yang harus dipisahkannya beserta buah pinggang itu,"
63,Imamat 4,10,"padha kaya anggone njupuk saka sapi kurban slametan, banjur diobonga dening imam ana ing misbyah kurban obaran.",sama seperti yang dikhususkan dari lembu korban keselamatan. Imam harus membakar semuanya di atas mezbah korban bakaran.
64,Imamat 4,11,"Anadene lulange lan sakehe daginge sapi lanang mau, endhase lan pupune, jeroane lan tlethonge,","Adapun kulit lembu jantan itu dan segala dagingnya, beserta kepala dan betisnya dan isi perutnya dan kotorannya,"
65,Imamat 4,12,"dadi sapi lanang mau kabeh digawaa metu menyang sajabane palereban, ing panggonan kang ora ana najise, iya ing papan pambuwangan awu, banjur diobonga nganti entek ana ing geni kayu ing papan pambuwangan awu.","jadi lembu jantan itu seluruhnya harus dibawanya ke luar perkemahan, ke suatu tempat yang tahir, ke tempat pembuangan abu, dan lembu itu harus dibakarnya sampai habis di atas kayu api di tempat pembuangan abu."
66,Imamat 4,13,"Manawa kang gawe dosa ora kanthi kajarag iku sagolongane umat Israel kabeh, mangka pasamuwan ora rumangsa padha nglakoni salah sawijining bab kang dadi wewalere Pangeran Yehuwah, satemah padha dadi kaluputan,","Jikalau yang berbuat dosa dengan tak sengaja itu segenap umat Israel, dan jemaah tidak menyadarinya, sehingga mereka melakukan salah satu hal yang dilarang TUHAN, dan mereka bersalah,"
67,Imamat 4,14,"samangsa dosa kang dilakoni iku kaweruhan, nuli pasamuwan nyaosna sapi lanang nom siji minangka kurban pangruwating dosa. Sapi mau diladekna menyang ing ngarepe Tarub Pasewakan.","maka apabila dosa yang diperbuat mereka itu ketahuan, haruslah jemaah itu mempersembahkan seekor lembu jantan yang muda sebagai korban penghapus dosa. Lembu itu harus dibawa mereka ke depan Kemah Pertemuan."
68,Imamat 4,15,"Para pinituwane pasamuwan nuli padha numpangna tangane ana ing endhase sapi mau ana ngarsane Sang Yehuwah, sarta sapine disembeleha ana ing ngarsane Pangeran Yehuwah.","Lalu para tua-tua umat itu harus meletakkan tangan mereka di atas kepala lembu jantan itu di hadapan TUHAN, dan lembu itu harus disembelih di hadapan TUHAN."
69,Imamat 4,16,"Imam kang kajebadan tumuli nggawaa getihe sapi mau sawatara menyang ing Tarub Pasewakan,",Imam yang diurapi harus membawa sebagian dari darah lembu itu ke dalam Kemah Pertemuan.
70,Imamat 4,17,"sarta nyelubna drijine ing getih iku lan dipyurna rambah ping pitu ana ing ngarsane Pangeran Yehuwah, ing sangarepe geber.","Imam harus mencelupkan jarinya ke dalam darah itu dan memercikkannya tujuh kali di hadapan TUHAN, di depan tabir."
71,Imamat 4,18,"Karodene getih mau salong dileletna ing sunguning misbyah kang ana ing ngarsane Sang Yehuwah ing jero Tarub Pasewakan, lan getih kekarene kasuntaka kabeh ing perangane ngisor misbyah kurban obaran, kang ana ing sangarepe lawang Tarub Pasewakan.","Kemudian dari darah itu harus dibubuhnya sedikit pada tanduk-tanduk mezbah yang di hadapan TUHAN di dalam Kemah Pertemuan, dan semua darah selebihnya harus dicurahkannya kepada bagian bawah mezbah korban bakaran yang di depan pintu Kemah Pertemuan."
72,Imamat 4,19,Dene gajihe sapi iku kabeh dijupuka lan diobonga ana ing misbyah.,Segala lemak harus dikhususkannya dari lembu itu dan dibakarnya di atas mezbah.
73,Imamat 4,20,"Sapine lanang mau digawea padha karo sapi lanang kang kanggo kurban pangruwating dosa, kaya mangkono panggarape sapi mau. Kanthi patrap mangkono imam anggone nganakake pirukun kanggo wong akeh mau, temah bakal padha kaparingan pangapura.","Beginilah harus diperbuatnya dengan lembu jantan itu: seperti yang diperbuatnya dengan lembu jantan korban penghapus dosa, demikianlah harus diperbuatnya dengan lembu itu. Dengan demikian imam itu mengadakan pendamaian bagi mereka, sehingga mereka menerima pengampunan."
74,Imamat 4,21,Anadene sapi lanang iku digawaa menyang ing sajabane palereban lan diobonga nganti entek padha kaya anggone ngobong sapi lanang kang dhisik. Iku kurban pangruwating dosa kanggo pasamuwan.,"Dan haruslah ia membawa lembu jantan itu ke luar perkemahan, lalu membakarnya sampai habis seperti ia membakar habis lembu jantan yang pertama. Itulah korban penghapus dosa untuk jemaah."
75,Imamat 4,22,"Manawa kang gawe dosa iku sawijining panggedhe kang kalawan ora kajarag nerak salah sawijining wewalering Pangeran Yehuwah, Gusti Allahe, temah dadi kaluputan,","Jikalau yang berbuat dosa itu seorang pemuka yang tidak dengan sengaja melakukan salah satu hal yang dilarang TUHAN, Allahnya, sehingga ia bersalah,"
76,Imamat 4,23,"manawa dosa kang dilakoni iku disumurupake marang wong mau, dheweke tumuli nggawaa wedhus berok siji lanang kang tanpa cacad kanggo kurbane.","maka jikalau dosa yang telah diperbuatnya itu diberitahukan kepadanya, haruslah ia membawa sebagai persembahannya seekor kambing jantan yang tidak bercela."
77,Imamat 4,24,"Tangane nuli ditumpangna ing endhase wedhus iku, wedhuse nuli kasembeleha ana ing papan kang lumrahe kanggo nyembeleh kurban obaran ana ing ngarsaning Sang Yehuwah, iku dadi kurban pangruwating dosa.",Lalu haruslah ia meletakkan tangannya ke atas kepala kambing itu dan menyembelihnya di tempat yang biasa orang menyembelih korban bakaran di hadapan TUHAN; itulah korban penghapus dosa.
78,Imamat 4,25,"Imam banjur njupuka getihe kurban pangruwating dosa iku sathithik nganggo driji, kaleletna ing sungu-sungune misbyah kurban obaran.","Kemudian haruslah imam mengambil dengan jarinya sedikit dari darah korban penghapus dosa itu, lalu membubuhnya pada tanduk-tanduk mezbah korban bakaran. Darah selebihnya haruslah dicurahkannya kepada bagian bawah mezbah korban bakaran."
79,Imamat 4,26,"Nanging gajihe kabeh kudu diobong ana ing misbyah, padha kaya gajihe kurban slametan. Mangkono imam anggone nganakake pirukun, temah wong mau banjur kaparingan pangapura.","Tetapi segala lemak harus dibakarnya di atas mezbah, seperti juga lemak korban keselamatan. Dengan demikian imam mengadakan pendamaian bagi orang itu karena dosanya, sehingga ia menerima pengampunan."
80,Imamat 4,27,"Manawa kang gawe dosa kang ora kajarag mau wong saka rakyat lumrah, nerak salah sawijining wewalere Pangeran Yehuwah, temah iku nandhang kaluputan,","Jikalau yang berbuat dosa dengan tak sengaja itu seorang dari rakyat jelata, dan ia melakukan salah satu hal yang dilarang TUHAN, sehingga ia bersalah,"
81,Imamat 4,28,"manawa dosa kang dilakoni mau wus disumurupake, banjur nggawaa wedhus wadon kang tanpa cacad kanggo kurbane, marga saka dosa kang wus ditindakake mau,","maka jikalau dosa yang telah diperbuatnya itu diberitahukan kepadanya, haruslah ia membawa sebagai persembahannya karena dosa yang telah diperbuatnya itu seekor kambing betina yang tidak bercela."
82,Imamat 4,29,"tangane banjur katumpangna ing endhase kurban pangruwating dosa mau, nuli wedhuse disembeleha ana ing papan kurban obaran.",Lalu haruslah ia meletakkan tangannya ke atas kepala korban penghapus dosa dan menyembelih korban itu di tempat korban bakaran.
83,Imamat 4,30,"Imam tumuli ndulita getihe sathithik dileletna ing sungu-sungune misbyah kurban obaran, getih turahane banjur diesokna kabeh ana ing sikile misbyah kurban obaran.","Kemudian imam harus mengambil dengan jarinya sedikit dari darah korban itu, lalu membubuhnya pada tanduk-tanduk mezbah korban bakaran. Semua darah selebihnya haruslah dicurahkannya kepada bagian bawah mezbah."
