,bab,ayat,jawa,indo
10,Zakharia 1,9,"Aku banjur matur: Dhuh bendara, punapa tegesipun sadaya punika? Malaekat kang mangandikani aku tumuli paring wangsulan mangkene: Aku bakal nuduhake apa tegese kabeh iku mau.","Maka aku bertanya: Apakah arti semuanya ini, ya tuanku? Lalu malaikat yang berbicara dengan aku itu menjawab: Aku ini akan memperlihatkan kepadamu apa arti semuanya ini!"
11,Zakharia 1,10,"Priya kang ngadeg ana ing antarane wit jambu keling iku banjur wiwit guneman, celathune: Iki kabeh wong kang padha kautus dening Pangeran Yehuwah ndlajahi bumi.","Orang yang berdiri di antara pohon-pohon murad itu mulai berbicara, katanya: Inilah mereka semua yang diutus TUHAN untuk menjelajahi bumi!"
12,Zakharia 1,11,"Wong-wong mau banjur padha matur marang Sang Malaekating Yehuwah kang jumeneng ana ing antarane wit jambu keling, mangkene: Kawula sampun sami ndlajahi dhateng bumi, lah salumahing bumi katingal ayem lan tentrem.","Berbicaralah mereka kepada Malaikat TUHAN yang berdiri di antara pohon-pohon murad itu, katanya: Kami telah menjelajahi bumi, dan sesungguhnya seluruh bumi itu tenang dan aman."
13,Zakharia 1,12,"Ing kono ature Sang Malaekating Yehuwah: Dhuh Yehuwah, Gustinipun sarwa tumitah, badhe ngantos pinten laminipun anggen Paduka boten welas dhateng Yerusalem sarta kitha-kithanipun Yehuda ingkang sampun Paduka bendoni laminipun pitung dasa taun punika?","Berbicaralah Malaikat TUHAN itu, katanya: Ya TUHAN semesta alam, berapa lama lagi Engkau tidak menyayangi Yerusalem dan kota-kota Yehuda yang telah tujuh puluh tahun lamanya Kaumurkai itu?"
14,Zakharia 1,13,"Sang Yehuwah tumuli paring wangsulan marang malaekat kang ngandika karo aku mau, kalawan tetembungan kang kapenak lan nglipur.","Lalu kepada malaikat, yang berbicara dengan aku itu, TUHAN menjawab dengan kata-kata yang ramah dan yang menghiburkan."
15,Zakharia 1,14,"Malaekat kang ngandikan karo aku banjur dhawuh marang aku mangkene: Iki undhangna: Pangandikane Sang Yehuwah Gustine sarwa dumadi: Wus banget anggoningSun mbudidaya kanggo Yerusalem lan Sion,","Berkatalah kepadaku malaikat yang berbicara dengan aku itu: Serukanlah ini: Beginilah firman TUHAN semesta alam: Sangat besar usaha-Ku untuk Yerusalem dan Sion,"
16,Zakharia 1,15,"nanging banget anggoningSun bendu marang para bangsa kang rumangsa tentrem iku lan kang bareng Ingsun duka sathithik bae, banjur padha ngrewangi gawe piala;","tetapi sangat besar murka-Ku terhadap bangsa-bangsa yang merasa dirinya aman, yang, sementara Aku murka sedikit, telah membantu menimbulkan kejahatan."
17,Zakharia 1,16,"mulane Pangeran Yehuwah ngandika mangkene: Ingsun wangsul maneh marang Yerusalem kalawan sih-kadarman. PadalemaningSun bakal kabangun maneh ana ing kana, -- mangkono dhawuhe Pangeran Yehuwah Gustine sarwa dumadi, -- sarta tali ukuran bakal kapenthang maneh ing sadhuwure Yerusalem.","Sebab itu, beginilah firman TUHAN, Aku kembali lagi kepada Yerusalem dengan kasih sayang. Rumah-Ku akan didirikan pula di sana, demikianlah firman TUHAN semesta alam, dan tali pengukur akan direntangkan lagi di atas Yerusalem."
18,Zakharia 1,17,"Kajaba saka iku sira ngundhangna iki: Pangandikane Pangeran Yehuwah, Gustine sarwa dumadi mangkene: Kutha-kuthaningSun bakal padha pulih luber ing kautaman, sarta Sang Yehuwah bakal maringi panglipur marang Sion lan Yerusalem bakal kapilih maneh.”","Serukanlah ini selanjutnya: Beginilah firman TUHAN semesta alam: Kota-kota-Ku akan berlimpah-limpah pula dengan kebajikan, dan TUHAN akan menghiburkan Sion dan akan memilih Yerusalem pula."""
19,Zakharia 1,0,Wahyu kang kapindho: Sungu papat lan pandhe papat,Penglihatan kedua: empat tanduk dan empat orang tukang besi
20,Zakharia 1,18,"Aku tumuli tumenga lan ndeleng, lah ana sungu papat,",Aku melayangkan mataku dan melihat: tampak empat tanduk.
21,Zakharia 1,19,"aku banjur matur pitakon marang malaekat kang ngandikan karo aku, mangkene: “Punika tegesipun punapa?” Paring wangsulane: “Sungu-sungu iku kang wus mbuyarake Yehuda, Israel, sarta Yerusalem.”","Lalu aku bertanya kepada malaikat yang berbicara dengan aku itu: ""Apakah arti semuanya ini?"" Maka ia menjawab aku: ""Inilah tanduk-tanduk yang telah menyerakkan Yehuda, Israel dan Yerusalem."""
22,Zakharia 1,20,Pangeran Yehuwah tumuli nedahake marang aku pandhe papat.,Kemudian TUHAN memperlihatkan kepadaku empat tukang besi.
23,Zakharia 1,21,"Aku banjur matur pitakon: “Tiyang-tiyang punika dhatengipun badhe nindakaken punapa?” Paring wangsulane malaekat marang aku mangkene: “Iku uga sungu kang wus padha mbuyarake Yehuda, nganti ora ana wong siji-sijia kang wani ndengengek. Anadene tekane iku arep gawe kagete wong-wong iku, yaiku mbanting sungune para bangsa kang wus padha masang sungune marang tanah Yehuda arep dibuyarake.”","Lalu aku bertanya: ""Orang-orang ini datang untuk melakukan apa?"" Maka ia menjawab: ""Inipun adalah tanduk-tanduk yang telah menyerakkan Yehuda, sehingga tidak seorangpun berani mengangkat kepalanya. Dan semuanya ini datang untuk mengejutkan mereka, yakni untuk menghempaskan tanduk bangsa-bangsa yang telah mengangkat tanduk terhadap tanah Yehuda hendak menyerakkannya."""
24,Zakharia 2,0,Wahyu kang kaping telu: Wong kang nyekel tali ukuran,Penglihatan ketiga: seorang yang memegang tali ukuran
25,Zakharia 2,1,"Aku banjur tumenga lan weruh, lah ana priya kang nyekel tali ukuran,",Aku melayangkan mataku dan melihat: tampak seorang yang memegang tali pengukur.
26,Zakharia 2,2,"Aku banjur matur pitakon: “Panjenengan tindak dhateng pundi?” Paring wangsulane: “Arep ngukur Yerusalem, kepengin weruh pira ambane lan pira dawane.”","Lalu aku bertanya: ""Ke manakah engkau ini pergi?"" Maka ia menjawab aku: ""Ke Yerusalem, untuk mengukurnya, untuk melihat berapa lebarnya dan panjangnya."""
27,Zakharia 2,3,"Anadene malaekat kang ngandikan karo aku iku tumuli majeng, banjur ana malaekat liyane kang methukake,","Dan sementara malaikat yang berbicara dengan aku itu maju ke depan, majulah seorang malaikat lain mendekatinya,"
28,Zakharia 2,4,"iku diprentahi mangkene: “Lumayua, wong nom kang ana ing kana kae kandhanana: Yerusalem bakal tetep kaya ara-ara kang ngeblak, awit saka kehing manungsa lan kewan kang ana ing jerone.","yang diberi perintah: ""Berlarilah, katakanlah kepada orang muda yang di sana itu, demikian: Yerusalem akan tetap tinggal seperti padang terbuka oleh karena banyaknya manusia dan hewan di dalamnya."
29,Zakharia 2,5,"Sarta Ingsun piyambak, -- mangkono pangandikane Sang Yehuwah, -- bakal dadi baluwarti geni ing sakubenge, apadene dadi kamulyan ana ing jerone.”","Dan Aku sendiri, demikianlah firman TUHAN, akan menjadi tembok berapi baginya di sekelilingnya, dan Aku akan menjadi kemuliaan di dalamnya."""
30,Zakharia 2,0,Wong buwangan diceluk dikon mulih,Orang-orang buangan dipanggil pulang
31,Zakharia 2,6,"Ayo, ayo ta! Padha lumayua saka ing Tanah Lor, -- mangkono pangandikane Sang Yehuwah, -- awit sira padha Sunbuyarake ing keblat papat, -- mangkono pangandikane Pangeran Yehuwah. --","Ayo, ayo, larilah dari Tanah Utara, demikianlah firman TUHAN; sebab ke arah keempat mata angin Aku telah menyerakkan kamu, demikianlah firman TUHAN."
32,Zakharia 2,7,"Ayo, ngungsia menyang ing Sion, he, wong kang padha manggon ing Babil!","Ayo, luputkanlah dirimu ke Sion, hai, penduduk Babel!"
33,Zakharia 2,8,"Amarga pangandikane Sang Yehuwah Gustine sarwa dumadi, kang ing sajroning kamulyane wus ngutus aku gegayutan karo para bangsa kang wus njarahi kowe, -- sabab sing sapa nggepok kowe dadi nggepok thelenging paningale. --","Sebab beginilah firman TUHAN semesta alam, yang dalam kemuliaan-Nya telah mengutus aku, mengenai bangsa-bangsa yang telah menjarah kamu--sebab siapa yang menjamah kamu, berarti menjamah biji mata-Nya--:"
34,Zakharia 2,9,"“Lah ta Ingsun bakal ngobat-abitake astaningSun marang para wong iku, lan banjur padha dadi bandhangane para wong kang ing maune dadi reh-rehane.” Nuli kowe bakal padha sumurup yen Pangeran Yehuwah Gustine sarwa dumadi iku kang ngutus aku.","""Sesungguhnya Aku akan menggerakkan tangan-Ku terhadap mereka, dan mereka akan menjadi jarahan bagi orang-orang yang tadinya takluk kepada mereka. Maka kamu akan mengetahui bahwa TUHAN semesta alam yang mengutus aku."
35,Zakharia 2,10,"“He putri Sion! Padha surak-suraka lan bungah-bungaha, awit Ingsun rawuh lan dedalem ana ing tengahira, mangkono pangandikane Sang Yehuwah.","Bersorak-sorailah dan bersukarialah, hai puteri Sion, sebab sesungguhnya Aku datang dan diam di tengah-tengahmu, demikianlah firman TUHAN;"
36,Zakharia 2,11,"Ing waktu iku akeh para umat kang bakal padha kumrubut melu sujud marang Sang Yehuwah lan manjing dadi umatingSun, sarta Ingsun bakal akedhaton ana ing tengahira.” Mulane kowe padha ngreti yen pangeran Yehuwah kang ngutus aku.","dan banyak bangsa akan menggabungkan diri kepada TUHAN pada waktu itu dan akan menjadi umat-Ku dan Aku akan diam di tengah-tengahmu."" Maka engkau akan mengetahui, bahwa TUHAN semesta alam yang mengutus aku kepadamu."
37,Zakharia 2,12,"Ing kono Yehuda bakal kapundhut dening Sang Yehuwah dadi kagungane ana ing tanah kang suci, sarta Yerusalem bakal kapilih uga.","Dan TUHAN akan mengambil Yehuda sebagai milik-Nya di tanah yang kudus, dan Ia akan memilih Yerusalem pula."
38,Zakharia 2,13,"He sakehe tumitah! Padha manenga ana ing ngarsane Sang Yehuwah, dene wus karsa tedhak saka ing padalemane kang suci.","Berdiam dirilah, hai segala makhluk, di hadapan TUHAN, sebab Ia telah bangkit dari tempat kediaman-Nya yang kudus."
39,Zakharia 3,0,Wahyu kang kaping pat: Imam Agung Yusak,Penglihatan keempat: imam besar Yosua
40,Zakharia 3,1,"Sawuse mangkono aku banjur dituduh Imam Agung Yusak jumeneng ana ing ngarsane Sang Malaekating Yehuwah, dene setan ngadeg ana ing tengene, prelu ndakwa panjenengane.",Kemudian ia memperlihatkan kepadaku imam besar Yosua berdiri di hadapan Malaikat TUHAN sedang Iblis berdiri di sebelah kanannya untuk mendakwa dia.
41,Zakharia 3,2,"Sang Malaekating Yehuwah banjur ngandika marang Iblis mau: “He Iblis! Sira muga kadukanana dening Pangeran Yehuwah, iya kadukanana dening Sang Yehuwah kang milih Yerusalem. Wong iki rak tugelan kayu kang wus kajupuk saka ing geni?”","Lalu berkatalah Malaikat TUHAN kepada Iblis itu: ""TUHAN kiranya menghardik engkau, hai Iblis! TUHAN, yang memilih Yerusalem, kiranya menghardik engkau! Bukankah dia ini puntung yang telah ditarik dari api?"""
42,Zakharia 3,3,Anadene Imam Agung Yusak nalika jumeneng ana ing ngarsane Sang Malaekat iku pangagemane reged.,"Adapun Yosua mengenakan pakaian yang kotor, waktu dia berdiri di hadapan Malaikat itu,"
43,Zakharia 3,4,"Dhawuhe Sang Malaekat marang kang padha ngladosi: “Cuculana sandhangane kang rege iku.” Dene marang Imam Agung Yusak pangandikane: “Lah kaluputanira wus Sunedohake saka sira, lan sira Sunanggoni sandhangan pista.”","yang memberikan perintah kepada orang-orang yang melayaninya: ""Tanggalkanlah pakaian yang kotor itu dari padanya."" Dan kepada Yosua ia berkata: ""Lihat, dengan ini aku telah menjauhkan kesalahanmu dari padamu! Aku akan mengenakan kepadamu pakaian pesta."""
44,Zakharia 3,5,"Tumuli dhawuh: “Sirahe anggonana serban kang resik!” Mastakane nuli diagemi serban resik, sarta diagemi pangageman pista; anadene Sang Malaekating Yehuwah jumeneng ana ing sacedhake.","Kemudian ia berkata: ""Taruhlah serban tahir pada kepalanya!"" Maka mereka menaruh serban tahir pada kepalanya dan mengenakan pakaian kepadanya, sedang Malaikat TUHAN berdiri di situ."
45,Zakharia 3,6,Sang Malaekating Yehuwah tumuli pratela marang Imam Agung Yusak:,"Lalu Malaikat TUHAN itu memberi jaminan kepada Yosua, katanya:"
46,Zakharia 3,7,"“Pangeran Yehuwah Gustine sarwa dumadi ngandika mangkene: Manawa sira ngambah ing dalan pitedahingSun lan netepi kuwajiban kang Sunparingake marang sira, sira bakal mengku padalemaningSun lan ngreksa plataraningSun, apadene sira Sunparengake lumebu ana ing tengahe kang padha ngadeg leladi ana ing kene.","""Beginilah firman TUHAN semesta alam: Apabila engkau hidup menurut jalan yang Kutunjukkan dan melakukan tugas yang Kuberikan kepadamu, maka engkau akan memerintah rumah-Ku dan mengurus pelataran-Ku, dan Aku akan mengizinkan engkau masuk ke antara mereka yang berdiri melayani di sini."
47,Zakharia 3,8,"He, Imam Agung Yusak, sira ngrungokna, sira lan para kancanira kang lungguh ana ing ngarepira -- iku rak padha dadi pratandha kang elok, -- lah Ingsun bakal ngrawuhake abdiningSun, yaiku Sang Trubusan.","Dengarkanlah, hai imam besar Yosua! Engkau dan teman-temanmu yang duduk di hadapanmu--sungguh kamu merupakan suatu lambang. Sebab, sesungguhnya Aku akan mendatangkan hamba-Ku, yakni Sang Tunas."
48,Zakharia 3,9,"Mungguh watu adi kang wus Sunpasrahake marang Yusak iku saben watu siji ana mripate pitu, sarta Ingsun bakal natahi ukir-ukirane. -- Mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi. -- Apamaneh Ingsun bakal ngicali durakane nagara iku mung ing sajroning sadina.","Sebab sesungguhnya permata yang telah Kuserahkan kepada Yosua--satu permata yang bermata tujuh--sesungguhnya Aku akan mengukirkan ukiran di atasnya, demikianlah firman TUHAN semesta alam, dan Aku akan menghapuskan kesalahan negeri ini dalam satu hari saja."
49,Zakharia 3,10,"Ing dina iku, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi, -- sira padha gentenan ngajak lelungguhan ana ing ayome wit anggur lan sangisore wit anjir.”","Pada hari itu, demikianlah firman TUHAN semesta alam, setiap orang dari padamu akan mengundang temannya duduk di bawah pohon anggur dan di bawah pohon ara."""
50,Zakharia 4,0,Wahyu kang kaping lima: Padamaran mas rinengga ing wit jaitun loro,Penglihatan kelima: kandil emas yang berhiaskan dua pohon zaitun
51,Zakharia 4,1,"Kacarita malaekat kang ngandikan karo aku mau rawuh maneh, banjur nggigah aku patrape kaya nggigah wong lagi turu.","Datanglah kembali malaikat yang berbicara dengan aku itu, lalu dibangunkannyalah aku seperti seorang yang dibangunkan dari tidurnya."
52,Zakharia 4,2,"Pangandikane marang aku: “Kowe ndeleng apa?” Atur wangsulanku: “Kula ningali padamaran mas bleg, wadhahipun lisah wonten ing perangan nginggil; padamaran punika wonten damaripun pitu, kaliyan malih ing nginggilipun damar satunggal-tunggalipun wonten torongipun pitu;","Maka berkatalah ia kepadaku: ""Apa yang engkau lihat?"" Jawabku: ""Aku melihat: tampak sebuah kandil, dari emas seluruhnya, dan tempat minyaknya di bagian atasnya; kandil itu ada tujuh pelitanya dan ada tujuh corot pada masing-masing pelita yang ada di bagian atasnya itu."
53,Zakharia 4,3,"punapa malih padamaran punika kaukiran wit jaitun kalih, satunggal wonten ing tengenipun wadhah lisah, satunggalipun wonten ing kiwanipun.”","Dan pohon zaitun ada terukir padanya, satu di sebelah kanan tempat minyak itu dan satu di sebelah kirinya."""
54,Zakharia 4,4,"Aku tumuli matur pitakon marang malaekat kang ngandikan karo aku mangkene: “Dhuh bendara, punika tegesipun kadospundi?”","Lalu berbicaralah aku, kataku kepada malaikat yang berbicara dengan aku itu: ""Apakah arti semuanya ini, tuanku?"""
55,Zakharia 4,5,"Malaekat kang ngandikan karo aku iku nuli ndangu: “Kowe apa ora ngreti tegese kabeh iku?” Aturku: “Boten mangretos, bendara!”","Maka berbicaralah malaikat yang berbicara dengan aku itu, katanya kepadaku: ""Tidakkah engkau tahu, apa arti semuanya ini?"" Jawabku: ""Tidak, tuanku!"""
56,Zakharia 4,6,"Panjenengane banjur pratela: “Iki pangandikane Pangeran Yehuwah marang Zerubabel: ora srana kasantosan lan ora srana kakuwatan, nanging marga dening rohingSun. -- Mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi. --","Maka berbicaralah ia, katanya: ""Inilah firman TUHAN kepada Zerubabel bunyinya: Bukan dengan keperkasaan dan bukan dengan kekuatan, melainkan dengan roh-Ku, firman TUHAN semesta alam."
57,Zakharia 4,7,"He, gunung kang gedhe, sira iku sapa? Ana ing ngarepe Zerubabel sira bakal dadi tanah rata, dene Zerubabel iku bakal ngangkat watu kang pinunjul dene wong padha surak-surak: Apik! Apik banget watu iku!”","Siapakah engkau, gunung yang besar? Di depan Zerubabel engkau menjadi tanah rata. Ia akan mengangkat batu utama, sedang orang bersorak: Bagus! Bagus sekali batu itu!"""
58,Zakharia 4,8,Nuli ana pangandikane Pangeran Yehuwah marang aku mangkene:,"Kemudian datanglah firman TUHAN kepadaku, demikian:"
59,Zakharia 4,9,"“Tangane Zerubabel wus nalesi padaleman iki, iya tangane iku uga kang bakal ngrampungake, temah kowe bakal sumurup, yen Pangeran Yehuwah Gustine sarwa dumadi kang ngutus aku nemoni kowe.","""Tangan Zerubabel telah meletakkan dasar Rumah ini, dan tangannya juga akan menyelesaikannya. Maka kamu akan mengetahui, bahwa TUHAN semesta alam yang mengutus aku kepadamu."
60,Zakharia 4,10,"Sabab sapa kang ngremehake marang dina kelakoning prakara-prakara kang sapele, iku bakal padha bungah-bungah ndeleng watu pilihan kang ana ing tangane Zerubabel. Dene kang pitu iki tingale sang Yehuwah, kang ndlajahi salumahe bumi.”","Sebab siapa yang memandang hina hari peristiwa-peristiwa yang kecil, mereka akan bersukaria melihat batu pilihan di tangan Zerubabel. Yang tujuh ini adalah mata TUHAN, yang menjelajah seluruh bumi."""
61,Zakharia 4,11,"Aku banjur matur pitakon mangkene: “Menggah wit jaitun kalih ingkang wonten ing tengen sarta ing kiwanipun padamaran punika, punapa tegesipun?”","Lalu berbicaralah aku kepadanya: ""Apakah arti kedua pohon zaitun yang di sebelah kanan dan di sebelah kiri kandil ini?"""
62,Zakharia 4,12,"Aku tumuli matur maneh: “Menggah pangipun wit jaitun kalih sandhing torong emas kalih ingkang ngilekaken jer-jeran emas saking nginggilipun, punika punapa tegesipun?”","Untuk kedua kalinya berbicaralah aku kepadanya: ""Apakah arti kedua dahan pohon zaitun yang di samping kedua pipa emas yang menyalurkan cairan emas dari atasnya itu?"""
63,Zakharia 4,13,"Aku banjur dipangandikani mangkene: “Kowe apa ora sumurup tegese iku?” Atur wangsulanku: “Boten sumerep, bendara!”","Ia menjawab aku: ""Tidakkah engkau tahu, apa arti semuanya ini?"" Jawabku: ""Tidak, tuanku!"""
64,Zakharia 4,14,Panjenengane nuli ngandika: “Iki wong loro kang dijebadi lan kang ngadeg ana ing ngarsane Pangeraning salumahe bumi!”,"Lalu ia berkata: ""Inilah kedua orang yang diurapi yang berdiri di dekat Tuhan seluruh bumi!"""
65,Zakharia 5,0,Wahyu kang kaping nem: Gulungan kitab kang nglayang,Penglihatan keenam: gulungan kitab yang terbang
66,Zakharia 5,1,Aku banjur tumenga nuli weruh ana gulungan kitab nglayang.,"Aku melayangkan mataku pula, maka aku melihat: tampak sebuah gulungan kitab yang terbang."
67,Zakharia 5,2,"Aku banjur dipangandikani mangkene: “Kowe weruh apa?” Aturku: “Kula ningali wonten kitab gulungan nglayang, panjangipun kalih dasa asta sarta wiyaripun sadasa asta.”","Berkatalah ia kepadaku: ""Apa yang engkau lihat?"" Jawabku: ""Aku melihat sebuah gulungan kitab yang terbang; panjangnya dua puluh hasta dan lebarnya sepuluh hasta."""
68,Zakharia 5,3,"Tumuli aku dipangandikani maneh, mangkene: “Iku sumpah wewelak kang nempuh ing sawratane nagara kabeh; sabab miturut surasane sumpah wewelak iku, saben maling ana ing kene isih luput ing paukuman, mangkono uga saben wong kang nglairake sumpah palsu iya isih luput ing paukuman.","Lalu ia berkata kepadaku: ""Inilah sumpah serapah yang keluar menimpa seluruh negeri; sebab menurut sumpah serapah itu setiap pencuri di sini masih bebas dari hukuman, dan setiap orang yang bersumpah palsu di sini juga masih bebas dari hukuman."
69,Zakharia 5,4,"Ingsun kang nglampahake wewelak iku, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi, -- supaya iku lumebu ing omahing maling sarta ing omahe wong kang nglairake sumpah palsu demi asmaningSun, sarta bakal nginep ing omahe kono lan bakal ndadekake rusake, dadia kayune utawa watu-watune.”","Aku telah menyuruhnya keluar, demikianlah firman TUHAN semesta alam, supaya itu masuk ke dalam rumah pencuri dan ke dalam rumah orang yang bersumpah palsu demi nama-Ku, dan supaya itu bermalam di dalam rumah mereka dan memusnahkannya, baik kayunya maupun batu-batunya."""
70,Zakharia 5,0,Wahyu kang kaping pitu: Wong wadon ana ing takeran efa,Penglihatan ketujuh: perempuan dalam gantang
71,Zakharia 5,5,"Malaekat kang ngandikan karo aku mau rawuh maneh, sarta dhawuh marang aku: “Kowe namatna lan nitenana apa kang jumedhul ing kono?”","Tampillah malaikat yang berbicara dengan aku itu, katanya kepadaku: ""Cobalah layangkan matamu dan lihatlah apa yang muncul itu!"""
72,Zakharia 5,6,Aku nuli matur pitakon: “Punapa punika?” Pangandikane malaekat: “Kang katon iku takeran efa!” Nuli ngandika maneh: “Iku pialane wong-wong mau ana ing saindenging nagara!”,"Lalu tanyaku: ""Apa itu?"" Jawabnya: ""Yang muncul itu sebuah gantang!"" Lagi katanya: ""Inilah kejahatan mereka di seluruh negeri!"""
73,Zakharia 5,7,"Lah, tutupe timah takeran iku wus kaangkat, lan ing jerone ana wonge wadon kang lungguh.","Lihat, tutup timah gantang itu telah terangkat, dan seorang perempuan duduk di dalamnya!"
74,Zakharia 5,8,"Pangandikane malaekat mau: “Iku kadursilan!” Wong wadon iku banjur dijorogake maneh ana ing takeran efa, sarta bandhule timah kabanting ing cangkeme efa.","Kemudian berkatalah ia: ""Itulah kefasikan!"" Lalu didorongnyalah perempuan itu kembali ke dalam gantang dan dibantingnyalah batu timah itu ke mulut gantang."
75,Zakharia 5,9,"Aku tumuli tumenga lan weruh, ana wong wadon loro kang suwiwine kasentor ing angin; suwiwine mau kayu suwiwine manuk cangak. Efane banjur diangkat mumbul dening wong loro iku ana ing antarane bumi karo langit.",Lalu aku melayangkan mataku dan aku melihat: tampak tampil dua orang perempuan yang sayapnya didorong oleh angin. Adapun sayap mereka adalah sayap seperti burung ranggung. Mereka mengangkut gantang itu di antara bumi dan langit.
76,Zakharia 5,10,"Aku tumuli nyuwun priksa marang malaekat kang ngandikan karo aku, mangkene: “Efa punika dipun bekta dhateng pundi?”","Bertanyalah aku kepada malaikat yang berbicara dengan aku itu: ""Ke mana mereka membawa gantang itu?"""
77,Zakharia 5,11,"Paring wangsulane malaekat: “Menyang ing tanah Sinear, wong wadon iku arep digawekake omah ana ing kana; samangsa wus dadi, wong wadon mau banjur dipapanake ana ing omah kono.”","Jawabnya kepadaku: ""Ke tanah Sinear, untuk mendirikan sebuah rumah bagi perempuan itu. Dan apabila itu selesai, maka mereka akan menempatkan dia di sana di tempat rumah itu didirikan."""
78,Zakharia 6,0,Wahyu kang kaping wolu: Kreta papat,Penglihatan kedelapan: empat kereta
79,Zakharia 6,1,Aku banjur tumenga maneh sarta weruh: lah ana kreta papat metu saka ing antarane gunung loro. Anadene gunung iku gunung tambaga.,"Aku melayangkan mataku pula, maka aku melihat: tampak keluar empat kereta dari antara dua gunung. Adapun gunung-gunung itu adalah gunung-gunung tembaga."
80,Zakharia 6,2,"Kreta kang kapisan rakitane jaran abang, kreta kang kapindho jaran ireng.","Kereta pertama ditarik oleh kuda merah, kereta kedua oleh kuda hitam."
81,Zakharia 6,3,Kang katelu jaran putih lan kang kapat jaran plangka lan plontheng.,"Kereta ketiga oleh kuda putih, dan kereta keempat oleh kuda yang berbelang-belang dan berloreng-loreng."
