,bab,ayat,jawa,indo
10,Maleakhi 1,8,"Manawa sira padha ngurbanake kewan kang picak, apa iku ora ala? Utawa manawa sira ngurbanake kang pincang utawa kang laranen, apa iku ora ala? Coba kang mangkono iku aturna marang bupatinira, apa sira ndadekake keparenge, apa maneh apa banjur nampani sira kanthi seneng? -- mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi.","Apabila kamu membawa seekor binatang buta untuk dipersembahkan, tidakkah itu jahat? Apabila kamu membawa binatang yang timpang dan sakit, tidakkah itu jahat? Cobalah menyampaikannya kepada bupatimu, apakah ia berkenan kepadamu, apalagi menyambut engkau dengan baik? firman TUHAN semesta alam."
11,Maleakhi 1,9,"Mulane saiki: “Coba padha ngudia nglilihake panggalihe Gusti Allah, supaya karsaa paring kawelasan marang kita!” Sarehne wus ana tindakira kang kaya mangkono mau, Gusti Allah apa iya karsa nampeni panunggalanira kanthi becik? -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi. --","Maka sekarang: ""Cobalah melunakkan hati Allah, supaya Ia mengasihani kita!"" Oleh tangan kamulah terjadi hal itu, masakan Ia akan menyambut salah seorang dari padamu dengan baik? firman TUHAN semesta alam."
12,Maleakhi 1,10,"Upama anaa salah sijine panunggalanira kang gelem ngancing lawang, supaya aja nganti sira nyumed geni ana ing misbyahingSun tanpa guna. Sira ora padha ndadekake keparenging galihingSun -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi, -- sarta pisungsung kang saka ing tanganira Ingsun ora karsa nampeni.","Sekiranya ada di antara kamu yang mau menutup pintu, supaya jangan kamu menyalakan api di mezbah-Ku dengan percuma. Aku tidak suka kepada kamu, firman TUHAN semesta alam, dan Aku tidak berkenan menerima persembahan dari tanganmu."
13,Maleakhi 1,11,"Awitdene saka ing keblat pletheke srengenge, tekan keblat surupe, asmaningSun luhur ana ing antarane para bangsa, sarta ing saenggon-enggon asmaningSun kasaosan dupa lan kurban dhaharan kang suci, awit luhur asmaningSun ana ing antarane para bangsa, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi. --","Sebab dari terbitnya sampai kepada terbenamnya matahari nama-Ku besar di antara bangsa-bangsa, dan di setiap tempat dibakar dan dipersembahkan korban bagi nama-Ku dan juga korban sajian yang tahir; sebab nama-Ku besar di antara bangsa-bangsa, firman TUHAN semesta alam."
14,Maleakhi 1,12,"Nanging sira iku padha najisake asmaningSun, amarga sira padha ngira: “Mejane Pangeran iku kena dinajisake, lan dhaharan ing kono kena diremehake.”","Tetapi kamu ini menajiskannya, karena kamu menyangka: ""Meja Tuhan memang cemar dan makanan yang ada di situ boleh dihinakan!"""
15,Maleakhi 1,13,"Sira padha celathu: “Delengen, sapira rekasane!” Sira banjur marakake Ingsun ngresula, -- mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi --, lan sira nyaosake kewan rampasan, kewan kang pincang sarta kewan kang laranen. Iku sira pisusungake. Apa iya iku Ingsun tampeni saka ing tanganira? -- Mangkono pangandikane Pangeran Yehuwah. --","Kamu berkata: ""Lihat, alangkah susah payahnya!"" dan kamu menyusahkan Aku, firman TUHAN semesta alam. Kamu membawa binatang yang dirampas, binatang yang timpang dan binatang yang sakit, kamu membawanya sebagai persembahan. Akan berkenankah Aku menerimanya dari tanganmu? firman TUHAN."
16,Maleakhi 1,14,"Kenaa ing laknat wong kang duwe kewan lanang ana ing antarane raja-kayane, kang wus didhewekake, ewasamono banjur ngurbanake kewan cacad marang Pangeran Yehuwah. Sabab Ingsun iki Ratu kang agung, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi, -- sarta asmaningSun diajrihi ana ing antarane para bangsa.","Terkutuklah penipu, yang mempunyai seekor binatang jantan di antara kawanan ternaknya, yang dinazarkannya, tetapi ia mempersembahkan binatang yang cacat kepada Tuhan. Sebab Aku ini Raja yang besar, firman TUHAN semesta alam, dan nama-Ku ditakuti di antara bangsa-bangsa."
17,Maleakhi 2,0,Dukane Pangeran Yehuwah marang para imam,Murka TUHAN terhadap para Imam
18,Maleakhi 2,1,"Anadene saiki, he para imam, dhawuh iki kaparingake marang sira:","Maka sekarang, kepada kamulah tertuju perintah ini, hai para imam!"
19,Maleakhi 2,2,"Manawa sira padha ora ngrungokake, lan ora nengenake ing bab ngluhurake marang asmaningSun, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi, -- Ingsun bakal ndhawahake wewelak ana ing tengahira, sarta berkahira padha Sundadekake laknat, malah wus Sundadekake laknat, awitdene sira padha ora nggatekake.","Jika kamu tidak mendengarkan, dan jika kamu tidak memberi perhatian untuk menghormati nama-Ku, firman TUHAN semesta alam, maka Aku akan mengirimkan kutuk ke antaramu dan akan membuat berkat-berkatmu menjadi kutuk, dan Aku telah membuatnya menjadi kutuk, sebab kamu ini tidak memperhatikan."
20,Maleakhi 2,3,"Lah tanganira bakal Sunkethok, sarta rainira Sunpopok sesuker, yaiku tlethonge sembelehane riyayanira, banjur sira padha kagered menyang ing sesuker iku.","Sesungguhnya, Aku akan mematahkan lenganmu dan akan melemparkan kotoran ke mukamu, yakni kotoran korban dari hari-hari rayamu, dan orang akan menyeret kamu ke kotoran itu."
21,Maleakhi 2,4,"Temah sira padha eling yen Ingsun kang ndhawuhake pepakon iku marang sira, supaya tetepa prajanjianingSun klawan Lewi, -- mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi --.","Maka kamu akan sadar, bahwa Kukirimkan perintah ini kepadamu, supaya perjanjian-Ku dengan Lewi tetap dipegang, firman TUHAN semesta alam."
22,Maleakhi 2,5,"PrasetyaningSun klawan Lewi iku Ingsun bakal ngganjar urip lan tentrem-rahayu, iku kang Sunparingake, supaya Lewi bakal padha ajrih-asih, mangka iya ajrih-asih marang Ingsun, sarta geter awit saka asmaningSun.",Perjanjian-Ku dengan dia pada satu pihak ialah kehidupan dan sejahtera dan itu Kuberikan kepadanya--pada pihak lain ketakutan--dan ia takut kepada-Ku dan gentar terhadap nama-Ku.
23,Maleakhi 2,6,"Awit cangkeme isi piwulang kang bener lan ing lambene ora tinemu kaculikan. Salakune ana ing patunggilaningSun klawan tentrem-rahayu lan kajujuran, sarta akeh wong kang diundurake saka ing dosa.",Pengajaran yang benar ada dalam mulutnya dan kecurangan tidak terdapat pada bibirnya. Dalam damai sejahtera dan kejujuran ia mengikuti Aku dan banyak orang dibuatnya berbalik dari pada kesalahan.
24,Maleakhi 2,7,"Marga lambene imam iku isi kawruh lan wong-wong padha golek piwulang saka ing cangkeme, awit imam iku utusane Sang Yehuwah Gustine sarwa dumadi.","Sebab bibir seorang imam memelihara pengetahuan dan orang mencari pengajaran dari mulutnya, sebab dialah utusan TUHAN semesta alam."
25,Maleakhi 2,8,"Nanging sira wus padha nyimpang saka ing dalan, lan ndadekake wong akeh padha keplesed marga saka piwulangira; sira wus mbubrah prajanjian klawan Lewi, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi. --","Tetapi kamu ini menyimpang dari jalan; kamu membuat banyak orang tergelincir dengan pengajaranmu; kamu merusakkan perjanjian dengan Lewi, firman TUHAN semesta alam."
26,Maleakhi 2,9,"Mulane Ingsun iya bakal ndadekake sira asor lan nistha ana ing ngarepe umat iki, marga sira ora ngambah dalan pitedahingSun, malah anggonira memulang nganggo mawang wong.","Maka Akupun akan membuat kamu hina dan rendah bagi seluruh umat ini, oleh karena kamu tidak mengikuti jalan yang Kutunjukkan, tetapi memandang bulu dalam pengajaranmu."
27,Maleakhi 2,0,Yehuwah ndukani Israel marga saka anggone sesomahan karo bangsa liya lan anggone nggegampang pegatan,TUHAN memarahi Israel karena kawin campur dan perceraian
28,Maleakhi 2,10,"Kita kabeh iki rak padha nduweni Rama siji, rak Gusti Allah siji kang nitahake kita kabeh? Yagene ta kita kok laku cidra marang sadulur kita dhewe, iku dadine rak najisake prajanjiane para leluhur kita?",Bukankah kita sekalian mempunyai satu bapa? Bukankah satu Allah menciptakan kita? Lalu mengapa kita berkhianat satu sama lain dan dengan demikian menajiskan perjanjian nenek moyang kita?
29,Maleakhi 2,11,"Yehuda tumindak cidra, tuwin panggawe nistha katindakake ana ing Israel lan ing Yerusalem, awit Yehuda wus najisake pasucen kang dikasihi Sang Yehuwah, sarta wus dadi bojone anake wadon allah liya.","Yehuda berkhianat, dan perbuatan keji dilakukan di Israel dan di Yerusalem, sebab Yehuda telah menajiskan tempat kudus yang dikasihi TUHAN dan telah menjadi suami anak perempuan allah asing."
30,Maleakhi 2,12,"Pangeran Yehuwah muga nyirnakna wong kang nglakoni mangkono iku dalah sakehe turune saka ing tarub-tarube Yakub, sanajana padha nyaosi pisungsung marang Pangeran Yehuwah Gustine sarwa dumadi.","Biarlah TUHAN melenyapkan dari kemah-kemah Yakub segenap keturunan orang yang berbuat demikian, sekalipun ia membawa persembahan kepada TUHAN semesta alam!"
31,Maleakhi 2,13,"Kaping pindhone iki kang padha koklakoni: Misbyahe Sang Yehuwah koktutupi luh kanthi panangis lan pasambat, marga Panjenengane wus ora karsa noleh maneh marang pisungsungmu, sarta ora karsa nampeni iku saka ing tanganmu.","Dan inilah yang kedua yang kamu lakukan: Kamu menutupi mezbah TUHAN dengan air mata, dengan tangisan dan rintihan, oleh karena Ia tidak lagi berpaling kepada persembahan dan tidak berkenan menerimanya dari tanganmu."
32,Maleakhi 2,14,"Kowe banjur padha takon: “Apa sababe?” Awit Pangeran Yehuwah wus jumeneng dadi seksi ing antarane kowe lan somahmu jaka-lara kang kokcidrani, mangka iya iku mitramu, lan somahmu tunggal saprajanjian.","Dan kamu bertanya: ""Oleh karena apa?"" Oleh sebab TUHAN telah menjadi saksi antara engkau dan isteri masa mudamu yang kepadanya engkau telah tidak setia, padahal dialah teman sekutumu dan isteri seperjanjianmu."
33,Maleakhi 2,15,"Apa dudu Gusti Allah kang asipat sawiji kang nitahake wong-wong iku dadi daging lan roh? Sarta apa kang dikarsakake ing patunggalan mau? Turun kang saka Gusti Allah! Mulane jaganen awakmu, aja pisan-pisan nyidrani marang somahmu jaka-lara!",Bukankah Allah yang Esa menjadikan mereka daging dan roh? Dan apakah yang dikehendaki kesatuan itu? Keturunan ilahi! Jadi jagalah dirimu! Dan janganlah orang tidak setia terhadap isteri dari masa mudanya.
34,Maleakhi 2,16,"Awit Ingsun sengit marang pegatan, -- mangkono pangandikane Pangeran Yehuwah, Gusti Allahe Israel -- uga wong kang nutupi panganggone klawan pangroda-peksa -- mangkono dhawuhe Sang Yehuwah Gustine sarwa dumadi. Mulane dingati-ati lan aja nindakake kaculikan.","Sebab Aku membenci perceraian, firman TUHAN, Allah Israel--juga orang yang menutupi pakaiannya dengan kekerasan, firman TUHAN semesta alam. Maka jagalah dirimu dan janganlah berkhianat!"
35,Maleakhi 2,0,Pangeran Yehuwah rawuh maringi paukuman,TUHAN datang untuk menghukum
36,Maleakhi 2,17,"Kowe padha gawe sekeling galihe Sang Yehuwah srana celathumu, ewasamono kowe padha takon: “Anggen kula sami damel sekel Panjenenganipun kanthi patrap kadospundi?” Klawan ujarmu kang mangkene: “Sing sapa gawe piala iku becik ana ing paningale Sang Yehuwah; wong kang kaya mangkono iku kang ndadekake keparenge, utawa manawa ora, ana ing ngendi ta Gusti Allah kang paring paukuman?”","Kamu menyusahi TUHAN dengan perkataanmu. Tetapi kamu berkata: ""Dengan cara bagaimanakah kami menyusahi Dia?"" Dengan cara kamu menyangka: ""Setiap orang yang berbuat jahat adalah baik di mata TUHAN; kepada orang-orang yang demikianlah Ia berkenan--atau jika tidak, di manakah Allah yang menghukum?"""
37,Maleakhi 3,1,"Lah Ingsun nglampahake utusaningSun, Sundhawuhi ngrata dalan ana ing ngarsaningSun! Kalawan dadakan Pangeran kang sira goleki iku bakal rawuh ing padalemane! Lah Malaekate prasetyan kang sira karepake iku rawuh --, mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi.","Lihat, Aku menyuruh utusan-Ku, supaya ia mempersiapkan jalan di hadapan-Ku! Dengan mendadak Tuhan yang kamu cari itu akan masuk ke bait-Nya! Malaikat Perjanjian yang kamu kehendaki itu, sesungguhnya, Ia datang, firman TUHAN semesta alam."
38,Maleakhi 3,2,Sapa kang bisa kuwat tahan ing dina rawuhe lan sapa kang bisa lestari ngadeg samangsa Panjenengane ngatingal? Marga Panjenengane iku kaya genine pembesot logam lan kaya sabune tukang penatu.,"Siapakah yang dapat tahan akan hari kedatangan-Nya? Dan siapakah yang dapat tetap berdiri, apabila Ia menampakkan diri? Sebab Ia seperti api tukang pemurni logam dan seperti sabun tukang penatu."
39,Maleakhi 3,3,"Bakal lenggah patrape kaya wong mbesot lan ngresiki salaka; bani Lewi padha diresiki lan dibesot kaya mas lan salaka, supaya padha dadi wong kang nyaosake kurban kang bener marang Sang Yehuwah.","Ia akan duduk seperti orang yang memurnikan dan mentahirkan perak; dan Ia mentahirkan orang Lewi, menyucikan mereka seperti emas dan seperti perak, supaya mereka menjadi orang-orang yang mempersembahkan korban yang benar kepada TUHAN."
40,Maleakhi 3,4,"Temahan kurban sesaosane Yehuda lan Yerusalem bakal ndadekake renaning panggalihe Pangeran Yehuwah, kaya ing nalika jaman biyen lan kaya ing taun-taun kang wus kepungkur.",Maka persembahan Yehuda dan Yerusalem akan menyenangkan hati TUHAN seperti pada hari-hari dahulu kala dan seperti tahun-tahun yang sudah-sudah.
41,Maleakhi 3,5,"Ingsun bakal nyelaki sira kabeh prelu ngasta pangadilan lan jumeneng dadi seksi kang maju nglawan marang para juru tenung lan para wong laku bandrek, sarta marang wong-wong kang nglairake sumpah palsu, tuwin marang wong kang nindhes para buruh opahan, para randha lan bocah lola, apadene kang nundhung wong ngamanca, tanpa duwe rasa wedi marang ingsun. Mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi.","Aku akan mendekati kamu untuk menghakimi dan akan segera menjadi saksi terhadap tukang-tukang sihir, orang-orang berzinah dan orang-orang yang bersumpah dusta dan terhadap orang-orang yang menindas orang upahan, janda dan anak piatu, dan yang mendesak ke samping orang asing, dengan tidak takut kepada-Ku, firman TUHAN semesta alam."
42,Maleakhi 3,0,Pisungsung prasepuluhan ndadekake renaning panggalihe Gusti Allah,Pembayaran persembahan persepuluhan menyenangkan hati Allah
43,Maleakhi 3,6,"Sanyata Ingsun iki Yehuwah kang ora owah-gingsir, dene sira, he bani Yakub, ora bakal sirna.","Bahwasanya Aku, TUHAN, tidak berubah, dan kamu, bani Yakub, tidak akan lenyap."
44,Maleakhi 3,7,"Wiwit jamane para leluhurira sira wus padha nyimpang saka pranataningSun lan iku ora sira tetepi. Padha balia marang Ingsun, dadi Ingsun iya bakal mangsuli sira, -- mangkono dhawuhe Pangeran Yehuwah Gustine sarwa dumadi -- nanging sira padha munjuk: “Anggen kawula sami wangsul kadospundi patrapipun?”","Sejak zaman nenek moyangmu kamu telah menyimpang dari ketetapan-Ku dan tidak memeliharanya. Kembalilah kepada-Ku, maka Aku akan kembali kepadamu, firman TUHAN semesta alam. Tetapi kamu berkata: ""Dengan cara bagaimanakah kami harus kembali?"""
45,Maleakhi 3,8,"Apa kena manungsa ngapusi Gusti Allah, kaya anggonira ngapusi Ingsun? Ewasamono unjukira: “Anggen kawula sami ngapusi Paduka kadospundi patrapipun?” Tumrap pisungsung prasepuluhan lan pisungsung-mligi.","Bolehkah manusia menipu Allah? Namun kamu menipu Aku. Tetapi kamu berkata: ""Dengan cara bagaimanakah kami menipu Engkau?"" Mengenai persembahan persepuluhan dan persembahan khusus!"
46,Maleakhi 3,9,"Sira wus padha kena ing ipat-ipat, ewadene sira isih nyulikani Ingsun, sira sabangsa kabeh.","Kamu telah kena kutuk, tetapi kamu masih menipu Aku, ya kamu seluruh bangsa!"
47,Maleakhi 3,10,"Sira padha nggawaa pisungsung prasepuluhan kabeh menyang ing gedhong parawatan, supaya ing padalemaningSun anaa tandhon pangan; tumuli Ingsun titi-priksanen, -- mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi, -- apa sira ora Sunwengani inebe langit, sarta apa Ingsun ora ngesoki berkah marang sira nganti luber?","Bawalah seluruh persembahan persepuluhan itu ke dalam rumah perbendaharaan, supaya ada persediaan makanan di rumah-Ku dan ujilah Aku, firman TUHAN semesta alam, apakah Aku tidak membukakan bagimu tingkap-tingkap langit dan mencurahkan berkat kepadamu sampai berkelimpahan."
48,Maleakhi 3,11,"Anadene walang memangsa bakal Sungusah, supaya aja nganti ngentekake pametune palemahanira, sarta wit anggur ing kebonira aja nganti ora awoh, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi --","Aku akan menghardik bagimu belalang pelahap, supaya jangan dihabisinya hasil tanahmu dan supaya jangan pohon anggur di padang tidak berbuah bagimu, firman TUHAN semesta alam."
49,Maleakhi 3,12,"sarta sakehe bangsa banjur bakal padha ngarani rahayu marang sira, marga sira bakal dadi nagara kasenengan. Mangkono pangandikane Sang Yehuwah Gustine sarwa dumadi.","Maka segala bangsa akan menyebut kamu berbahagia, sebab kamu ini akan menjadi negeri kesukaan, firman TUHAN semesta alam."
50,Maleakhi 3,0,Kaunggulane wong bener kang wekasan,Kemenangan terakhir bagi orang benar
51,Maleakhi 3,13,Tembung-tembungira tumrap Ingsun iku digsura -- mangkono pangandikane Pangeran Yehuwah -- nanging unjukira: “Kawula sami ngraosi Paduka kadospundi?”,"Bicaramu kurang ajar tentang Aku, firman TUHAN. Tetapi kamu berkata: ""Apakah kami bicarakan di antara kami tentang Engkau?"""
52,Maleakhi 3,14,"Celathunira mangkene: “Ngabekti marang Gusti Allah iku ora ana gunane. Pituwase apa ta anggonku netepi pepakone, sarta lumaku kalawan manganggo bagor ana ing ngarsane Yehuwah Gustine sarwa dumadi?","Kamu berkata: ""Adalah sia-sia beribadah kepada Allah. Apakah untungnya kita memelihara apa yang harus dilakukan terhadap-Nya dan berjalan dengan pakaian berkabung di hadapan TUHAN semesta alam?"
53,Maleakhi 3,15,"Mulane wong sembrana dakarani rahayu, dene kang nglakoni duraka iku padha begja, sanadyan nyoba marang Gusti Allah, iya padha bisa oncat.”","Oleh sebab itu kita ini menyebut berbahagia orang-orang yang gegabah: bukan saja mujur orang-orang yang berbuat fasik itu, tetapi dengan mencobai Allahpun, mereka luput juga."""
54,Maleakhi 3,16,"Para wong kang ngabekti marang Sang Yehuwah padha rasanan mangkene: “Pangeran Yehuwah ngudaneni lan miyarsakake, apadene kitab pengetan katulis ana ing ngarsane kanggo wong kang padha ngabekti marang Sang Yehuwah lan kang ngajeni asmane.”","Beginilah berbicara satu sama lain orang-orang yang takut akan TUHAN: ""TUHAN memperhatikan dan mendengarnya; sebuah kitab peringatan ditulis di hadapan-Nya bagi orang-orang yang takut akan TUHAN dan bagi orang-orang yang menghormati nama-Nya."""
55,Maleakhi 3,17,"Pangandikane Pangeran Yehuwah Gustine sarwa dumadi: Wong kang kaya mangkono iku bakal padha dadi kagunganingSun piyambak kang Suntresnani ing dina kang wus Suncawisake, sarta bakal padha Suneman kaya wong kang ngeman marang anake kang mbangun-miturut.","Mereka akan menjadi milik kesayangan-Ku sendiri, firman TUHAN semesta alam, pada hari yang Kusiapkan. Aku akan mengasihani mereka sama seperti seseorang menyayangi anaknya yang melayani dia."
56,Maleakhi 3,18,"Sira banjur bakal padha nyumurupi maneh bedane wong kang mursid karo wong duraka, bedane wong kang ngabekti karo kang ora ngabekti marang Gusti Allah.","Maka kamu akan melihat kembali perbedaan antara orang benar dan orang fasik, antara orang yang beribadah kepada Allah dan orang yang tidak beribadah kepada-Nya."
