,bab,ayat,jawa,indo
10,Zefanya 1,9,"Ing dina iku Ingsun bakal ndhawahake paukuman marang saben wong kang nglumpati tlundhaking lawang, kang ngebaki omahe bendarane kalawan panganiaya lan para cidra.",Aku akan menghukum pada hari itu semua orang yang melompati ambang pintu dan memenuhi istana tuan mereka dengan kekerasan dan penipuan.
11,Zefanya 1,10,"Ing dina iku -- mangkono pangandikane Sang Yehuwah --, bakal keprungu gumedering pasambat wiwit saka gapura Iwak lan pangadhuh wiwit ing pakampungan anyar, apadene jugruging tengger-tengger kang nggegirisi.","Maka pada hari itu, demikianlah firman TUHAN, akan terdengar teriakan dari Pintu Gerbang Ikan dan ratapan dari perkampungan baru dan bunyi keruntuhan hebat dari bukit-bukit."
12,Zefanya 1,11,"He wong ing pakampungan Lumpang, padha sesambata, awitdene sakehing sudagar wus padha tumpes, wus sirna sakehe wong kang nimbangi salaka.","Merataplah, hai penduduk perkampungan Lumpang! Sebab telah habis segenap kaum pedagang, telah lenyap segenap penimbang perak."
13,Zefanya 1,12,"Ing wektu iku Ingsun bakal nggledhah Yerusalem kalawan ngagem obor lan bakal ngukum marang wong kang wus padha ngenthel kaya anggur tumumpang ana ing endheg-endhege, lan kang duwe osik ing sajroning atine mangkene: Pangeran Yehuwah ora damel becik lan ora damel ala.",Pada waktu itu Aku akan menggeledah Yerusalem dengan memakai obor dan akan menghukum orang-orang yang telah mengental seperti anggur di atas endapannya dan yang berkata dalam hatinya: TUHAN tidak berbuat baik dan tidak berbuat jahat!
14,Zefanya 1,13,"Mulane sabarang darbeke dadi rayahan lan omahe bakal padha dadi sepi mamring. Manawa padha gawe omah, ora bakal ngenggoni, sarta manawa gawe pakebonan anggur, ora bakal ngombe anggure.”","Maka harta kekayaannya akan dirampas dan rumah-rumahnya akan menjadi sunyi sepi. Apabila mereka mendirikan rumah, mereka tidak akan mendiaminya; apabila mereka membuat kebun anggur, mereka tidak akan minum anggurnya."""
15,Zefanya 1,14,"Wus cedhak dinane Sang Yehuwah kang ngedab-edabi iku, wus cedhak lan enggal banget tekane. Rungokna, dinane Sang Yehuwah iku pait, dalah para prawira uga bakal padha nangis.","Sudah dekat hari TUHAN yang hebat itu, sudah dekat dan datang dengan cepat sekali! Dengar, hari TUHAN pahit, pahlawanpun akan menangis."
16,Zefanya 1,15,"Dene iku dinaning bebendu, dina kasusahan lan karubedan, dinane gempuran lan panumpesan, dinaning pepeteng lan surem, dinane mendhung lan pegowong,","Hari kegemasan hari itu, hari kesusahan dan kesulitan, hari kemusnahan dan pemusnahan, hari kegelapan dan kesuraman, hari berawan dan kelam,"
17,Zefanya 1,16,dina ngunekake kalasangka lan surak-suraking perang nglawan kutha-kutha kang santosa sarta menara pojok kang dhuwur-dhuwur.,hari peniupan sangkakala dan pekik tempur terhadap kota-kota yang berkubu dan terhadap menara penjuru yang tinggi.
18,Zefanya 1,17,"Para wong Sundhawahi karubedan, nganti anggone lumaku kaya wong wuta, sabab wus padha gawe dosa marang Pangeran Yehuwah. Getihe bakal kaesokake kaya awu lan jerohane kabuwang kaya tlethong.","Aku akan menyusahkan manusia, sehingga mereka berjalan seperti orang buta, sebab mereka telah berdosa kepada TUHAN. Darah mereka akan tercurah seperti debu dan usus mereka seperti tahi."
19,Zefanya 1,18,"Wong-wong iku ora kena kaluwaran kalawan salaka utawa mase, ing dina bebendune Sang Yehuwah; malah salumahing bumi bakal kamangsa dening genining bentere panggalihe Pangeran, marga Panjenengane ndhawahake karusakan, malah karusakan kang nggegirisi iku kacawisake kanggo sakehe wong kang padha manggon ing bumi.","Mereka tidak dapat diselamatkan oleh perak atau emas mereka pada hari kegemasan TUHAN, dan seluruh bumi akan dimakan habis oleh api cemburu-Nya; sebab kebinasaan, malah kebinasaan dahsyat diadakan-Nya terhadap segenap penduduk bumi."
20,Zefanya 2,0,Panguwuh supaya mratobat,Seruan untuk bertobat
21,Zefanya 2,1,"He, bangsa kang ora duwe isin, padha dimempeng lan nglumpuka,","Bersemangatlah dan berkumpullah, hai bangsa yang acuh tak acuh,"
22,Zefanya 2,2,"sadurunge kowe padha digusah kaya mrambut kabur ing angin; sadurunge katempuh ing bentering bebendune Pangeran Yehuwah, sadurunge katekan ing dinaning bebendune Sang Yehuwah.","sebelum kamu dihalau seperti sekam yang tertiup, sebelum datang ke atasmu murka TUHAN yang bernyala-nyala itu, sebelum datang ke atasmu hari kemurkaan TUHAN."
23,Zefanya 2,3,"He, sakehe wong ing nagara kang andhap-asor, kang netepi angger-anggere Sang Yehuwah, padha ngupayaa Panjenengane, ngupayaa kaadilan, ngupayaa andhap-asor, bokmanawa kowe bakal padha kaayoman ing dinane Pangeran Yehuwah.","Carilah TUHAN, hai semua orang yang rendah hati di negeri, yang melakukan hukum-Nya; carilah keadilan, carilah kerendahan hati; mungkin kamu akan terlindung pada hari kemurkaan TUHAN."
24,Zefanya 2,0,Paukuman tumrap para bangsa,Hukuman atas bangsa-bangsa
25,Zefanya 2,4,"Anadene Gaza bakal ditinggal ing wong, lan Askelon dadi sepi; ing wayah tengange para kang manggon ing Asdod bakal katundhungan sarta Ekron bakal kaobrak-abrik.",Sebab Gaza akan ditinggalkan orang dan Askelon akan menjadi sunyi; Asdod akan dihalau penduduknya pada rembang tengah hari dan Ekron akan dibongkar-bangkirkan.
26,Zefanya 2,5,"Bilai kowe para wong kang manggon ing Dhaerah Pasisir Sagara, kowe bangsa Kreti! Pangandikane Pangeran Yehuwah marang kowe mangkene: He Kanaan, tanahe wong Filisti! Ingsun bakal ngrisak marang sira, nganti wong kang ngenggoni sira ora ana maneh.","Celakalah kamu penduduk Daerah Tepi Laut, kamu bangsa Kreti! Terhadap kamulah firman TUHAN ini: Hai Kanaan, tanah orang Filistin! Aku akan membinasakan engkau, sehingga tidak ada lagi pendudukmu."
27,Zefanya 2,6,Dhaerah Pesisir Sagara bakal dadi panggonane para pangon lan kanggo kandhang wedhus kang kapageran.,Daerah Tepi Laut akan menjadi tempat kediaman bagi gembala-gembala dan kandang berpagar bagi kambing domba.
28,Zefanya 2,7,"Apadene dadi pandumane kekarening turune Yehuda; ana ing kono anggone angon lan ing wayah sore padha ngaso ing omah-omahe Askelon; marga Pangeran Yehuwah, Gusti Allahe bakal nggatosake turune Yehuda sarta mulihake kaanane.","Daerah Pinggir Laut akan menjadi kepunyaan sisa-sisa kaum Yehuda. Mereka akan merumput di sana dan berbaring di rumah-rumah Askelon pada malam hari; sebab TUHAN, Allah mereka, akan memperhatikan mereka dan akan memulihkan keadaan mereka."
29,Zefanya 2,8,"“Ingsun wus midhanget pamoyoke Moab, lan pangala-alane bani Amon, anggone memada marang umatingSun, sarta ngumukake awake tumrap wewengkone umatingSun iku.","""Aku telah mendengar pencelaan dari pihak Moab dan kata-kata nista dari pihak bani Amon, bagaimana mereka mencela umat-Ku dan membesarkan dirinya terhadap daerah umat-Ku itu."
30,Zefanya 2,9,"Mulane, demi Ingsun agesang, -- mangkono pangandikane Pangeran Yehuwah Gustine sarwa dumadi, Allahe Israel --: Moab bakal dadi padha kaya Sodom lan bani Amon kaya Gomora, yaiku dadi panggonan kang kathukulan lateng sarta pamelikan uyah, lan dadi sepi mamring ing salawas-lawase. Kekarene umatingSun bakal njarah-rayah tanah-tanah iku lan kekarene bangsa iku bakal ngebeki tanah-tanah iku dadi pusakane.”","Sebab itu, demi Aku yang hidup--demikianlah firman TUHAN semesta alam, Allah Israel--maka Moab akan menjadi seperti Sodom dan bani Amon seperti Gomora, yakni menjadi padang jeruju dan tempat penggalian garam dan tempat sunyi sepi sampai selama-lamanya. Sisa-sisa umat-Ku akan menjarah mereka dan yang masih tinggal dari bangsa-Ku itu akan memiliki mereka sebagai warisan."""
31,Zefanya 2,10,"Iku minangka piwalesing piangkuhe, marga wus padha memada lan ngegungake dhiri marang umate Pangeran Yehuwah Gustine sarwa dumadi.","Inilah yang menjadi bagian mereka sebagai ganti kecongkakan mereka, sebab mereka telah mencela dan membesarkan diri terhadap umat TUHAN semesta alam."
32,Zefanya 2,11,"Pangeran Yehuwah bakal nandukake kang nggegirisi, yaiku nyirnakake para allah ing salumahe bumi, temah saben bangsa ing dhaerah pasisir, bakal padha sujud marang Panjenengane, saka ing panggonane dhewe-dhewe.","TUHAN akan mendahsyatkan mereka, sebab Ia akan melenyapkan para allah di bumi, dan kepada-Nya akan sujud menyembah setiap bangsa daerah pesisir, masing-masing dari tempatnya."
33,Zefanya 2,12,"Sira uga, he wong Etiopia, bakal padha mati dening pedhangingSun.","Kamupun, hai orang Etiopia, akan mati tertikam oleh pedang-Ku."
34,Zefanya 2,13,"Pangeran bakal ngagagake astane mangalor, bakal ngrusak Asyur, lan ndadosake Niniwe sepi mamring, garing kaya pasamunan.","Ia akan mengacungkan tangan-Nya terhadap Utara, akan membinasakan Asyur, dan akan membuat Niniwe menjadi tempat yang sunyi sepi, kering seperti padang gurun."
35,Zefanya 2,14,"Lan pepanthan kewan-kewan bakal manggon ing satengahe, yaiku sawernane kewan alasan; manuk cangak lan bango thonthong padha nginep ing krebiling sakane; manuk buntung bakal ngoceh ana ing cendhela, manuk gagak ana ing ngarep lawang: Pasangan blabag kayu eres wus kabukakan.","Dan di tengah-tengahnya akan berbaring kawanan binatang, yakni segala macam binatang hutan; baik burung undan maupun burung bangau akan bermalam di hulu tiangnya; burung ponggok akan berbunyi di tingkap, burung gagak di ambang pintu: Pemapan dari kayu aras telah tersingkap!"
36,Zefanya 2,15,"Iku kaanane kutha kang giyak-giyak, kang wong-wonge padha ayem pamanggone, kang duwe osik ing atine mangkene: “Mung aku sing ana, ora ana liyane!” Mulane iya banjur wus dadi ludhesan, kanggo pasabane kewan-kewan alasan. Saben wong liwat ing kono bakal padha ngeses lan kipat-kipat tangan.","Itulah kota yang beria-ria yang penduduknya begitu tenteram dan yang berkata dalam hatinya: ""Hanya ada aku dan tidak ada yang lain!"" Betapa dia sudah menjadi tempat yang tandus, tempat pembaringan bagi binatang-binatang liar. Setiap orang yang lewat dari padanya akan bersuit dan mengayun-ayunkan tangannya."
