,bab,ayat,jawa,indo
17,Yoel 1,16,"Ing ngarepe mripat kita, rak wus sirna sakehe pangan, kabungahan lan surak-surak saka ing padalemane Gusti Allah kita?","Bukankah di depan mata kita sudah lenyap makanan, sukaria dan sorak-sorai dari rumah Allah kita?"
18,Yoel 1,17,"Winih-winih padha garing ana ing jero lemah, lumbung-lumbung wus padha resik gusis, gudhang-gudhang wus padha ambruk marga gandume wus entek.","Biji-bijian menjadi kering di dalam tanah, lumbung-lumbung sudah licin tandas, rengkiang-rengkiang sudah runtuh, sebab gandum sudah habis."
19,Yoel 1,18,"Kaya apa panjeriting kewan-kewan, pepanthan sapi padha bingung, marga wus ora ana pangonan maneh, uga wedhus-wedhuse padha kontrang-kantring.","Betapa mengeluhnya hewan dan gempar kawanan-kawanan lembu, sebab tidak ada lagi padang rumput baginya; juga kawanan kambing domba terkejut."
20,Yoel 1,19,"Dhuh Yehuwah, namung Paduka ingkang kawula sambati, awit pangenan ing ara-ara, sampun kamangsa ing latu ngantos telas. Urubing latu sampun nggosongaken sakathahing wit-witan ing ara-ara.","Kepada-Mu, ya TUHAN, aku berseru, sebab api telah memakan habis tanah gembalaan di padang gurun, dan nyala api telah menghanguskan segala pohon di padang."
21,Yoel 1,20,"Dalasan sato-kewan ing ara-ara ugi sami sesambat dhateng Paduka, margi lepen-lepen sampun sami asat, sarta pangenan ing ara-ara sampun kamangsa dening latu.","Juga binatang-binatang di padang menjerit karena rindu kepada-Mu, sebab wadi telah kering, dan apipun telah memakan habis tanah gembalaan di padang gurun."
22,Yoel 2,1,"Padha ngunekna kalasangka ana ing Sion, lan padha surak-suraka ana ing gunungingSun kang suci! Sakehe wong isine nagara padha getera, awitdene dinane Pangeran Yehuwah teka, wus cedhak;","Tiuplah sangkakala di Sion dan berteriaklah di gunung-Ku yang kudus! Biarlah gemetar seluruh penduduk negeri, sebab hari TUHAN datang, sebab hari itu sudah dekat;"
23,Yoel 2,2,"sawijining dina kang peteng ndhedhet lan pagowong, dina kang mendhung lan peteng lelimengan; ana bangsa kang gedhe sarta santosa mratani gunung-gunung kaya bangbang wetan, kang kaya mangkono iku durung tau ana wiwit kuna mula; lan ing sapungkure iya bakal ora ana, turun-tumurun, ing tembe buri.","suatu hari gelap gulita dan kelam kabut, suatu hari berawan dan kelam pekat; seperti fajar di atas gunung-gunung terbentang suatu bangsa yang banyak dan kuat, yang serupa itu tidak pernah ada sejak purbakala, dan tidak akan ada lagi sesudah itu turun-temurun, pada masa yang akan datang."
24,Yoel 2,3,"Ing ngarepe ana geni kang memangsa nganti ludhes, lan ing burine ana urubing geni kang nggesengake. Tanah kang ana ing ngarepe kaya patamanan Eden, nanging ing burine pasamunan kang mati; sarta ora ana kang bisa ngoncati bangsa mau.","Di depannya api memakan habis, di belakangnya nyala api berkobar. Tanah di depannya seperti Taman Eden, tetapi di belakangnya padang gurun tandus, dan sama sekali tidak ada yang dapat luput."
25,Yoel 2,4,"Rupane kaya jaran, lan playune iya kaya jaran mbandhang.","Rupanya seperti kuda, dan seperti kuda balapan mereka berlari."
26,Yoel 2,5,"Anggone padha mencolot-mencolot ngliwati pucake gunung-gunung kaya kumrasaking kreta, lan kaya perkataking geni kang ngobong dami; kaya bangsa kang kuwat, wadya-balane samekta ing perang.","Seperti gemertaknya kereta-kereta, mereka melompat-lompat di atas puncak gunung-gunung; seperti geletiknya nyala api yang memakan habis jerami; seperti suatu bangsa yang kuat, teratur barisannya untuk berperang."
27,Yoel 2,6,"Adu arep karo iku, bangsa-bangsa padha gumeter, guwayane kabeh padha saya pucet.","Terhadapnya bangsa-bangsa gemetar, segala muka bertambah menjadi pucat pasi."
28,Yoel 2,7,"Playune kaya pahlawan, kaya prajurit anggone ngunggahi baluwarti, siji-sijine padha lumaku terus ora nganggo nyimpang saka ing dalane;","Seperti pahlawan mereka berlari, seperti prajurit mereka naik tembok; dan mereka masing-masing berjalan terus dengan tidak membelok dari jalannya;"
29,Yoel 2,8,"ora padha suk-sukan, siji-sijine ngambah ing dalane dhewe, nrajang pabarisan kalawan sikep gegaman tumbak, anggone baris kareksa aja nganti pedhot.","mereka tidak berdesak-desakan, mereka berjalan terus masing-masing di jalannya; mereka menerobos pertahanan dengan tombak, mereka tidak membiarkan barisannya terputus."
30,Yoel 2,9,"Banjur nyerbu menyang ing jero kutha, ngunggahi baluwarti, padha menek lumebu ing omah-omah, lumebune metu ing cendhela kaya maling.","Mereka menyerbu ke dalam kota, mereka berlari ke atas tembok, mereka memanjat ke dalam rumah-rumah, mereka masuk melalui jendela-jendela seperti pencuri."
31,Yoel 2,10,"Bumi gumeter ana ing ngarepe, langit gonjang-ganjing, srengenge lan rembulan padha dadi peteng, sarta lintang-lintang ilang cahyane.","Di depannya bumi gemetar, langit bergoncang; matahari dan bulan menjadi gelap, dan bintang-bintang menghilangkan cahayanya."
32,Yoel 2,11,"Pangeran Yehuwah nuli ngedalake swarane, ana ing ngarepe wadya-balane, mangka wadya-balane iku luwih dening akeh, sarta kang nindakake sabdane iku santosa sabab ngedab-edabi dinane Sang Yehuwah iku sarta nggegirisi banget, sapa kang bisa mbetahake?",Dan TUHAN memperdengarkan suara-Nya di depan tentara-Nya. Pasukan-Nya sangat banyak dan pelaksana firman-Nya kuat. Betapa hebat dan sangat dahsyat hari TUHAN! Siapakah yang dapat menahannya?
33,Yoel 2,0,Dhawuh supaya mratobat,Seruan untuk bertobat
34,Yoel 2,12,"Pangandikane Pangeran Yehuwah mangkene: “Nanging saiki uga, padha mratobata marang Ingsun kalawan gumolonging atinira, kalawan puwasa, lan nangis sarta sambat-sambat.”","""Tetapi sekarang juga,"" demikianlah firman TUHAN, ""berbaliklah kepada-Ku dengan segenap hatimu, dengan berpuasa, dengan menangis dan dengan mengaduh."""
35,Yoel 2,13,"Atimu suweken, aja sandhanganmu, sarta mratobata marang Pangeran Yehuwah Allahmu, dene Panjenengane iku asipat asih lan welasan, gedhe sabare lan luber kamirahane, Panjenengane piduwung ing bab paukuman kang karancang.","Koyakkanlah hatimu dan jangan pakaianmu, berbaliklah kepada TUHAN, Allahmu, sebab Ia pengasih dan penyayang, panjang sabar dan berlimpah kasih setia, dan Ia menyesal karena hukuman-Nya."
36,Yoel 2,14,"Sapa kang ngreti, bokmanawa karsa mengker lan piduwung, sarta nilari berkah, kagawe kurban dhaharan lan kurban unjukan sumaos marang Pangeran Yehuwah, Allahmu.","Siapa tahu, mungkin Ia mau berbalik dan menyesal, dan ditinggalkan-Nya berkat, menjadi korban sajian dan korban curahan bagi TUHAN, Allahmu."
37,Yoel 2,15,"Padha ngunekna kalasangka ana ing Sion, nganakna puwasa kang suci, ngundhangna parepatan agung.","Tiuplah sangkakala di Sion, adakanlah puasa yang kudus, maklumkanlah perkumpulan raya;"
38,Yoel 2,16,"Bangsa iki klumpukna, pasamuwane sucekna, nglumpukna para pinutuwa, dalah para bocah pasuson pisan, panganten lanang supaya metu saka ing kamare, lan panganten wadon saka ing kamar paturone.","kumpulkanlah bangsa ini, kuduskanlah jemaah, himpunkanlah orang-orang yang tua, kumpulkanlah anak-anak, bahkan anak-anak yang menyusu; baiklah penganten laki-laki keluar dari kamarnya, dan penganten perempuan dari kamar tidurnya;"
39,Yoel 2,17,"Para imam, para abdine Sang Yehuwah, padha nangisa ana ing antarane pandhapa lan misbyah, sarta munjuka: “Dhuh Yehuwah, mugi karsaa paring piwelas dhateng umat Paduka, bangsa kagungan Paduka piyambak sampun ngantos kategakaken kawewada, temah dipun poyoki dening para bangsa. Punapaa ngantos wonten ujaripun tiyang ing antawisipun para bangsa: Gusti Allahe wong iku ana ing ngendi?”","baiklah para imam, pelayan-pelayan TUHAN, menangis di antara balai depan dan mezbah, dan berkata: ""Sayangilah, ya TUHAN, umat-Mu, dan janganlah biarkan milik-Mu sendiri menjadi cela, sehingga bangsa-bangsa menyindir kepada mereka. Mengapa orang berkata di antara bangsa: Di mana Allah mereka?"""
40,Yoel 2,0,Prajanjiane Gusti Allah marang bangsa kang mratobat,Janji TUHAN kepada bangsa yang bertobat
41,Yoel 2,18,"Pangeran Yehuwah dadi benter ing panggalih marga saka tanahe, sarta welas-asih marang umate.","TUHAN menjadi cemburu karena tanah-Nya, dan Ia belas kasihan kepada umat-Nya."
42,Yoel 2,19,"Pangeran Yehuwah banjur paring wangsulan lan ngandika marang umate: “Lah, sira bakal Sunkintuni gandum, anggur lan lenga, lan sira bakal mangan nganti wareg. Ingsun ora bakal ndadekake sira dadi cacadan maneh ana ing antarane bangsa-bangsa.","TUHAN menjawab, kata-Nya kepada umat-Nya: ""Sesungguhnya, Aku akan mengirim kepadamu gandum, anggur dan minyak, dan kamu akan kenyang memakannya; Aku tidak akan menyerahkan kamu lagi menjadi cela di antara bangsa-bangsa."
43,Yoel 2,20,"Kang teka saka ing lor bakal Sunedohake saka ing sira, lan bakal Sunbucal menyang nagara kang mati lan garing, pucuking pabarisane Suncemplungake ing sagara wetan, lan pethiting pabarisane ing sagara kulon, nuli mumbul ambune kang bacin lan gandane kang banger, awitdene wus nglakoni prakara kang gedhe,","Yang datang dari utara itu akan Kujauhkan dari padamu, dan akan Kuusir ke suatu negeri kering dan tandus, barisan mukanya ke laut timur, dan barisan belakangnya ke laut barat, maka bau busuknya dan bau anyirnya akan naik, sebab ia telah melakukan perkara yang besar."
44,Yoel 2,21,"He tanah, aja wedi, surak-suraka lan bungah-bungaha, sabab Pangeran Yehuwah uga wus nindakake prakara kang gedhe!","Jangan takut, hai tanah, bersorak-soraklah dan bersukacitalah, sebab juga TUHAN telah melakukan perkara yang besar!"
45,Yoel 2,22,"He, sato-kewan ing ara-ara, aja padha wedi dene pangonan ing ara-ara padha ijo riyo-riyo, wit-witan padha metu wohe, wit anjir lan wit anggur padha menehake kasugihane.","Jangan takut, hai binatang-binatang di padang, sebab tanah gembalaan di padang gurun menghijau, pohon menghasilkan buahnya, pohon ara dan pohon anggur memberi kekayaannya."
46,Yoel 2,23,"He, bani Sion, padha surak-suraka, lan padha bungah-bungaha marga saka Pangeran Yehuwah, Allahira, marga sira wus diparingi, udan awal kalawan adil, iya udan awal lan udan akhir kaya biyen.","Hai bani Sion, bersorak-soraklah dan bersukacitalah karena TUHAN, Allahmu! Sebab telah diberikan-Nya kepadamu hujan pada awal musim dengan adilnya, dan diturunkan-Nya kepadamu hujan, hujan pada awal dan hujan pada akhir musim seperti dahulu."
47,Yoel 2,24,Panuton-panuton bakal padha kebak gandum sarta pamipitane luber anggur lan lenga.,"Tempat-tempat pengirikan menjadi penuh dengan gandum, dan tempat pemerasan kelimpahan anggur dan minyak."
48,Yoel 2,25,"Ingsun bakal paring marang sira pulihe taun-taun kang pametune entek kamangsa dening walang alihan, walang kang mlumpat, walang kang kethaha lan walang kang ngrikiti, wadya-balaningSun kang gedhe kang Sunutus menyang ing tengahira","Aku akan memulihkan kepadamu tahun-tahun yang hasilnya dimakan habis oleh belalang pindahan, belalang pelompat, belalang pelahap dan belalang pengerip, tentara-Ku yang besar yang Kukirim ke antara kamu."
49,Yoel 2,26,"Sira bakal padha mangan akeh, nganti wareg, sarta sira bakal memuji asmane Sang Yehuwah, Allahira, kang wus nandukake kaelokan marang sira, karodene umatingSun ora bakal nandhang wirang ing salawas-lawase.","Maka kamu akan makan banyak-banyak dan menjadi kenyang, dan kamu akan memuji-muji nama TUHAN, Allahmu, yang telah memperlakukan kamu dengan ajaib; dan umat-Ku tidak akan menjadi malu lagi untuk selama-lamanya."
50,Yoel 2,27,"Lan sira bakal padha sumurup yen Ingsun iki ana ing tengahe Israel, sarta yen Ingsun iki Yehuwah, Allahira, ora ana maneh kajaba Ingsun, lan umatingSun bakal ora nandhang wirang maneh ing salawas-lawase.”","Kamu akan mengetahui bahwa Aku ini ada di antara orang Israel, dan bahwa Aku ini, TUHAN, adalah Allahmu dan tidak ada yang lain; dan umat-Ku tidak akan menjadi malu lagi untuk selama-lamanya."""
51,Yoel 2,0,Bab dinane Pangeran Yehuwah,Hari TUHAN
52,Yoel 2,28,"“Sawuse mangkono bakal kelakon, Ingsun bakal ngesokake RohingSun marang manungsa kabeh, temahan anakira lanang lan wadon bakal padha medhar wangsit; para pinituwanira bakal padha oleh pangimpen, lan nom-nomanira padha ndeleng wahyu.","""Kemudian dari pada itu akan terjadi, bahwa Aku akan mencurahkan Roh-Ku ke atas semua manusia, maka anak-anakmu laki-laki dan perempuan akan bernubuat; orang-orangmu yang tua akan mendapat mimpi, teruna-terunamu akan mendapat penglihatan-penglihatan."
53,Yoel 2,29,"Dalah para baturira tukon lanang lan wadon, bakal padha Sunesoki RohingSun ing dina-dina iku.",Juga ke atas hamba-hambamu laki-laki dan perempuan akan Kucurahkan Roh-Ku pada hari-hari itu.
54,Yoel 2,30,Mangkono maneh Ingsun bakal nganakake kaelokan ing langit lan ing bumi: getih lan geni sarta kumeluning kukus.,Aku akan mengadakan mujizat-mujizat di langit dan di bumi: darah dan api dan gumpalan-gumpalan asap.
55,Yoel 2,31,Srengenge bakal salin dadi peteng ndhedhet lan rembulan dadi getih sadurunge tekane dinane Sang Yehuwah kang gedhe lan nggegirisi iku.,Matahari akan berubah menjadi gelap gulita dan bulan menjadi darah sebelum datangnya hari TUHAN yang hebat dan dahsyat itu.
56,Yoel 2,32,"Lan sing sapa nyebut asmane Pangeran Yehuwah, iku bakal kapitulungan rahayu, marga ing gunung Sion lan ing Yerusalem bakal ana pangentasan, kaya kang wus di pangandikakake dening Pangeran Yehuwah; sarta saben wong kang katimbalan dening Sang Yehuwah iku bakal dadi panunggalane kang kaentas.”","Dan barangsiapa yang berseru kepada nama TUHAN akan diselamatkan, sebab di gunung Sion dan di Yerusalem akan ada keselamatan, seperti yang telah difirmankan TUHAN; dan setiap orang yang dipanggil TUHAN akan termasuk orang-orang yang terlepas."""
