,bab,ayat,jawa,indo
39,Hosea 3,1,"Pangeran Yehuwah ngandika marang aku: “Sira lungaa maneh lan nresnanana sawijining wong wadon, kang seneng dadi sundel lan laku jina, kayadene Sang Yehuwah uga tresna marang para wong Israel, sanadyan iku padha mungkur marani allah liya-liyane lan karem emplek-emplek kismis.”","Berfirmanlah TUHAN kepadaku: ""Pergilah lagi, cintailah perempuan yang suka bersundal dan berzinah, seperti TUHAN juga mencintai orang Israel, sekalipun mereka berpaling kepada allah-allah lain dan menyukai kue kismis."""
40,Hosea 3,2,"Wong wadon iku banjur daktuku, regane limalas sekel salaka sarta sair karotengah homer.",Lalu aku membeli dia bagiku dengan bayaran lima belas syikal perak dan satu setengah homer jelai.
41,Hosea 3,3,Iku nuli dakkandhani mangkene: “Kowe kudu manggon tetunggalan karo aku nganti suwe lan aja laku bedhang sarta aja kadarbe ing wong lanang liya; aku iya ora bakal ngewori turu kowe.”,"Aku berkata kepadanya: ""Lama engkau harus diam padaku dengan tidak bersundal dan dengan tidak menjadi kepunyaan seorang laki-laki; juga aku ini tidak akan bersetubuh dengan engkau."""
42,Hosea 3,4,"Sabab wong Israel nganti suwe padha dedunung tanpa raja, tanpa pemimpin, tanpa kurban sembelehan, tanpa ngadegake tugu brahala, tanpa efod lan tanpa terafim.","Sebab lama orang Israel akan diam dengan tidak ada raja, tiada pemimpin, tiada korban, tiada tugu berhala dan tiada efod dan terafim."
43,Hosea 3,5,"Sawuse mangkono wong Israel bakal padha mratobat lan ngupaya marang Pangeran Yehuwah Allahe sarta marang Sang Prabu Dawud, ratune. Bakal padha sowan kalawan gumeter marang ngarsane Sang Yehuwah lan marang kamirahane, besuk ing dina-dina wekasan.","Sesudah itu orang Israel akan berbalik dan akan mencari TUHAN, Allah mereka, dan Daud, raja mereka. Mereka akan datang dengan gementar kepada TUHAN dan kepada kebaikan-Nya pada hari-hari yang terakhir."
44,Hosea 4,0,Nglawan marang Imam sarta bangsa kang ora setya,Menentang imam dan bangsa yang tidak setia
45,Hosea 4,1,"He wong Israel, padha ngrungokna pangandikane Pangeran Yehuwah, awit Sang Yehuwah kagungan prakara karo wong isine nagara kene, marga ora ana kasetyan lan ora ana katresnan marang Allah, sarta ora ana kang wanuh marang Gusti Allah ing nagara kene.","Dengarlah firman TUHAN, hai orang Israel, sebab TUHAN mempunyai perkara dengan penduduk negeri ini, sebab tidak ada kesetiaan dan tidak ada kasih, dan tidak ada pengenalan akan Allah di negeri ini."
46,Hosea 4,2,"Kang ana mung ipat-ipat, goroh, memateni sarta nyenyolong, laku jina, nglakoni pangroda-peksa, lan ngwutahake getih tanpa kendhat.","Hanya mengutuk, berbohong, membunuh, mencuri, berzinah, melakukan kekerasan dan penumpahan darah menyusul penumpahan darah."
47,Hosea 4,3,"Mulane nagara iki bakal prihatin, lan kang manggon bakal padha katon nglayung; uga kewan-kewan ing ara-ara lan manuk ing awang-awang, dalasan iwak-iwak ing sagara bakal padha sirna.","Sebab itu negeri ini akan berkabung, dan seluruh penduduknya akan merana; juga binatang-binatang di padang dan burung-burung di udara, bahkan ikan-ikan di laut akan mati lenyap."
48,Hosea 4,4,"Mung bae aja ana wong kang nggugat, lan aja ana wong kang ngluputake, awit sira kang Sungugat, he imam!","Hanya janganlah ada orang mengadu, dan janganlah ada orang menegor, sebab terhadap engkaulah pengaduan-Ku itu, hai imam!"
49,Hosea 4,5,"Kang iku sira bakal keplesed tiba ing wayah awan, uga nabi bakal keplesed tiba bareng karo sira ing wayah bengi; lan biyungira bakal Sunsirnakake!","Engkau akan tergelincir jatuh pada siang hari, juga nabi akan tergelincir jatuh bersama-sama engkau pada malam hari; dan Aku akan membinasakan ibumu."
50,Hosea 4,6,"UmatingSun sirna marga ora wanuh marang Allah, amarga sira kang emoh wanuh, mulane sira Suntampik dadi imamingSun, lan sarehne sira iku ngungkurake piwulange Gusti Allahira, mulane Ingsun uga bakal nyingkur marang anak-anakira.","Umat-Ku binasa karena tidak mengenal Allah; karena engkaulah yang menolak pengenalan itu maka Aku menolak engkau menjadi imam-Ku; dan karena engkau melupakan pengajaran Allahmu, maka Aku juga akan melupakan anak-anakmu."
51,Hosea 4,7,"Saya mundhak akeh cacahe, dosane marang Ingsun iya saya wuwuh, kaluhurane bakal Sunijoli kanisthan.","Makin bertambah banyak mereka, makin berdosa mereka kepada-Ku, kemuliaan mereka akan Kutukar dengan kehinaan."
52,Hosea 4,8,"Padha oleh pangan marga saka dosane umatingSun, lan ngarep-arep supaya umatingSun nindakake kaluputan.",Mereka mendapat rezeki dari dosa umat-Ku dan mengharapkan umat-Ku itu berbuat salah.
53,Hosea 4,9,"Mulane kayadene nasibing rakyat, iya kaya mangkono iku nasibing imam: bakal Sunukum kalakuane lan Sunwales kang dadi panggawene.",Maka seperti nasib rakyat demikianlah nasib imam: Aku akan menghukum dia karena tindakan-tindakannya dan Aku akan membalaskan perbuatan-perbuatannya kepadanya.
54,Hosea 4,10,"Bakal padha mangan, nanging ora bisa wareg, padha laku jina, nanging ora tangkar-tumangkar, awit wus padha ninggal marang Pangeran Yehuwah lan nggondheli sundel.","Mereka akan makan, tetapi tidak menjadi kenyang, mereka akan bersundal, tetapi tidak menjadi banyak, sebab mereka telah meninggalkan TUHAN untuk berpegang kepada sundal."
55,Hosea 4,11,"Pikirane kadadekake buntet, dening anggur lan duduhe woh anggur.",Anggur dan air anggur menghilangkan daya pikir.
56,Hosea 4,12,"UmatingSun takon marang wite; sarta tekene kang nyumurupake, marga padha kasasarake dening roh jina, lan padha laku jina tuwin banjur ngungkurake marang Allahe.","Umat-Ku bertanya kepada pohonnya, dan tongkatnya akan memberitahu kepadanya, sebab roh perzinahan menyesatkan mereka, dan mereka berzinah meninggalkan Allah mereka."
57,Hosea 4,13,"Padha saos kurban ana ing pucake gunung-gunung, lan ngobong kurban ana ing tengger-tengger, ana ing ayome wit elon, wit libnah sarta wit elah, awit iku ayome katon apik. Yaiku kang njalari anakira wadon padha laku jina, lan mantumu wadon padha dadi wanita tuna-susila.","Mereka mempersembahkan korban di puncak gunung-gunung dan membakar korban di atas bukit-bukit, di bawah pohon besar dan pohon hawar dan pohon rimbun, sebab naungannya baik. Itulah sebabnya anak-anakmu perempuan berzinah dan menantu-menantumu perempuan bersundal."
58,Hosea 4,14,"Ingsun ora bakal ngukum anak-anakira wadon sanadyan padha laku jina, utawa mantu-mantunira wadon, sanadyan dadi wanita tuna-susila amarga dheweke dhewe padha manggon ndhewe karo para wong wadon tuna-susila, sarta sesaji bebarengan karo sundel-sundel agama, mulane umat kang ora duwe pangreten iku bakal nemahi karusakan.","Aku tidak akan menghukum anak-anak perempuanmu sekalipun mereka berzinah, atau menantu-menantumu perempuan, sekalipun mereka bersundal; sebab mereka sendiri mengasingkan diri bersama-sama dengan perempuan-perempuan sundal dan mempersembahkan korban bersama-sama dengan sundal-sundal bakti, dan umat yang tidak berpengertian akan runtuh."
59,Hosea 4,15,"He, Israel, manawa sira laku jina, Yehuda aja nganti melu gawe kaluputan, aja lunga menyang Gilgal, lan aja munggah menyang ing Bet-Awen, sarta aja sumpah: “Demi Pangeran Yehuwah kang gesang!”","Jika engkau ini berzinah, hai Israel, janganlah Yehuda turut bersalah! Janganlah pergi ke Gilgal, dan janganlah naik ke Bet-Awen, dan janganlah bersumpah: ""Demi TUHAN yang hidup!"""
60,Hosea 4,16,"Dene Israel iku wus dadi wangkot, kaya sapi kang mbelot, mulane apa iya Sang Yehuwah bakal ngengen kaya wedhus gembel ing pangonan kang jembar!","Sebab Israel degil seperti lembu yang degil, masakan sekarang TUHAN menggembalakan mereka, seperti domba di tanah lapang?"
61,Hosea 4,17,"Efraim wus sakuthon karo brahala-brahala, ujanen bae!","Efraim bersekutu dengan berhala-berhala, biarkanlah dia!"
62,Hosea 4,18,"Pasarujukane para wong mendem! Wus padha masrahake awake marang wong wadon tuna-susila, padha luwih tresna marang kanisthan tinimbang marang kamulyan.",Persepakatan para pemabuk! mereka menyerahkan diri habis-habisan kepada persundalan; mereka lebih mencintai kehinaan dari pada kemasyhuran mereka.
63,Hosea 4,19,"Padha katutupan ing swiwining angin, sarta bakal padha nandhang kawirangan marga saka kurban-kurbane.","Angin melingkupi mereka dalam sayap-sayapnya, dan mereka akan mendapat malu karena korban-korban mereka."
64,Hosea 5,0,Pangancam marang Israel lan para pemimpine,Ancaman terhadap Israel serta pemimpin-pemimpinnya
65,Hosea 5,1,"He, para imam, padha ngrungokna, he, umat Israel, padha nggatekna, he, para kulawarganing ratu, nilingna kupingira, awitdene paukuman iku tumuju marang sira, marga sira wus dadi kala-jiret tumrap Mizpa, lan dadi jaring kang kajereng ana ing gunung Tabor,","Dengarlah ini, hai para imam, perhatikanlah, hai kaum Israel, dan pasanglah telinga, hai keluarga raja! Sebab mengenai kamulah penghukuman itu, karena kamu telah menjadi perangkap bagi Mizpa, dan jaring yang dikembangkan di atas gunung Tabor,"
66,Hosea 5,2,"lan kaya luwangan kang didhudhuk ing lebak Sitim, mulane iku bakal Sunrangket kabeh.","dan lobang yang dikeruk di lembah Sitim, maka Aku ini akan menghajar mereka sekalian."
67,Hosea 5,3,"Ingsun iku wanuh marang Efraim, sarta ora kekilapan mungguh kaanane Israel, awit sira wus laku jina, he Efraim; lan Israel wus najisake awake dhewe.","Aku ini mengenal Efraim, dan Israel tidaklah tersembunyi bagi-Ku, sebab engkau telah berzinah, hai Efraim; dan Israel telah menajiskan diri."
68,Hosea 5,4,"Pratingkah-pratingkahe ora ngolehake wong-wong mau padha mratobat marang Allahe, marga padha kadunungan rohing laku jina, sarta ora padha wanuh marang Pangeran Yehuwah.","Perbuatan-perbuatan mereka tidak mengizinkan mereka berbalik kepada Allah mereka, sebab roh perzinahan ada di antara mereka, dan mereka tidak mengenal TUHAN."
69,Hosea 5,5,"Gumunggunge Israel dadi seksi tumrap awake dhewe, Efraim bakal keplesed tiba marga saka salahe dhewe, tuwin Yehuda uga melu keplesed.","Kecongkakan Israel menjadi saksi terhadap dirinya sendiri; Efraim akan tergelincir jatuh oleh kesalahannya sendiri, dan bersama-sama mereka juga Yehuda."
70,Hosea 5,6,"Padha arep ngupaya Pangeran Yehuwah kalawan nggawa kurban wedhus lan sapi, nanging ora bakal ketemu, Pangeran Yehuwah wus nebihi wong-wong iku.","Dengan korban kambing domba dan lembu sapinya mereka akan pergi untuk mencari TUHAN, tetapi tidak akan menjumpai Dia; Ia telah menarik diri dari mereka."
71,Hosea 5,7,"Amarga wus padha cidra marang Sang Yehuwah, awit wus padha nglairake anak-anak kang ora absah, saiki si pengrusa bakal mangsa wong-wong mau dalah tegale.","Mereka telah berkhianat terhadap TUHAN, sebab mereka telah memperanakkan anak-anak yang tidak sah; sekarang pembinasa akan memakan habis mereka dan ladang mereka."
72,Hosea 5,0,"Israel ngupaya pitulungan menyang ing ngendi-endi, nanging ora oleh",Israel mencari pertolongan di mana-mana tetapi sia-sia
73,Hosea 5,8,"Ngunekna kalasangka ana ing Gibea, ngunekna nafiri ana ing Rama, surak-suraka ana ing Bet-Awen, he, Benyamin, gumetera!","Tiuplah sangkakala di Gibea, dan nafiri di Rama. Berteriaklah di Bet-Awen, gemetarlah, hai Benyamin!"
74,Hosea 5,9,Efraim bakal dadi cengkar ing dinane paukuman; Ingsun ndhawuhake kang wus kapesthekake tumrap talere bani Israel.,"Efraim akan menjadi tandus, pada hari penghukuman; mengenai suku-suku Israel Aku memberitahu apa yang pasti."
75,Hosea 5,10,Para panggedhene Yehuda iku padha kaya wong kang ngelih wates; bakal padha Sunesoki bebenduningSun kaya banyu.,Para pemuka Yehuda adalah seperti orang-orang yang menggeser batas; ke atas mereka akan Kucurahkan gemas-Ku seperti air.
76,Hosea 5,11,"Efraim wus katindhes, karemuk dening paukuman, awit kenceng anggone ngenut kang tanpa guna.","Efraim tertindas, diremukkan oleh hukuman, sebab ia berkeras untuk berjalan mengikuti kesia-siaan."
77,Hosea 5,12,"Mulane Ingsun bakal kayadene renget tumrap Efraim, lan kaya bubuk tumrap turune Yehuda.",Sebab itu Aku ini akan seperti ngengat bagi Efraim dan seperti belatung bagi kaum Yehuda.
78,Hosea 5,13,"Nalika Efraim weruh lelarane, sarta Yehuda sumurup wudune, Efraim tumuli lunga menyang Asyur lan kongkonan wong marang Sang Nata “Agung” Nanging iku ora bisa marasake sira kabeh, lan ora bisa ngilangi wudunira.","Ketika Efraim melihat penyakitnya, dan Yehuda melihat bisulnya, maka pergilah Efraim ke Asyur dan mengutus orang kepada Raja 'Agung'. Tetapi iapun tidak dapat menyembuhkan kamu dan tidak dapat melenyapkan bisul itu dari padamu."
79,Hosea 5,14,"Marga Ingsun iki kaya singa tumrap Efraim, lan kaya singa nom tumrap turune Yehuda. Ingsun, iya Ingsun piyambak bakal nyempal-nyempal, banjur tindak, bakal Sunbekta lumayu lan ora ana kang ngluwari.","Sebab Aku ini seperti singa bagi Efraim, dan seperti singa muda bagi kaum Yehuda. Aku, Aku ini akan menerkam, lalu pergi, Aku akan membawa lari dan tidak ada yang melepaskan."
80,Hosea 5,0,Pamratobate wong Israel kang ora sanyata,Pertobatan yang pura-pura dari pihak orang Israel
81,Hosea 5,15,"Ingsun bakal kondur menyang ing padalemaningSun, nganti wong-wong iku padha ngaku luput lan ngupaya wadananingSun. Ing sajroning karupekane padha kangen marang Ingsun:","Aku akan pergi pulang ke tempat-Ku, sampai mereka mengaku bersalah dan mencari wajah-Ku. Dalam kesesakannya mereka akan merindukan Aku:"
82,Hosea 6,1,"“Payo padha bali mratobat marang Pangeran Yehuwah, awitdene Sang Yehuwah kang nyempal-nyempal, lan kang bakal marasake kita; Panjenengane kang nggebagi kita, lan iya kang bakal mblebed kita uga.","""Mari, kita akan berbalik kepada TUHAN, sebab Dialah yang telah menerkam dan yang akan menyembuhkan kita, yang telah memukul dan yang akan membalut kita."
83,Hosea 6,2,"Sawuse rong dina kita bakal diuripake maneh, ing dina katelune ditangekake, dadi kita bakal urip ana ing ngarsane.","Ia akan menghidupkan kita sesudah dua hari, pada hari yang ketiga Ia akan membangkitkan kita, dan kita akan hidup di hadapan-Nya."
