,bab,ayat,jawa,indo
25,2 Samuel 1,24,"He para bocah wadon ing Israel, Prabu Saul tangisana, kang manganggoni kowe klawan sandhangan kang endah, kang bakale kain jingga, kang ngetrapake pasren emas ing sandhanganmu.","Hai anak-anak perempuan Israel, menangislah karena Saul, yang mendandani kamu dengan pakaian mewah dari kain kirmizi, yang menyematkan perhiasan emas pada pakaianmu."
26,2 Samuel 1,25,Kapriye ta dene para prawira padha kepupu ana ing satengahing paprangan! Sang Yonatan seda kapupu ana ing pagununganmu.,Betapa gugur para pahlawan di tengah-tengah pertempuran! Yonatan mati terbunuh di bukit-bukitmu.
27,2 Samuel 1,26,"Kula ngraosaken sisah margi saking panjenengan, dhuh sadherek kula Yonatan; panjenengan rumaket sanget dhateng kula; tumrap kula katresnan panjenengan punika langkung nggumunaken katimbang katresnaning wanita.","Merasa susah aku karena engkau, saudaraku Yonatan, engkau sangat ramah kepadaku; bagiku cintamu lebih ajaib dari pada cinta perempuan."
28,2 Samuel 1,27,"Kapriye ta dene para prawira padha kapupu, lan gegamaning perang padha lebur!",Betapa gugur para pahlawan dan musnah senjata-senjata perang!
29,2 Samuel 2,0,Sang Dawud jumeneng ratu ana ing Yehuda,Daud menjadi raja atas Yehuda
30,2 Samuel 2,1,"Sang Dawud banjur munjuk pitakon marang Pangeran Yehuwah, ature: “Kawula punapa Paduka karsakaken bidhal dhateng salah satunggaling kitha ing Yehuda?” Pangandikane Sang Yehuwah: “Mangkata!” Senapati Dawud nuli matur: “Kawula kadhawuhan dhateng pundi?” Pangandikane Sang Yehuwah: “Menyanga ing Hebron!”","Kemudian bertanyalah Daud kepada TUHAN, katanya: ""Apakah aku harus pergi ke salah satu kota di Yehuda?"" Firman TUHAN kepadanya: ""Pergilah."" Lalu kata Daud: ""Ke mana aku pergi?"" Firman-Nya: ""Ke Hebron."""
31,2 Samuel 2,2,"Senapati Dawud banjur tindak mrana, kadherekake garwane karo pisan: Ahinoam, wong wadon saka ing Yizreel, lan Abigail, randhane Nabal, wong ing Karmel.","Lalu pergilah Daud ke sana dengan kedua isterinya: Ahinoam, perempuan Yizreel, dan Abigail, bekas isteri Nabal, orang Karmel itu."
32,2 Samuel 2,3,"Senapati Dawud uga ngajak para wong kang ndherekake tindake, sawiji-wijine karo kulawargane lan padha manggon ana ing Hebron.","Juga Daud membawa serta orang-orangnya yang mengiringinya masing-masing dengan rumah tangganya, dan menetaplah mereka di kota-kota Hebron."
33,2 Samuel 2,4,"Wong Yehuda nuli padha nekani, sarta padha njebadi panjenengane dadi ratune para turune Yehuda. Nalika Sang Prabu Dawud diaturi pirsa, yen para wong Yabesy-Gilead padha nyarekake Sang Prabu Saul,","Kemudian datanglah orang-orang Yehuda, lalu mengurapi Daud di sana menjadi raja atas kaum Yehuda. Ketika kepada Daud diberitahukan bahwa orang-orang Yabesh-Gilead menguburkan Saul,"
34,2 Samuel 2,5,"Sang Prabu Dawud banjur utusan wong menyang Yabesy-Gilead, kanthi kaweling: “Muga sira padha binerkahana ing Sang Yehuwah, amarga sira wus ngatonake katresnanira marang Sang Prabu Saul, gustinira, yaiku anggonira padha nyarekake layone.","maka Daud mengirim orang kepada orang-orang Yabesh-Gilead dengan pesan: ""Diberkatilah kamu oleh TUHAN, karena kamu telah menunjukkan kasihmu kepada tuanmu, Saul, dengan menguburkannya."
35,2 Samuel 2,6,"Mulane Sang Yehuwah muga nandukna sih lan kasetyane marang sira. Ingsun uga bakal nandukake kabecikan iki marang sira, amarga sira wus nindakake prakara kang kaya mangkono iku.","Oleh sebab itu, TUHAN kiranya menunjukkan kasih dan setia-Nya kepadamu. Akupun akan berbuat kebaikan yang sama kepadamu, karena kamu telah melakukan hal yang demikian."
36,2 Samuel 2,7,"Disantosa atinira saiki lan padha dadia wong kang gagah prakosa, sanadyan gustinira Sang Prabu Saul wus seda; dene ingsun wus dijebadi dening tedhake Yehuda dadi ratune.”","Kuatkanlah hatimu sekarang dan jadilah orang-orang yang gagah perkasa, sekalipun tuanmu Saul sudah mati; dan aku telah diurapi oleh kaum Yehuda menjadi raja atas mereka."""
37,2 Samuel 2,0,Peperangan antarane Prabu Dawud lan Pangeran Isyboset,Peperangan antara Daud dan Isyboset
38,2 Samuel 2,8,"Sang Abner, bin Ner, senapatine Sang Prabu Saul, wus nambut Pangeran Isyboset, putrane Prabu Saul lan didherekake: menyang ing Mahanaim,","Abner bin Ner, panglima Saul, telah mengambil Isyboset, anak Saul, dan membawanya ke Mahanaim"
39,2 Samuel 2,9,"sarta dijumenengake dadi ratune tanah Gilead, wong Asyuri, Yizreel, Efraim lan Benyamin, malah ngereh salaladane Israel kabeh.","serta menjadikannya raja atas Gilead, atas orang Asyuri, atas Yizreel, atas Efraim dan atas Benyamin, bahkan atas seluruh Israel."
40,2 Samuel 2,10,"Pangeran Isyboset bin Saul ing wektu samana yuswane patang puluh taun, nalika jumeneng ratu, ngereh bangsa Israel, dene anggone ngasta paprentahan lawase rong taun. Mung tedhake Yehuda kang ndherek Sang Prabu Dawud.",Isyboset bin Saul berumur empat puluh tahun pada waktu ia menjadi raja atas Israel dan ia memerintah dua tahun lamanya. Hanyalah kaum Yehuda yang mengikuti Daud.
41,2 Samuel 2,11,Prabu Dawud anggone ngereh tedhake Yehuda ana ing Hebron lawase pitu setengah taun.,Dan lamanya Daud memerintah di Hebron atas kaum Yehuda adalah tujuh tahun dan enam bulan.
42,2 Samuel 2,12,"Senapati Abner, bin Ner, klawan balane Prabu Isyboset, bin Saul nglurug saka ing Mahanaim menyang ing Gibeon.",Lalu Abner bin Ner dengan anak buah Isyboset bin Saul bergerak maju dari Mahanaim ke Gibeon.
43,2 Samuel 2,13,"Sang Yoab bin Seruya lan balane Prabu Dawud uga metoni. Anggone ketemu ana ing telaga Gibeon, nuli padha pacak baris ana ing kono. Kang siji ana ing sisih kene, sijine ana ing sisih kana.","Juga Yoab, anak Zeruya, dan anak buah Daud bergerak maju. Mereka saling bertemu di telaga Gibeon, lalu tinggal di sana, pihak yang satu di tepi telaga sebelah sini, dan pihak yang lain di tepi telaga sebelah sana."
44,2 Samuel 2,14,"Senapati Abner ngandika marang Senapati Yoab: “Cikben wong nom-noman padha maju, padha perang tandhing ana ing ngarep kita.” Wangsulane Senapati Yoab: “Becik.”","Berkatalah Abner kepada Yoab: ""Biarlah orang-orang muda tampil dan mengadakan pertandingan di depan kita."" Jawab Yoab: ""Baik."""
45,2 Samuel 2,15,"Banjur padha maju perang mawa diwilang; rolas saka taler Benyamin, balane Prabu Isyboset, putrane Sang Prabu Saul, lan rolas saka balane Prabu Dawud.","Lalu tampillah mereka dan berjalan lewat dengan dihitung: dua belas orang dari suku Benyamin, dari Isyboset, anak Saul, dan dua belas orang dari anak buah Daud."
46,2 Samuel 2,16,"Wong-wong iku padha candhak-cinandhak sirahe, lan padha pedhang-pinedhang lambunge, temah padha mati sampyuh. Mulane panggonan kono diarani Helkat-Hazurim; prenahe ing sacedhake Gibeon.","Kemudian mereka masing-masing menangkap kepala lawannya, dan menikamkan pedangnya ke lambung lawannya, sehingga rebahlah mereka bersama-sama. Sebab itu tempat itu disebutkan orang Helkat-Hazurim; letaknya dekat Gibeon."
47,2 Samuel 2,17,"Ing dina iku campuhing perang ngebat-ebati, lan Sang Abner sabalane padha disorake dening balane Prabu Dawud.","Pada hari itu pertempuran sangat hebat, dan Abner serta orang-orang Israel terpukul kalah oleh anak buah Daud."
48,2 Samuel 2,18,"Putrane kakung Sang Zeruya telu, yaiku Sang Yoab, Abisai lan Asael padha ana ing kono; Sang Asael iku playune kaya kidang ana ing ara-ara.","Ketiga anak laki-laki Zeruya, yakni Yoab, Abisai dan Asael ada di sana; Asael cepat larinya seperti kijang di padang."
49,2 Samuel 2,19,Sang Asael anggone mbujeng nututi Sang Abner ora menggak-menggok mangiwa utawa manengen.,Asael mengejar Abner dan tidak menyimpang ke kanan atau ke kiri dalam membuntutinya.
50,2 Samuel 2,20,Senapati Abner banjur noleh lan ndangu: “Apa iki kowe Asael?” Wangsulane: “Iya aku.”,"Lalu Abner berpaling ke belakang dan bertanya: ""Engkaukah itu Asael?"" Jawabnya: ""Ya, aku."""
51,2 Samuel 2,21,Senapati Abner banjur ngandika maneh: “Cekelen salah sawijining wong nom-noman iku lan rebuten gegamane.” Nanging Sang Asael ora karsa mandheg anggone mbujeng Sang Abner.,"Kemudian berkatalah Abner kepadanya: ""Menyimpanglah ke kiri atau ke kanan, tangkaplah salah seorang dari orang-orang muda itu dan ambillah senjatanya."" Tetapi Asael tidak mau berhenti membuntuti Abner."
52,2 Samuel 2,22,Senapati Abner banjur ngandika sapisan engkas: “Mandhega anggonmu mburu aku. Apa kowe njaluk dakgepuk nganti ambruk? Iba isinku nyawang marang kakangmu Yoab!”,"Berkatalah sekali lagi Abner kepada Asael: ""Berhentilah membuntuti aku. Apa aku harus memukul engkau sampai jatuh? Bagaimana aku dapat memandang muka Yoab, abangmu itu?"""
53,2 Samuel 2,23,"Nanging Sang Asael ora kersa mandheg. Senapati Abner banjur njojoh lambunge Sang Asael kalawan tumbake, nganti tembus ing gegere, temah ambruk ana ing kono lan seda ngenggon. Sakehing wong kang padha teka ing panggonane Sang Asael kang ambruk banjur seda mau, padha mandheg.","Tetapi Asael menolak berhenti. Lalu Abner menusuk ke belakang ke perut Asael dengan tombaknya, sehingga tombak itu menembus belakangnya; dan rebahlah ia di sana dan mati di tempat itu juga. Semua orang yang datang ke tempat Asael rebah dan mati itu, berhenti di sana."
54,2 Samuel 2,24,"Nanging Sang Yoab lan Sang Abisai padha nguber-uber Sang Abner. Bareng wis surup srengenge lan padha teka ing sacedhake gunung Ama, kang ana ing sawetane Giakh, kang kaprenah ing sangarepe pasamunan Gibeon,","Tetapi Yoab dan Abisai mengejar Abner. Ketika matahari masuk dan mereka sampai ke dekat bukit Ama, yang ada di sebelah timur Giah, ke arah padang gurun Gibeon,"
55,2 Samuel 2,25,bani Benyamin padha ngumpul ana ing saburine Senapati Abner dadi sagelengan lan wis padha siyaga ana ing pucaking gunung.,berhimpunlah bani Benyamin di belakang Abner menjadi satu gabungan dan bersiap-siap di puncak sebuah bukit.
56,2 Samuel 2,26,"Senapati Abner banjur nguwuh-uwuh marang Sang Yoab: “Punapa pedhang punika kedah lajeng kemawon anggenipun memangsa? Punapa panjenengan boten mangretos, manawi wekasanipun badhe ngraosaken pait getir. Ngantos taksih pinten dangunipun anggen panjenengan boten karsa ndhawuhi dhateng bala, supados sami kendel anggenipun ngoyak-oyak para sadherekipun?”","Berserulah Abner kepada Yoab: ""Haruskah pedang makan terus-menerus? Tidak tahukah engkau, bahwa kepahitan datang pada akhirnya? Berapa lama lagi engkau tidak mau mengatakan kepada rakyat itu, supaya mereka berhenti memburu saudara-saudaranya?"""
57,2 Samuel 2,27,"Wangsulane Senapati Yoab: “Demi asmanipun Sang Yehuwah agesang, saupami panjenengan wau-wau sampun ngandika, wiwit wanci enjing rakyat sampun sami mundur anggenipun mbujeng sadherekipun.”","Jawab Yoab: ""Demi Allah yang hidup, sekiranya engkau berbicara tadi, maka tentulah sudah dari tadi pagi rakyat menarik diri dari memburu saudara-saudaranya."""
58,2 Samuel 2,28,"Senapati Yoab banjur ngunekake kalasangka, temah sakehing bala padha leren anggone mburu wong Israel lan ora perang maneh.",Lalu Yoab meniup sangkakala dan seluruh rakyat berhenti; mereka tidak lagi mengejar orang Israel dan tidak berperang lagi.
59,2 Samuel 2,29,"Sawengi muput Senapati Abner anggone tindak kadherekake wadya-balane nglangkungi Araba-Yordan, nyabrang ing bengawan Yarden, meh sadina kaceput anggone padha lumaku terus, nganti tekan ing Mahanaim.","Semalam-malaman Abner dan orang-orangnya berjalan melalui Araba-Yordan, menyeberangi sungai Yordan, berjalan terus hampir sepanjang siang, lalu sampai ke Mahanaim."
60,2 Samuel 2,30,"Nalika Senapati Yoab wus kendel anggone ngoyak-oyak Sang Abner lan ngumpulake sakehing balane, banjur kasumurupan yen balane Prabu Dawud ana kang kecicir wong sangalas, kalebu Sang Asael.","Ketika Yoab berhenti memburu Abner dan menghimpunkan seluruh rakyat, ternyata sembilan belas orang dari anak buah Daud hilang termasuk Asael."
61,2 Samuel 2,31,"Nanging balane Prabu Dawud oleh pepati kehe telung atus sawidak saka taler Benyamin, balane Sang Abner.","Tetapi anak buah Daud menewaskan dari suku Benyamin, dari orang-orang Abner, tiga ratus enam puluh orang."
62,2 Samuel 2,32,"Banjur padha ngukup layone Sang Asael lan disarekake ana ing makame ramane ana ing Betlehem. Sang Yoab banjur tindak sabalane ing bengi iku uga, dene rawuhe ing Hebron, nalika wis padhang raina.","Mereka mengangkat mayat Asael dan menguburkannya di dalam kubur ayahnya yang di Betlehem. Kemudian berjalanlah Yoab dan orang-orangnya semalam-malaman itu dan sampai ke Hebron, ketika hari sudah terang."
63,2 Samuel 3,1,"Peperangane antarane kulawargane Prabu Saul lan kulawargane Prabu Dawud kelantur-lantur; Prabu Dawud sangsaya suwe sangsaya santosa, balik kulawargane Prabu Saul sangsaya ringkih.","Peperangan antara keluarga Saul dan keluarga Daud berlarut-larut; Daud kian lama kian kuat, sedang keluarga Saul kian lama kian lemah."
64,2 Samuel 3,0,Para putrane kakung Sang Prabu Dawud,Anak-anak lelaki Daud
65,2 Samuel 3,2,"Para putrane kakung Prabu Dawud kang miyos ana ing kutha Hebron, kang pembayun, patutan saka Ahinoam, wong wadon saka Yizreel, asmane Amnon;","Di Hebron lahirlah bagi Daud anak-anak lelaki. Anak sulungnya ialah Amnon, dari Ahinoam, perempuan Yizreel;"
66,2 Samuel 3,3,"putrane panenggak, patutan saka Abigail randhane Nabal, wong ing Karmel, asmane Kileab; putrane pandhadha asma Absalom, patutan saka Sang Putri Maakha, putrane Sang Prabu Talmai, ratu ing Gesur,","anaknya yang kedua ialah Kileab, dari Abigail, bekas isteri Nabal, orang Karmel; yang ketiga ialah Absalom, anak dari Maakha, anak perempuan Talmai raja Gesur;"
67,2 Samuel 3,4,"putrane kang kapat, patutan saka Hagit, asmane Adonia, putrane kang kalima, patutan saka Abital, asmane Sefaca,","yang keempat ialah Adonia, anak dari Hagit; yang kelima ialah Sefaca, anak Abital;"
68,2 Samuel 3,5,"lan putrane kang kanem, patutan saka Egla, asmane Yitream. Iku kabeh putrane Prabu Dawud kang miyos ana ing Hebron.","dan yang keenam ialah Yitream, dari Egla, isteri Daud. Semuanya ini dilahirkan bagi Daud di Hebron."
69,2 Samuel 3,0,Senapati Abner mbalik ndherek Sang Prabu Dawud,Abner memihak Daud
70,2 Samuel 3,6,"Salawase ana peperangan antarane kulawargane Sang Prabu Saul lan kulawargane Sang Prabu Dawud, Sang Abner saya gedhe pangaribawane ing satengahe kulawargane Prabu Saul.","Selama ada peperangan antara keluarga Saul dan keluarga Daud, maka Abner makin mendapat pengaruh di antara keluarga Saul."
71,2 Samuel 3,7,"Sang Prabu Saul kagungan tilaran garwa ampeyan jenenge Rizpa, anake wadon Aya. Prabu Isyboset ngandika marang Senapati Abner: “Kenging punapa sampeyan kok ngempali ampilipun kanjeng rama?”","Saul mempunyai gundik yang bernama Rizpa; dia anak perempuan Aya. Berkatalah Isyboset kepada Abner: ""Mengapa kauhampiri gundik ayahku?"""
72,2 Samuel 3,8,"Senapati Abner duka banget, amarga saka pangandikane Prabu Isyboset mau, ature: “Kawula punika punapa endhas segawon Yehuda? Ngantos sapriki kawula tansah nandukaken kasetyan kawula dhateng kulawarganipun Sang Prabu Saul, kang rama, inggih dhateng para sadherekipun lan dhateng para mitranipun, lan kawula tansah ngeman panjenengan dalem sampun ngantos dhumawah ing astanipun Sang Prabu Dawud, nanging sapunika panjenengan dalem ndakwa kawula lampah awon kaliyan tiyang estri.","Lalu sangat marahlah Abner karena perkataan Isyboset itu, katanya: ""Kepala anjing dari Yehudakah aku? Sampai sekarang aku masih menunjukkan kesetiaanku kepada keluarga Saul, ayahmu, kepada saudara-saudaranya dan kepada sahabat-sahabatnya, dan aku tidak membiarkan engkau jatuh ke tangan Daud, tetapi sekarang engkau menuduh aku berlaku salah dengan seorang perempuan?"
73,2 Samuel 3,9,"Mugi Gusti Allah paringa paukuman dhateng Abner, malah nglangkungana saking punika, manawi kawula boten nandukaken dhateng Sang Prabu Dawud ingkang kaprasetyakaken dening Sang Yehuwah kaliyan supaos dhumateng panjenenganipun.","Kiranya Allah menghukum Abner, bahkan lebih lagi dari pada itu, jika tidak kulakukan kepada Daud seperti yang dijanjikan TUHAN dengan bersumpah kepadanya,"
74,2 Samuel 3,10,"Inggih punika mindhah kratonipun Sang Prabu Saul lan ngedegaken dhamparing karajanipun Sang Prabu Dawud, temah ngereh Israel lan Yehuda, wiwit ing Dhan ngantos dumugi ing Bersyeba.”","yakni memindahkan kerajaan dari keluarga Saul dan mendirikan takhta kerajaan Daud atas Israel dan atas Yehuda, dari Dan sampai Bersyeba."""
75,2 Samuel 3,11,"Lan Sang Prabu Isyboset ora bisa mangsuli sakecap-kecapa marang Senapati Abner, amarga saka eringe marang panjenengane.","Dan Isyboset tidak dapat lagi menjawab sepatah katapun kepada Abner, karena takutnya kepadanya."
76,2 Samuel 3,12,"Senapati Abner banjur utusan marang ngarsane Prabu Dawud sarta diweling: “Nagari punika kagunganipun sinten? Kawula aturi damel prajanjian kaliyan kawula, kawula saestu badhe mbiyantu panjenengan dalem, supados sakathahipun tiyang Israel sami ngawula panjenengan dalem.”","Lalu Abner mengirim utusan kepada Daud dengan pesan: ""Milik siapakah negeri ini? Adakanlah perjanjian dengan aku, maka sesungguhnya aku akan membantu engkau untuk membawa seluruh orang Israel memihak kepadamu."""
77,2 Samuel 3,13,"Paring wangsulane Prabu Dawud: “Iya becik, ingsun bakal gawe prajanjian kalawan sira, mung bae ana saprakara kang sunpundhut marang sira, yaiku sira ora bakal sowan marang ing ngarsaningsun, yen sira ora ngaturake Sang Putri Mikhal, putrane Sang Prabu Saul, samangsa sira seba marang ing ngarsaningsun.”","Jawab Daud: ""Baik, aku akan mengadakan perjanjian dengan engkau, hanya satu hal kuminta dari padamu, yakni engkau tidak akan menghadap aku, kecuali jika engkau membawa lebih dahulu Mikhal, anak perempuan Saul, apabila engkau datang menghadap aku."""
78,2 Samuel 3,14,"Sang Prabu Dawud uga utusan wong sowan marang ing ngarsane Sang Prabu Isyboset, putrane Prabu Saul, kanthi piweling: “Garwa kula Mikhal panjenengan wangsulaken dhateng kula malih, ingkang sampun kula tumbas srana ikutipun tiyang jaler Filisti satus.”","Daud mengirim utusan juga kepada Isyboset, anak Saul, dengan pesan: ""Berikanlah isteriku Mikhal, yang telah kuperoleh dengan seratus kulit khatan orang Filistin."""
79,2 Samuel 3,15,"Sang Prabu Isyboset tumuli utusan mundhut putri iku saka ing omahe Paltiel, bin Lais.","Lalu Isyboset menyuruh mengambil perempuan itu dari pada suaminya, yakni Paltiel bin Lais."
80,2 Samuel 3,16,Lan somahe ngiringake Sang Putri karo nangis nganti tekan ing Bahurim. Senapati Abner banjur nyentak marang dheweke: “Wis muliha!” Wong mau banjur mulih.,"Dan suaminya berjalan bersama-sama dengan dia, sambil mengikuti dia dengan menangis sampai ke Bahurim. Lalu berkatalah Abner kepadanya: ""Ayo, pulanglah."" Maka pulanglah ia."
81,2 Samuel 3,17,"Ing wektu samono Senapati Abner rerembagan karo para tetuwane Israel, pangandikane: “Sampun sawatawis dangu panjenengan ngersakaken supados Sang Prabu Dawud jumeneng ratu ngerehaken panjenengan.","Sementara itu berundinglah Abner dengan para tua-tua orang Israel, katanya: ""Telah lama kamu menghendaki Daud menjadi raja atas kamu."
