,bab,ayat,jawa,indo
10,Yehezkiel 1,10,"Raine katone mangkene: Kapat pisan raine kang ngarep rai manungsa, kang sisih tengen rai singa, kang sisih kiwa rai sapi, kang ana ing buri rai manuk garudha.","Muka mereka kelihatan begini: Keempatnya mempunyai muka manusia di depan, muka singa di sebelah kanan, muka lembu di sebelah kiri, dan muka rajawali di belakang."
11,Yehezkiel 1,11,"Swiwine padha kaegarake mandhuwur, sarta adu pucuk ngloro-ngloro, dene swiwi liyane nutupi awake.",Sayap-sayap mereka dikembangkan ke atas; mereka saling menyentuh dengan sepasang sayapnya dan sepasang sayap yang lain menutupi badan mereka.
12,Yehezkiel 1,12,"Kabeh lakune ing sapenere adhepe, menyang ngendi panuntuning roh, iya mrono parane; anggone lumaku ora nganggo mingar-minger.","Masing-masing berjalan lurus ke depan; ke arah mana roh itu hendak pergi, ke sanalah mereka pergi, mereka tidak berbalik kalau berjalan."
13,Yehezkiel 1,13,"Ing satengahing makhluk-makhluk mau ana kang katon kaya mawa geni mengangah, kayadene obor kang obah mrana-mrene ana ing antarane makhluk-makhluk kang urip iku; geni mau mubyar sarta metu kilate kang padha sesamberan.","Di tengah makhluk-makhluk hidup itu kelihatan seperti bara api yang menyala, seperti suluh, yang bergerak kian ke mari di antara makhluk-makhluk hidup itu, dan api itu bersinar sedang dari api itu kilat sabung-menyabung."
14,Yehezkiel 1,14,Makhluk-makhluk kang urip iku padha mabur mrana-mrene kaya thathit.,Makhluk-makhluk hidup itu terbang ke sana ke mari seperti kilat.
15,Yehezkiel 1,15,"Aku ndeleng, lah ing bumi ana rodha ngadeg sandhing makhluk-makhluk papat mau ing iringane ana rodhane siji,","Aku melihat, sungguh, di atas tanah di samping masing-masing dari keempat makhluk-makhluk hidup itu ada sebuah roda."
16,Yehezkiel 1,16,"rupane mencorong kaya sesotya pirus, kapate kembar lan katone ing tengahing rodha kaya ana rodhane.",Rupa roda-roda itu seperti kilauan permata pirus dan keempatnya adalah serupa; buatannya seolah-olah roda yang satu di tengah-tengah yang lain.
17,Yehezkiel 1,17,"Manawa padha lumaku, bisa ngener menyang ing keblat papat, ora nganggo mingar-minger.",Kalau mereka berjalan mereka dapat menuju keempat jurusan; mereka tidak berbalik kalau berjalan.
18,Yehezkiel 1,18,Rodha-rodha mau ana wengkune lan aku ndeleng wengku kapat pisan iku padha kebak mata mubeng.,"Mereka mempunyai lingkar dan aku melihat, bahwa sekeliling lingkar yang empat itu penuh dengan mata."
19,Yehezkiel 1,19,"Manawa makhluk kang urip iku padha lumaku, rodhane uga lumaku ing sandhinge; lan manawa makhluk kang urip iku padha kaumbulake saka ing bumi, rodhane iya padha katut kaumbulake.","Kalau makhluk-makhluk hidup itu berjalan, roda-roda itu juga berjalan di samping mereka; dan kalau makhluk-makhluk hidup itu terangkat dari atas tanah, roda-roda itu turut terangkat."
20,Yehezkiel 1,20,"Menyang ngendi panuntuning roh, iya mrono paraning para makhluk mau tuwin rodha-rodhane padha kaangkat bebarengan karo makhluk-makhluk iku, amarga rohing makhluk-makhluk kang urip iku dumunung ana ing rodhane.","Ke arah mana roh itu hendak pergi, ke sanalah mereka pergi, dan roda-rodanya sama-sama terangkat dengan mereka, sebab roh makhluk-makhluk hidup itu berada di dalam roda-rodanya."
21,Yehezkiel 1,21,"Manawa makhluk kang urip iku padha lumaku, rodhane uga padha lumaku, manawa makhluk mau padha mandheg, rodhane iya padha mandheg, sarta manawa makhluk mau padha kaumbulake saka ing bumi, rodhane iya padha katut kaangkat bebarengan karo makhluk-makhluk iku, amarga rohing para makhluk iku dumunung ana ing rodhane.","Kalau makhluk-makhluk hidup itu berjalan, roda-roda itu berjalan; kalau mereka berhenti, roda-roda itu berhenti; dan kalau mereka terangkat dari tanah, roda-roda itu sama-sama terangkat dengan mereka; sebab roh makhluk-makhluk hidup itu berada di dalam roda-rodanya."
22,Yehezkiel 1,22,"Ing sadhuwure sirahe makhluk-makhluk kang urip iku ana rerupan kang saemper langit, kang katon kaya kristal es kang nggegirisi, kagelar ing sadhuwure sirahe.","Di atas kepala makhluk-makhluk hidup itu ada yang menyerupai cakrawala, yang kelihatan seperti hablur es yang mendahsyatkan, terbentang di atas kepala mereka."
23,Yehezkiel 1,23,"Lan ana ing sangisoring langit iku swiwine kabeber jejeg, kang siji gathuk karo sijine, kabeh padha duwe swiwi loro kang nutupi awake.","Dan di bawah cakrawala itu sayap mereka dikembangkan lurus, yang satu menyinggung yang lain; dan masing-masing mempunyai sepasang sayap yang menutupi badan mereka."
24,Yehezkiel 1,24,"Manawa padha lumaku, aku krungu swara kumebeting swiwine kumrasak, kayadene swaraning grojogan, kaya swarane Kang Mahakwasa, gumuruh kaya swarane wadya bala akeh; manawa padha mandheg, swiwine diingkupake.","Kalau mereka berjalan, aku mendengar suara sayapnya seperti suara air terjun yang menderu, seperti suara Yang Mahakuasa, seperti keributan laskar yang besar; kalau mereka berhenti, sayapnya dibiarkan terkulai."
25,Yehezkiel 1,25,"Aku banjur krungu swara saka ing sadhuwure langit kang mayungi sirahe; manawa makhluk mau padha mandheg, swiwine diingkupake.","Maka kedengaranlah suara dari atas cakrawala yang ada di atas kepala mereka; kalau mereka berhenti, sayapnya dibiarkan terkulai."
26,Yehezkiel 1,26,"Ing sadhuwuring langit kang mayungi para makhluk mau ana rerupan kang katon kaya dhampar, memper karo sesotya manila; lan ing sadhuwure kang rupane kaya dhampar iku ana kang katone kaya manungsa.",Di atas cakrawala yang ada di atas kepala mereka ada menyerupai takhta yang kelihatannya seperti permata lazurit; dan di atas yang menyerupai takhta itu ada yang kelihatan seperti rupa manusia.
27,Yehezkiel 1,27,"Wiwit kang kaya bangkekan iku nganti tekan ing dhuwur, aku ndeleng kang mencorong kaya swasa lan kaya geni kang ing sakubenge katutupan; lan saka kang kaya bangkekan tumeka ing ngisor aku ndeleng kang kaya geni kang kinubengan ing sunar.",Dari yang menyerupai pinggangnya sampai ke atas aku lihat seperti suasa mengkilat dan seperti api yang ditudungi sekelilingnya; dan dari yang menyerupai pinggangnya sampai ke bawah aku lihat seperti api yang dikelilingi sinar.
28,Yehezkiel 1,28,"Kayadene kluwung kang ing mangsa udan katon ana ing mendhung, iya kaya mangkono iku katone sunar kang ngubengi. Kaya mangkono katone gambaring kamulyane Pangeran Yehuwah. Bareng aku ndeleng iku aku banjur nyembah sujud, sarta krungu swaraning Panjenengane kang medhar pangandika.","Seperti busur pelangi, yang terlihat pada musim hujan di awan-awan, demikianlah kelihatan sinar yang mengelilinginya. Begitulah kelihatan gambar kemuliaan TUHAN. Tatkala aku melihatnya aku sembah sujud, lalu kudengar suara Dia yang berfirman."
29,Yehezkiel 2,0,Imam Yeheskiel katimbalan dadi nabi,Panggilan Yehezkiel
30,Yehezkiel 2,1,"Pangandikane marang aku mangkene: “He, anaking manungsa, sira tangia lan ngadega, nuli sira Sunpangandikani.”","Firman-Nya kepadaku: ""Hai anak manusia, bangunlah dan berdiri, karena Aku hendak berbicara dengan engkau."""
31,Yehezkiel 2,2,"Bareng aku wus dipangandikani mangkono, aku banjur kadunungan roh kang ngadegake aku, sarta aku krungu kang mangandikani aku.","Sementara Ia berbicara dengan aku, kembalilah rohku ke dalam aku dan ditegakkannyalah aku. Kemudian aku mendengar Dia yang berbicara dengan aku."
32,Yehezkiel 2,3,"Pangandikane marang aku mangkene: “He, anaking manungsa, sira Sunutus nemoni wong Israel, bangsa kang ambek mbalela, kang wus mbalela marang Ingsun. Bangsa iki dalah para leluhure wus padha gawe duraka marang Ingsun nganti tumeka ing dina iki uga.","Firman-Nya kepadaku: ""Hai anak manusia, Aku mengutus engkau kepada orang Israel, kepada bangsa pemberontak yang telah memberontak melawan Aku. Mereka dan nenek moyang mereka telah mendurhaka terhadap Aku sampai hari ini juga."
33,Yehezkiel 2,4,"Anadene turune padha mbangkang lan wangkot atine; sira Sunutus nemoni bangsa iku, padha kandhanana: Mangkene pangandikane Pangeran Yehuwah.","Kepada keturunan inilah, yang keras kepala dan tegar hati, Aku mengutus engkau dan harus kaukatakan kepada mereka: Beginilah firman Tuhan ALLAH."
34,Yehezkiel 2,5,"Dene iku padha ngrungokake apa ora -- amarga iku jinis kang ambek mbalela -- nanging bakal padha sumurup, manawa ing satengahe bangsa iku ana nabine.",Dan baik mereka mendengarkan atau tidak--sebab mereka adalah kaum pemberontak--mereka akan mengetahui bahwa seorang nabi ada di tengah-tengah mereka.
35,Yehezkiel 2,6,"Lan sira, anaking manungsa, aja wedi marang wong-wong iku tuwin marang tembung-tembunge, sanadyan sira kinepung ing lateng lan eri, sarta pamanggonira ana ing tengahe kalajengking. Aja wedi marang tembung-tembunge lan aja ndhredheg ana ing ngarepe, amarga iku jinis kang ambek mbalela.","Dan engkau, anak manusia, janganlah takut melihat mereka maupun mendengarkan kata-katanya, biarpun engkau di tengah-tengah onak dan duri dan engkau tinggal dekat kalajengking. Janganlah takut mendengarkan kata-kata mereka dan janganlah gentar melihat mukanya, sebab mereka adalah kaum pemberontak."
36,Yehezkiel 2,7,"Padha sira dhawuhana sapangandikaningSun, sanadyan dirungokake utawa ora, amarga padha ambek mbalela.","Sampaikanlah perkataan-perkataan-Ku kepada mereka, baik mereka mau mendengarkan atau tidak, sebab mereka adalah pemberontak."
37,Yehezkiel 2,8,"Dene sira, anaking manungsa, apa sapangandikaningSun marang sira iku rungokna, lan sira aja mbalela kaya jinis kang ambek mbalela iku. Sira mangapa, panganen apa kang Sunparingake marang sira.”","Dan engkau, anak manusia, dengarlah apa yang Kufirmankan kepadamu; janganlah memberontak seperti kaum pemberontak ini. Ngangakanlah mulutmu dan makanlah apa yang Kuberikan kepadamu."""
38,Yehezkiel 2,9,"Aku mulat, lah ana asta kang kaulungake marang aku lan asta mau nyepeng layang gulungan,","Aku melihat, sesungguhnya ada tangan yang terulur kepadaku, dan sungguh, dipegang-Nya sebuah gulungan kitab,"
39,Yehezkiel 2,10,"kang banjur dibeber ana ing ngarepku. Ing kono katon ing jaba lan ing jerone katulisan kidung pangadhuh, pangesah lan pasambat.","lalu dibentangkan-Nya di hadapanku. Gulungan kitab itu ditulisi timbal balik dan di sana tertulis nyanyian-nyanyian ratapan, keluh kesah dan rintihan."
40,Yehezkiel 3,1,"Aku tumuli dipangandikani: “He, anaking manungsa, panganen apa kang sira temu iki; gulungan kitab iki panganen banjur lungaa, turune Israel sira kandhanana.”","Firman-Nya kepadaku: ""Hai anak manusia, makanlah apa yang engkau lihat di sini; makanlah gulungan kitab ini dan pergilah, berbicaralah kepada kaum Israel."""
41,Yehezkiel 3,2,Aku tumuli mangap sarta diparingi gulungan mau kakarsakake mangan.,Maka kubukalah mulutku dan diberikan-Nya gulungan kitab itu kumakan.
42,Yehezkiel 3,3,"Dhawuhe marang aku mangkene: “He, anaking manungsa, gulungan kang Sunparingake marang sira iki panganen, wetengira isenana iku.” Iku banjur dakpangan, ana ing cangkemku rasane legi kaya madu.","Lalu firman-Nya kepadaku: ""Hai anak manusia, makanlah gulungan kitab yang Kuberikan ini kepadamu dan isilah perutmu dengan itu."" Lalu aku memakannya dan rasanya manis seperti madu dalam mulutku."
43,Yehezkiel 3,4,"Pangandikane marang aku: “He, anaking manungsa, lungaa, turune Israel temonana lan dhawuhana pangandikaningSun.","Firman-Nya kepadaku: ""Hai anak manusia, mari, pergilah dan temuilah kaum Israel dan sampaikanlah perkataan-perkataan-Ku kepada mereka."
44,Yehezkiel 3,5,"Dene anggonira kautus iku ora marani bangsa kang basane ora mangretekake lan alot ilate, nanging marani bangsa Israel;","Sebab engkau tidak diutus kepada suatu bangsa yang berbahasa asing dan yang berat lidah, tetapi kepada kaum Israel;"
45,Yehezkiel 3,6,"dudu bangsa akeh kang basane nyleneh lan kang alot ilate, kang tembung-tembunge sira ora mangreti. Saupama sira Sunutus nemoni bangsa kang mangkono, iku bakal ngrungokake sira.","bukan kepada banyak bangsa-bangsa yang berbahasa asing dan yang berat lidah, yang engkau tidak mengerti bahasanya. Sekiranya aku mengutus engkau kepada bangsa yang demikian, mereka akan mendengarkan engkau."
46,Yehezkiel 3,7,"Nanging turune Israel ora gelem ngrungokake sira, amarga ora gelem ngrungokake Ingsun, awit kabeh turune Israel iku bathuke atos lan atine wangkot.","Akan tetapi kaum Israel tidak mau mendengarkan engkau, sebab mereka tidak mau mendengarkan Aku, karena seluruh kaum Israel berkepala batu dan bertegar hati."
47,Yehezkiel 3,8,Lah rainira Sundadekake atos kaya raine wong-wong iku sarta semangatira Sundadekake kuwat nglawan wangkoting atine.,"Lihat, Aku meneguhkan hatimu melawan mereka yang berkepala batu dan membajakan semangatmu melawan ketegaran hati mereka."
48,Yehezkiel 3,9,"Atinira Sunteguhake kayadene inten, kang atose ngungkuli watu; sira aja wedi marang wong-wong iku lan aja gumeter ndeleng raine, awit iku jinis kang awatek mbalela.”","Seperti batu intan, yang lebih keras dari pada batu Kuteguhkan hatimu; janganlah takut kepada mereka dan janganlah gentar melihat mukanya, sebab mereka adalah kaum pemberontak."""
49,Yehezkiel 3,10,"Sabanjure pangandikane marang aku mangkene: “He, anaking manungsa, nggatekna lan nilingna kupingira marang sakehing pangandikaningSun marang sira.","Selanjutnya firman-Nya kepadaku: ""Hai anak manusia, perhatikanlah segala perkataan-Ku yang akan Kufirmankan kepadamu dan berikanlah telingamu kepadanya."
50,Yehezkiel 3,11,"Lungaa nemonana para wong buwangan, para kanca kang tunggal bangsa kalawan sira, rembugana lan kandhaa marang wong-wong iku mangkene: Mangkene pangandikane Pangeran Yehuwah; sanadyan padha gelem ngrungokake apa ora.”","Mari, pergilah dan temuilah orang-orang buangan, teman sebangsamu, berbicaralah kepada mereka dan katakanlah: Beginilah firman Tuhan ALLAH; baik mereka mau mendengarkan atau tidak."""
51,Yehezkiel 3,12,"Aku banjur kaangkat dening Sang Roh, sarta aku krungu swara gumuruh sora ana ing buriku, ing nalikane kamulyaning Allah mumbul saka ing panggenane,","Maka Roh itu mengangkat aku, dan aku mendengar di belakangku suatu suara gemuruh yang besar, tatkala kemuliaan Allah naik ke atas dari tempatnya,"
52,Yehezkiel 3,13,"yaiku swaraning swiwine para makhluk kang urip kang padha gesrek-gesrekan lan kajaba iku swaraning rodha-rodha kang gumledheg, swara gumuruh kang sora.","yakni suara dari sayap-sayap makhluk-makhluk hidup yang menggesek satu sama lain, dan di samping itu suara gemertak dari roda-roda, suatu suara gemuruh yang besar."
53,Yehezkiel 3,14,"Sang Roh mau njunjung aku, kasingkirake; aku nuli lunga kalawan ati panas lan prihatin banget, amarga pangwaosing Pangeran Yehuwah banget-banget anggone meksa marang aku.","Dan Roh itu mengangkat dan membawa aku, dan aku pergi dengan hati panas dan dengan perasaan pahit, karena kekuasaan TUHAN memaksa aku dengan sangat."
54,Yehezkiel 3,15,Aku banjur marani para wong buwangan kang padha manggon ing pinggir kali Kebar ing Tel-Abib sarta nganti pitung dina anggonku ana ing kono kalawan legag-legeg.,Demikianlah aku datang kepada orang-orang buangan yang tinggal di tepi sungai Kebar di Tel-Abib dan di sana aku duduk tertegun di tengah-tengah mereka selama tujuh hari.
55,Yehezkiel 3,0,Nabi Yeheskiel katimbalan dadi panjaganing Israel,Yehezkiel dipanggil menjadi penjaga Israel
56,Yehezkiel 3,16,Sawise pitung dina ana pangandikane Sang Yehuwah marang aku mangkene:,Sesudah tujuh hari datanglah firman TUHAN kepadaku:
57,Yehezkiel 3,17,"“He, anaking manungsa, sira wus Suntetepake dadi panjaganing turune Israel. Manawa sira krungu pangandikaningSun, wong-wong iku padha sira elingna awit saka asmaningSun.","""Hai anak manusia, Aku telah menetapkan engkau menjadi penjaga kaum Israel. Bilamana engkau mendengarkan sesuatu firman dari pada-Ku, peringatkanlah mereka atas nama-Ku."
58,Yehezkiel 3,18,"Manawa Ingsun ngandika marang wong duraka: Sira mesthi bakal kaukum pati! -- mangka sira ora ngelingake wong iku lan ora kandha apa-apa marang wong duraka iku kanggo ngelingake supaya mbuwanga lakune kang ala, amrih bisane lestari urip -- wong iku bakal mati marga saka dosane, nanging getihe bakal Suntempuhake marang sira.","Kalau Aku berfirman kepada orang jahat: Engkau pasti dihukum mati! --dan engkau tidak memperingatkan dia atau tidak berkata apa-apa untuk memperingatkan orang jahat itu dari hidupnya yang jahat, supaya ia tetap hidup, orang jahat itu akan mati dalam kesalahannya, tetapi Aku akan menuntut pertanggungan jawab atas nyawanya dari padamu."
59,Yehezkiel 3,19,"Nanging manawa sira ngelingake wong duraka iku, mangka wong mau ora gelem ngunduri pialane lan lakune kang duraka, iku bakal mati marga saka durakane, dene sira wus ngluwari nyawanira.","Tetapi jikalau engkau memperingatkan orang jahat itu dan ia tidak berbalik dari kejahatannya dan dari hidupnya yang jahat, ia akan mati dalam kesalahannya, tetapi engkau telah menyelamatkan nyawamu."
60,Yehezkiel 3,20,"Manawa ana wong kang mursid ninggal kamursidane lan nglakoni piala, lan Ingsun banjur nyelehake watu sandhungan ana ing ngarepe, wong iku bakal mati. Sarehne sira ora ngelingake wong mau, iku bakal mati marga saka dosane, dene panggawene becik kang wus dilakoni ora bakal kaetung, nanging getihe bakal Suntempuhake marang sira.","Jikalau seorang yang benar berbalik dari kebenarannya dan ia berbuat curang, dan Aku meletakkan batu sandungan di hadapannya, ia akan mati. Oleh karena engkau tidak memperingatkan dia, ia akan mati dalam dosanya dan perbuatan-perbuatan kebenaran yang dikerjakannya tidak akan diingat-ingat, tetapi Aku akan menuntut pertanggungan jawab atas nyawanya dari padamu."
61,Yehezkiel 3,21,"Nanging manawa sira ngelingake marang wong mursid iku supaya aja nglakoni dosa, lan iya ora nganti gawe dosa, iku bakal lestari urip, amarga gelem nampani pepeling, dene sira wus nguwalake nyawanira.”","Tetapi jikalau engkau memperingatkan orang yang benar itu supaya ia jangan berbuat dosa dan memang tidak berbuat dosa, ia akan tetap hidup, sebab ia mau menerima peringatan, dan engkau telah menyelamatkan nyawamu."""
62,Yehezkiel 3,0,Nabi Yeheskiel dadi bisu,Yehezkiel menjadi bisu
63,Yehezkiel 3,22,"Bareng ana ing kono pangwaosing Yehuwah nglimputi aku sarta aku banjur kadhawuhan mangkene: “Sira ngadega lan mangkata menyang ing lebak, ana ing kono sira bakal Sunpangandikani.”","Maka di sana kekuasaan TUHAN meliputi aku dan Ia berfirman kepadaku: ""Bangunlah dan pergilah ke lembah, di sana Aku akan berbicara dengan engkau."""
64,Yehezkiel 3,23,"Aku banjur ngadeg lan mangkat menyang ing lebak, lah ana ing kono kamulyane Sang Yehuwah katon kaya kamulyan kang wus dakdeleng ana ing pinggir kali Kebar; aku tumuli sujud.","Aku bangun dan pergi ke lembah; sesungguhnya di sana kelihatan kemuliaan TUHAN seperti kemuliaan yang telah kulihat di tepi sungai Kebar, dan aku sujud."
65,Yehezkiel 3,24,"Nanging aku banjur kapanjingan ing roh; aku diadegake. Panjenengane nuli ngandika marang aku mangkene: “Sira muliha, lumebua ing omahira sarta kancingen lawange.","Tetapi masuklah Roh ke dalam aku dan ditegakkannya aku, lalu Ia berbicara dengan aku, kata-Nya: ""Pergilah pulang, kurunglah dirimu di dalam rumahmu."
66,Yehezkiel 3,25,"Lah sira, he anaking manungsa, bakal katlikung kalawan tali lan bakal kabanda, satemah sira ora bisa nekani ana ing satengahe wong-wong mau,","Dan engkau, anak manusia, sesungguhnya, engkau akan diikat dengan tali dan akan dibelenggu, sehingga engkau tidak bisa keluar masuk di tengah-tengah mereka."
67,Yehezkiel 3,26,"apadene ilatira bakal Sundadekake kraket ing cethakira, satemah sira dadi bisu lan ora bakal bisa melehake wong-wong iku, awit iku jinis kang awatek mbalela.","Dan Aku akan membuat lidahmu melekat pada langit-langitmu, sehingga engkau menjadi bisu dan tidak akan menempelak mereka, sebab mereka adalah kaum pemberontak."
68,Yehezkiel 3,27,"Nanging manawa Ingsun ngandikan kalawan sira, cangkemira bakal Sunbikak lan sira bakal ngandhani wong-wong mau mangkene: Mangkene iki pangandikane Pangeran Yehuwah. Sing sapa gelem ngrungokake, cikben ngrungokake; lan sing sapa emoh ngrungokake, cikben ora ngrungokake, amarga wong-wong iku jinis kang awatek mbalela.”","Tetapi kalau Aku berbicara dengan engkau, Aku akan membuka mulutmu dan engkau akan mengatakan kepada mereka: Beginilah firman Tuhan ALLAH. Orang yang mau mendengar, biarlah ia mendengar; dan orang yang mau membiarkan, baiklah membiarkan, sebab mereka adalah kaum pemberontak."""
69,Yehezkiel 4,0,Gegambaran bab anggone kutha Yerusalem bakal kakepung,Lambang pengepungan kota Yerusalem
70,Yehezkiel 4,1,"“He, anaking manungsa, sira njupuka bata, selehna ana ing ngarepira, lan nggambara kutha ana ing dhuwure, yaiku Yerusalem.","""Engkau, anak manusia, ambillah sebuah batu bata, letakkan di hadapanmu dan ukirlah di atasnya sebuah kota, yaitu Yerusalem."
71,Yehezkiel 4,2,"Kutha iku enthanen lagi kakepung: dokokana beteng pangepungan, gawea undhug-undhugan lemah kang dadi tangguling pangepungan, dokokana tarub panginepaning wadya-bala sarta ing sakubenging kutha iku pasangana totog.","Ukirlah kota itu dalam keadaan terkepung: dirikan sebuah benteng pengepungan, timbun pula tanah menjadi tembok pengepungan, tempatkan perkemahan tentara dan susun alat-alat pendobrak sekeliling kota itu."
72,Yehezkiel 4,3,"Nuli sira njupuka wesi wajan blebekan, iku degna ana ing antaranira lan kutha mau minangka pager wesi, sawuse mangkono sira marepa mrono, dadine kutha iku kakepung lan sira kepung. Iki dadi pratandha tumrap turune Israel.","Lalu ambillah sebidang besi dan dirikanlah itu di antaramu dengan kota itu menjadi dinding besi, kemudian tujukanlah wajahmu ke arah kota itu, sehingga kota itu dalam keadaan terkepung, dan engkaulah yang mengepung dia. Inilah menjadi lambang bagi kaum Israel."
73,Yehezkiel 4,4,"Sira banjur turona miring ngiwa, sira nanggunga paukumane turuning Israel. Pirang dina anggonira turon mangkono iku, iya samono lawase anggonira nyangga paukumane.","Berbaringlah engkau pada sisi kirimu dan Aku akan menanggungkan hukuman kaum Israel atasmu. Berapa hari engkau berbaring demikian, selama itulah engkau menanggung hukuman mereka."
74,Yehezkiel 4,5,"Mangkene anggoningSun netepake tumrap sira: Pirang taun anggone turune Israel kaukum, iya iku cacahing dina anggonira nanggung paukumane, yaiku telung atus sangang puluh dina.","Beginilah Aku tentukan bagimu: Berapa tahun hukuman kaum Israel, sekian harilah engkau menanggung hukuman mereka, yaitu tiga ratus sembilan puluh hari."
75,Yehezkiel 4,6,"Manawa iku wus sira tindakake, banjur turona miring maneh, nanging miring manengen lan sira nyanggaa paukumane Yehuda lawase patang puluh dina; Ingsun netepake tumrap sira sadina kanggo sataun.","Kalau engkau sudah mengakhiri waktu ini, berbaringlah engkau untuk kedua kalinya, tetapi pada sisi kananmu dan tanggunglah hukuman kaum Yehuda empat puluh hari lamanya; Aku menentukan bagimu satu hari untuk satu tahun."
76,Yehezkiel 4,7,Sira mandenga marang Yerusalem kang kakepung iku lan ethungana antem sarta medhara wangsit nglawan kutha iku.,Tujukanlah wajahmu kepada pengepungan Yerusalem dan kepalkanlah tinjumu kepadanya dan bernubuatlah melawan kota itu.
77,Yehezkiel 4,8,"Lah sira bakal Suntaleni, satemah anggonira turon ora bisa alihan nganti sira wus ngganepi dinaning pangepunganira iku.","Lihat, Aku akan mengikat engkau dengan tali, sehingga engkau tidak dapat berbalik dari sisi yang satu ke sisi yang lain sampai engkau mengakhiri waktu pengepunganmu itu."
78,Yehezkiel 4,9,"Sabanjure sira njupuka gandum sair, kedhele, kacang, jewawut lan kusemet, iku dadekna siji ana ing wadhah, nuli olahen dadekna roti. Iku minangka panganira ing sajrone sira turon miring iku, yaiku telung atus sangang puluh dina.","Selanjutnya ambillah gandum, jelai, kacang merah besar, kacang merah kecil, jawan dan sekoi dan taruhlah dalam satu periuk dan masaklah itu menjadi roti bagimu. Itulah makananmu selama engkau berbaring pada sisimu, yaitu tiga ratus sembilan puluh hari."
79,Yehezkiel 4,10,Lan panganira iku kehe bakal katemtokake sarana katimbang: sadinane rong puluh sekel; iku sira pangana ing wektu-wektu kang wus katemtokake.,"Dan makananmu yang harus kaumakan akan ditentukan timbangannya, yakni dua puluh syikal satu hari; makanlah itu pada waktu-waktu tertentu."
80,Yehezkiel 4,11,Banyu kang sira ombe uga bakal katemtokake: sapranem hin; iku sira ombea ing wektu-wektu kang wus katemtokake.,"Air minumpun bagimu akan ditentukan, seperenam hin banyaknya; minumlah itu pada waktu-waktu tertentu."
81,Yehezkiel 4,12,Roti iku sira pangana kayadene roti sair bunder tuwin kudu sira bakar ing geni sesukering manungsa ana ing ngarepe wong-wong mau.”,"Makanlah roti itu seperti roti jelai yang bundar dan engkau harus membakarnya di atas kotoran manusia yang sudah kering di hadapan mereka."""
