,bab,ayat,jawa,indo
40,1 Tawarikh 1,38,"Para putrane Rama Seir yaiku Lotan, Syobal, Zibeon, Ana, Dhisyon, Ezer lan Dhisyan.","Anak-anak Seir ialah Lotan, Syobal, Zibeon, Ana, Disyon, Ezer dan Disyan."
41,1 Tawarikh 1,39,"Para putrane Rama Lotan yaiku Hori lan Homam; Rama Lotan kagungan rayi estri, asma Timna.",Anak-anak Lotan ialah Hori dan Homam; adik perempuan Lotan ialah Timna.
42,1 Tawarikh 1,40,"Para putrane Rama Syobal yaiku Alyan, Manahat, Ebal, Syefi lan Onam; para putrane Rama Zibeon yaiku Aya lan Ana,","Anak-anak Syobal ialah Alyan, Manahat, Ebal, Syefi dan Onam; anak-anak Zibeon ialah Aya dan Ana."
43,1 Tawarikh 1,41,"kang nurunake Rama Dhisyon; para putrane Rama Dhisyon yaiku Hamran, Esyban, Yitran lan Kheran.","Keturunan Ana ialah Disyon; anak-anak Disyon ialah Hamran, Esyban, Yitran dan Keran."
44,1 Tawarikh 1,42,"Para putrane Rama Ezer yaiku Bilhan, Zaawan lan Yaakan. Para putrane Rama Dhisyan yaiku Us lan Aran.","Anak-anak Ezer ialah Bilhan, Zaawan dan Yaakan. Anak-anak Disyan ialah Us dan Aran."
45,1 Tawarikh 1,0,Para kang ngasta paprentahan ing Edom,Raja-raja Edom
46,1 Tawarikh 1,43,"Iki para ratu kang padha ngasta paprentahan ana ing tanah Edom, sadurunge Israel kaereh dening ratu: Sang Prabu Bela bin Beor, lan kuthane jenenge Dinhaba.","Inilah raja-raja yang memerintah di tanah Edom, sebelum seorang raja dari orang Israel memerintah: Bela bin Beor, dan kotanya bernama Dinhaba."
47,1 Tawarikh 1,44,"Bareng Sang Prabu Bela seda, Sang Yobab bin Zerah saka ing Bozra, jumeneng ratu nggentosi panjenengane.","Setelah Bela mati, Yobab bin Zerah, dari Bozra, menjadi raja menggantikan dia."
48,1 Tawarikh 1,45,"Sasedane Sang Prabu Yobab, Sang Husyam, saka ing nagarane wong Teman, jumeneng ratu nggentosi panjenengane.","Setelah Yobab mati, Husyam, dari negeri orang Teman, menjadi raja menggantikan dia."
49,1 Tawarikh 1,46,"Sawuse Sang Prabu Husyam seda, Sang Hadad bin Bedad jumeneng ratu nggentosi panjenengane; iya panjenengane iku kang ngawonake wong Midian ana ing dhaerah Moab, lan kuthane jenenge Awit.","Setelah Husyam mati, Hadad bin Bedad menjadi raja menggantikan dia; dialah yang memukul kalah orang Midian di daerah Moab, dan kotanya bernama Awit."
50,1 Tawarikh 1,47,"Bareng Sang Prabu Hadad seda, Sang Samla, saka ing Masyreka jumeneng ratu nggentosi panjenengane.","Setelah Hadad mati, Samla, dari Masyreka menjadi raja menggantikan dia."
51,1 Tawarikh 1,48,"Sawuse Sang Prabu Samla seda, Sang Saul saka ing Rehobot-Kali, jumeneng ratu nggentosi panjenengane.","Setelah Samla mati, Saul, dari Rehobot-Sungai, menjadi raja menggantikan dia."
52,1 Tawarikh 1,49,"Sasedane Sang Prabu Saul, Sang Baal-Hanan bin Akhbor jumeneng ratu nggentosi panjenengane.","Setelah Saul mati, Baal-Hanan bin Akhbor menjadi raja menggantikan dia."
53,1 Tawarikh 1,50,"Bareng Sang Prabu Baal-Hanan seda Sang Hadad jumeneng ratu nggentosi panjenengane, dene kuthane jenenge Pahi, kang garwa asma Mehetabeel putra putrine Sang Matred, putra putrine Sang Mezahab.","Setelah Baal-Hanan mati, Hadad menjadi raja menggantikan dia, dan kotanya bernama Pahi dan isterinya bernama Mehetabeel binti Matred binti Mezahab."
54,1 Tawarikh 1,51,"Sawuse Sang Prabu Hadad seda, kang dadi kepala-kepalane golongan ing Edom yaiku: Sang Timna, Alya, Yetet,","Setelah Hadad mati, maka yang menjadi kepala-kepala kaum di Edom ialah kepala kaum Timna, kepala kaum Alya, kepala kaum Yetet,"
55,1 Tawarikh 1,52,"Oholibama, Ela, Pinon,","kepala kaum Oholibama, kepala kaum Ela, kepala kaum Pinon,"
56,1 Tawarikh 1,53,"Kenas, Teman, Mibzar,","kepala kaum Kenas, kepala kaum Teman, kepala kaum Mibzar,"
57,1 Tawarikh 1,54,Magdiel lan Iram. Yaiku kang padha dadi kepala-kepala golongan ing Edom.,kepala kaum Magdiel dan kepala kaum Iram. Itulah kepala-kepala kaum di Edom.
58,1 Tawarikh 2,0,Para tedhak-turune Rama Yehuda,Keturunan Yehuda
59,1 Tawarikh 2,1,"Iki para putrane Rama Israel: Rama Ruben, Simeon, Lewi, Yehuda, Isakhar, Zebulon,","Inilah anak-anak Israel: Ruben, Simeon, Lewi, Yehuda, Isakhar, Zebulon,"
60,1 Tawarikh 2,2,"Dhan, Yusup, Benyamin, Naftali, Gad lan Asyer.","Dan, Yusuf, Benyamin, Naftali, Gad dan Asyer."
61,1 Tawarikh 2,3,"Para putrane Rama Yehuda yaiku Er, Onan lan Syela, dadine telu, iku miyos saka putrane putri Sang Syua, priyayi Kanaan. Nanging Er, putrane Rama Yehuda kang pambajeng, iku ora becik ana ing paningaling Sang Yehuwah, mulane banjur dipejahi dening Pangeran Yehuwah","Anak-anak Yehuda ialah Er, Onan dan Syela, tiga orang, yang lahir bagi dia dari anak perempuan Syua perempuan Kanaan itu. Tetapi Er, anak sulung Yehuda itu, adalah jahat di mata TUHAN, maka Ia membunuhnya."
62,1 Tawarikh 2,4,"Ibu Tamar, mantune Rama Yehuda, peputra Peres lan Zerakh. patutan karo panjenengane. Dadine putrane Rama Yehuda iku kabeh ana lima.","Tamar, menantu perempuan Yehuda, melahirkan baginya Peres dan Zerah. Semuanya anak-anak Yehuda ada lima orang."
63,1 Tawarikh 2,5,Para putrane Rama Peres yaiku Hezron lan Hamul.,Anak-anak Peres ialah Hezron dan Hamul.
64,1 Tawarikh 2,6,"Para putrane Rama Zerakh yaiku Zimri, Etan, Heman, Kalkol lan Dara, kabeh lima.","Anak-anak Zerah ialah Zimri, Etan, Heman, Kalkol dan Dara. Semuanya lima orang."
65,1 Tawarikh 2,7,"Turune Rama Karmi yaiku Akhar, kang gawe cilakane wong Israel, amarga ora ngugemi marang dhawuh ing bab barang-barang kang kabengkas.","Keturunan Karmi ialah Ahar, yang mencelakakan orang Israel karena ia tidak taat dalam hal barang-barang yang dikhususkan itu."
66,1 Tawarikh 2,8,Turune Rama Etan yaiku Azarya.,Keturunan Etan ialah Azarya.
67,1 Tawarikh 2,9,"Para putrane Rama Hezron yaiku Yerakhmeel, Ram lan Khelubai.","Anak-anak yang lahir bagi Hezron ialah Yerahmeel, Ram dan Khelubai."
68,1 Tawarikh 2,10,"Rama Ram peputra Aminadab, lan Rama Aminadab peputra Nahason, panggedhene bani Yehuda.","Ram memperanakkan Aminadab, dan Aminadab memperanakkan Nahason, pemimpin bani Yehuda."
69,1 Tawarikh 2,11,Rama Nahason peputra Salma lan Ram Salma peputra Boas.,Nahason memperanakkan Salma dan Salma memperanakkan Boas.
70,1 Tawarikh 2,12,Rama Boas peputra Obed lan Rama Obed peputra Isai.,Boas memperanakkan Obed dan Obed memperanakkan Isai.
71,1 Tawarikh 2,13,"Rama Isai peputra Eliab, iku pambajenge, banjur Aminadab, panggulune, Simea, kang angka telu,","Isai memperanakkan Eliab, anak sulungnya, dan Abinadab, anak yang kedua, Simea, anak yang ketiga,"
72,1 Tawarikh 2,14,"Netaneel, kang angka papat, Radai kang angka lima.","Netaneel, anak yang keempat, Radai, anak yang kelima,"
73,1 Tawarikh 2,15,"Ozem, kang angka nem, tumuli Sang Prabu Dawud, putra kang angka pitu.","Ozem, anak yang keenam, dan Daud, anak yang ketujuh;"
74,1 Tawarikh 2,16,"Anadene para sadhereke estri yaiku Zeruya lan Abigail. Para putrane Ibu Zeruya yaiku Abisai, Yoab lan Asael, dadi telu.","saudara-saudara perempuan mereka ialah Zeruya dan Abigail. Anak-anak Zeruya ialah Abisai, Yoab dan Asael, tiga orang."
75,1 Tawarikh 2,17,"Ibu Abigail peputra Amasa, dene ramane Amasa iku Yeter, wong Ismael.","Abigail melahirkan Amasa dan ayah Amasa ialah Yeter, orang Ismael itu."
76,1 Tawarikh 2,18,"Rama kaleb bin Hezron peputra Yeriot, patutan karo Ibu Azuba, garwane; dene para putrane putri yaiku Yesyer, Sobab lan Ardon.","Kaleb bin Hezron memperanakkan Yeriot dari Azuba, isterinya; dan inilah anak-anak perempuan itu: Yesyer, Sobab dan Ardon."
77,1 Tawarikh 2,19,"Bareng Ibu asuba wus seda, Rama kaleb krama oleh Ibu Efrat kang peputra Hur.","Sesudah Azuba mati, Kaleb mengawini Efrat yang melahirkan Hur baginya."
78,1 Tawarikh 2,20,"Rama Hur peputra Uri, lan Rama Uri peputra Bezaleel.",Hur memperanakkan Uri dan Uri memperanakkan Bezaleel.
79,1 Tawarikh 2,21,"Sawuse mangkono Rama Hezron krama oleh putrane estri Rama Makhir, ramane Gilead. Nalika krama oleh wanita iku, panjenengane wus yuswa sawidak taun. Iku banjur peputra Rama Segub.","Sesudah itu Hezron menghampiri anak perempuan Makhir, bapa Gilead. Ia mengawini perempuan itu ketika ia berumur enam puluh tahun. Perempuan itu melahirkan Segub baginya."
80,1 Tawarikh 2,22,"Rama Segub peputra Yair, kang ndarbeni padesan telulikur ana ing tanah Gilead.",Segub memperanakkan Yair yang mempunyai dua puluh tiga perkampungan di tanah Gilead.
81,1 Tawarikh 2,23,"Nanging Hawot-Yair banjur karebut dening Gesur lan Aram, samano uga Kenat lan desa-desa kang klebu ing wewengkone kono, gunggung padesan sawidak. Iku kabeh para turune Rama Makhir, ramane Gilead.","Tetapi Gesur dan Aram merebut Hawot-Yair dari pada mereka, juga Kenat dan tempat-tempat jajahannya, enam puluh perkampungan. Itulah semuanya keturunan Makhir, bapa Gilead."
82,1 Tawarikh 2,24,"Sawuse Rama Hezron seda, Rama Kaleb tumuli nggarwa Ibu Efrata -- garwane Rama Hezron -- Ibu Efrata iku banjur peputra Asyhur, ramane Tekoa.","Sesudah Hezron mati, Kaleb menghampiri Efrata--dia adalah isteri Hezron, ayahnya--maka perempuan itu melahirkan baginya Asyhur, bapa Tekoa."
83,1 Tawarikh 2,25,"Para putrane Rama Yerahmeel, putrane pambajeng Rama Hezron, yaiku Ram, iki kang pambajeng, banjur Buna, Oren, Ozem lan Ahia.","Anak-anak Yerahmeel, anak sulung Hezron, ialah Ram, anak sulung, Buna, Oren, Ozem dan Ahia."
84,1 Tawarikh 2,26,"Nanging Rama Yerahmeel kagungan garwa liyane kang asma Atara, iku peputra Onam.","Tetapi Yerahmeel mempunyai seorang isteri lain, bernama Atara; dialah ibu Onam."
85,1 Tawarikh 2,27,"Para putrane Rama Ram, putrane pambajeng Rama Yerahmeel, yaiku Maas, Yamin lan Eker.","Anak-anak Ram, anak sulung Yerahmeel, ialah Maas, Yamin dan Eker."
86,1 Tawarikh 2,28,"Para putrane Rama Onam yaiku Samai lan Yada, dene Rama Samai peputra Nadab lan Abisur.","Anak-anak Onam ialah Samai dan Yada, dan anak-anak Samai ialah Nadab dan Abisur."
87,1 Tawarikh 2,29,"Garwane Rama Abisur asma Abigail, kang peputra Akhban lan Molid.",Nama isteri Abisur ialah Abihail yang melahirkan Ahban dan Molid baginya.
88,1 Tawarikh 2,30,Para putrane Rama Nadab yaiku Seled lan Apaim; Rama Seled seda ora peputra.,Anak-anak Nadab ialah Seled dan Apaim; Seled mati dengan tidak mempunyai anak.
89,1 Tawarikh 2,31,"Rama Apaim peputra Yesei, dene Rama Yesei peputra Sesan, sarta Rama Sesan peputra Akhlai.","Keturunan Apaim ialah Yisei, dan keturunan Yisei ialah Sesan, dan keturunan Sesan ialah Ahlai."
90,1 Tawarikh 2,32,"Rama Yada, rayine Rama Samai peputra Yeter lan Yonatan. Rama Yeter seda ora peputra.","Anak-anak Yada, adik Samai, ialah Yeter dan Yonatan; Yeter mati dengan tidak mempunyai anak."
91,1 Tawarikh 2,33,Para putrane Rama Yonatan yaiku Pelet lan Zaza. Iku para turune Rama Yerahmeel.,Anak-anak Yonatan ialah Pelet dan Zaza. Itulah keturunan Yerahmeel.
92,1 Tawarikh 2,34,"Putrane Rama Sesan ora ana kang kakung, kabeh putri, nanging Rama Sesan kagungan abdi lanang, wong Mesir, jenenge Yarha.","Sesan tidak mempunyai anak laki-laki, hanya anak-anak perempuan; tetapi Sesan mempunyai seorang budak laki-laki, orang Mesir, yang bernama Yarha."
93,1 Tawarikh 2,35,"Rama Sesan nuli maringake putrane marang Yarha, abdine mau, dadi somahe, iku banjur peputra Atai.","Jadi Sesan memberi anaknya kepada Yarha, budaknya itu, menjadi isteri, lalu perempuan itu melahirkan Atai baginya."
94,1 Tawarikh 2,36,"Rama Atai peputra Natan, lan Rama Natan peputra Zabad.","Atai memperanakkan Natan, dan Natan memperanakkan Zabad."
95,1 Tawarikh 2,37,Rama Zabad peputra Eflal lan Rama Eflal peputra Obed.,"Zabad memperanakkan Eflal, dan Eflal memperanakkan Obed."
96,1 Tawarikh 2,38,"Rama Obed peputra Yehu, lan Rama Yehu peputra Azarya","Obed memperanakkan Yehu, dan Yehu memperanakkan Azarya."
97,1 Tawarikh 2,39,"Rama Azarya peputra Heles, lan Rama Heles peputra Elasa.","Azarya memperanakkan Heles, dan Heles memperanakkan Elasa."
98,1 Tawarikh 2,40,"Rama Elasa peputra Sismai, lan Rama Sismai peputra Salum.","Elasa memperanakkan Sismai, dan Sismai memperanakkan Salum."
99,1 Tawarikh 2,41,Rama Salum peputra Yekamya lan Rama Yekamya peputra Elisama.,"Salum memperanakkan Yekamya, dan Yekamya memperanakkan Elisama."
100,1 Tawarikh 2,42,"Para turune Rama Kaleb, rayine Rama Yerahmeel, yaiku Mesa, pambajenge, ramane Zif, lan para putrane Rama Maresa, ramane Hebron.","Keturunan Kaleb, adik Yerahmeel, ialah Mesa, anak sulungnya, bapa Zif, dan anak-anak Maresa, bapa Hebron."
101,1 Tawarikh 2,43,"Para putrane Rama Hebron yaiku Korakh, Tapuah, Rekem, lan Sema.","Anak-anak Hebron ialah Korah, Tapuah, Rekem dan Sema."
102,1 Tawarikh 2,44,"Rama Sema peputra Raham, ramane Yorkeam, dene Rama Rekem peputra Samai.","Sema memperanakkan Raham, bapa Yorkeam, dan Rekem memperanakkan Samai."
103,1 Tawarikh 2,45,"Putrane Rama Samai yaiku Maon, lan Rama Maon iku peputra Bet-Zur.","Anak Samai ialah Maon, dan Maon ialah bapa Bet-Zur."
104,1 Tawarikh 2,46,"Ibu Efa, garwa ampile Rama Kaleb, peputra Haran, Mosa lan Gazes; Rama Haran peputra Gazes.","Efa, gundik Kaleb, melahirkan Haran, Moza dan Gazes; Haran memperanakkan Gazes."
105,1 Tawarikh 2,47,"Para putrane Rama Yohdai yaiku Regem, Yotam, Gesan, Pelet, Efa lan Saaf.","Anak-anak Yohdai ialah Regem, Yotam, Gesan, Pelet, Efa dan Saaf."
106,1 Tawarikh 2,48,"Ibu Maakha, garwa ampile Rama Kaleb, peputra Seber lan Tirhana.","Gundik Kaleb, yakni Maakha, melahirkan Seber dan Tirhana."
107,1 Tawarikh 2,49,"Ibu Maakha uga peputra Saaf, ramane Madmana lan Sewa, ramane Makhbena lan ramane Gibea. Putrane Rama Kaleb kang putri asma Akhsa.","Perempuan itu melahirkan juga Saaf, bapa Madmana, dan Sewa, bapa Makhbena dan bapa Gibea; anak perempuan Kaleb ialah Akhsa."
108,1 Tawarikh 2,50,"Iku kabeh turune Rama Kaleb. Para putrane Rama Hur, putra pambajenge Ibu Efrata, yaiku Sobal, ramane Kiryat-Yearim,","Itulah keturunan Kaleb. Anak-anak Hur, anak sulung Efrata, ialah Sobal, bapa Kiryat-Yearim,"
109,1 Tawarikh 2,51,"Rama Salma, ramane Betlehem lan Haref, ramane Bet-Gader.","Salma, bapa Betlehem dan Haref, bapa Bet-Gader."
110,1 Tawarikh 2,52,"Turune Rama Sobal, ramane Kiryat-Yearim, yaiku Haroe lan saparone wong Menukhot.","Sobal, bapa Kiryat-Yearim, mempunyai keturunan, yakni Haroe dan setengah orang Menuhot."
111,1 Tawarikh 2,53,"Anadene kang kagolong gotrah Kiryat-Yearim yaiku wong Yetri, wong Puti, wong Sumati lan wong Misrai lan iya saka iku asale wong Zora lan wong Esytaol.","Dan kaum-kaum Kiryat-Yearim ialah orang Yetri, orang Puti, orang Sumati dan orang Misrai; dari mereka inilah berasal orang Zora dan orang Esytaol."
112,1 Tawarikh 2,54,"Turune Rama Salma yaiku Betlehem, wong Nefota, Atarot-Bet-Yoab lan saparone wong Manakhti yaiku wong Zori.","Keturunan Salma ialah Betlehem, orang Netofa, Atarot-Bet-Yoab dan setengah orang Manahti, yakni orang Zori."
113,1 Tawarikh 2,55,"Anadene gotrah-gotrahe para ahli tulis kang padha manggon ing Yabes, yaiku wong Tirati, wong Simati lan wong Sukhati. Iku kabeh padha wong Keni turune Hamat, leluhure bani Rekhab.","Dan kaum-kaum para ahli surat, yang diam di Yabes, ialah orang Tirati, orang Simati, dan orang Sukhati. Mereka itulah orang Keni keturunan Hamat bapa keluarga Rekhab."
114,1 Tawarikh 3,0,Para tedhak-turune Sang Prabu Dawud,Keturunan Daud
115,1 Tawarikh 3,1,"Iki para putrane Sang Prabu Dawud kang miyos ana ing Hebron: kang pambajeng yaiku Pangeran Amnon, kang ibu asma Ahinoam, saka ing Yizreel; kang angka loro yaiku Pangeran Dhaniel, kang ibu asma Abigail, saka ing Karmel;","Inilah anak-anak Daud yang lahir bagi dia di Hebron; anak sulung ialah Amnon, dari Ahinoam, perempuan Yizreel; anak yang kedua ialah Daniel, dari Abigail, perempuan Karmel;"
116,1 Tawarikh 3,2,"putra kang angka telu Pangeran Absalom, kang ibu asma Maakha, putri putrane Sang Prabu Talmai, ratu ing Gesur; putra kang angka papat Pangeran Adhonia, kang ibu asma Hagit;","anak yang ketiga ialah Absalom, anak Maakha, yakni anak perempuan Talmai, raja Gesur; anak yang keempat ialah Adonia, anak Hagit;"
117,1 Tawarikh 3,3,"putra angka lima Pangeran Sefaca, kang ibu asma Abital; putra kang angka nem Pangeran Yitream, patutan karo kang garwa, kang asma Egla.","anak yang kelima ialah Sefaca, dari Abital; anak yang keenam ialah Yitream, dari Egla, isterinya itu."
118,1 Tawarikh 3,4,"Putra enem iki miyose ana ing kutha Hebron, panggonan nalika panjenengane ngasta paprentahan lawase pitung taun nem sasi; dene anggone ngasta paprentahan ana ing Yerusalem lawase telung puluh telu taun.","Enam orang lahir bagi dia di Hebron, di mana ia memerintah tujuh tahun enam bulan lamanya; dan tiga puluh tiga tahun lamanya ia memerintah di Yerusalem."
119,1 Tawarikh 3,5,"Iki para putrane kang miyos ana ing Yerusalem: Pangeran Simea, Pangeran Sobab, Pangeran Natan lan Pangeran Suleman, putra papat iku miyos saka Sang Putri Batsyua binti Amiel,","Inilah yang lahir bagi dia di Yerusalem: Simea, Sobab, Natan dan Salomo, empat orang dari Batsyua binti Amiel,"
120,1 Tawarikh 3,6,"nuli Pangeran Yibkhar, Pangeran Elisama, Pangeran Elifelet,","lalu Yibhar, Elisama, Elifelet,"
121,1 Tawarikh 3,7,"Pangeran Nogah, Pangeran Nefeg, Pangeran Yafia,","Nogah, Nefeg, Yafia,"
122,1 Tawarikh 3,8,"Pangeran Elisama, Pangeran Elyada lan Pangeran Elifelet, gunggunge sanga.","Elisama, Elyada dan Elifelet, sembilan orang."
123,1 Tawarikh 3,9,"Iku kabeh padha turune Sang Prabu Dawud, iku durung kapetung para putra kang saka garwa ampil. Sang putri Tamar iku sadhereke estri.","Semuanya itu anak-anak Daud, belum terhitung anak-anak dari gundik-gundik. Tamar ialah saudara perempuan mereka."
124,1 Tawarikh 3,10,"Sang Prabu Suleman peputra Sang Prabu Rehabeam, iki peputra Sang Prabu Abia; iki peputra Sang Prabu Asa; iki peputra Sang Prabu Yosafat;",Keturunan Salomo ialah Rehabeam; anak orang ini ialah Abia; anak orang ini ialah Asa; anak orang ini ialah Yosafat;
125,1 Tawarikh 3,11,iki peputra Sang Prabu Yoram; iki peputra Sang Prabu Ahazia; iki peputra Sang Prabu Yoas;,anak orang ini ialah Yoram; anak orang ini ialah Ahazia; anak orang ini ialah Yoas;
126,1 Tawarikh 3,12,iki peputra Sang Prabu Amasia; iki peputra Sang Prabu Azarya; iki peputra Sang Prabu Yotam;,anak orang ini ialah Amazia; anak orang ini ialah Azarya; anak orang ini ialah Yotam;
127,1 Tawarikh 3,13,iki peputra Sang Prabu Akhas; iki peputra Sang Prabu Hizkia; iki peputra Sang Prabu Manasye;,anak orang ini ialah Ahas; anak orang ini ialah Hizkia; anak orang ini ialah Manasye;
128,1 Tawarikh 3,14,iki peputra Sang Prabu Amon; iki peputra Sang Prabu Yosia.,anak orang ini ialah Amon; anak orang ini ialah Yosia.
