,bab,ayat,jawa,indo
30,Kejadian 1,30,"Nanging sakehing sato-kewan ing bumi lan sakehing manuk ing awang-awang tuwin samubarang kang rumangkang ana ing bumi, kang kadunungan nyawa, iku Sunparingi tetuwuhan ijo kang dadi pakane.” Banjur iya kelakon mangkono.","Tetapi kepada segala binatang di bumi dan segala burung di udara dan segala yang merayap di bumi, yang bernyawa, Kuberikan segala tumbuh-tumbuhan hijau menjadi makanannya."" Dan jadilah demikian."
31,Kejadian 1,31,"Gusti Allah tumuli mirsani samubarang yeyasane, lan kabeh wus prayoga linuwih. Mangkono wus dadi sore lan wus dadi esuk, dina kang kaping nem.","Maka Allah melihat segala yang dijadikan-Nya itu, sungguh amat baik. Jadilah petang dan jadilah pagi, itulah hari keenam."
32,Kejadian 2,1,"Kaya mangkono iku rampunging dumadine langit, bumi lan saisine kabeh.",Demikianlah diselesaikan langit dan bumi dan segala isinya.
33,Kejadian 2,2,"Ing dina kang kapitu bareng Gusti Allah wus mungkasi pakaryane anggone yeyasa, ing dina kang kapitu banjur kendel anggone karya samubarang kang wus kayasa iku.","Ketika Allah pada hari ketujuh telah menyelesaikan pekerjaan yang dibuat-Nya itu, berhentilah Ia pada hari ketujuh dari segala pekerjaan yang telah dibuat-Nya itu."
34,Kejadian 2,3,"Gusti Allah tumuli mberkahi dina kapitu iku lan disucekake, marga ing dina iku kendel anggone karya samubarang kabeh kang wus katitahake mau.","Lalu Allah memberkati hari ketujuh itu dan menguduskannya, karena pada hari itulah Ia berhenti dari segala pekerjaan penciptaan yang telah dibuat-Nya itu."
35,Kejadian 2,4,"Kaya mangkono caritane langit lan bumi nalika katitahake. Nalika Sang Yehuwah Allah akarya bumi lan langit, --","Demikianlah riwayat langit dan bumi pada waktu diciptakan. Ketika TUHAN Allah menjadikan bumi dan langit, --"
36,Kejadian 2,5,"durung ana thethukulan ing bumi lan durung ana tanem-tuwuh kang thukul ana ing ara-ara, marga Gusti Allah durung maringi udan marang bumi lan durung ana wong kang nggarap;","belum ada semak apapun di bumi, belum timbul tumbuh-tumbuhan apapun di padang, sebab TUHAN Allah belum menurunkan hujan ke bumi, dan belum ada orang untuk mengusahakan tanah itu;"
37,Kejadian 2,6,"mung ana pedhut mumbul saka ing bumi kang nelesi salumahing bumi, --",tetapi ada kabut naik ke atas dari bumi dan membasahi seluruh permukaan bumi itu--
38,Kejadian 2,7,"nalika samana Sang Yehuwah Allah tumuli akarya manungsa, kang kinarya lebuning bumi, iku ing bolonganing irunge disebuli ambekaning urip; mangkono manungsa dadi titah kang urip.",ketika itulah TUHAN Allah membentuk manusia itu dari debu tanah dan menghembuskan nafas hidup ke dalam hidungnya; demikianlah manusia itu menjadi makhluk yang hidup.
39,Kejadian 2,0,Manungsa lan patamanan Eden,Manusia dan taman Eden
40,Kejadian 2,8,Karodene Sang Yehuwah Allah yasa patamanan ana ing tanah Eden ing sisih wetan; ana ing kono anggone mapanake manungsa kang wus kadamel mau.,"Selanjutnya TUHAN Allah membuat taman di Eden, di sebelah timur; disitulah ditempatkan-Nya manusia yang dibentuk-Nya itu."
41,Kejadian 2,9,"Sang Yehuwah Allah banjur nukulake wit-witan rupa-rupa saka ing bumi, kang asri dineleng lan becik kanggo pangan, mangkono uga wit panguripan ana ing satengahing patamanan, sarta maneh wit pangawruhing becik lan ala.","Lalu TUHAN Allah menumbuhkan berbagai-bagai pohon dari bumi, yang menarik dan yang baik untuk dimakan buahnya; dan pohon kehidupan di tengah-tengah taman itu, serta pohon pengetahuan tentang yang baik dan yang jahat."
42,Kejadian 2,10,"Ana bengawan mili saka ing tanah Eden kang mbanyoni patamanan mau, lan saka ing kono banjur cawang dadi papat:","Ada suatu sungai mengalir dari Eden untuk membasahi taman itu, dan dari situ sungai itu terbagi menjadi empat cabang."
43,Kejadian 2,11,"kang kapisan jenenge bengawan Pison, kang nekuk ngubengi tanah Hawila kang akeh pametune mas.","Yang pertama, namanya Pison, yakni yang mengalir mengelilingi seluruh tanah Hawila, tempat emas ada."
44,Kejadian 2,12,Emas weton ing tanah kono iku becik. Ing kono iya ana blendok bedholah lan sotya soham.,Dan emas dari negeri itu baik; di sana ada damar bedolah dan batu krisopras.
45,Kejadian 2,13,"Bengawan kang kapindho aran: Gihon, iku kang iline nekuk ngubengi satanah Kusy.","Nama sungai yang kedua ialah Gihon, yakni yang mengalir mengelilingi seluruh tanah Kush."
46,Kejadian 2,14,"Bengawan kang katelu aran: Tigris, kang iline metu sawetane tanah Asyur; lan kaping papate iku bengawan Efrat.","Nama sungai yang ketiga ialah Tigris, yakni yang mengalir di sebelah timur Asyur. Dan sungai yang keempat ialah Efrat."
47,Kejadian 2,15,"Sang Yehuwah Allah mundhut manungsa mau kapapanake ana ing patamanan Eden kakarsakake ngolah lan ngreksa,",TUHAN Allah mengambil manusia itu dan menempatkannya dalam taman Eden untuk mengusahakan dan memelihara taman itu.
48,Kejadian 2,16,"sarta Sang Yehuwah Allah banjur paring dhawuh marang manungsa mangkene: “Sawarnane wohing wit-witan ing patamanan iki kena sira pangan ing sasenengira,","Lalu TUHAN Allah memberi perintah ini kepada manusia: ""Semua pohon dalam taman ini boleh kaumakan buahnya dengan bebas,"
49,Kejadian 2,17,"nanging wit pangawruhing becik lan ala iku wohe aja sira pangan. Dene samangsa sira mangan wohe, mesthi sira bakal mati.”","tetapi pohon pengetahuan tentang yang baik dan yang jahat itu, janganlah kaumakan buahnya, sebab pada hari engkau memakannya, pastilah engkau mati."""
50,Kejadian 2,18,Karomaneh ana pangandikane Sang Yehuwah Allah mangkene: “Ora prayoga manungsa iku yen ijen bae; Sunkaryakne rowang kang sembada dadi jodhone.”,"TUHAN Allah berfirman: ""Tidak baik, kalau manusia itu seorang diri saja. Aku akan menjadikan penolong baginya, yang sepadan dengan dia."""
51,Kejadian 2,19,"Nalika Sang Yehuwah Allah wus karya sarupane sato-kewan ing ara-ara lan sarupane manuk ing awang-awang saka lemah, banjur padha ditekakake ana ing sangarepe manungsa, karsane supaya pirsa kapriye anggone bakal njenengake, lan jeneng kang diwenehake manungsa marang sadhengah kang urip mau, iya iku dadia jenenge.","Lalu TUHAN Allah membentuk dari tanah segala binatang hutan dan segala burung di udara. Dibawa-Nyalah semuanya kepada manusia itu untuk melihat, bagaimana ia menamainya; dan seperti nama yang diberikan manusia itu kepada tiap-tiap makhluk yang hidup, demikianlah nanti nama makhluk itu."
52,Kejadian 2,20,Mangkono dadine manungsa menehi jeneng marang sarupane sato-kewan lan manuk ing awang-awang apadene marang sarupane sato ing ara-ara; mung manungsa kang durung duwe rowang kang sembada dadi jodhone.,"Manusia itu memberi nama kepada segala ternak, kepada burung-burung di udara dan kepada segala binatang hutan, tetapi baginya sendiri ia tidak menjumpai penolong yang sepadan dengan dia."
53,Kejadian 2,21,"Nuli Sang Yehuwah Allah ndadekake manungsa turu kepati, lan sajrone turu dipundhut igane siji, dene tilas panggonane balung iga mau diiseni daging.","Lalu TUHAN Allah membuat manusia itu tidur nyenyak; ketika ia tidur, TUHAN Allah mengambil salah satu rusuk dari padanya, lalu menutup tempat itu dengan daging."
54,Kejadian 2,22,"Iga kang kapundhut saka ing manungsa mau banjur diwangun dening Sang Yehuwah Allah dadi wong wadon, banjur diajokake marang ing ngarepe manungsa.","Dan dari rusuk yang diambil TUHAN Allah dari manusia itu, dibangun-Nyalah seorang perempuan, lalu dibawa-Nya kepada manusia itu."
55,Kejadian 2,23,"Ing kono pangucape manungsa: “Yaiki balung saka balungku lan daging saka dagingku, iku kaaranana wadon, awit kajupuk saka kang lanang.”","Lalu berkatalah manusia itu: ""Inilah dia, tulang dari tulangku dan daging dari dagingku. Ia akan dinamai perempuan, sebab ia diambil dari laki-laki."""
56,Kejadian 2,24,"Mulane wong lanang bakal ninggal bapa-biyunge lan rumaket marang bojone, sarta sakarone iku bakal dadi daging siji.","Sebab itu seorang laki-laki akan meninggalkan ayahnya dan ibunya dan bersatu dengan isterinya, sehingga keduanya menjadi satu daging."
57,Kejadian 2,25,"Anadene manungsa lan bojone sakarone iku padha wuda, nanging ora rumangsa isin.","Mereka keduanya telanjang, manusia dan isterinya itu, tetapi mereka tidak merasa malu."
58,Kejadian 3,0,Manungsa tumiba ing dosa,Manusia jatuh ke dalam dosa
59,Kejadian 3,1,"Anadene ula iku kang julig dhewe ing antarane sakehing kewan dharatan karyane Sang Yehuwah Allah, mangka iku celathu marang wong wadon mau: “Temtunipun Gusti Allah paring dhawuh dhateng sampeyan: Sira aja mangan wohing sarupane wit-witan ing patamanan iki! Rak inggih, ta?”","Adapun ular ialah yang paling cerdik dari segala binatang di darat yang dijadikan oleh TUHAN Allah. Ular itu berkata kepada perempuan itu: ""Tentulah Allah berfirman: Semua pohon dalam taman ini jangan kamu makan buahnya, bukan?"""
60,Kejadian 3,2,"Pangucape wong wadon marang si ula: “Wohe wit-witan ing patamanan iki kabeh kena bae dakpangan,","Lalu sahut perempuan itu kepada ular itu: ""Buah pohon-pohonan dalam taman ini boleh kami makan,"
61,Kejadian 3,3,"nanging tumrap wohing wit kang ana satengahe patamanan iki, ana dhawuhe Gusti Allah mangkene: Aja sira pangan, malah ndemok bae aja, supaya sira aja padha mati.”","tetapi tentang buah pohon yang ada di tengah-tengah taman, Allah berfirman: Jangan kamu makan ataupun raba buah itu, nanti kamu mati."""
62,Kejadian 3,4,"Nanging si ula calathu marang wong wadon mau: “Boten-botenipun sampeyan sami pejah,","Tetapi ular itu berkata kepada perempuan itu: ""Sekali-kali kamu tidak akan mati,"
63,Kejadian 3,5,"nanging Gusti Allah mirsa, samangsa sampeyan nedha wohipun wit punika, sampeyan badhe kaparingan awasing paningal, temah dados sami kaliyan Gusti Allah, saged nyumerepi ingkang sae lan ingkang awon.”","tetapi Allah mengetahui, bahwa pada waktu kamu memakannya matamu akan terbuka, dan kamu akan menjadi seperti Allah, tahu tentang yang baik dan yang jahat."""
64,Kejadian 3,6,"Wong wadon mau nuli weruh yen wit iku becik kanggo pangan lan katon nengsemake, lan maneh wit iku menginake, awit bisa ngolehake kapinteran; tumuli methil wohe lan mangan, kang lanang kang uga ana ing kono iya diwenehi lan iya banjur mangan.","Perempuan itu melihat, bahwa buah pohon itu baik untuk dimakan dan sedap kelihatannya, lagipula pohon itu menarik hati karena memberi pengertian. Lalu ia mengambil dari buahnya dan dimakannya dan diberikannya juga kepada suaminya yang bersama-sama dengan dia, dan suaminyapun memakannya."
65,Kejadian 3,7,"Ing kono mripate wong loro mau padha kabuka, temahan padha sumurup yen wuda; mulane tumuli padha nggandheng-nggandheng godhong anjir kagawe awer-awer.","Maka terbukalah mata mereka berdua dan mereka tahu, bahwa mereka telanjang; lalu mereka menyemat daun pohon ara dan membuat cawat."
66,Kejadian 3,8,"Sakarone bareng padha krungu sabawane tindake Sang Yehuwah Allah lumampah ing patamanan, mbeneri wayah sumiliring angin raina, manungsa lan kang wadon banjur padha ndhelik saka ing ngarsane Sang Yehuwah Allah, ana ing satengahe wit-witan ing patamanan.","Ketika mereka mendengar bunyi langkah TUHAN Allah, yang berjalan-jalan dalam taman itu pada waktu hari sejuk, bersembunyilah manusia dan isterinya itu terhadap TUHAN Allah di antara pohon-pohonan dalam taman."
67,Kejadian 3,9,"Nanging Sang Yehuwah Allah tumuli nimbali marang manungsa, pangandikane: “Sira ana ing ngendi?”","Tetapi TUHAN Allah memanggil manusia itu dan berfirman kepadanya: ""Di manakah engkau?"""
68,Kejadian 3,10,"Unjuke kang kadangu: “Kawula mireng swaraning tindak Paduka wonten ing patamanan, temah kawula ajrih, amargi wuda; pramila kawula lajeng ndhelik.”","Ia menjawab: ""Ketika aku mendengar, bahwa Engkau ada dalam taman ini, aku menjadi takut, karena aku telanjang; sebab itu aku bersembunyi."""
69,Kejadian 3,11,Gusti Allah ngandika: “Sapa kang aweh weruh marang sira yen sira iku wuda? Apa sira mangan wohing wit kang Sunwalerake marang sira supaya aja sira pangan?”,"Firman-Nya: ""Siapakah yang memberitahukan kepadamu, bahwa engkau telanjang? Apakah engkau makan dari buah pohon, yang Kularang engkau makan itu?"""
70,Kejadian 3,12,"Unjuke manungsa: “Tiyang estri ingkang Paduka paringaken dados sisihan kawula, punika ingkang nyukani wohing wit wau dhateng kawula, lajeng kawula tedha.”","Manusia itu menjawab: ""Perempuan yang Kautempatkan di sisiku, dialah yang memberi dari buah pohon itu kepadaku, maka kumakan."""
71,Kejadian 3,13,"Sang Yehuwah Allah tumuli ngandika marang wong wadon: “Pratingkah apa kang wus sira lakoni?” Unjuke wong wadon: “Sawer punika ingkang ngapusi kawula, kawula lajeng nedha.”","Kemudian berfirmanlah TUHAN Allah kepada perempuan itu: ""Apakah yang telah kauperbuat ini?"" Jawab perempuan itu: ""Ular itu yang memperdayakan aku, maka kumakan."""
72,Kejadian 3,14,"Ing kono Sang Yehuwah Allah banjur ngandika marang si ula: “Sarehne sira nglakoni kang mangkono iku, sira kena ing ipat-ipat ana ing antarane kewan ingon-ingon lan ing antarane sato ing ara-ara; lakunira bakal nlosor nlapak weteng sarta lebu kang bakal dadi panganira sajegira urip.","Lalu berfirmanlah TUHAN Allah kepada ular itu: ""Karena engkau berbuat demikian, terkutuklah engkau di antara segala ternak dan di antara segala binatang hutan; dengan perutmulah engkau akan menjalar dan debu tanahlah akan kaumakan seumur hidupmu."
73,Kejadian 3,15,"Karodene Ingsun bakal ndadekake memungsuhan ing antarane sira lan wong wadon iki, lan ing antarane turunira lan turune wong wadon iki; turune wong wadon iki bakal ngremuk endhasira lan sira bakal ngremuk tungkake.”","Aku akan mengadakan permusuhan antara engkau dan perempuan ini, antara keturunanmu dan keturunannya; keturunannya akan meremukkan kepalamu, dan engkau akan meremukkan tumitnya."""
74,Kejadian 3,16,"Wong wadon iku didhawuhi mangkene: “Ingsun bakal ngakehake banget karepotane anggonira meteng, klawan rekasa anggonira bakal nglairake anak; sira bakal kayungyun marang bojonira lan iku bakal mengku marang sira.”","Firman-Nya kepada perempuan itu: ""Susah payahmu waktu mengandung akan Kubuat sangat banyak; dengan kesakitan engkau akan melahirkan anakmu; namun engkau akan berahi kepada suamimu dan ia akan berkuasa atasmu."""
75,Kejadian 3,17,"Sarta marang manungsa pangandikane: “Sarehne sira nuruti tembunge somahira sarta mangan wohing wit kang wus Sundhawuhake marang sira supaya aja sira pangan, mulane bumi kena ing ipat-ipat marga saka sira. Kalawan rekasa anggonira bakal mangan pametune ing sajegira urip.","Lalu firman-Nya kepada manusia itu: ""Karena engkau mendengarkan perkataan isterimu dan memakan dari buah pohon, yang telah Kuperintahkan kepadamu: Jangan makan dari padanya, maka terkutuklah tanah karena engkau; dengan bersusah payah engkau akan mencari rezekimu dari tanah seumur hidupmu:"
76,Kejadian 3,18,"Eri lan rerungkudan kang bakal diwetokake kanggo sira, sarta tetuwuhan ing bumi kang bakal dadi panganira.","semak duri dan rumput duri yang akan dihasilkannya bagimu, dan tumbuh-tumbuhan di padang akan menjadi makananmu;"
77,Kejadian 3,19,"Anggonira mangan rejeki bakal kalawan kringeten rainira, nganti tumeka sira bali marang bumi kang dadi asalira. Amarga sira iku lebu, lan sira bakal bali dadi lebu maneh.”","dengan berpeluh engkau akan mencari makananmu, sampai engkau kembali lagi menjadi tanah, karena dari situlah engkau diambil; sebab engkau debu dan engkau akan kembali menjadi debu."""
78,Kejadian 3,20,"Anadene manungsa menehi jeneng Kawa marang sisihane, amarga iku dadi lajering sakehing ngaurip.","Manusia itu memberi nama Hawa kepada isterinya, sebab dialah yang menjadi ibu semua yang hidup."
79,Kejadian 3,21,"Sang Yehuwah Allah banjur ngaryakake sandhangan walulang marang manungsa lan kang wadon, sarta dianggokake.","Dan TUHAN Allah membuat pakaian dari kulit binatang untuk manusia dan untuk isterinya itu, lalu mengenakannya kepada mereka."
80,Kejadian 3,22,"Sang Yehuwah Allah tumuli ngandika: “Lah ta, manungsa iku wus dadi pepadhaningSun, bisa ngawruhi kang becik lan kang ala. Kang iku aja nganti mulung tangane methil lan mangan wohing wit panguripan temah urip langgeng.”","Berfirmanlah TUHAN Allah: ""Sesungguhnya manusia itu telah menjadi seperti salah satu dari Kita, tahu tentang yang baik dan yang jahat; maka sekarang jangan sampai ia mengulurkan tangannya dan mengambil pula dari buah pohon kehidupan itu dan memakannya, sehingga ia hidup untuk selama-lamanya."""
81,Kejadian 3,23,"Mulane banjur ditundhung dening Sang Yehuwah Allah saka ing patamanan Eden, kakarsakake ngolah bumi kang dadi asale.",Lalu TUHAN Allah mengusir dia dari taman Eden supaya ia mengusahakan tanah dari mana ia diambil.
82,Kejadian 3,24,"Sawuse manungsa katundhung metu, Sang Yehuwah Allah banjur mrenahake kerub sawatara ana ing sawetane patamanan Eden, kanthi pedhang murub kang mobat-mabit, kanggo njaga dalan kang anjog ing wit panguripan.","Ia menghalau manusia itu dan di sebelah timur taman Eden ditempatkan-Nyalah beberapa kerub dengan pedang yang bernyala-nyala dan menyambar-nyambar, untuk menjaga jalan ke pohon kehidupan."
83,Kejadian 4,0,Kain lan Abel,Kain dan Habel
84,Kejadian 4,1,"Kacarita manungsa iku banjur sapaturon kalawan Kawa bojone, iku banjur ngandheg sarta anak-anak Kain, pangucape Kawa: “Aku wus oleh wong lanang marga saka pitulungane Gusti Allah.”","Kemudian manusia itu bersetubuh dengan Hawa, isterinya, dan mengandunglah perempuan itu, lalu melahirkan Kain; maka kata perempuan itu: ""Aku telah mendapat seorang anak laki-laki dengan pertolongan TUHAN."""
85,Kejadian 4,2,"Sawuse iku nuli nglairake Abel, adhine Kain; Abel mau dadi pangon wedhus lan Kain dadi wong tani.","Selanjutnya dilahirkannyalah Habel, adik Kain; dan Habel menjadi gembala kambing domba, Kain menjadi petani."
86,Kejadian 4,3,"Kacarita sawuse kelakon sawatara mangsa Kain ngaturake kurban marang Sang Yehuwah awujud pametune bumi,","Setelah beberapa waktu lamanya, maka Kain mempersembahkan sebagian dari hasil tanah itu kepada TUHAN sebagai korban persembahan;"
87,Kejadian 4,4,"dene Abel iya ngaturake kurban awujud cempe pembarep sagajihe. Anadene Sang Yehuwah karenan marang Abel lan kurbane,","Habel juga mempersembahkan korban persembahan dari anak sulung kambing dombanya, yakni lemak-lemaknya; maka TUHAN mengindahkan Habel dan korban persembahannya itu,"
88,Kejadian 4,5,nanging Kain lan kurbane ora ndadekake pirenane. Jalaran saka iku atine Kain panas banget lan peteng ulate.,"tetapi Kain dan korban persembahannya tidak diindahkan-Nya. Lalu hati Kain menjadi sangat panas, dan mukanya muram."
89,Kejadian 4,6,Sang Yehuwah tumuli ngandika marang Kain: “Yagene atinira panas lan yagene ulatira peteng?,"Firman TUHAN kepada Kain: ""Mengapa hatimu panas dan mukamu muram?"
