,bab,ayat,jawa,indo
13,Yeremia 1,12,"Pangandikane Sang Yehuwah marang aku: “Bener pandelengira, amarga Ingsun wus arep nindakake dhawuh pangandikaningSun.”","Lalu firman TUHAN kepadaku: ""Baik penglihatanmu, sebab Aku siap sedia untuk melaksanakan firman-Ku."""
14,Yeremia 1,13,"Dhawuh pangandikane Sang Yehuwah kang kapindhone marang aku: “Apa kang sira deleng?” Atur wangsulanku: “Kawula ningali kendhil ingkang umob, dhatengipun saking sisih ler.”","Firman TUHAN datang kepadaku untuk kedua kalinya, bunyinya: ""Apakah yang kaulihat?"" Jawabku: ""Aku melihat sebuah periuk yang mendidih; datangnya dari sebelah utara."""
15,Yeremia 1,14,Sang Yehuwah nuli ngandika marang aku: “Saka ing sisih lor bakal ana bilai kang ngamuk nempuh sakehing wong kang manggon ing nagara kene.,"Lalu firman TUHAN kepadaku: ""Dari utara akan mengamuk malapetaka menimpa segala penduduk negeri ini."
16,Yeremia 1,15,"Awit lah Ingsun nimbali sakehing gotrahing karajan ing sisih lor, mangkono pangandikane Sang Yehuwah, lan wong-wong iku bakal padha ngedegake dhamparing kratone dhewe-dhewe ana ing sangareping gapurane Yerusalem, ing sacedhaking balowarti ing sakubenge lan ing sacedhake sakehing kuthane Yehuda.","Sebab sesungguhnya, Aku memanggil segala kaum kerajaan sebelah utara, demikianlah firman TUHAN, dan mereka akan datang dan mendirikan takhtanya masing-masing di mulut pintu-pintu gerbang Yerusalem, dekat segala tembok di sekelilingnya dan dekat segala kota Yehuda."
17,Yeremia 1,16,"Ingsun bakal banjur ndhawahake paukumaningSun marang wong-wong iku, awit saka sakehing pialane, amarga wus padha nyingkur Ingsun, klawan aweh kurban marang allah liyane, lan sujud nyembah marang gaweaning tangane dhewe.","Maka Aku akan menjatuhkan hukuman-Ku atas mereka, karena segala kejahatan mereka, sebab mereka telah meninggalkan Aku, dengan membakar korban kepada allah lain dan sujud menyembah kepada buatan tangannya sendiri."
18,Yeremia 1,17,"Nanging sira iki, becik samektaa, ngadega lan tekakna marang wong-wong iku, kabeh kang Sundhawuhake marang sira. Aja wedi ana ing ngarepe wong-wong iku, supaya Ingsun aja ndadekake wedimu ana ing ngarepe wong-wong iku.","Tetapi engkau ini, baiklah engkau bersiap, bangkitlah dan sampaikanlah kepada mereka segala yang Kuperintahkan kepadamu. Janganlah gentar terhadap mereka, supaya jangan Aku menggentarkan engkau di depan mereka!"
19,Yeremia 1,18,"Mungguh Ingsun, lah ing dina iki sira Sundadekake beteng kang santosa, saka guru wesi lan balowarti tembaga, nglawan sawarataning nagara iki, nglawan para raja ing Yehuda lan para panggedhene, para imame sarta rakyate nagara iki.","Mengenai Aku, sesungguhnya pada hari ini Aku membuat engkau menjadi kota yang berkubu, menjadi tiang besi dan menjadi tembok tembaga melawan seluruh negeri ini, menentang raja-raja Yehuda dan pemuka-pemukanya, menentang para imamnya dan rakyat negeri ini."
20,Yeremia 1,19,"Wong-wong iku bakal padha merangi sira, nanging sira ora bakal kalah, amarga Ingsun nganthi sira, supaya ngluwari sira, mangkono dhawuh pangandikane Sang Yehuwah.”","Mereka akan memerangi engkau, tetapi tidak akan mengalahkan engkau, sebab Aku menyertai engkau untuk melepaskan engkau, demikianlah firman TUHAN."""
21,Yeremia 2,0,Israel ninggal Sang Yehuwah,Israel murtad kepada TUHAN
22,Yeremia 2,1,Pangandikane Sang Yehuwah marang aku mangkene:,"Firman TUHAN datang kepadaku, bunyinya:"
23,Yeremia 2,2,"“Mangkata ngandhanana wong saisining Yerusalem: Mangkene pangandikane Sang Yehuwah: Ingsun kengetan marang katresnanira ing wektu nom-nomanira, marang katresnanira nalika sira dadi temanten, anggonira ngetutwuri Ingsun ana ing ara-ara samun, ing tanah kang ora ana tetuwuhane.","""Pergilah memberitahukan kepada penduduk Yerusalem dengan mengatakan: Beginilah firman TUHAN: Aku teringat kepada kasihmu pada masa mudamu, kepada cintamu pada waktu engkau menjadi pengantin, bagaimana engkau mengikuti Aku di padang gurun, di negeri yang tiada tetaburannya."
24,Yeremia 2,3,"Ing nalika samana Israel dadi sesengkerane Sang Yehuwah, minangka woh kawitan saka panenane. Sakehe wong kang mangan mesthi kaluputan, tinempuh ing bilai, mangkono pangandikane Sang Yehuwah.","Ketika itu Israel kudus bagi TUHAN, sebagai buah bungaran dari hasil tanah-Nya. Semua orang yang memakannya menjadi bersalah, malapetaka menimpa mereka, demikianlah firman TUHAN."
25,Yeremia 2,4,"He tedhak turune Yakub, rungokna pangandikane Sang Yehuwah, he sakehe kulawargane tedhak turune Israel.","Dengarlah firman TUHAN, hai kaum keturunan Yakub, hai segala kaum keluarga keturunan Israel."
26,Yeremia 2,5,"Mangkene pangandikane Sang Yehuwah: Para leluhurira ngalami kaculikan apa saka Ingsun dene padha ngedohi Ingsun, lan banjur ngetutwuri dewa kang tanpa paedah temah padha ora oleh apa-apa?","Beginilah firman TUHAN: Apakah kecurangan yang didapati nenek moyangmu pada-Ku, sehingga mereka menjauh dari pada-Ku, mengikuti dewa kesia-siaan, sampai mereka menjadi sia-sia?"
27,Yeremia 2,6,"Sarta kok padha ora takon maneh: Ana ing ngendi Sang Yehuwah, kang ngirid kita metu saka ing tanah Mesir; kang nganthi kita ana ing ara-ara samun, ing tanah kang cengkar lan legak-legok, ing tanah kang luwih dening garing lan peteng, ing tanah kang ora diambah ing wong lan ora didunungi ing manungsa?","Dan mereka tidak lagi bertanya: Di manakah TUHAN, yang menuntun kita keluar dari tanah Mesir; yang memimpin kita di padang gurun, di tanah yang tandus dan yang lekak-lekuk, di tanah yang sangat kering dan gelap, di tanah yang tidak dilintasi orang dan yang tidak didiami manusia?"
28,Yeremia 2,7,"Sira wus Sunirid menyang ing tanah kang loh, supaya ngrasakna wohe lan sapametune kabeh kang becik saka ing kono. Nanging bareng sira wus lumebu ing tanahingSun, iku sira najisake, tanah kagunganingSun sira dadekake jejember.","Aku telah membawa kamu ke tanah yang subur untuk menikmati buahnya dan segala yang baik dari padanya. Tetapi segera setelah kamu masuk, kamu menajiskan tanah-Ku; tanah milik-Ku telah kamu buat menjadi kekejian."
29,Yeremia 2,8,"Para imam ora takon maneh: Sang Yehuwah ana ing ngendi? Para wong kang nyekel angger-angger wus ora wanuh marang Ingsun maneh, lan para pangon padha nyingkur Ingsun. Para nabi padha memeca demi Baal, padha ngetutwuri marang kang tanpa guna.","Para imam tidak lagi bertanya: Di manakah TUHAN? Orang-orang yang melaksanakan hukum tidak mengenal Aku lagi, dan para gembala mendurhaka terhadap Aku. Para nabi bernubuat demi Baal, mereka mengikuti apa yang tidak berguna."
30,Yeremia 2,9,"Mulane Ingsun bakal prakaran maneh kalawan sira kabeh, lan karo anak putunira Ingsun bakal prakaran, mangkono pangandikane Sang Yehuwah.","Sebab itu Aku akan berbantah lagi dengan kamu, demikianlah firman TUHAN, dan dengan anak cucumu Aku akan berbantah."
31,Yeremia 2,10,Nyabranga bae menyang ing tanah pesisire wong Kitim lan sawangen; kongkonana wong menyang ing Kedar lan gatekna temenan! Setitekna apa ana kang kelakon kaya mangkene iki!,Menyeberang sajalah ke tanah pesisir orang Kitim dan lihatlah; suruhlah orang ke Kedar dan perhatikanlah dengan sungguh-sungguh! Lihatlah apakah ada terjadi yang seperti ini:
32,Yeremia 2,11,"Apa ana bangsa kang ngijolake allahe, sanadyan iku satemene dudu allah? Nanging umatingSun padha ngijolake Kaluhurane karo kang ora ana gunane.",pernahkah suatu bangsa menukarkan allahnya meskipun itu sebenarnya bukan allah? Tetapi umat-Ku menukarkan Kemuliaannya dengan apa yang tidak berguna.
33,Yeremia 2,12,"He langit, kaebatana marga saka kang kaya mangkono iku, ndhredhega lan gumetera kang luwih banget, mangkono pangandikane Sang Yehuwah.","Tertegunlah atas hal itu, hai langit, menggigil dan gemetarlah dengan sangat, demikianlah firman TUHAN."
34,Yeremia 2,13,"Amarga umatingSun nglakoni dosa kaping pindho: padha nyingkur Ingsun, kang dadi tuking banyu urip, nedya ndhudhuk blumbang kanggo awake dhewe, yaiku blumbang kang borot, kang ora bisa madhahi banyu.","Sebab dua kali umat-Ku berbuat jahat: mereka meninggalkan Aku, sumber air yang hidup, untuk menggali kolam bagi mereka sendiri, yakni kolam yang bocor, yang tidak dapat menahan air."
35,Yeremia 2,14,"Israel iku batur tukon, apa anaking batur? Geneya kok dadi jarahan?",Adakah Israel itu budak atau anak budak? Maka mengapa ia menjadi rampasan?
36,Yeremia 2,15,"Singa nom padha nggero marang bangsa iku, kalawan swara kang dumeling, tanahe didadekake cengkar, kutha-kuthane diobongi, ora dienggoni maneh.","Terhadapnya singa-singa muda mengaum, menyaringkan suaranya; negerinya dibuat orang menjadi tandus, kota-kotanya terbakar, tidak lagi berpenduduk."
37,Yeremia 2,16,Dalasan para wong ing Memfis lan Takhpanhes padha nggundhuli pathaking sirahira.,Bahkan orang-orang Memfis dan Tahpanhes telah menggundul batu kepalamu.
38,Yeremia 2,17,"Rak sira dhewe kang njalari sira ketaman kang kaya mangkono iku, amarga sira nyingkur Sang Yehuwah, Gusti Allahira, nalika Panjenengane ngirid sira ana ing dedalan?","Bukankah engkau sendiri yang menimpakan ini ke atas dirimu, oleh karena engkau meninggalkan TUHAN, Allahmu, ketika Ia menuntun engkau di jalan?"
39,Yeremia 2,18,"Lah saiki, apa oleh-olehanira anggonira lunga menyang ing Mesir, apa arep ngombe banyune bengawan Nil? Lan apa bathinira anggonira lunga menyang ing Asyur, apa arep ngombe banyune bengawan Efrat?","Dan sekarang, apakah untungmu untuk pergi ke Mesir, hendak meminum air sungai Nil? Dan apakah untungmu untuk pergi ke Asyur, hendak meminum air sungai Efrat?"
40,Yeremia 2,19,"Pialanira bakal ngrangket sira, lan pamurtadira bakal nyiksa sira! Wruhanira lan waspadakna, sapira ala lan perihe sira nyingkur Sang Yehuwah, Gusti Allahira iku; sarta ora gumeter wedi marang Ingsun, mangkono pangandikane Pangeran Yehuwah, Gustining sarwa dumadi.","Kejahatanmu akan menghajar engkau, dan kemurtadanmu akan menyiksa engkau! Ketahuilah dan lihatlah, betapa jahat dan pedihnya engkau meninggalkan TUHAN, Allahmu; dan tidak gemetar terhadap Aku, demikianlah firman Tuhan ALLAH semesta alam."
41,Yeremia 2,20,"Amarga wiwit biyen mula anggonira mutungi pasanganira lan medhoti talining cancanganira, sarta kandha: Aku emoh ngawula maneh. Malah ana ing saben tetengger kang munggul, lan ana ing sangisoring wit kang ngrembuyung, sira teturon lan laku jina.","Sebab dari dahulu kala engkau telah mematahkan kukmu, telah memutuskan tali pengikatmu, dan berkata: Aku tidak mau lagi diperbudak. Bahkan di atas setiap bukit yang menjulang dan di bawah setiap pohon yang rimbun engkau berbaring dan bersundal."
42,Yeremia 2,21,"Ewadene sira Suntuwuhake dadi wit anggur pilihan, lan dadi wiji kang murni satuhu. Yagene ta, dene sira kok malih dadi wit kang mambu penguk, dadi wit anggur alasan!","Namun Aku telah membuat engkau tumbuh sebagai pokok anggur pilihan, sebagai benih yang sungguh murni. Betapa engkau berubah menjadi pohon berbau busuk, pohon anggur liar!"
43,Yeremia 2,22,"Malah, sanadyan sira adusa ing banyu landha lan nganggo sabun akeh, ewadene blentonging kaluputanira ora ilang ana ing paningalingSun, mangkono pangandikane Gusti Allah.","Bahkan, sekalipun engkau mencuci dirimu dengan air abu, dan dengan banyak sabun, namun noda kesalahanmu tetap ada di depan mata-Ku, demikianlah firman Tuhan ALLAH."
44,Yeremia 2,23,"Kapriye dene sira kok wani ngucap: Aku ora tau najisake awakku, aku ora tau ngetutwuri para Baal? Delengen tindak-tandukira ana ing lebak, kawruhana apa kang wus sira lakoni; he, unta wadon kang cancingan lan mloya-mlayu mrana-mrene,","Bagaimanakah engkau berani berkata: Aku tidak pernah menajiskan diriku, aku tidak pernah mengikuti para Baal? Lihatlah tingkah langkahmu di dalam lembah, ketahuilah apa yang telah kaulakukan: hai, unta betina yang ringan kaki yang berlari-lari kian ke mari,"
45,Yeremia 2,24,"kang mbedhal mlayu menyang ing ara-ara samun, amarga kepengin ngisis! Sapa kang bisa ngampah anggone kasmaran? Kabeh kang nggoleki dheweke, ora prelu rekasa, bakal padha ketemu ing mangsa jejodhoan.","yang melepaskan diri lari ke padang gurun, karena ingin menghirup udara! Siapakah yang dapat menahan nafsunya untuk berjantan? Semua yang mencari dia, tidak usah berlelah, mereka akan menemukannya dalam musim berjantan."
46,Yeremia 2,25,"Jaganen, supaya sikilira aja nganti ora nganggo trumpah, lan gorokanira aja nganti kasatan! Nanging sira ngucap: Tanpa gina! Tanpa gina! Amargi kawula remen dhateng tiyang-tiyang ngamanca, mila kawula badhe ngetutwingking tiyang-tiyang punika.","Jagalah, supaya kakimu jangan tak bersepatu dan supaya rongkonganmu jangan haus! Tetapi engkau berkata: Percuma saja! Percuma! Sebab aku cinta kepada orang-orang asing, jadi aku mau mengikuti mereka."
47,Yeremia 2,26,"Kayadene wiranging maling kang konangan, mangkono anggone turune Israel kawirangan, yaiku para ratune, panggedhene, para imame lan nabine,","Seperti malunya pencuri, apabila kedapatan, demikianlah malunya kaum Israel, yakni para rajanya, pemukanya, para imamnya dan nabinya,"
48,Yeremia 2,27,"kang celathu marang kayu satengkel: Panjenengan punika bapak kula! lan marang watu: Panjenengan punika ingkang nglairaken kula! Sanyata, padha nyingkur marang Ingsun temenan lan ora ngadhepake raine marang Ingsun, nanging baereng katempuh ing bebaya, nuli matur: Paduka mugi karsaa mitulungi kawula!","yang berkata kepada sepotong kayu: Engkaulah bapaku! dan kepada batu: Engkaulah yang melahirkan aku! Sungguh, mereka membelakangi Aku dan tidak menghadapkan mukanya kepada-Ku, tetapi pada waktu mereka ditimpa malapetaka mereka berkata: Bangkitlah menyelamatkan kami!"
49,Yeremia 2,28,"Ana ngendi para allahira, kang sira gawe kanggo awakira dhewe iku? Cikben padha tangi, yen bisa mitulungi sira, ing wektu sira nemu bilai. He Yehuda, marga kayadene kehing kuthanira, iya samono iku uga kehing allahira!","Di manakah para allahmu yang kaubuat untuk dirimu? Biarlah mereka bangkit, jika mereka dapat menyelamatkan engkau pada waktu malapetakamu! Sebab seperti banyaknya kotamu demikian banyaknya para allahmu, hai Yehuda!"
50,Yeremia 2,29,"Apa prelune sira arep bebantahan kalawan Ingsun? Sira kabeh wus padha nyidrani Ingsun, mangkono pangandikane Sang Yehuwah.","Mengapakah kamu mau berbantah dengan Aku? Kamu sekalian telah mendurhaka kepada-Ku, demikianlah firman TUHAN."
51,Yeremia 2,30,"Tanpa guna anggoningSun nggebagi anak-anakira, pamerdi ora digape pedhangira dhewe wus mangsa para nabinira nganti entek, kaya singa nom kang nyenyempal.","Sia-sia Aku telah memukuli anak-anakmu, hajaran tidaklah mereka terima; pedangmu sendiri telah memakan habis para nabimu seperti singa muda yang memusnahkan."
52,Yeremia 2,31,"Sira iku tedhak turune sapa? Gatekna dhawuh pangandikane Sang Yehuwah! Apa Ingsun wus dadi ara-ara samun tumrap Israel utawa tanah kang peteng ndhedhet? Yagene umatingSun kok ngucap: Kawula sampun mardika, kawula sami boten purun sowan malih dhateng ing ngarsa Paduka?","Keturunan apakah kamu ini? Perhatikanlah firman TUHAN! Sudahkah Aku menjadi padang gurun bagi Israel atau tanah yang gelap gulita? Maka mengapa umat-Ku berkata: Kami sudah bebas, kami tidak lagi mau datang kepada-Mu?"
53,Yeremia 2,32,"Prawan apa bisa lali marang rerenggane, utawa penganten wadon marang udhete? Nanging umatingSun lali marang Ingsun wiwit ing wektu kang ora kena kaetung lawase.","Dapatkah seorang dara melupakan perhiasannya, atau seorang pengantin perempuan melupakan ikat pinggangnya? Tetapi umat-Ku melupakan Aku, sejak waktu yang tidak terbilang lamanya."
54,Yeremia 2,33,Apik temen anggonira nata dalanira kanggo ngupaya katresnan! Mulane sira wus kepatuh nglakoni piala.,Alangkah baiknya engkau mengatur jalanmu untuk mencari percintaan! Sebab itu juga engkau membiasakan segala jalanmu kepada kejahatan.
55,Yeremia 2,34,"Nganti getihe para wong miskin kang ora salah tinemu ana ing jubahira! ora nalika padha mbabah arep maling anggone padha sira konangi! Sanadyan kabeh iku mangkono,","Sampai-sampai pada bajumu terdapat darah orang-orang miskin yang tidak bersalah; bukan waktu mereka membongkar untuk mencuri kaudapati mereka! Meskipun semuanya itu demikian,"
56,Yeremia 2,35,"ewadene sira ngucap: Aku ora gawe dosa! Pancen bebendune wus sumingkir saka aku! Lah, Ingsun arep ngajokake sira menyang ing pangadilan, awitdene sira ngucap: Aku ora gawe dosa!","engkau berkata: Aku tidak bersalah! Memang, murka-Nya telah meninggalkan aku! Sesungguhnya Aku akan membawa engkau ke pengadilan, oleh karena engkau berkata: Aku tidak berdosa!"
57,Yeremia 2,36,"Entheng temen panganggepira ing bab ngowahi tindak-tandukira iku! Sira bakal kisinan uga marga saka Mesir, kayadene sira nandhang wirang marga saka Asyur.","Alangkah ringannya kaupandang untuk mengubah tingkah langkahmu! Juga karena Mesir engkau akan menjadi malu, seperti engkau telah menjadi malu karena Asyur."
58,Yeremia 2,37,"Saka ing kana uga sira bakal metu karo ngangkat tanganira, amarga Sang Yehuwah wus nampik para kang sira andelake, lan sira ora bakal oleh gawe karo para wong iku.”","Dari sanapun juga engkau akan keluar dengan mengangkat tanganmu, sebab TUHAN telah menolak mereka yang telah kaupercayai dan engkau tidak akan berhasil dengan mereka."""
59,Yeremia 3,0,Pamratobat marang Sang Yehuwah,Pertobatan kepada TUHAN
60,Yeremia 3,1,"Pangandikane: “Manawa ana wong megat rabine, wong wadon mau banjur lunga ninggal dheweke lan dadi rabine wong liya, apa iya bojone kang dhisik mau mbaleni wong wadon iku? Nagara iku rak wus tetep najis? Sira wus laku jina karo bedhangan akeh lan nedya ngulihi Ingsun? -- mangkono pangandikane Sang Yehuwah. --","Firman-Nya: ""Jika seseorang menceraikan isterinya, lalu perempuan itu pergi dari padanya dan menjadi isteri orang lain, akan kembalikah laki-laki yang pertama kepada perempuan itu? Bukankah negeri itu sudah tetap cemar? Engkau telah berzinah dengan banyak kekasih, dan mau kembali kepada-Ku? demikianlah firman TUHAN."
61,Yeremia 3,2,"Tumengaa marang tengger-tengger kang mblindhis lan sawangen! Ana ing ngendi sira ora tau diajak sapaturon? Ana ing pinggir ratan-ratan sira lungguh ngadhang bedhangan, kaya wong Arab ana ing ara-ara samun. Sira wus najisake nagara kalawan anggonira laku jina lan kalawan pialanira.","Layangkanlah matamu ke bukit-bukit gundul dan lihatlah! Di manakah engkau tidak pernah ditiduri? Di pinggir jalan-jalan engkau duduk menantikan kekasih, seperti seorang Arab di padang gurun. Engkau telah mencemarkan negeri dengan zinahmu dan dengan kejahatanmu."
62,Yeremia 3,3,"Mulane deresing udan cinegah lan udan kiriman ora tumiba. Nanging bathukira iku bathuke wong wadon tuna-susila, sira ora idhep isin.","Sebab itu dirus hujan tertahan dan hujan pada akhir musim tidak datang. Tetapi dahimu adalah dahi perempuan sundal, engkau tidak mengenal malu."
63,Yeremia 3,4,Lagi bae sira rak nyebut Ingsun: Rama kawula! Paduka punika mitra kawula wiwit alit mila!,Bukankah baru saja engkau memanggil Aku: Bapaku! Engkaulah kawanku sejak kecil!
64,Yeremia 3,5,"Panjenengane rak ora bakal duka salawase utawa ngincim-incim aku ing salawase? Mangkono ucapira, ewadene ing sabisa-bisa sira nindakake piala.”","Untuk selama-lamanyakah Ia akan murka atau menaruh dendam untuk seterusnya? Demikianlah katamu, namun engkau sedapat-dapatnya melakukan kejahatan."""
65,Yeremia 3,0,Israel lan Yehuda diajak bali marang Sang Yehuwah,Israel dan Yehuda diajak kembali kepada TUHAN
66,Yeremia 3,6,"Sang Yehuwah ngandika marang aku, nalika jumenenge Sang Prabu Yosia: “Apa sira wus nyipati apa kang dilakoni Israel, wong wadon murtad iku, kang munggah menyang ing angger gunung kang munggul lan menyang ing sangisore saben wit kang nggrembel, nuli laku jina ana ing kono?","TUHAN berfirman kepadaku dalam zaman raja Yosia: ""Sudahkah engkau melihat apa yang dilakukan Israel, perempuan murtad itu, bagaimana dia naik ke atas setiap bukit yang menjulang dan pergi ke bawah setiap pohon yang rimbun untuk bersundal di sana?"
67,Yeremia 3,7,"PanggalihingSun: Sawise nglakoni iku mau kabeh, bakal ngulihi Ingsun, nanging ora bali. Prakara iku disumurupi Yehuda, sadulure wadon kang ora setya.","Pikir-Ku: Sesudah melakukan semuanya ini, ia akan kembali kepada-Ku, tetapi ia tidak kembali. Hal itu telah dilihat oleh Yehuda, saudaranya perempuan yang tidak setia."
68,Yeremia 3,8,"Disumurupi, manawa marga saka anggone laku jina Ingsun wus megat Israel, kang murtad iku lan Sunparingi layang pegat; sanadyan mangkono Yehuda, sadulure wadon kang ora setya iku, ora wedi, nanging malah uga banjur laku jina.","Dilihatnya, bahwa oleh karena zinahnya Aku telah menceraikan Israel, perempuan murtad itu, dan memberikan kepadanya surat cerai; namun Yehuda, saudaranya perempuan yang tidak setia itu tidak takut, melainkan ia juga pun pergi bersundal."
69,Yeremia 3,9,"Anggone laku jina kang marga saka sembranane iku njalari nagara dadi najis, malah banjur bebedhangan kalawan nyembah watu lan kayu.",Dengan sundalnya yang sembrono itu maka ia mencemarkan negeri dan berzinah dengan menyembah batu dan kayu.
70,Yeremia 3,10,"Uga kalawan tumindake kabeh kang mangkono iku Yehuda, sadulure wadon kang ora setya iku, ora mbaleni Ingsun kanthi gumolonging atine, nanging mung lelamisan, -- mangkono pangandikane Sang Yehuwah.”","Juga dengan semuanya ini Yehuda, saudaranya perempuan yang tidak setia itu, tidak kembali kepada-Ku dengan tulus hatinya, tetapi dengan pura-pura, demikianlah firman TUHAN."""
71,Yeremia 3,11,"Lan Sang Yehuwah ngandika marang aku: “Israel, wong wadon murtad iku satemene luwih jujur tinimbang Yehuda, wong wadon kang ora setya iku.","Dan TUHAN berfirman kepadaku: ""Israel, perempuan murtad itu, membuktikan dirinya lebih benar dari pada Yehuda, perempuan yang tidak setia itu."
72,Yeremia 3,12,"Sira lungaa mangalor lan nguwuh-uwuha mangkene: He Israel, wong wadon kang murtad, muliha! -- mangkono pangandikane Sang Yehuwah. -- WedananingSun ora bakal rengu marang sira, amarga Ingsun iki ambek sihmirma -- mangkono pangandikane Sang Yehuwah, ora bakal mbendoni ing salawase.","Pergilah menyerukan perkataan-perkataan ini ke utara, katakanlah: Kembalilah, hai Israel, perempuan murtad, demikianlah firman TUHAN. Muka-Ku tidak akan muram terhadap kamu, sebab Aku ini murah hati, demikianlah firman TUHAN, tidak akan murka untuk selama-lamanya."
73,Yeremia 3,13,"Mung bae sira ngakonana dosanira, manawa sira wus cidra marang Sang Yehuwah, Gusti Allahira, lan wus ngesokake katresnanira marang para wong ngamanca ana ing sangisoring saben wit kang nggrembel, lan ora nilingake suwaraningSun!, mangkono pangandikane Sang Yehuwah.”","Hanya akuilah kesalahanmu, bahwa engkau telah mendurhaka terhadap TUHAN, Allahmu, telah melampiaskan cinta berahimu kepada orang-orang asing di bawah setiap pohon yang rimbun, dan tidak mendengarkan suara-Ku, demikianlah firman TUHAN."""
74,Yeremia 3,0,Umat kang bakal teka ing Sion,Umat yang akan datang di Sion
75,Yeremia 3,14,"He bocah-bocah kang padha murtad, muliha, -- mangkono pangandikane Sang Yehuwah, -- amarga Ingsun iku gustinira! Ingsun bakal mundhut sira saka angger kutha wong siji, saka saben kulawarga wong loro lan bakal ngirid sira menyang ing Sion.","Kembalilah, hai anak-anak yang murtad, demikianlah firman TUHAN, karena Aku telah menjadi tuan atas kamu! Aku akan mengambil kamu, seorang dari setiap kota dan dua orang dari setiap keluarga, dan akan membawa kamu ke Sion."
