,bab,ayat,jawa,indo
14,2 Tawarikh 1,0,Kasugihane Sang Prabu Suleman,Harta kekayaan Salomo
15,2 Tawarikh 1,14,"Sang Prabu Suleman tumuli nglempakake kreta lan wadya-bala jaranan, nganti kagungan kreta sewu patang atus lan wadya-bala jaranan rolas ewu, kabeh padha kapanggonake ana ing kutha-kutha panggonan kreta lan cedhak karo Sang Prabu ana ing Yerusalem.","Salomo mengumpulkan juga kereta-kereta dan orang-orang berkuda, sehingga ia mempunyai seribu empat ratus kereta dan dua belas ribu orang berkuda, yang semuanya ditempatkan dalam kota-kota kereta dan dekat raja di Yerusalem."
16,2 Tawarikh 1,15,"Sang Prabu ndadekake kehing emas lan selaka ing Yerusalem nganti padha karo watu, lan kehing wit kayu eres padha karo wit sikma kang ana ing Tanah Pagunungan.","Raja membuat banyaknya emas dan perak di Yerusalem sama seperti batu, dan banyaknya pohon kayu aras sama seperti pohon ara yang tumbuh di Daerah Bukit."
17,2 Tawarikh 1,16,Jaran kang kagem Sang Prabu Suleman iku ditekakake saka ing tanah Mesir lan saka ing tanah Kewe; para sudagare Sang Prabu anggone kulak iku saka ing Kewe kanthi rega pasar.,Kuda untuk Salomo didatangkan dari Misraim dan dari Kewe; saudagar-saudagar raja membelinya dari Kewe dengan harga pasar.
18,2 Tawarikh 1,17,"Kreta siji kang ditekakake saka ing tanah Mesir iku regane nganti nem atus sekel selaka, lan jaran siji nganti satus seket sekel; lan kaya mangkono uga anggone padha ngedol iku marang sakehing ratune bangsa Het lan marang para ratu ing tanah Aram.","Sebuah kereta yang didatangkan dari Misraim berharga sampai enam ratus syikal perak, dan seekor kuda sampai seratus lima puluh syikal; dan begitu juga melalui mereka dikeluarkan semuanya itu kepada semua raja orang Het dan kepada raja-raja Aram."
19,2 Tawarikh 2,0,Pacawisan kanggo adege Padaleman Suci,Persiapan-persiapan untuk mendirikan Bait Suci
20,2 Tawarikh 2,1,Sang Prabu Suleman dhawuh yasa padaleman kagem asmaning Yehuwah lan kraton kagem panjenengane piyambak.,Salomo memerintahkan untuk mendirikan suatu rumah bagi nama TUHAN dan suatu istana kerajaan bagi dirinya sendiri.
21,2 Tawarikh 2,2,"Sang Prabu Suleman banjur nglempakake kuli pitung puluh ewu, tukang natah ing pagunungan wolung puluh ewu lan mandhor kang ngawat-awati telung ewu nem atus.","Dan Salomo mengerahkan tujuh puluh ribu kuli, delapan puluh ribu tukang pahat di pegunungan, dan tiga ribu enam ratus mandur untuk mengawasi mereka itu."
22,2 Tawarikh 2,3,"Sang Prabu Suleman tumuli utusan wong sowan marang ing ngarsane Sang Prabu Huram, ratu ing nagara Tirus, kadhawuhan ngaturake pangandikane kang wirasane: “Panjenengan mugi karsaa nandukaken dhateng kula, kadosdene ingkang panjenengan tandukaken dhateng rama kula Dawud, nalika panjenengan ngintuni kajeng eres dhateng rama, kagem yasa kraton ingkang badhe dipun dalemi.","Lalu Salomo mengutus orang kepada Huram, raja negeri Tirus, dengan pesan: ""Perbuatlah terhadap aku seperti yang kauperbuat terhadap ayahku Daud, ketika engkau mengirim kayu aras kepadanya, sehingga ia dapat mendirikan baginya suatu istana untuk tinggal di situ."
23,2 Tawarikh 2,4,"Kauningana, kula badhe yasa padaleman kagem ing asmanipun Pangeran Yehuwah, Gusti Allah kula, dadosa sesengkeranipun, supados ing ngarsanipun kabesmia dupa anggi-anggi arum, sarta sesaos roti ajegan tuwin kurban obaran enjing sonten, ing dinten-dinten Sabat lan ing wulan-wulan enggal, punapadene ing riyaya-riyaya ingkang katetepaken dening Pangeran Yehuwah, Gusti Allah kula, amargi sadaya wau dados kuwajibanipun tiyang Israel ing salami-laminipun.","Ketahuilah, aku hendak mendirikan sebuah rumah bagi nama TUHAN, Allahku, untuk menguduskannya bagi Dia, supaya di hadapan-Nya dibakar ukupan dari wangi-wangian, tetap diatur roti sajian dan dipersembahkan korban bakaran pada waktu pagi dan pada waktu petang, pada hari-hari Sabat dan bulan-bulan baru, dan pada perayaan-perayaan yang ditetapkan TUHAN, Allah kami, sebab semuanya itu adalah kewajiban orang Israel untuk selama-lamanya."
24,2 Tawarikh 2,5,"Wondene padaleman ingkang badhe kula yasa punika kedah ageng, amargi Gusti Allah kula punika langkung luhur tinimbang sakathahing allah.","Dan rumah yang hendak kudirikan itu harus besar, sebab Allah kami lebih besar dari segala allah."
25,2 Tawarikh 2,6,"Nanging sinten ingkang kadugi ngyasakaken padaleman Panjenenganipun, awit sanadyan langit malah langit ing sanginggiling sakathahipun langit inggih boten saged ngewrat Panjenenganipun? Mangka kula punika sinten ta, dene kula kok badhe yasa satunggaling padaleman kagem Panjenenganipun, rak namung panggenan kangge mbesmi kurban wonten ing ngarsanipun?","Tetapi siapa yang mampu mendirikan suatu rumah bagi Dia, sedangkan langit, bahkan langit yang mengatasi segala langitpun tidak dapat memuat Dia? Dan siapakah aku ini, sehingga aku hendak mendirikan suatu rumah bagi Dia, kecuali sebagai tempat untuk membakar korban di hadapan-Nya?"
26,2 Tawarikh 2,7,"Milanipun sapunika, panjenengan mugi karsaa ngintunaken satunggaling tiyang ingkang ahli ing bab dedamelan jene, selaka, tembagi, tosan, kain wungu enem, badhe jingga, badhe wungu sepuh, saha ingkang ugi saged damel ukir-ukiran, supados mbiyantu para ahli ingkang wonten ing kula, ing Yehuda saha ing Yerusalem ingkang sampun sami tinuding rama kula Dawud.","Maka sekarang, kirimlah kepadaku seorang yang ahli mengerjakan emas, perak, tembaga, besi, kain ungu muda, kain kirmizi, kain ungu tua, dan yang juga pandai membuat ukiran, untuk membantu para ahli yang ada padaku di Yehuda dan di Yerusalem, yang telah ditunjuk ayahku Daud."
27,2 Tawarikh 2,8,"Kajawi punika ugi karsaa maringi kajeng eres, kajeng beros saha kajeng cendhana saking ing redi Libanon, awit kula mangretos, bilih ingkang abdi sami pinter negor wit ing Libanon. Dene para tiyang kula badhe mbiyantu para abdi panjenengan","Kirim juga kepadaku kayu aras, sanobar dan cendana dari gunung Libanon, sebab aku tahu, bahwa hamba-hambamu pandai menebang pohon dari Libanon. Dalam pada itu hamba-hambaku akan membantu hamba-hambamu"
28,2 Tawarikh 2,9,"supados kula kacawisan kajeng ingkang kathah, amargi padaleman ingkang badhe kula yasa punika kedah ageng tuwin ngedab-edabi.","untuk menyediakan bagiku sejumlah besar kayu, sebab rumah yang hendak kudirikan itu harus besar dan mentakjubkan."
29,2 Tawarikh 2,10,"Wondene para tiyang ingkang sami negori wit punika badhe kula cadhongi gandum kalih dasa ewu kor, seir kalih dasa ewu kor, anggur kalih dasa ewu bat, saha lisah kalih dasa ewu bat, minangka bahan tedha kangge para abdi wau.”","Dan untuk tukang-tukang yang menebang pohon kuberikan gandum dua puluh ribu kor, jelai dua puluh ribu kor, anggur dua puluh ribu bat dan minyak dua puluh ribu bat, sebagai bahan makanan bagi hamba-hambamu itu."""
30,2 Tawarikh 2,11,"Sang Prabu Huram, nata ing nagara Tirus, nuli kintun serat wangsulan marang Sang Prabu Suleman, kang surasane mangkene: “Ing sarehne Pangeran Yehuwah ngasihi dhateng umatipun, pramila panjenengan lajeng kajumenengaken dados ratunipun.”","Dan Huram, raja negeri Tirus, mengirim surat balasan kepada Salomo, yang berbunyi: ""Karena TUHAN mengasihi umat-Nya, Ia telah mengangkat engkau menjadi raja atas mereka."""
31,2 Tawarikh 2,12,"Sang Prabu Huram nuli nglajengake pangandikane: “Pinujia Pangeran Yehuwah, Gusti Allahipun tiyang Israel, ingkang nitahaken langit lan bumi, awit Panjenenganipun sampun maringi dhateng Sang Prabu Dawud satunggaling putra ingkang wicaksana, kapenuhan ing akal budi saha pangretosan, ingkang badhe yasa padaleman kagem Pangeran Yehuwah tuwin kraton kagem sariranipun piyambak.","Lalu Huram melanjutkan: ""Terpujilah TUHAN, Allah orang Israel, yang menjadikan langit dan bumi, karena Ia telah memberikan kepada raja Daud seorang anak yang bijaksana, penuh akal budi dan pengertian, yang akan mendirikan suatu rumah bagi TUHAN dan suatu istana kerajaan bagi dirinya sendiri!"
32,2 Tawarikh 2,13,"Awit saking punika kula ngintunaken satunggaling ahli, ingkang kapenuhan ing pangretosan, inggih punika Huram Abi,","Maka sekarang aku mengirim seorang ahli, yang penuh pengertian, yakni Huram Abi,"
33,2 Tawarikh 2,14,"anakipun tiyang estri saking bani Dhan, dene bapakipun tiyang Tirus. Tiyang punika pinter nggarap jene, selaka, tembagi, tosan, sela, kajeng, kain wungu enem, badhe wungu sepuh, lena alus tuwin badhe jingga, saha ugi pinter damel sawernining ukir-ukiran punapa malih sawernining rancangan ingkang kapasrahaken dhateng piyambakipun kanthi kabiyantu dening para ahli panjenengan saha dening para ahlinipun ingkang rama, Sang Prabu Dawud.","anak seorang perempuan dari bani Dan, sedang ayahnya orang Tirus. Ia pandai mengerjakan emas, perak, tembaga, besi, batu, kayu, kain ungu muda, kain ungu tua, lenan halus dan kain kirmizi, dan juga pandai membuat segala jenis ukiran dan segala jenis rancangan yang ditugaskan kepadanya dengan dibantu oleh ahli-ahlimu dan oleh ahli-ahli ayahmu, tuanku Daud."
34,2 Tawarikh 2,15,"Lah sapunika panjenengan kula aturi ngintunaken dhateng para abdi panjenengan gandum saha sair, lisah saha anggur, ingkang sampun panjenengan ngandikakaken punika.","Baiklah sekarang tuanku kirim kepada hamba-hamba tuanku gandum dan jelai, minyak dan anggur yang telah tuanku sebutkan itu."
35,2 Tawarikh 2,16,"Kula lajeng sami badhe negori kajeng saking ing redi Libanon, sapinten ingkang panjenengan betahaken saha badhe kula kintunaken dhateng panjenengan kalayan gethek langkung ing seganten ngantos dumugi ing Yafo, panjenengan lajeng saged mbekta dhateng ing Yerusalem.”","Dan kami akan menebang kayu dari gunung Libanon sebanyak engkau perlukan dan membawanya kepadamu dengan rakit-rakit melalui laut sampai ke Yafo, dan engkau dapat mengangkutnya ke Yerusalem."""
36,2 Tawarikh 2,17,"Sang Prabu Suleman tumuli ngetang sakehe wong manca kang lanang kang ana ing nagara Israel padha kaya kang wus tau katindakake dening Sang Prabu Dawud, kang rama. Ing kono tinemu ana wong satus seket telu ewu nem atus.","Lalu Salomo menghitung semua orang asing yang laki-laki yang ada di negeri Israel sama seperti yang pernah dilakukan Daud, ayahnya. Maka terdapatlah seratus lima puluh tiga ribu enam ratus orang."
37,2 Tawarikh 2,18,"Lan saka ing antarane iku, pitung puluh ewu didadekake kuli, wolung puluh ewu tukang natah ing pagunungan, lan telung ewu nem atus kadadekake mandhor kang nglurahi kang padha nyambut gawe iku.","Dan dari antara mereka, tujuh puluh ribu orang dijadikannya kuli, delapan puluh ribu orang tukang pahat di pegunungan, dan tiga ribu enam ratus orang mandur yang harus menyuruh orang-orang itu bekerja."
38,2 Tawarikh 4,1,"Sang Prabu nuli yasa misbyah tembaga kang dawane rong puluh asta, ambane rong puluh asta, lan dhuwure sepuluh asta.","Lalu ia membuat mezbah tembaga yang dua puluh hasta panjangnya, dan dua puluh hasta lebarnya dan sepuluh hasta tingginya."
39,2 Tawarikh 4,2,"Sawuse iku banjur damel “segaran” cithakan jembare saka pinggir tekan pinggir sepuluh asta, wangune bunder kepleng, jerone limang asta, kubenge manawa kaukur nganggo tali ana telung puluh asta.","Kemudian dibuatnyalah ""laut"" tuangan yang sepuluh hasta dari tepi ke tepi, bundar keliling, lima hasta tingginya, dan yang dapat dililit berkeliling oleh tali yang tiga puluh hasta panjangnya."
40,2 Tawarikh 4,3,"Ing pinggire sisih ngisor ana gambare sapi-sapi ing sakubenge nganti kemput, saben saasta sapuluh, nganti sakempute “segaran” iku; sapine jejer loro, kacithak iras-irasan karo wadhahe.","Di sebelah bawah tepinya ada gambar lembu-lembu yang mengelilinginya sama sekali, sepuluh dalam sehasta, merangkum ""laut"" itu berkeliling; lembu itu dua jajar, dituang setuangan dengan bejana itu."
41,2 Tawarikh 4,4,"“Segaran” mau tumumpang ing sapi rolas, telu marep mangalor, telu marep ngulon, telu marep ngidul lan telu marep ngetan; “segaran” iku tumumpang ing dhuwure, dene buntute manjero.","""Laut"" itu menumpang di atas dua belas lembu, tiga menghadap ke utara dan tiga menghadap ke barat, tiga menghadap ke selatan dan tiga menghadap ke timur; ""laut"" itu menumpang di atasnya, sedang segala buntut lembu itu menuju ke dalam."
42,2 Tawarikh 4,5,"“Segaran” mau kandele saepek-epek, dene lambene kawangun kaya lambening tuwung, kayadene kembang bakung kang mekar. “Segaran” iku bisa isi banyu telung ewu bat.","Tebal ""laut"" itu setapak tangan dan tepinya serupa tepi piala, seperti bunga bakung yang berkembang. ""Laut"" itu dapat memuat tiga ribu bat air."
43,2 Tawarikh 4,6,"Sarta maneh banjur damel jembangan sepuluh, kang lima diprenahake ing sisih tengen lan kang lima ing sisih kiwa, iku kanggo ngengumbah; apa kang kanggo kurban obaran iku dikumbah ana ing kono, dene “segaran” mau kanggo para imam kagawe sesuci.","Lagipula dibuatnya sepuluh bejana pembasuhan dan ditaruhnya lima pada sisi kanan dan lima pada sisi kiri sebagai tempat pembasuhan; di situ orang membasuh apa yang diperlukan untuk korban bakaran, sedang ""laut"" itu adalah untuk para imam sebagai tempat membasuh."
44,2 Tawarikh 4,7,"Sang Prabu nuli damel padamaran emas pitu miturut rancangane, iku kadekek ing Padaleman Suci, lima ing sisih tengen lan lima ing sisih kiwa.","Ia membuat sepuluh kandil emas sesuai dengan rancangannya dan menaruhnya di dalam Bait Suci, lima di sebelah kanan dan lima di sebelah kiri."
45,2 Tawarikh 4,8,"Sabanjure yasa meja sepuluh kang kaprenahake ing Padaleman Suci, lima ing sisih tengen lan lima ing sisih kiwa; nuli uga damel bokor panyiraman emas satus.","Selanjutnya ia membuat sepuluh meja dan menempatkannya di dalam Bait Suci, lima di sebelah kanan dan lima di sebelah kiri; ia membuat pula seratus bokor penyiraman dari emas."
46,2 Tawarikh 4,9,"Banjur uga damel plataraning para imam lan plataran amba, apadene lawang-lawanging plataran iku; lawang-lawang mau kalapis tembaga.","Ia membuat juga pelataran para imam, halaman besar dan pintu-pintu halaman itu; pintu-pintu itu dilapisinya dengan tembaga."
47,2 Tawarikh 4,10,“Segarane” kaprenahake ing sisih tengen ing kidul wetan.,"""Laut"" itu ditaruhnya pada sisi kanan, arah tenggara."
48,2 Tawarikh 4,11,"Huram iya gawe kwali, susuk tuwin bokor-bokor panyiraman. Mangkono Huram anggone ngrampungake pagawean kang kudu katindakake awit saka dhawuhe Sang Prabu Suleman kanggo padalemaning Allah,","Dan Huram membuat juga kuali-kuali, penyodok-penyodok dan bokor-bokor penyiraman. Demikianlah Huram menyelesaikan pekerjaan yang harus dilakukannya bagi raja Salomo di rumah Allah,"
49,2 Tawarikh 4,12,"yaiku: tugu loro karo krebil mblendhuk loro kang tumumpang ing dhuwure tugu mau, nam-naman loro kang ngrodhongi krebil mblendhuk loro iku;","yakni kedua tiang, dengan kedua bulatan ganja di kepala tiang itu, kedua jala-jala yang menutup kedua bulatan ganja itu;"
50,2 Tawarikh 4,13,"apadene tetironing dlima patang atus kanggo namnaman loro mau, dlima rong larik kanggo siji-sijining nam-naman kang kagawe ngrodhongi krebil mblendhuk loro kang ana ing dhuwure tugu mau.","keempat ratus buah delima untuk kedua jala-jala itu, dua jajar buah delima untuk satu jala-jala guna menutupi kedua bulatan ganja yang di atas tiang itu."
51,2 Tawarikh 4,14,Uga wus gawe kretan-kretan panuwak lan jembangan-jembangan kang tumumpang ing dhuwure kretan-kretan iku.,Juga telah dibuatnya kereta-kereta penopang dan bejana-bejana pembasuhan yang di atas kereta-kereta itu;
52,2 Tawarikh 4,15,“Segaran” siji lan sapi rolas ana ing ngisore.,"""laut"" yang satu itu dan kedua belas lembu di bawahnya."
53,2 Tawarikh 4,16,"Kwali-kwali, susuk-susuk, porok-porok lan sakehe piranti liyane kang digawe dening Huram-Abi awit saka dhawuhe Sang Prabu Suleman kanggo padalemaning Yehuwah iku bakale tembaga sanglingan.","Kuali-kuali, penyodok-penyodok, garpu-garpu dan segala perlengkapan lain yang dibuat Huram-Abi bagi raja Salomo untuk rumah TUHAN adalah dari tembaga upaman."
54,2 Tawarikh 4,17,"Sang Prabu anggone dhawuh nyithaki iku ana ing Lebak Yarden nganggo lempung, ing antarane Sukot lan Zereda.",Raja menuang semuanya itu di Lembah Yordan di dalam tanah liat antara Sukot dan Zereda.
55,2 Tawarikh 4,18,"Sang Prabu Suleman anggone damel piranti-piranti iku cacahe akeh banget, nganti bobote tembagane ora kena kaetung.","Salomo membuat segala perlengkapan itu dalam jumlah yang amat besar, sehingga berat tembaga itu tidaklah terhitung."
56,2 Tawarikh 4,19,"Sang Prabu Suleman uga damel sakehe piranti kang kanggo ing padalemaning Allah, yaiku misbyah lan meja-meja kanggo ndekek roti sesaosan,","Salomo membuat juga segala perlengkapan yang ada di rumah Allah, yakni mezbah dan meja-meja tempat menaruh roti sajian,"
57,2 Tawarikh 4,20,"sarta maneh padamaran-padamaran emas murni dalah damar-damare, kang bakal padha disumedi ana ing sangarepe kamar mburi miturut pepacak;","lagipula kandil-kandil dari emas murni dengan pelita-pelitanya, untuk dinyalakan di depan ruang belakang sesuai dengan peraturan;"
58,2 Tawarikh 4,21,"tetironing kembang, damar-damare lan sapit-sapite emas, kabeh kang digawe emas murni;","kembang-kembangnya, pelita-pelitanya dan sepit-sepitnya, dari emas, semuanya dari emas murni;"
59,2 Tawarikh 4,22,"lading-ladinge, bokor-bokore panyiraman, piring-piringe lan padupan-padupane kang digawe emas murni; uga lawange kang anjog ing padaleman iku lan lawang-lawang kang ana ing sisih njero kang anjog ing pasucen pinunjul, lan lawang-lawang kang anjog ing dalem gedhe ing Padaleman Suci, iku kabeh kang digawe emas murni.","pisau-pisaunya, bokor-bokor penyiramannya, cawan-cawannya dan perbaraan-perbaraannya, dari emas murni; juga pintu masuk rumah itu, dan pintu-pintu yang di sebelah dalam ke tempat maha kudus, dan pintu-pintu ke ruang besar Bait Suci, semuanya dari emas."
60,2 Tawarikh 5,1,"Ing kono wus rampung sakehe pagawean kang ditindakake dening Sang Prabu Suleman kanggo padalemaning Yehuwah iku. Sawuse mangkono Sang Prabu Suleman banjur nglebetake barang-barange suci Sang Prabu Dawud, kang rama, lan maringake selaka, emas lan barang-barang mau ana ing pasimpenan ing padalemaning Allah.","Maka selesailah segala pekerjaan yang dilakukan Salomo untuk rumah TUHAN itu. Kemudian Salomo memasukkan barang-barang kudus Daud, ayahnya, dan menaruh perak, emas dan barang-barang itu dalam perbendaharaan rumah Allah."
61,2 Tawarikh 5,0,PADALEMAN SUCI KARESMEKAKE; Pethi prajanjian kaboyong lan kamulyaning Yehuwah ngebeki padalemaning A,Tabut perjanjian dipindahkan dan kemuliaan TUHAN memenuhi Bait Suci
62,2 Tawarikh 5,2,"Ing nalika samana Sang Prabu Suleman dhawuh marang para pinituwaning Israel lan sakehe tetindhihing suku, para panggedhening kulawangsane wong Israel, supaya padha nglumpuk ana ing Yerusalem, prelu kadhawuhan mboyong pethi prajanjianing Yehuwah saka ing kuthane Sang Prabu Dawud, yaiku Sion. PADALEMAN SUCI KARESMEKAKE; Pethi prajanjian kaboyong lan kamulyaning Yehuwah ngebeki padalemaning Allah","Pada waktu itu Salomo menyuruh para tua-tua Israel dan semua kepala suku, para pemimpin puak orang Israel, berkumpul di Yerusalem, untuk mengangkut tabut perjanjian TUHAN dari kota Daud, yaitu Sion."
63,2 Tawarikh 5,3,Ing dina riyaya ing sasi kang kapitu sakehe wong Israel padha nglumpuk ana ing ngarsane Sang Nata.,Maka pada hari raya di bulan ketujuh berkumpullah di hadapan raja semua orang Israel.
64,2 Tawarikh 5,4,"Bareng sakehe pinituwane wong Israel wus padha sowan, para wong Lewi banjur padha ngangkat pethi mau.","Setelah semua tua-tua orang Israel datang, maka orang-orang Lewi mengangkat tabut itu."
65,2 Tawarikh 5,5,"Kang diusungi pethi mau, Tarub Pasewakan lan sakehe barang suci kang ana ing tarub; kabeh iku kausungan dening para imam lan para wong Lewi.",Mereka mengangkut tabut itu dan Kemah Pertemuan dan segala barang kudus yang ada dalam kemah itu; semuanya itu diangkut oleh imam-imam dan orang-orang Lewi.
66,2 Tawarikh 5,6,"Anadene Sang Prabu Suleman lan sakehe umat Israel kang padha nglumpuk ana ing ngarsane, padha ana ing sangareping pethi lan padha nyaosake kurban wedhus lan sapi kang cacahe ora kena kaetung utawa kawilang.","Tetapi raja Salomo dan segenap umat Israel yang sudah berkumpul di hadapannya, berdiri di depan tabut itu, dan mempersembahkan kambing domba dan lembu sapi yang tidak terhitung dan tidak terbilang banyaknya."
67,2 Tawarikh 5,7,"Sawuse mangkono para imam padha mapanake pethi prajanjianing Yehuwah mau ana ing panggonane, ana ing kamar mburi ing padaleman, ing pasucen kang pinunjul, ana ing sangisore bener swiwining kerub;","Kemudian imam-imam membawa tabut perjanjian TUHAN itu ke tempatnya, di ruang belakang rumah itu, di tempat maha kudus, tepat di bawah sayap kerub-kerub;"
68,2 Tawarikh 5,8,"dadine kerub-kerub mau ngegarake swiwine ing sandhuwuring papane pethi, satemah pethi lan pikulane padha kapayungan dening kerub.","jadi kerub-kerub itu mengembangkan kedua sayapnya di atas tempat tabut itu, sehingga kerub-kerub itu menudungi tabut serta kayu-kayu pengusungnya dari atas."
69,2 Tawarikh 5,9,"Pikulane iku dawane pucuke katon saka ing pasucen, ing sangarepe kamar mburi, nanging ora katon saka ing njaba; iya ana ing kono iku papane nganti tekan ing dina iki.","Kayu-kayu pengusung itu demikian panjangnya, sehingga ujungnya kelihatan dari tempat kudus, yang di depan ruang belakang itu, tetapi tidak kelihatan dari luar; dan di situlah tempatnya sampai hari ini."
