,bab,ayat,jawa,indo
34,Amsal 1,32,Awitdene wong kang tanpa pangalaman iku bakal kapatenan dening anggone lumun; sarta wong bodho bakal kasirnakake dening sembranane.,"Sebab orang yang tak berpengalaman akan dibunuh oleh keengganannya, dan orang bebal akan dibinasakan oleh kelalaiannya."
35,Amsal 1,33,"Balik sing sapa nggugu marang aku, iku bakal manggon kalawan slamet, kalis ing bilai kang nggegirisi.”","Tetapi siapa mendengarkan aku, ia akan tinggal dengan aman, terlindung dari pada kedahsyatan malapetaka."""
36,Amsal 2,0,Gunane ngupaya kawicaksanan,Faedah dari pada menuntut hikmat
37,Amsal 2,1,"He anakku, manawa kowe nampani tembung-tembungku, lan nyimpen prentahku ana ing sajroning atimu,","Hai anakku, jikalau engkau menerima perkataanku dan menyimpan perintahku di dalam hatimu,"
38,Amsal 2,2,"temah kupingmu nggatekake marang kawicaksanan, sarta atimu kokadhepake marang kapinteran,","sehingga telingamu memperhatikan hikmat, dan engkau mencenderungkan hatimu kepada kepandaian,"
39,Amsal 2,3,"lan manawa kowe njaluk tulung marang pangreten, lan ngenerake swaramu marang kapinteran,","ya, jikalau engkau berseru kepada pengertian, dan menujukan suaramu kepada kepandaian,"
40,Amsal 2,4,"manawa iku kokupaya kaya golek salaka, lan pangoyakmu kaya mburu rajabrana kapendhem,","jikalau engkau mencarinya seperti mencari perak, dan mengejarnya seperti mengejar harta terpendam,"
41,Amsal 2,5,kowe tumuli bakal nemu pangreten bab wedi-asih marang Pangeran Yehuwah lan oleh kawruh bab Gusti Allah.,maka engkau akan memperoleh pengertian tentang takut akan TUHAN dan mendapat pengenalan akan Allah.
42,Amsal 2,6,"Awitdene Sang Yehuwah kang paring kawicaksanan, saka ing lesane miyos kawruh lan kapinteran.","Karena Tuhanlah yang memberikan hikmat, dari mulut-Nya datang pengetahuan dan kepandaian."
43,Amsal 2,7,"Panjenengane nyawisi pitulungan marang wong kang jujur, -- Panjenengane iku dadi tetamenge para wong kang lakune tanpa cacad --","Ia menyediakan pertolongan bagi orang yang jujur, menjadi perisai bagi orang yang tidak bercela lakunya,"
44,Amsal 2,8,"kambi njagi lakuning kaadilan, lan ngreksa lakune para kagungane yaiku wong kang padha setya.","sambil menjaga jalan keadilan, dan memelihara jalan orang-orang-Nya yang setia."
45,Amsal 2,9,"Mangkono dadine kowe bakal ngreti bab kabeneran, kaadilan, lan kejujuran, malah sarupane dalan kang becik.","Maka engkau akan mengerti tentang kebenaran, keadilan, dan kejujuran, bahkan setiap jalan yang baik."
46,Amsal 2,10,Awitdene kawicaksanan bakal lumebu ing atimu sarta kawruh iku bakal nyenengake nyawamu;,Karena hikmat akan masuk ke dalam hatimu dan pengetahuan akan menyenangkan jiwamu;
47,Amsal 2,11,"kawicaksanan bakal ngopeni kowe, sarta kapinteran bakal rumeksa marang kowe,","kebijaksanaan akan memelihara engkau, kepandaian akan menjaga engkau"
48,Amsal 2,12,"supaya kowe kaedohna saka ing dalan kang ala, saka wong kang nglairake apus krama;","supaya engkau terlepas dari jalan yang jahat, dari orang yang mengucapkan tipu muslihat,"
49,Amsal 2,13,saka wong kang padha ngungkurake dalan kang lurus lan lumaku ing dalan kang peteng;,dari mereka yang meninggalkan jalan yang lurus dan menempuh jalan yang gelap;
50,Amsal 2,14,"kang seneng nindakake piala, sarta surak-surak marga saka kadursilane;","yang bersukacita melakukan kejahatan, bersorak-sorak karena tipu muslihat yang jahat,"
51,Amsal 2,15,kang menggak-menggok lakune lan kang keblinger tindak-tanduke;,yang berliku-liku jalannya dan yang sesat perilakunya;
52,Amsal 2,16,"karomaneh supaya kowe uwal saka wanita tuna-susila, lan wong wadon liyane kang lunyu tembung-tembunge,","supaya engkau terlepas dari perempuan jalang, dari perempuan yang asing, yang licin perkataannya,"
53,Amsal 2,17,"kang ninggal bojone jaka-lara, sarta lali marang prasetyane Gusti Allah;",yang meninggalkan teman hidup masa mudanya dan melupakan perjanjian Allahnya;
54,Amsal 2,18,"lan omahe ilang ambles marang pati, sarta dalane anjog ing papaning arwah-arwah.","sesungguhnya rumahnya hilang tenggelam ke dalam maut, jalannya menuju ke arwah-arwah."
55,Amsal 2,19,"Sapa kang marani wong iku, ora bisa bali, lan ora bisa tumeka ing dalaning urip.","Segala orang yang datang kepadanya tidak balik kembali, dan tidak mencapai jalan kehidupan."
56,Amsal 2,20,"Mulane lumakua ing dalane wong kang becik, nirua lakune wong mursid.","Sebab itu tempuhlah jalan orang baik, dan peliharalah jalan-jalan orang benar."
57,Amsal 2,21,"Marga wong jujur kang bakal padha ngenggoni tanah, lan para wong kang tanpa cacad bakal padha tetep manggon ing kono,","Karena orang jujurlah akan mendiami tanah, dan orang yang tak bercelalah yang akan tetap tinggal di situ,"
58,Amsal 2,22,"nanging para wong duraka bakal padha kasirnakake saka ing tanah iku, sarta wong kang laku cidra bakal padha kabuwang saka ing kono.","tetapi orang fasik akan dipunahkan dari tanah itu, dan pengkhianat akan dibuang dari situ."
59,Amsal 3,0,Berkahing kawicaksanan,Berkat dari hikmat
60,Amsal 3,1,"He anakku, aja lali marang piwulangku, sarta atimu ngopenana sakehing pepakonku,","Hai anakku, janganlah engkau melupakan ajaranku, dan biarlah hatimu memelihara perintahku,"
61,Amsal 3,2,"amarga umur dawa lan urip nganti tuwa, apadene katentreman bakal kawuwuhake marang kowe.",karena panjang umur dan lanjut usia serta sejahtera akan ditambahkannya kepadamu.
62,Amsal 3,3,"Katresnan lan kasetyan muga aja nganti ninggal kowe, iku kalungna ing gulumu, catheten ana ing papaning atimu;","Janganlah kiranya kasih dan setia meninggalkan engkau! Kalungkanlah itu pada lehermu, tuliskanlah itu pada loh hatimu,"
63,Amsal 3,4,temah kowe bakal oleh sih lan dadi kajen ana ing ngarsane Gusti Allah lan ana ing ngarepe manungsa.,maka engkau akan mendapat kasih dan penghargaan dalam pandangan Allah serta manusia.
64,Amsal 3,5,"Kumandela marang Pangeran Yehuwah klawan gumolonging atimu, lan aja sumendhe marang pangretenmu dhewe.","Percayalah kepada TUHAN dengan segenap hatimu, dan janganlah bersandar kepada pengertianmu sendiri."
65,Amsal 3,6,"Ing salaku-lakumu ngakonana Panjenengane, temah Panjenengane bakal nglencengake dalanmu.","Akuilah Dia dalam segala lakumu, maka Ia akan meluruskan jalanmu."
66,Amsal 3,7,"Aja rumangsa pinter dhewe, wedi lan asiha marang Sang Yehuwah lan ngedohana piala,","Janganlah engkau menganggap dirimu sendiri bijak, takutlah akan TUHAN dan jauhilah kejahatan;"
67,Amsal 3,8,"iku kang bakal marasake awakmu, sarta nyegerake balung-balungmu.",itulah yang akan menyembuhkan tubuhmu dan menyegarkan tulang-tulangmu.
68,Amsal 3,9,Pangeran Yehuwah luhurna kalawan bandhamu lan srana kawitaning sakehe pametumu;,"Muliakanlah TUHAN dengan hartamu dan dengan hasil pertama dari segala penghasilanmu,"
69,Amsal 3,10,"temah lumbungmu bakal dikebaki nganti luber, lan pamipitanmu luber anggure.","maka lumbung-lumbungmu akan diisi penuh sampai melimpah-limpah, dan bejana pemerahanmu akan meluap dengan air buah anggurnya."
70,Amsal 3,11,"He anakku, aja nampik marang pamerdine Sang Yehuwah, lan aja bosen marang pepengete,","Hai anakku, janganlah engkau menolak didikan TUHAN, dan janganlah engkau bosan akan peringatan-Nya."
71,Amsal 3,12,"awitdene Pangeran Yehuwah iku matrapi sapa wong kang disihi, iya kaya bapa anggone matrapi marang anak kang ditresnani.","Karena TUHAN memberi ajaran kepada yang dikasihi-Nya, seperti seorang ayah kepada anak yang disayangi."
72,Amsal 3,13,"Rahayu wong kang tampa kawicaksanan, wong kang oleh kapinteran,","Berbahagialah orang yang mendapat hikmat, orang yang memperoleh kepandaian,"
73,Amsal 3,14,"awitdene oleh-olehane kawicaksanan iku ngluwihi oleh-olehane salaka, lan pikolehe ngungkuli emas.","karena keuntungannya melebihi keuntungan perak, dan hasilnya melebihi emas."
74,Amsal 3,15,"Ajine ngluwihi raja-peni, apa bae kang kokkarepake ora bisa madhani.","Ia lebih berharga dari pada permata; apapun yang kauinginkan, tidak dapat menyamainya."
75,Amsal 3,16,"Tangane tengen nggegem umur dawa, kang kiwa nyekel kasugihan lan kaurmatan.","Umur panjang ada di tangan kanannya, di tangan kirinya kekayaan dan kehormatan."
76,Amsal 3,17,"Dalane iku kebak kabegjan, lan sakehe lurunge anane mung tentrem.","Jalannya adalah jalan penuh bahagia, segala jalannya sejahtera semata-mata."
77,Amsal 3,18,Iku dadi wit panguripan tumrap wong kang padha nyekel sarta kang padha gondhelan iku kaaranan begja.,"Ia menjadi pohon kehidupan bagi orang yang memegangnya, siapa yang berpegang padanya akan disebut berbahagia."
78,Amsal 3,19,"Klawan kawicaksanan Sang Yehuwah anggone nalesi bumi, sarta anggone netepake langit kalawan pangreten,","Dengan hikmat TUHAN telah meletakkan dasar bumi, dengan pengertian ditetapkan-Nya langit,"
79,Amsal 3,20,"marga saka kawasisane Gusti Allah, banyuning sagara dipencarake, lan mendhung netesake ebun.",dengan pengetahuan-Nya air samudera raya berpencaran dan awan menitikkan embun.
80,Amsal 3,21,"He anakku, panglimbang lan kawicaksanan aja nganti sumingkir saka ing ngarepmu, iku simpenen,","Hai anakku, janganlah pertimbangan dan kebijaksanaan itu menjauh dari matamu, peliharalah itu,"
81,Amsal 3,22,"iku bakal dadi uripe nyawamu, lan minangka rerenggane gulumu.","maka itu akan menjadi kehidupan bagi jiwamu, dan perhiasan bagi lehermu."
82,Amsal 3,23,"Lakumu ana ing dalanmu bakal slamet, lan sikilmu ora bakal kesandhung.","Maka engkau akan berjalan di jalanmu dengan aman, dan kakimu tidak akan terantuk."
83,Amsal 3,24,"Samangsa kowe turon, bakal ora kaget, nanging bisa leyeh-leyeh lan turu kepenak.","Jikalau engkau berbaring, engkau tidak akan terkejut, tetapi engkau akan berbaring dan tidur nyenyak."
84,Amsal 3,25,"Aja wedi marang pagiris kang tekane dadakan, utawa marang karusakane wong duraka, samangsa nekani.","Janganlah takut kepada kekejutan yang tiba-tiba, atau kepada kebinasaan orang fasik, bila itu datang."
85,Amsal 3,26,"Awitdene Sang Yehuwah kang bakal dadi andel-andelmu, lan kang bakal rumeksa marang sikilmu supaya aja nganti kejiret.","Karena Tuhanlah yang akan menjadi sandaranmu, dan akan menghindarkan kakimu dari jerat."
86,Amsal 3,0,Pamrayoga supaya nindakake kabecikan,Anjuran untuk berbuat baik
87,Amsal 3,27,"Aja nggondheli kabecikan marang wong kang wenang nampani, mangka kowe bisa tumindak mangkono.","Janganlah menahan kebaikan dari pada orang-orang yang berhak menerimanya, padahal engkau mampu melakukannya."
88,Amsal 3,28,"Kowe aja nyelathoni pepadhamu: “Lungaa, lan balia, sesuk bakal dakwenehi,” mangka nyatane kowe duwe apa kang dijaluk.","Janganlah engkau berkata kepada sesamamu: ""Pergilah dan kembalilah, besok akan kuberi,"" sedangkan yang diminta ada padamu."
89,Amsal 3,29,"Aja ngrancang gawe piala marang pepadhamu, awit anggone tetunggalan karo kowe tanpa sanggarunggi.","Janganlah merencanakan kejahatan terhadap sesamamu, sedangkan tanpa curiga ia tinggal bersama-sama dengan engkau."
90,Amsal 3,30,Aja padu karo wong tanpa sabab; manawa ora nandukake piala marang kowe.,"Janganlah bertengkar tidak semena-mena dengan seseorang, jikalau ia tidak berbuat jahat kepadamu."
91,Amsal 3,31,"Aja meri marang wong kang ambek siya, lan aja milih dalane, sanajan mung siji bae kang kokpilih;","Janganlah iri hati kepada orang yang melakukan kelaliman, dan janganlah memilih satupun dari jalannya,"
92,Amsal 3,32,"awitdene wong kang laku nasar iku nistha tumrap Sang Yehuwah, nanging karo wong kang temen pasrawungane raket.","karena orang yang sesat adalah kekejian bagi TUHAN, tetapi dengan orang jujur Ia bergaul erat."
93,Amsal 3,33,"Omahe wong duraka iku kanggonan laknate Sang Yehuwah, nanging panggonane wong mursid diberkahi.","Kutuk TUHAN ada di dalam rumah orang fasik, tetapi tempat kediaman orang benar diberkati-Nya."
94,Amsal 3,34,"Para wong ambek memoyok iku dipoyoki dening Panjenengane, nanging para wong kang andhap asor iku dikasihi.","Apabila Ia menghadapi pencemooh, maka Iapun mencemooh, tetapi orang yang rendah hati dikasihani-Nya."
95,Amsal 3,35,"Wong wicaksana bakal oleh warisan kaurmatan, nanging wong punggung bakal tampa pamoyok.","Orang yang bijak akan mewarisi kehormatan, tetapi orang yang bebal akan menerima cemooh."
96,Amsal 4,0,Pitutur supaya ngupaya kawicaksanan,Nasihat untuk mencari hikmat
97,Amsal 4,1,"He bocah-bocah, padha ngrungokna pamerdining bapa, lan titenana supaya kowe bisa oleh pangreten,","Dengarkanlah, hai anak-anak, didikan seorang ayah, dan perhatikanlah supaya engkau beroleh pengertian,"
98,Amsal 4,2,"awitdene piwulang kang becik kang dakwenehake marang kowe, aja padha ninggal marang pituduhku.",karena aku memberikan ilmu yang baik kepadamu; janganlah meninggalkan petunjukku.
99,Amsal 4,3,"Marga nalika aku isih bocah tunggal saomah karo bapakku, aku ringkih lan dadi anak ontang-antinge ibuku;","Karena ketika aku masih tinggal di rumah ayahku sebagai anak, lemah dan sebagai anak tunggal bagi ibuku,"
100,Amsal 4,4,"aku diwulang bapakku, pituture mangkene: “Atimu dimen nggondheli tembung-tembungku; pituturku tetepana, temah kowe bakal urip;","aku diajari ayahku, katanya kepadaku: ""Biarlah hatimu memegang perkataanku; berpeganglah pada petunjuk-petunjukku, maka engkau akan hidup."
101,Amsal 4,5,"mbudidayaa supaya oleh kawicaksanan, marsudia supaya oleh pangreten, aja ndleya lan aja nyimpang saka tembung-tembung kang metu saka ing cangkemku.","Perolehlah hikmat, perolehlah pengertian, jangan lupa, dan jangan menyimpang dari perkataan mulutku."
102,Amsal 4,6,"Aja nyingkur marang kawicaksanan, temah kowe bakal direksa, iku tresnanana, temah kowe bakal digumateni.","Janganlah meninggalkan hikmat itu, maka engkau akan dipeliharanya, kasihilah dia, maka engkau akan dijaganya."
103,Amsal 4,7,"Wiwitane kawicaksanan iku: marsudia supaya oleh kawicaksanan, lan mbudidayaa oleh pangreten srana sabarang kang wus kokdarbeni.",Permulaan hikmat ialah: perolehlah hikmat dan dengan segala yang kauperoleh perolehlah pengertian.
104,Amsal 4,8,"Iku ajenana, temah kowe bakal diluhurake, manawa kokrangkul, kowe bakal kadadekake kajen keringan.","Junjunglah dia, maka engkau akan ditinggikannya; engkau akan dijadikan terhormat, apabila engkau memeluknya."
105,Amsal 4,9,"Sirahmu bakal dietrapi oncen-oncen kembang kang endah, sarta kowe bakal diwenehi makutha kang adi.”","Ia akan mengenakan karangan bunga yang indah di kepalamu, mahkota yang indah akan dikaruniakannya kepadamu."""
106,Amsal 4,10,"He anakku, rungokna lan tampanana pituturku, temah bakal dawa umurmu.","Hai anakku, dengarkanlah dan terimalah perkataanku, supaya tahun hidupmu menjadi banyak."
107,Amsal 4,11,"Kowe dakwulang bab dalane kawicaksanan, daktuntun lakumu ana ing dalan kang lurus.","Aku mengajarkan jalan hikmat kepadamu, aku memimpin engkau di jalan yang lurus."
108,Amsal 4,12,"Manawa kowe lumaku, jangkahmu bakal ora dialang-alangi, manawa lumayu, ora bakal kesandhung.","Bila engkau berjalan langkahmu tidak akan terhambat, bila engkau berlari engkau tidak akan tersandung."
109,Amsal 4,13,"Manuta marang pamerdi, aja kokeculake, iku reksanen, marga iya iku uripmu.","Berpeganglah pada didikan, janganlah melepaskannya, peliharalah dia, karena dialah hidupmu."
110,Amsal 4,14,"Aja ngambah dalane wong duraka, lan aja tumapak ing lurunge wong ala.","Janganlah menempuh jalan orang fasik, dan janganlah mengikuti jalan orang jahat."
111,Amsal 4,15,"Dalan iku dohana, aja metu ing kono, nyimpanga lumakua terus,","Jauhilah jalan itu, janganlah melaluinya, menyimpanglah dari padanya dan jalanlah terus."
112,Amsal 4,16,"awit wong iku padha ora bisa turu, yen durung nindakake piala, ngantuke ilang, yen durung gawe kesandhunge wong;","Karena mereka tidak dapat tidur, bila tidak berbuat jahat; kantuk mereka lenyap, bila mereka tidak membuat orang tersandung;"
113,Amsal 4,17,"awit padha mangan roti pametuning duraka, sarta ngombe anggur pametune ambek siya.","karena mereka makan roti kefasikan, dan minum anggur kelaliman."
114,Amsal 4,18,"Nanging dalane wong mursid iku kaya pepadhang ing wayah esuk, kang mundhak-mundhak padhange nganti tumeka ing wayah tengange.","Tetapi jalan orang benar itu seperti cahaya fajar, yang kian bertambah terang sampai rembang tengah hari."
115,Amsal 4,19,"Dalane wong duraka iku kaya pepeteng, padha ora sumurup apa kang marakake kesandhung.",Jalan orang fasik itu seperti kegelapan; mereka tidak tahu apa yang menyebabkan mereka tersandung.
116,Amsal 4,20,"He anakku, nggatekna tembungku, kupingmu telingna marang apa kang dakucapake:","Hai anakku, perhatikanlah perkataanku, arahkanlah telingamu kepada ucapanku;"
117,Amsal 4,21,"kabeh iku aja nganti sumingkir saka ing ngarepmu, simpenen ana ing sajroning telenge atimu;","janganlah semuanya itu menjauh dari matamu, simpanlah itu di lubuk hatimu."
118,Amsal 4,22,"awit iku dadi panguripane wong kang nemu, lan dadi kawarasaning badane sakojur.",Karena itulah yang menjadi kehidupan bagi mereka yang mendapatkannya dan kesembuhan bagi seluruh tubuh mereka.
119,Amsal 4,23,"Atimu reksanen kanthi waspada, awit iku etuking panguripan.","Jagalah hatimu dengan segala kewaspadaan, karena dari situlah terpancar kehidupan."
120,Amsal 4,24,"Cangkem kang cidra singkirna saka ing awakmu, lan lambe kang kablinger buwangen kang adoh.",Buanglah mulut serong dari padamu dan jauhkanlah bibir yang dolak-dalik dari padamu.
121,Amsal 4,25,"Mripatmu kareben terus mandeng mangarep, lan pandelenge mripatmu tansah katujokna mangarsa.",Biarlah matamu memandang terus ke depan dan tatapan matamu tetap ke muka.
122,Amsal 4,26,"Metua ing dalan kang rata, sarta sakehe lakumu diajeg.",Tempuhlah jalan yang rata dan hendaklah tetap segala jalanmu.
123,Amsal 4,27,"Aja menggok mangiwa utawa manengen, sikilmu edohna saka ing piala.","Janganlah menyimpang ke kanan atau ke kiri, jauhkanlah kakimu dari kejahatan."
124,Amsal 5,0,Pitutur bab laku jina,Nasihat mengenai perzinahan
125,Amsal 5,1,"He anakku, nggatekna marang kawicaksananku, kupingmu tilingna marang kapinteran kang dakwulangake,","Hai anakku, perhatikanlah hikmatku, arahkanlah telingamu kepada kepandaian yang kuajarkan,"
126,Amsal 5,2,"supaya kowe gondhelan ing kawicaksanan, lan lambemu ngemota kawasisan.",supaya engkau berpegang pada kebijaksanaan dan bibirmu memelihara pengetahuan.
127,Amsal 5,3,"Awit lambene wong wadon tunasusila netesake madu, lan cethake lunyu ngungkuli lenga;","Karena bibir perempuan jalang menitikkan tetesan madu dan langit-langit mulutnya lebih licin dari pada minyak,"
128,Amsal 5,4,"nanging wekasane pait kaya rempelu, lan landhepe kaya pedhang kang mempan kiwa-tengen,","tetapi kemudian ia pahit seperti empedu, dan tajam seperti pedang bermata dua."
129,Amsal 5,5,"tumapaking dlamakane mudhun menyang pati, jangkahe anjong marang jagading wong mati.","Kakinya turun menuju maut, langkahnya menuju dunia orang mati."
130,Amsal 5,6,"Lakune ora metu ing dalaning urip, lakune nasar ora kanthi disumurupi.","Ia tidak menempuh jalan kehidupan, jalannya sesat, tanpa diketahuinya."
131,Amsal 5,7,"Awit saka iku, he bocah-bocah, padha ngrungokna tembung-tembungku, aja nyimpang saka pituture cangkemku.","Sebab itu, hai anak-anak, dengarkanlah aku, janganlah kamu menyimpang dari pada perkataan mulutku."
132,Amsal 5,8,"Lakumu ngedohana wong wadon mau, lan aja nyedhaki lawanging omahe,","Jauhkanlah jalanmu dari pada dia, dan janganlah menghampiri pintu rumahnya,"
133,Amsal 5,9,"supaya kanomanmu aja kokpasrahake marang wong liya, lan umurmu marang kang ambek siya;","supaya engkau jangan menyerahkan keremajaanmu kepada orang lain, dan tahun-tahun umurmu kepada orang kejam;"
134,Amsal 5,10,"supaya wong liya aja nganti maregi awake srana kasugihanmu, lan pituwasing kangelanmu aja nganti tumiba marang wong kang ora kokwanuhi,","supaya orang lain jangan mengenyangkan diri dengan kekayaanmu, dan hasil susah payahmu jangan masuk ke rumah orang yang tidak dikenal"
135,Amsal 5,11,"lan ing wekasane kowe bakal sambat-sambat, yen daging lan awakmu padha rusak kabeh;","dan pada akhirnya engkau akan mengeluh, kalau daging dan tubuhmu habis binasa,"
136,Amsal 5,12,"sarta pangucapmu: “Yagene aku kok gething marang pamerdi, lan atiku kok nampik pameleh,","lalu engkau akan berkata: ""Ah, mengapa aku benci kepada didikan, dan hatiku menolak teguran;"
