,bab,ayat,jawa,indo
10,Amos 1,9,"Pangandikane Sang Yehuwah mangkene: “Marga saka durakane Tirus telung prakara, malah patang prakara, mulane Ingsun ora bakal murungake putusaningSun; awitdene wus ngulungake wong sabangsa kabeh marang Edom minangka tawanan, sarta ora eling marang prajanjian pasaduluran,","Beginilah firman TUHAN: ""Karena tiga perbuatan jahat Tirus, bahkan empat, Aku tidak akan menarik kembali keputusan-Ku: Oleh karena mereka telah menyerahkan tertawan suatu bangsa seluruhnya kepada Edom dan tidak mengingat perjanjian persaudaraan,"
11,Amos 1,10,"Ingsun bakal kintun geni menyang ing sajroning baluwartine Tirus, nganti kratone entek kamangsa.”","Aku akan melepas api ke dalam tembok Tirus, sehingga purinya dimakan habis."""
12,Amos 1,11,"Pangandikane Pangeran Yehuwah mangkene: “Marga saka durakane Edom telung prakara, malah patang prakara, mulane Ingsun ora bakal murungake putusaningSun, dene wus ngoyak-oyak sadulure kalawan pedhang, sarta ora ngatonake kawelasane, malah nepsune direndhem terus, lan panasing atine disimpen salawase,","Beginilah firman TUHAN: ""Karena tiga perbuatan jahat Edom, bahkan empat, Aku tidak akan menarik kembali keputusan-Ku: Oleh karena ia mengejar saudaranya dengan pedang dan mengekang belas kasihannya, memendamkan amarahnya untuk selamanya dan menyimpan gemasnya untuk seterusnya,"
13,Amos 1,12,"Ingsun bakal kintun geni menyang ing Teman, temah kraton Bozra banjur kamangsa nganti entek.”","Aku akan melepas api ke dalam Teman, sehingga puri Bozra dimakan habis."""
14,Amos 1,13,"Pangandikane Sang Yehuwah mangkene: “Marga saka durakane bani Amon telung prakara, malah patang prakara, mulane Ingsun ora bakal murungake putusaningSun, awitdene wus mbedheli wetenge wong wadon kang meteng ing Gilead, karepe arep ngelar wewengkone dhewe.","Beginilah firman TUHAN: ""Karena tiga perbuatan jahat bani Amon, bahkan empat, Aku tidak akan menarik kembali keputusan-Ku: Oleh karena mereka membelah perut perempuan-perempuan hamil di Gilead dengan maksud meluaskan daerah mereka sendiri,"
15,Amos 1,14,"Ingsun bakal nyumed geni ana ing sajroning baluwartine Raba, kang mangsa kadhatone nganti entek, binarung ing suraking paprangan, lan kinanthenan angin gedhe ing dinaning prahara,","Aku akan menyalakan api di dalam tembok Raba, sehingga purinya dimakan habis, diiringi sorak-sorai pada waktu pertempuran, diiringi angin badai pada waktu puting beliung;"
16,Amos 1,15,"dene rajane bakal kalungakake dadi wong buwangan; dalah sakehe para panggedhene,” mangkono pangandikane Pangeran Yehuwah.","dan raja mereka harus pergi sebagai orang buangan, ia bersama-sama dengan pembesar-pembesarnya,"" firman TUHAN."
17,Amos 2,1,"Mangkene pangandikane Sang Yehuwah: “Marga saka durakane Moab telung prakara, malah patang prakara, mulane Ingsun ora bakal murungake putusaningSun, awitdene wus ngobongi balunge raja-raja Edom dadi gamping,","Beginilah firman TUHAN: ""Karena tiga perbuatan jahat Moab, bahkan empat, Aku tidak akan menarik kembali keputusan-Ku: Oleh karena ia telah membakar tulang-tulang raja Edom menjadi kapur,"
18,Amos 2,2,"Ingsun bakal kintun geni menyang ing Moab, kang mangsa kadhaton Keriot nganti entek; sarta Moab bakal tumpes ing satengahe rerusuh, binarung ing surak ing nalika kalasangka kaunekake.","Aku akan melepas api ke dalam Moab, sehingga puri Keriot dimakan habis; Moab akan mati di dalam kegaduhan, diiringi sorak-sorai pada saat sangkakala berbunyi;"
19,Amos 2,3,"Ingsun bakal nyirnakake kang nyekel pangwasa ing satengahe, sarta sakehe panggedhene Sunpateni kabeh bareng karo wong iku,” mangkono pangandikane Pangeran Yehuwah.","Aku akan melenyapkan penguasa dari antaranya dan membunuh segala pembesarnya bersama-sama dengan dia,"" firman TUHAN."
20,Amos 2,0,Paukuman tumrap Yehuda,Hukuman atas Yehuda
21,Amos 2,4,"Pangandikane Sang Yehuwah mangkene: “Marga saka durakane Yehuda telung prakara, malah patang prakara, mulane Ingsun ora bakal murungake putusaningSun, awitdene wus padha nampik angger-anggering Yehuwah, lan ora netepi pranatane, nanging padha kasasarake dening dewa-dewane kang goroh, kang dienut dening para leluhure,","Beginilah firman TUHAN: ""Karena tiga perbuatan jahat Yehuda, bahkan empat, Aku tidak akan menarik kembali keputusan-Ku: Oleh karena mereka telah menolak hukum TUHAN, dan tidak berpegang pada ketetapan-ketetapan-Nya, tetapi disesatkan oleh dewa-dewa kebohongannya, yang diikuti oleh nenek moyangnya,"
22,Amos 2,5,"Ingsun bakal kintun geni menyang ing Yehuda, kang mangsa kedhaton Yerusalem nganti entek.”","Aku akan melepas api ke dalam Yehuda, sehingga puri Yerusalem dimakan habis."""
23,Amos 2,0,Paukuman marang Israel,Hukuman atas Israel
24,Amos 2,6,"Pangandikane Sang Yehuwah mangkene: “Marga saka durakane Israel telung prakara, malah patang prakara, mulane Ingsun ora bakal murungake putusaningSun, awitdene wus padha ngedol wong mursid marga melik dhuwit, lan wong miskin diijolake trumpah sapasang.","Beginilah firman TUHAN: ""Karena tiga perbuatan jahat Israel, bahkan empat, Aku tidak akan menarik kembali keputusan-Ku: Oleh karena mereka menjual orang benar karena uang dan orang miskin karena sepasang kasut;"
25,Amos 2,7,"Padha ngidak-idak sirahe wong sekeng ana ing lebu, sarta nasarake dalane wong sangsara; anak lan bapa padha sapaturon karo wong wadon enom siji, satemah nyawiyah kasucening asmaningSun;","mereka menginjak-injak kepala orang lemah ke dalam debu dan membelokkan jalan orang sengsara; anak dan ayah pergi menjamah seorang perempuan muda, sehingga melanggar kekudusan nama-Ku;"
26,Amos 2,8,"sandhangan kang digadhe padha digawe lemek turon sandhing saben misbyah, lan padha ngombe anggure wong kang padha kadhendha ana ing padalemaning Allahe.","mereka merebahkan diri di samping setiap mezbah di atas pakaian gadaian orang, dan minum anggur orang-orang yang kena denda di rumah Allah mereka."
27,Amos 2,9,"Mangka Ingsun kang wus numpes saka ing ngarepe bangsa Amori, bangsa Amori kang dedege kaya wit eres lan kang santosa kaya wit elon, padha Suntumpes wohe ing dhuwur lan oyode ing ngisor.","Padahal Akulah yang memunahkan dari depan mereka, orang Amori, yang tingginya seperti tinggi pohon aras dan yang kuat seperti pohon tarbantin; Aku telah memunahkan buahnya dari atas dan akarnya dari bawah."
28,Amos 2,10,"Mangka Ingsun kang ngirid lakunira metu saka ing tanah Mesir, lan lakunira Sunkanthi ana ing pasamunan lawase patang puluh taun, supaya sira bisa ngejegi nagarane wongn Amori.","Padahal Akulah yang menuntun kamu keluar dari tanah Mesir dan memimpin kamu empat puluh tahun lamanya di padang gurun, supaya kamu menduduki negeri orang Amori;"
29,Amos 2,11,"Ingsun wus ngadegake panunggalane anak-anakira dadi nabi, sarta sabageane nom-nomanira dadi nazir; apa ora nyata mangkono, he Israel?”, mangkono pangandikane Pangeran Yehuwah.","Aku telah membangkitkan sebagian dari anak-anakmu menjadi nabi dan sebagian dari teruna-terunamu menjadi nazir. Bukankah betul-betul begitu, hai orang Israel?"" demikianlah firman TUHAN."
30,Amos 2,12,"“Nanging para wong nazir padha sira purih ngombe anggur, sarta para nabi padha sira celathoni: Aja medhar wangsit!","""Tetapi kamu memberi orang nazir minum anggur dan memerintahkan kepada para nabi: Jangan kamu bernubuat!"
31,Amos 2,13,"Lah bumi kang sira enciki bakal Sunhoregake, kaya gumeroting kreta kang kabotan momotan.","Sesungguhnya, Aku akan mengguncangkan tempat kamu berpijak seperti goncangan kereta yang sarat dengan berkas gandum."
32,Amos 2,14,"Wong kang banter playune iya meksa ora bisa lumayu maneh, lan wong rosa ora bisa migunakake kekuwatane, lan wong prawira ora bisa ngoncati.","Orang cepat tidak mungkin lagi melarikan diri, orang kuat tidak dapat menggunakan kekuatannya, dan pahlawan tidak dapat melarikan diri."
33,Amos 2,15,"Wong kang nyekel panah ora bisa tahan, wong kang cukat tandange ora bisa oncat, lan wong nunggang jaran iya ora bisa ngluwari awake dhewe.","Pemegang panah tidak dapat bertahan, orang yang cepat kaki tidak akan terluput dan penunggang kuda tidak dapat meluputkan diri."
34,Amos 2,16,"Sanadyan wong kalebu kendel ing antarane para prawira, iya bakal lumayu wuda ing dina iku,” mangkono pangandikane Sang Yehuwah.","Juga orang yang berhati berani di antara para pahlawan akan melarikan diri dengan telanjang pada hari itu,"" demikianlah firman TUHAN."
35,Amos 3,0,Nabi iku kang nglantarake pangandikane Gusti Allah,Nabi sebagai penyambung lidah Allah
36,Amos 3,1,"He wong Israel, padha ngrungokna pangandika kang kadhawuhake dening Pangeran Yehuwah tumrap sira, iya tumrap bangsa sakabehe kang wus Sunentasake saka ing tanah Mesir, mangkene pangandikane:","Dengarlah firman ini, yang diucapkan TUHAN tentang kamu, hai orang Israel, tentang segenap kaum yang telah Kutuntun keluar dari tanah Mesir, bunyinya:"
37,Amos 3,2,"“Mung sira kang Sunudaneni, saka sakehe bangsa ing salumahing bumi, mulane sira bakal Sunukum marga saka sakehe kaluputanira.","""Hanya kamu yang Kukenal dari segala kaum di muka bumi, sebab itu Aku akan menghukum kamu karena segala kesalahanmu."
38,Amos 3,3,"Apa ana wong loro kang mlaku bebarengan, manawa durung sarembug?","Berjalankah dua orang bersama-sama, jika mereka belum berjanji?"
39,Amos 3,4,"Apa ana singa kang nggero ana ing alas, manawa durung oleh memangsan? Singa nom apa nyuwara ana ing panggonane, manawa durung nubruk apa-apa?","Mengaumkah seekor singa di hutan, apabila tidak mendapat mangsa? Bersuarakah singa muda dari sarangnya, jika belum menangkap apa-apa?"
40,Amos 3,5,"Apa ana manuk kang tiba ana ing pasangan kang ana ing lemah, manawa ora kapasangan pakan? Pasangane apa iya kajunjung saka ing lemah manawa durung oleh apa-apa?","Jatuhkah seekor burung ke dalam perangkap di tanah, apabila tidak ada jerat terhadapnya? Membingkaskah perangkap dari tanah, jika tidak ditangkapnya sesuatu?"
41,Amos 3,6,"Apa ana kalasangka kaunekake ana ing sawijining kutha, kang ora ndadekake gumetere wong-wong? Lan apa ana bilai kang nempuh sawijining kutha, kang dudu Pangeran Yehuwah kang nindakake?","Adakah sangkakala ditiup di suatu kota, dan orang-orang tidak gemetar? Adakah terjadi malapetaka di suatu kota, dan TUHAN tidak melakukannya?"
42,Amos 3,7,"Sanyata, Pangeran Yehuwah Allah ora nindakake apa-apa tanpa putusan kang kalairake marang para nabi abdine.","Sungguh, Tuhan ALLAH tidak berbuat sesuatu tanpa menyatakan keputusan-Nya kepada hamba-hamba-Nya, para nabi."
43,Amos 3,8,"Singa wus nggero, sapa kang ora wedi? Pangeran Yehuwah Allah wus ngandika, sapa kang ora medhar wangsit?”","Singa telah mengaum, siapakah yang tidak takut? Tuhan ALLAH telah berfirman, siapakah yang tidak bernubuat?"""
44,Amos 3,0,Pawarta bab rusake Israel,Pemberitaan tentang keruntuhan Israel
45,Amos 3,9,"Padha wartakna ana ing kadhaton ing Asyur, lan ing sajroning kadhaton ing tanah Mesir, sarta ngucapa: “Padha nglumpuka ang ing gunung-gunung ing sacedhake Samaria, lan nyawanga pageger gedhe kang ana ing satengahe nagara iku sarta panganiaya kang ana ing kutha kono.”","Siarkanlah di dalam puri di Asyur dan di dalam puri di tanah Mesir serta katakan: ""Berkumpullah di gunung-gunung dekat Samaria dan pandanglah kekacauan besar yang ada di tengah-tengahnya dan pemerasan yang ada di kota itu."""
46,Amos 3,10,"“Wong-wong iku padha ora sumurup marang tindak kang jujur,” mangkono pangandikane Pangeran Yehuwah, “yaiku wong kang padha nandho panindhes lan panganiaya ana ing kadhatone.”","""Mereka tidak tahu berbuat jujur,"" demikianlah firman TUHAN, ""mereka itu yang menimbun kekerasan dan aniaya di dalam purinya."""
47,Amos 3,11,"Kang iku pangandikane Pangeran Yehuwah Allah mangkene: “Mungsuh bakal ngepung nagaranira, lan bakal ngilangake kasantosanira, sarta kadhatonira bakal dijarah-rayah!”","Sebab itu beginilah firman Tuhan ALLAH: ""Musuh akan ada di sekeliling negeri, kekuatanmu akan ditanggalkannya dari padamu, dan purimu akan dijarahi!"""
48,Amos 3,12,"Pangandikane Sang Yehuwah mangkene: “Kayadene pangon kang ngrebut sikil loro utawa kuping sacuwil saka ing cangkeme singa, kaya mangkono wong Israel kang manggon ing Samaria anggone bakal kaentasake, kaya saperanganing dipan, lan kaya saperanganing sikile paturon.”","Beginilah firman TUHAN: ""Seperti seorang gembala melepaskan dari mulut singa dua tulang betis atau potongan telinga, demikianlah orang Israel yang diam di Samaria akan dilepaskan seperti sebagian dari katil dan seperti sepenggal dari kaki balai-balai."""
49,Amos 3,13,"Pangandikane Pangeran Yehuwah Allah Gustining sarwa tumitah: “Padha ngrungokna, lan turune Yakub padha elingna.”","""Dengarlah, dan peringatkanlah kaum keturunan Yakub,"" demikianlah firman Tuhan ALLAH, Allah semesta alam,"
50,Amos 3,14,"“Ing dina anggoningSun ngukum Israel, marga saka panggawe-panggawene kang ala, Ingsun iya bakal ndhawahake paukuman marang misbyah-misbyahe Betel, temah sungune misbyah iku padha ditugeli lan padha tiba ing lemah.","""bahwa pada waktu Aku menghukum Israel karena perbuatan-perbuatannya yang jahat, Aku akan melakukan hukuman kepada mezbah-mezbah Betel, sehingga tanduk-tanduk mezbah itu dipatahkan dan jatuh ke tanah."
51,Amos 3,15,"Omah kang dienggoni ing mangsa atis bakal Sungempur bareng karo omah kang dienggoni ing mangsa panas, omah-omah gadhing padha remuk, apadene omah gedhe padha sirna,” mangkono pangandikane Sang Yehuwah.","Aku akan merobohkan balai musim dingin beserta balai musim panas; hancurlah rumah-rumah gading, dan habislah rumah-rumah gedang,"" demikianlah firman TUHAN."
52,Amos 4,0,Tumrap wong wadon Samaria kang padha mendhem kamulyan,Terhadap perempuan-perempuan Samaria yang mabuk kemewahan
53,Amos 4,1,"“Padha ngrungokna marang pangandika iki, he, sapi-sapi ing Basan, kang manggon ing gununge Samaria, kang nindhes marang wong apes, lan ngidak-idak wong miskin, kang ngucap marang para bendaranira: Gawanen mrene supaya aku padha ngombe.","""Dengarlah firman ini, hai lembu-lembu Basan, yang ada di gunung Samaria, yang memeras orang lemah, yang menginjak orang miskin, yang mengatakan kepada tuan-tuanmu: bawalah ke mari, supaya kita minum-minum!"
54,Amos 4,2,"Gusti Allah wus supaos demi kasucene: Lah bakal tumeka ing titi-mangsane anggonira padha kaangkat sarana ganthol, sarta kekarenira srana pancing iwak.","Tuhan ALLAH telah bersumpah demi kekudusan-Nya: sesungguhnya, akan datang masanya bagimu, bahwa kamu diangkat dengan kait dan yang tertinggal di antara kamu dengan kail ikan."
55,Amos 4,3,"Sira bakal padha metu ngliwati bedhahaning baluwarti, siji-sijine ngenceng ing dalane dhewe-dhewe, lan sira bakal kasered menyang ing Hermon,” mangkono pangandikane Sang Yehuwah.","Kamu akan keluar melalui belahan tembok, masing-masing lurus ke depan, dan kamu akan diseret ke arah Hermon,"" demikianlah firman TUHAN."
56,Amos 4,0,Pangibadahe wong Israel iku pangibadah kang ala,Ibadah orang Israel adalah ibadah jahat
57,Amos 4,4,"“Padha menyanga ing Betel lan gawea dosa, menyanga ing Gilgal, sarta undhakana anggonira gawe dosa, ing wayah esuk padha ngajokna kurbanira sembelehan, sarta ing dina kaping telune pisungsungira prasepuluhan.","""Datanglah ke Betel dan lakukanlah perbuatan jahat, ke Gilgal dan perhebatlah perbuatan jahat! Bawalah korban sembelihanmu pada waktu pagi, dan persembahan persepuluhanmu pada hari yang ketiga!"
58,Amos 4,5,"Apadene ngobonga kurban pamuji kalawan roti kang mawa ragi, lan ngundhangna kurban-kurban manasuka; wartakna iku! Awit kang mangkono iku rak wus dadi kasenenganira, ta, he wong Israel?”, mangkono pangandikane Pangeran Yehuwah.","Bakarlah korban syukur dari roti yang beragi dan maklumkanlah persembahan-persembahan sukarela; siarkanlah itu! Sebab bukankah yang demikian kamu sukai, hai orang Israel?"" demikianlah firman Tuhan ALLAH."
59,Amos 4,0,Wong Israel ora gelem mratobat marang Pangeran Yehuwah,Orang Israel tidak mau berbalik kepada TUHAN
60,Amos 4,6,"“Sanadyan Ingsun wus ngganjar marang sira untu kang ora kecak pangan ing kuthanira kabeh, lan kekurangan roti ana ing sakehe papan panggonanira, ewasamono sira padha ora mratobat marang Ingsun,” mangkono pangandikane Sang Yehuwah.","""Sekalipun Aku ini telah memberi kepadamu gigi yang tidak disentuh makanan di segala kotamu dan kekurangan roti di segala tempat kediamanmu, namun kamu tidak berbalik kepada-Ku,"" demikianlah firman TUHAN."
61,Amos 4,7,"“Lan Ingsun wus ngendheg udan marang sira, telung sasi sadurunge mangsa panen; sarta paring udan ana ing salah sijining kutha, lan kutha sijine ora Sunparingi udan, pategalan kang siji kodanan, tuwin pategalan kang ora kodanan dadi garing.","""Akupun telah menahan hujan dari padamu, ketika tiga bulan lagi sebelum panen; Aku menurunkan hujan ke atas kota yang satu dan tidak menurunkan hujan ke atas kota yang lain; ladang yang satu kehujanan, dan ladang, yang tidak kena hujan, menjadi kering;"
62,Amos 4,8,"Wong saisine kutha loro telu padha keraya-raya lunga menyang sawijining kutha, arep ngombe banyu, nanging ora bisa marem, ewasamono sira padha ora mratobat marang Ingsun,” mangkono pangandikane Pangeran Yehuwah.","penduduk dua tiga kota pergi terhuyung-huyung ke satu kota untuk minum air, tetapi mereka tidak menjadi puas; namun kamu tidak berbalik kepada-Ku,"" demikianlah firman TUHAN."
63,Amos 4,9,"“Ingsun wus nggebag sira kalawan ama gosong lan ama lodhoh, patamanan lan pakebonanira anggur wus Sundadekake alum, apadene witira anjir lan witira jaitun padha kamangsa ing walang nganti entek, ewasamono sira padha ora mratobat marang Ingsun,” mangkono pangandikane Sang Yehuwah.","""Aku telah memukul kamu dengan hama dan penyakit gandum, telah melayukan taman-tamanmu dan kebun-kebun anggurmu, pohon-pohon ara dan pohon-pohon zaitunmu dimakan habis oleh belalang, namun kamu tidak berbalik kepada-Ku,"" demikianlah firman TUHAN."
64,Amos 4,10,"“Ingsun wus ngintunake pageblug ana ing tengahira, kayadene marang wong Mesir; jakanira padha Sunpateni kalawan pedhang, nalika jaranira padha karayah. Palerebanira wus Sundamel mambu banger, Suntamakake ing irungira, ewasamono sira padha ora mratobat marang Ingsun,” mangkono pangandikane Pangeran Yehuwah.","""Aku telah melepas penyakit sampar ke antaramu seperti kepada orang Mesir; Aku telah membunuh terunamu dengan pedang pada waktu kudamu dijarah; Aku telah membuat bau busuk perkemahanmu tercium oleh hidungmu; namun kamu tidak berbalik kepada-Ku,"" demikianlah firman TUHAN."
65,Amos 4,11,"“Kutha-kuthanira wus padha Sundadekake bosah-basih, kaya anggone Gusti Allah nggempur Sodom lan Gomora, temah sira prasasat kaya tegesan kang kaentas saka ing geni, ewasamono sira padha ora mratobat marang Ingsun,” mangkono pangandikane Pangeran Yehuwah.","""Aku telah menjungkirbalikkan kota-kota di antara kamu, seperti Allah menjungkirbalikkan Sodom dan Gomora, sehingga kamu menjadi seperti puntung yang ditarik dari kebakaran, namun kamu tidak berbalik kepada-Ku,"" demikianlah firman TUHAN."
66,Amos 4,12,"“Kang iku, he Israel, sira bakal padha Sunpatrapi kang kaya mangkono iku. Sarehne Ingsun bakal nandukake kang mangkono iku marang sira, mulane, he Israel, sira padha tata-tataa bakal sowan marang Allahira!”","""Sebab itu demikianlah akan Kulakukan kepadamu, hai Israel. --Oleh karena Aku akan melakukan yang demikian kepadamu, maka bersiaplah untuk bertemu dengan Allahmu, hai Israel!"""
67,Amos 4,13,"Satemene Panjenengane kang yasa gunung-gunung lan nitahake angin, sarta nyumurupake marang manungsa apa kang digalih, kang yasa padhang lan peteng, sarta kang tindak ana ing sadhuwure tengger-tengger, iku Pangeran Yehuwah, Gustine sarwa dumadi asmane.","Sebab sesungguhnya, Dia yang membentuk gunung-gunung dan menciptakan angin, yang memberitahukan kepada manusia apa yang dipikirkan-Nya, yang membuat fajar dan kegelapan dan yang berjejak di atas bukit-bukit bumi--TUHAN, Allah semesta alam, itulah nama-Nya."
68,Amos 5,0,Pangadhuh ing ngatase Israel,Ratapan tentang Israel
69,Amos 5,1,"Padha rungokna tembung kang dakucapake ing ngatase kowe kabeh iki minangka kidung pangadhuh, he, turune Israel:","Dengarlah perkataan ini yang kuucapkan tentang kamu sebagai ratapan, hai kaum Israel:"
70,Amos 5,2,"“Putri ing Israel wus padha tiba, lan bakal ora ngadeg maneh, ambruk ing bumine, ora ana kang nangekake.”","""Telah rebah, tidak akan bangkit-bangkit lagi anak dara Israel, terkapar di atas tanahnya, tidak ada yang membangkitkannya."""
71,Amos 5,3,"Awitdene mangkene pangandikane Gusti Allah marang turune Israel: “Kutha kang nglurug perang nggawa bala sewu, bakal kari satus, lan kang nglurug perang nggawa bala satus, bakal kari sepuluh.”","Sebab beginilah firman Tuhan ALLAH kepada kaum Israel: ""Kota yang maju berperang dengan seribu orang, dari padanya akan tersisa seratus orang, dan yang maju berperang dengan seratus orang, dari padanya akan tersisa sepuluh orang."""
72,Amos 5,0,Dalan kang anjog ing urip,Jalan yang menuju hidup
73,Amos 5,4,"Awit mangkene pangandikane Sang Yehuwah marang turune Israel: “Sira padha ngupaya Ingsun, temah bakal urip!","Sebab beginilah firman TUHAN kepada kaum Israel: ""Carilah Aku, maka kamu akan hidup!"
74,Amos 5,5,"Aja ngupaya marang Betel, lan aja menyang ing Gilgal, sarta iya aja lumaku menyang Bersyeba, awit Gilgal mesthi bakal lumebu ing pambuwangan, sarta Betel bakal sirna.”","Janganlah kamu mencari Betel, janganlah pergi ke Gilgal dan janganlah menyeberang ke Bersyeba, sebab Gilgal pasti masuk ke dalam pembuangan dan Betel akan lenyap."""
75,Amos 5,6,"Padha ngupayaa Pangeran Yehuwah, temah bakal urip, supaya Panjenengane aja nganti ngrawuhi turune Yusuf kaya geni, kang bakal mangsa nganti entek, Betel ora ana kang nyirepake genine.","Carilah TUHAN, maka kamu akan hidup, supaya jangan Ia memasuki keturunan Yusuf bagaikan api, yang memakannya habis dengan tidak ada yang memadamkan bagi Betel."
76,Amos 5,0,Nglawan pangroda-peksa marang kaadilan,Melawan perkosaan keadilan
77,Amos 5,7,"He, para kang ngowahi kaadilan dadi butrawali, sarta kang mbanting kabeneran ing bumi!",Hai kamu yang mengubah keadilan menjadi ipuh dan yang mengempaskan kebenaran ke tanah!
78,Amos 5,8,"Panjenengane kang wus nitahake lintang Wuluh lan lintang Waluku, kang ndadekake pepeteng dadi bangun esuk, sarta kang ndadekake awan dadi peteng kaya bengi; Panjenengane kang nimbali banyu sagara, lan ngesokake iku marang ing lumahing bumi, iku asmane kasebut Pangeran Yehuwah.","Dia yang telah membuat bintang kartika dan bintang belantik, yang mengubah kekelaman menjadi pagi dan yang membuat siang gelap seperti malam; Dia yang memanggil air laut dan mencurahkannya ke atas permukaan bumi--TUHAN itulah nama-Nya."
79,Amos 5,9,"Panjenengane ndhawahake karusakan marang kang santosa, temah papan kang mawa baluwarti iya kelakon gempur.","Dia yang menimpakan kebinasaan atas yang kuat, sehingga kebinasaan datang atas tempat yang berkubu."
80,Amos 5,10,"Wong iku padha sengit marang sapa bae kang melehake ana ing gapurane kutha, lan enek marang kang ngucapake tembung-tembung kalawan eklas.","Mereka benci kepada yang memberi teguran di pintu gerbang, dan mereka keji kepada yang berkata dengan tulus ikhlas."
81,Amos 5,11,"Sarehne sira padha ngidak-idak marang wong apes, sarta gandume kokpajegi, mulane sanadyan sira wus padha gawe omah watu tatahan, nanging iku bakal ora sira enggoni; sanadyan sira wus gawe pakebonan anggur kang endah, nanging sira ora bakal ngombe anggure.","Sebab itu, karena kamu menginjak-injak orang yang lemah dan mengambil pajak gandum dari padanya, --sekalipun kamu telah mendirikan rumah-rumah dari batu pahat, kamu tidak akan mendiaminya; sekalipun kamu telah membuat kebun anggur yang indah, kamu tidak akan minum anggurnya."
82,Amos 5,12,"Awitdene Ingsun mirsa yen akeh durakanira lan akeh cacahe dosanira, heh kowe kang padha gawe sumpeking atine wong mursid, sarta kang padha nampani besel, lan kang ngiwakake wong miskin ana ing gapura.","Sebab Aku tahu, bahwa perbuatanmu yang jahat banyak dan dosamu berjumlah besar, hai kamu yang menjadikan orang benar terjepit, yang menerima uang suap dan yang mengesampingkan orang miskin di pintu gerbang."
83,Amos 5,13,"Mulane ing mangsa iku, sapa kang duwe budi bakal meneng bae, marga wektu iku wektu kang ala.","Sebab itu orang yang berakal budi akan berdiam diri pada waktu itu, karena waktu itu adalah waktu yang jahat."
84,Amos 5,0,Urip lan mati,Hidup dan mati
