,bab,ayat,jawa,indo
10,1 Raja-raja 1,10,"nanging nabi Natan lan Benaya sarta para prawira lan Pangeran Suleman, rayine ora diulemi.","tetapi nabi Natan dan Benaya dan para pahlawan dan Salomo, adiknya, tidak diundangnya."
11,1 Raja-raja 1,11,"Nabi Natan tumuli munjuk marang Sang Putri Batsyeba, ibune Pangeran Suleman: “Punapa panjenengan dalem boten midhanget, bilih Pangeran Adhonia, putranipun Sang Putri Hagit sampun jumeneng ratu, mangka gusti kula Sang Prabu Dawud boten mirsa?","Lalu berkatalah Natan kepada Batsyeba, ibu Salomo: ""Tidakkah engkau mendengar, bahwa Adonia anak Hagit, telah menjadi raja, sedang tuan kita Daud tidak mengetahuinya?"
12,1 Raja-raja 1,12,"Awit saking punika keparenga kawula ngaturi pamrayogi, supados panjenengan dalem saged milujengaken nyawa panjenengan dalem saha nyawanipun putra dalem Sang Pangeran Suleman.","Karena itu, baiklah kuberi nasihat kepadamu, supaya engkau dapat menyelamatkan nyawamu dan nyawa anakmu Salomo."
13,1 Raja-raja 1,13,"Panjenengan dalem kawula aturi marek ing ngarsanipun Sang Prabu Dawud saha kawula aturi munjuk dhateng panjenenganipun makaten: Dhuh Gusti kawula Sang Prabu, panjenengan dalem rak sampun ngandika dhateng adalem kalayan supaos: Putramu Suleman kang bakal jumeneng dadi ratu ing sapungkurku lan dheweke kang bakal nglinggihi dhamparku? Kadospundi dene sapunika Adhonia kok dados ratu?","Pergilah masuk menghadap raja Daud dan katakan kepadanya: Bukankah tuanku sendiri, ya rajaku, telah bersumpah kepada hambamu ini: Anakmu Salomo, akan menjadi raja sesudah aku dan dialah yang akan duduk di atas takhtaku? Mengapakah sekarang Adonia menjadi raja?"
14,1 Raja-raja 1,14,"Salajengipun salebetipun panjenengan dalem munjuk wonten ing ngarsanipun Sang Prabu, kawula ugi lajeng badhe sowan mlebet saha mbiyantu anggen panjenengan dalem munjuk punika.”","Dan selagi engkau berbicara di sana dengan raja, akupun akan masuk pula dan menyokong perkataanmu itu."""
15,1 Raja-raja 1,15,"Mulane Sang Putri Batsyeba nuli lumebet marak marang ing ngarsane Sang Prabu ana ing jero kamar. Nalika iku Sang Prabu wus sepuh banget lan Abisag, prawan saka ing Sunem, kang ngladosi panjenengane.","Jadi masuklah Batsyeba menghadap raja ke dalam kamarnya. Waktu itu raja sudah sangat tua dan Abisag, gadis Sunem itu, melayani raja."
16,1 Raja-raja 1,16,Sang Putri Batsyeba tumuli sumungkem sujud lan nyembah ana ing ngarsane Sang Prabu. Sang Prabu ndangu: “Apa kang kokkarepake?”,"Lalu Batsyeba berlutut dan sujud menyembah kepada raja. Raja bertanya: ""Ada yang kauingini?"""
17,1 Raja-raja 1,17,"Sang Putri banjur munjuk marang Sang Prabu: “Gusti kawula sampun supaos piyambak demi Pangeran Yehuwah, Gusti Allah paduka, dhumateng kawula: Putramu Suleman bakal jumeneng ratu ing sapungkurku lan dheweke bakal lungguh ing dhamparku.","Lalu perempuan itu berkata kepadanya: ""Tuanku sendiri telah bersumpah demi TUHAN, Allahmu, kepada hambamu ini: Anakmu Salomo akan menjadi raja sesudah aku, dan ia akan duduk di atas takhtaku."
18,1 Raja-raja 1,18,"Nanging sapunika, lah Adhonia sampun dados ratu, mangka gusti kawula Sang Prabu piyambak boten nguningani.","Tetapi sekarang, lihatlah, Adonia telah menjadi raja, sedang tuanku raja sendiri tidak mengetahuinya."
19,1 Raja-raja 1,19,"Adhonia sampun mragat lembu kathah, kewan leman saha menda gembel, sarta sampun ngulemi sadaya putra dalem tuwin Imam Abyatar saha Senapati Yoab, nanging abdi dalem Suleman boten dipun ulemi.","Ia telah menyembelih banyak lembu, ternak gemukan dan domba, dan telah mengundang semua anak raja dan imam Abyatar dan Yoab, panglima itu, tetapi hambamu Salomo tidak diundangnya."
20,1 Raja-raja 1,20,"Nanging sadaya tiyang Israel, dhuh gusti kawula Sang Prabu, sami mandeng dhateng paduka, supados panjenengan dalem paring sumerep, sinten ingkang badhe nglenggahi dhampar paduka, sapengker paduka.","Dan kepadamulah, ya tuanku raja, tertuju mata seluruh orang Israel, supaya engkau memberitahukan kepada mereka siapa yang akan duduk di atas takhta tuanku raja sesudah tuanku."
21,1 Raja-raja 1,21,"Manawi boten makaten, benjing manawi gusti kawula Sang Prabu sampun kaparengaken ngaso sesarengan kaliyan leluhur dalem, adalem tuwin anakipun dalem Suleman tamtu lajeng badhe kadakwa lepat.”","Nanti aku ini dan anakku Salomo dituduh bersalah segera sesudah tuanku raja mendapat perhentian bersama-sama dengan nenek moyangnya."""
22,1 Raja-raja 1,22,"Ing sajrone Sang Putri Batsyeba munjuk ana ing ngarsane Sang Prabu iku, Nabi Natan lumebet sowan.","Selagi Batsyeba berbicara dengan raja, datanglah nabi Natan."
23,1 Raja-raja 1,23,"Sang Prabu diunjuki uninga: “Punika Nabi Natan sowan.” Bareng wus lumebet lan ana ing ngarsane Sang Prabu, Nabi Natan nyembah sarta sumungkem, wedanane nganti konjem ing bumi,","Diberitahukan kepada raja: ""Itu ada nabi Natan."" Masuklah ia menghadap raja, lalu sujud menyembah kepada raja dengan mukanya sampai ke tanah."
24,1 Raja-raja 1,24,nuli munjuk: “Dhuh gusti kawula Sang Prabu kados-kados Sang Prabu piyambak ingkang sampun ngandika: Sapungkurku Adhonia bakal dadi ratu lan nglungguhi dhamparku!,"Natan berkata: ""Ya tuanku raja, tuanku sendirilah rupa-rupanya yang telah berkata: Adonia akan menjadi raja sesudah aku dan ia akan duduk di atas takhtaku!"
25,1 Raja-raja 1,25,"Amargi ing dinten punika sampun mragat lembu kathah, kewan leman saha menda gembel, para putra dalem sadaya, para senapati saha Imam Abyatar sami kauleman, lah sapunika saweg sami nedha lan ngombe wonten ing ngarsanipun kalayan alok-alok: Sugenga Sang Prabu Adhonia!","Sebab pada hari ini ia telah menyembelih banyak lembu, ternak gemukan dan domba; ia mengundang semua anak raja, para panglima dan imam Abyatar, dan sesungguhnya mereka sedang makan minum di depannya sambil berseru: Hidup raja Adonia!"
26,1 Raja-raja 1,26,"Nanging abdi dalem kawula, Imam Zadhok lan Benaya bin Yoyadha saha abdi dalem Pangeran Suleman boten sami kauleman.","Tetapi hambamu ini, dan imam Zadok dan Benaya bin Yoyada dan hambamu Salomo tidak diundangnya."
27,1 Raja-raja 1,27,"Manawi bab punika kalampahanipun margi sampun kakersakaken dening Sang Prabu, panjenengan dalem kok boten paring sumerep dhateng para abdi dalem punika, sinten ingkang badhe nglenggahi dhamparipun gusti kawula Sang Prabu, sapengkeripun gusti kawula.”","Jika hal ini terjadi dari pihak tuanku raja, maka engkau tidak memberitahu hamba-hambamu ini, siapa yang akan duduk di atas takhta tuanku raja sesudah tuanku."""
28,1 Raja-raja 1,0,Sang Pangeran Suleman jinebadan dadi ratu,Salomo diurapi menjadi raja
29,1 Raja-raja 1,28,"Sang Prabu Dawud banjur paring wangsulan, pangandikane: “Batsyeba timbalana.” Sang Putri tumuli lumebet marak lan jumeneng ana ing ngarsaning Sang Prabu.","Lalu raja Daud menjawab, katanya: ""Panggillah Batsyeba."" Perempuan itu masuk menghadap raja dan berdiri di depannya."
30,1 Raja-raja 1,29,"Sang Nata nuli supaos pangandikane: “Demi Pangeran Yehuwah kang gesang, kang wus ngluwari nyawaku saka ing sakehing karubedan,","Lalu raja bersumpah dan berkata: ""Demi TUHAN yang hidup, yang telah membebaskan nyawaku dari segala kesesakan,"
31,1 Raja-raja 1,30,"ing dina iki aku bakal nindakake apa kang wus dakjanjekake marang kowe demi Pangeran Yehuwah, Gusti Allahe Israel, kalawan sumpah mangkene: Putramu Suleman bakal dadi ratu sawuse aku, sarta iya dheweke kang bakal nglungguhi dhamparku, nggenteni aku.”","pada hari ini aku akan melaksanakan apa yang kujanjikan kepadamu demi TUHAN, Allah Israel, dengan sumpah ini: Anakmu Salomo akan menjadi raja sesudah aku, dan dialah yang akan duduk di atas takhtaku menggantikan aku."""
32,1 Raja-raja 1,31,"Sang Putri Batsyeba banjur jengkeng kalawan sumungkem wedanane nganti konjem ing bumi, tuwin sujud nyembah marang Sang Prabu sarta munjuk: “Gusti kawula Sang Prabu Dawud mugi sugenga ing salaminipun!”","Lalu Batsyeba berlutut dengan mukanya sampai ke tanah; ia sujud menyembah kepada raja dan berkata: ""Hidup tuanku raja Daud untuk selama-lamanya!"""
33,1 Raja-raja 1,32,"Sang Prabu Dawud ngandika maneh: “Timbalana Imam Zadhok, Nabi Natan tuwin Benaya bin Yoyadha.” Iku padha lumebu sowan ing ngarsane Sang Prabu,","Lagi kata raja Daud: ""Panggillah imam Zadok, nabi Natan dan Benaya bin Yoyada."" Mereka masuk menghadap raja,"
34,1 Raja-raja 1,33,"nuli padha dipangandikani mangkene: “Para abdine gustimu padha gawanen, putraku Suleman tunggangna ing bihal titihanku dhewe, banjur gawanen menyang ing Gihon.","dan raja berkata kepada mereka: ""Bawalah para pegawai tuanmu ini, naikkan anakku Salomo ke atas bagal betina kendaraanku sendiri, dan bawa dia ke Gihon."
35,1 Raja-raja 1,34,"Imam Zadhok lan Nabi Natan nuli njebadana dheweke ana ing kana, kadadekna ratu ing Israel; sawuse mangkono, kowe padha ngunekna kalasangka kalawan padha alok-aloka: Sugenga Sang Prabu Suleman!",Imam Zadok dan nabi Natan harus mengurapi dia di sana menjadi raja atas Israel; kemudian kamu meniup sangkakala dan berseru: Hidup raja Salomo!
36,1 Raja-raja 1,35,"Yen wus mangkono, nuli padha balia kalawan ngiringake dheweke; dheweke banjur lumebua sarta lungguha ing dhamparku, amarga dheweke iku kang kudu lungguh ing dhampar nggenteni aku sarta iya dheweke kang daktuding supaya dadi ratu ing Israel lan Yehuda.”","Sesudah itu kamu berjalan pulang dengan mengiring dia; lalu ia akan masuk dan duduk di atas takhtaku, sebab dialah yang harus naik takhta menggantikan aku, dan dialah yang kutunjuk menjadi raja atas Israel dan Yehuda."""
37,1 Raja-raja 1,36,Senapati Benaya bin Yoyadha tumuli munjuk marang Sang Prabu: “Amin! Inggih makatena dhawuhipun Sang Yehuwah Allahipun gusti kawula Sang Prabu.,"Lalu Benaya bin Yoyada menjawab raja: ""Amin! Demikianlah kiranya firman TUHAN, Allah tuanku raja!"
38,1 Raja-raja 1,37,"Kadosdene anggenipun Pangeran Yehuwah nunggil kaliyan gusti kawula Sang Prabu, makaten ugi Panjenenganipun inggih nunggila kaliyan Sang Prabu Suleman; mugi Panjenenganipun karsaa damel dhamparipun Sang Prabu Suleman langkung ageng tinimbang dhamparipun Sang Prabu Dawud.”","Seperti TUHAN menyertai tuanku raja, demikianlah kiranya Ia menyertai Salomo; semoga Ia membuat takhta Salomo lebih agung dari takhta tuanku raja Daud."""
39,1 Raja-raja 1,38,"Nuli padha budhalan, yaiku Imam Zadhok, Nabi Natan lan Senapati Benaya bin Yoyadha, kalawan kadherekake dening bala Kreti lan Pleti. Sang Pangeran katitihake ing bihal titihane Sang Prabu Dawud lan kairingake menyang ing Gihon.","Lalu pergilah imam Zadok, nabi Natan dan Benaya bin Yoyada, dengan orang Kreti dan orang Pleti, mereka menaikkan Salomo ke atas bagal betina raja Daud dan membawanya ke Gihon."
40,1 Raja-raja 1,39,"Imam Zadhok wus ngasta sungu isi lenga saka ing tarub, Sang Pangeran Suleman banjur jinebadan. Sawuse mangkono kalasangka nuli kaunekake sarta rakyat padha alok-alok: “Sugenga Sang Prabu Suleman!”","Imam Zadok telah membawa tabung tanduk berisi minyak dari dalam kemah, lalu diurapinya Salomo. Kemudian sangkakala ditiup, dan seluruh rakyat berseru: ""Hidup raja Salomo!"""
41,1 Raja-raja 1,40,"Sang Prabu Suleman tumuli kairingake dening rakyat kabeh, kambi padha ngunekake suling kalawan padha suka pari suka rame, swarane nganti kaya mbelah-mbelahna bumi.","Sesudah itu seluruh rakyat berjalan di belakangnya sambil membunyikan suling dan sambil bersukaria ramai-ramai, sampai seakan-akan bumi terbelah oleh suara mereka."
42,1 Raja-raja 1,41,"Anadene bab iku keprungu dening Sang Pangeran Adhonia lan sakehe para uleman kang padha ndherek, nalika lagi bae rampung anggone padha dhaharan. Bareng Senapati Yoab mireng unining kalasangka, banjur ngunandika: “Ana apa ta dene kutha kok rame temen?”","Hal itu kedengaran kepada Adonia dan kepada semua undangan yang bersama-sama dengan dia, ketika mereka baru habis makan. Ketika Yoab mendengar bunyi sangkakala itu, ia berkata: ""Apakah sebabnya kota begitu ribut?"""
43,1 Raja-raja 1,42,"Nalika lagi ngunandika iku, Yonatan putrane Imam Abyatar teka. Sang Pangeran Adhonia nuli ngandika: “Lumebua, sabab kowe iku satriya lan mesthi nggawa kabar becik.”","Selagi ia berbicara, datanglah Yonatan anak imam Abyatar. Lalu Adonia berkata: ""Masuklah, sebab engkau seorang kesatria dan tentulah engkau membawa kabar baik."""
44,1 Raja-raja 1,43,Nanging Yonatan matur marang Pangeran Adhonia: “Boten! Gusti kita Sang Prabu Dawud sampun njumenengaken Pangeran Suleman dados ratu.,"Tetapi Yonatan menjawab Adonia: ""Tidak! Tuan kita raja Daud telah mengangkat Salomo menjadi raja."
45,1 Raja-raja 1,44,"Sang Prabu sampun dhawuh, supados Imam Zadhok, Nabi Natan saha Senapati Benaya bin Yoyadha, tuwin wadya-bala Kreti lan Pleti sami ngiringna Pangeran Suleman, katitihna ing bihalipun Sang Prabu.","Raja telah menyuruh supaya imam Zadok, dan nabi Natan dan Benaya bin Yoyada, dengan orang Kreti dan orang Pleti, menyertai Salomo dan mereka menaikkan dia ke atas bagal betina raja."
46,1 Raja-raja 1,45,"Imam Zadhok saha Nabi Natan sami njebadi Sang Pangeran wonten ing Gihon kajumenengaken ratu; saking ngrika lajeng sampun sami wangsul kaliyan bingah-bingah, satemah kitha lajeng rame sanget. Punika swara ingkang kapireng punika wau.","Imam Zadok, dan nabi Natan mengurapi dia di Gihon menjadi raja, dan dari sana mereka sudah pulang dengan bersukaria, sehingga kota menjadi ribut, itulah bunyi yang kamu dengar tadi."
47,1 Raja-raja 1,46,Sang Prabu Suleman sapunika lenggah ing dhampar keprabon;,Salomo sekarang duduk di atas takhta kerajaan;
48,1 Raja-raja 1,47,"para punggawanipun Sang Prabu ugi sampun sami sowan ing ngarsanipun Sang Prabu Dawud sami ngaturaken sugeng, kalayan munjuk: Mugi Gusti Allahipun gusti kawula karsaa damel misuwuring asmanipun Sang Prabu Suleman nglangkungi asma dalem saha dhamparipun mugi nglangkungi agungipun dhampar dalem. Salajengipun Sang Prabu inggih sampun sumungkem sujud wonten ing pasareanipun sarta ngandika makaten:","juga pegawai-pegawai raja telah datang mengucap selamat kepada tuan kita raja Daud, dengan berkata: Kiranya Allahmu membuat nama Salomo lebih masyhur dari pada namamu dan takhtanya lebih agung dari pada takhtamu. Dan rajapun telah sujud menyembah di atas tempat tidurnya,"
49,1 Raja-raja 1,48,"Pinujia asmane Sang Yehuwah, Gusti Allahe Israel, kang ing dina iki wus paring wong kang lungguh ing dhamparku, mangka aku dhewe isih diparengake nyumurupi.”","dan beginilah katanya: Terpujilah TUHAN, Allah Israel, yang pada hari ini telah memberi seorang duduk di atas takhtaku yang aku sendiri masih boleh saksikan."""
50,1 Raja-raja 1,49,"Ing kono sakehe ulemane Pangeran Adhonia padha kaget, banjur padha ngadeg lan lunga sowang-sowangan.","Maka semua undangan Adonia itu terkejut, lalu bangkit dan masing-masing pergi menurut jalannya."
51,1 Raja-raja 1,50,"Kacarita Pangeran Adhonia ajrih marang Sang Prabu Suleman, mulane banjur enggal-enggal tindak lan nyepeng sungu-sunguning misbyah.","Takutlah Adonia kepada Salomo, sebab itu ia segera pergi memegang tanduk-tanduk mezbah."
52,1 Raja-raja 1,51,"Sang Prabu Suleman nuli diunjuki uninga bab iku: “Nyatanipun Pangeran Adhonia ajrih dhateng Sang Prabu Suleman saha lajeng nyepeng singat-singating misbyah kaliyan ngandika: Sang Prabu Suleman cikben supaos dhisik ing bab aku, yen ora bakal mateni abdine iki kalawan pedhang.”","Lalu diberitahukanlah kepada Salomo: ""Ternyata Adonia takut kepada raja Salomo, dan ia telah memegang tanduk-tanduk mezbah, serta berkata: Biarlah raja Salomo lebih dahulu bersumpah mengenai aku, bahwa ia takkan membunuh hambanya ini dengan pedang."""
53,1 Raja-raja 1,52,"Sang Prabu Suleman tumuli ngandika: “Manawa tumindake ngetrepi kasatriyane, rambute saeler bae ora bakal ana kang runtuh ing bumi, nanging manawa kabukten nduwe kekarepan ala, mesthi dipateni.”","Lalu kata Salomo: ""Jika ia berlaku sebagai kesatria, maka sehelai rambutpun dari kepalanya tidak akan jatuh ke bumi, tetapi jika ternyata ia bermaksud jahat, haruslah ia dibunuh."""
54,1 Raja-raja 1,53,Sang Prabu Suleman banjur utusan methuk marang ing misbyah. Bareng Sang Pangeran sowan tumuli sujud lan nyembah ana ing ngarsane Sang Prabu Suleman; Sang Prabu nuli ngandika marang panjenengane: “Wis muliha.”,"Dan raja Salomo menyuruh orang menjemput dia dari mezbah itu. Ketika ia masuk, sujudlah ia menyembah kepada raja Salomo, lalu Salomo berkata kepadanya: ""Pergilah ke rumahmu."""
55,1 Raja-raja 2,0,Dhawuh piwelinge Sang Prabu Daud kang wekasan sadurunge seda,Pesan Daud yang terakhir sebelum meninggal
56,1 Raja-raja 2,1,"Nalika wektu sedane Sang Prabu Dawud wus cedhak, panjenengane paring piweling marang Sang Prabu Suleman, putrane:","Ketika saat kematian Daud mendekat, ia berpesan kepada Salomo, anaknya:"
57,1 Raja-raja 2,2,"“Aku iki bakal lunga ngliwati dalane samubarang kabeh kang ora langgeng, mulane atimu disantosa lan tumindaka kaya wong lanang.","""Aku ini akan menempuh jalan segala yang fana, maka kuatkanlah hatimu dan berlakulah seperti laki-laki."
58,1 Raja-raja 2,3,"Nglakonana kawajibanmu kalawan setya marang Sang Yehuwah, Allahmu; karo maneh lakumu metua ing dalan pitedahe sarta lestarekna anggonmu ngenut sakehing katetepan, prentah, pranatan tuwin katemtuan, kaya kang katulis ing angger-anggere Nabi Musa, supaya samubarang kabeh kang koklakoni lan sakehing sedyamu bisa oleh gawe,","Lakukanlah kewajibanmu dengan setia terhadap TUHAN, Allahmu, dengan hidup menurut jalan yang ditunjukkan-Nya, dan dengan tetap mengikuti segala ketetapan, perintah, peraturan dan ketentuan-Nya, seperti yang tertulis dalam hukum Musa, supaya engkau beruntung dalam segala yang kaulakukan dan dalam segala yang kautuju,"
59,1 Raja-raja 2,4,"lan supaya Pangeran Yehuwah karsaa netepi janji kang kapangandikakake tumrap aku, yaiku: Manawa anak-anakira lanang lakune lestari ana ing ngarsaningSun kalawan setya, kalawan gumolonging ati sarta kalawan gumolonging nyawane, turun-turunira ora bakal ana pedhote anggone nglungguhi dhamparing karajan Israel.","dan supaya TUHAN menepati janji yang diucapkan-Nya tentang aku, yakni: Jika anak-anakmu laki-laki tetap hidup di hadapan-Ku dengan setia, dengan segenap hati dan dengan segenap jiwa, maka keturunanmu takkan terputus dari takhta kerajaan Israel."
60,1 Raja-raja 2,5,"Karodene kowe uga nyumurupi apa kang ditandukake marang aku dening Yoab anake Zeruya, apa kang ditandukake marang senapati Israel loro, yaiku Abner bin Ner lan Amasa bin Yeter, Yoab mateni loro-lorone iku sarta ngwutahake getih ing jaman tentrem, kaya-kaya lagi ana perang, satemah sabuking bangkekane lan trumpahe sikile kuthah getih.","Dan lagi engkaupun mengetahui apa yang dilakukan kepadaku oleh Yoab, anak Zeruya, apa yang dilakukannya kepada kedua panglima Israel, yakni Abner bin Ner dan Amasa bin Yeter. Ia membunuh mereka dan menumpahkan darah dalam zaman damai seakan-akan ada perang, sehingga sabuk pinggangnya dan kasut kakinya berlumuran darah."
61,1 Raja-raja 2,6,Mulane tumindaka kalawan kawicaksanan lan aja nganti ngolehake kang uwanen iku tumurun ing jagading wong mati kalawan slamet.,Maka bertindaklah dengan bijaksana dan janganlah biarkan yang ubanan itu turun dengan selamat ke dalam dunia orang mati.
62,1 Raja-raja 2,7,"Nanging marang anak-anake Barzilai, wong ing Gilead kae, kowe nandukna kamurahaning atimu. Iku cikben klebu ing golongan kang oleh pangan saka ing mejamu, amarga iku padha ngetokake kasetyane, yaiku padha nampani aku nalika aku keplayu saka ing ngarepe kakangmu Absalom.","Tetapi kepada anak-anak Barzilai, orang Gilead itu, haruslah kautunjukkan kemurahan hati. Biarlah mereka termasuk golongan yang mendapat makanan dari mejamu, sebab merekapun menunjukkan kesetiaannya dengan menyambut aku pada waktu aku melarikan diri dari depan kakakmu Absalom."
63,1 Raja-raja 2,8,"Sabanjure ing wewengkonmu isih ana Simei bin Gera, wong Benyamin saka ing Bahurim. Iku kang ngipat-ipati aku kalawan ipat-ipat kang nandhes nalika aku menyang ing Mahanaim, nanging ing tembe banjur methukake aku ana ing pinggire bengawan Yarden sarta aku wus sumpah marang dheweke demi Sang Yehuwah: kowe ora bakal dakpateni kalawan pedhang!","Juga masih ada padamu Simei bin Gera, orang Benyamin, dari Bahurim. Dialah yang mengutuki aku dengan kutuk yang kejam pada waktu aku pergi ke Mahanaim, tetapi kemudian ia datang menyongsong aku di sungai Yordan dan aku telah bersumpah kepadanya demi TUHAN: Takkan kubunuh engkau dengan pedang!"
64,1 Raja-raja 2,9,"Saiki iku aja kokluwari saka ing paukuman; kowe iku wong kang wicaksana mesthi iya sumurup apa kang bakal koktandukake marang iku, supaya anggone tumurun ing jagade wong mati kalawan kuthah getih.”","Sekarang janganlah bebaskan dia dari hukuman, sebab engkau seorang yang bijaksana dan tahu apa yang harus kaulakukan kepadanya untuk membuat yang ubanan itu turun dengan berdarah ke dalam dunia orang mati."""
65,1 Raja-raja 2,10,"Sawuse mangkono Sang Prabu Dawud banjur ngaso nunggil kalawan para leluhure, nuli kasarekake ana ing kuthane Sang Prabu Dawud.","Kemudian Daud mendapat perhentian bersama-sama nenek moyangnya, dan ia dikuburkan di kota Daud."
66,1 Raja-raja 2,11,"Anadene Sang Prabu Dawud anggone ngratoni Israel lawase patang puluh taun; ana ing Hebron anggone jumeneng pitung taun lan ana ing Yerusalem, jumenenge telung puluh telu taun.","Dan Daud memerintah orang Israel selama empat puluh tahun; di Hebron ia memerintah tujuh tahun, dan di Yerusalem ia memerintah tiga puluh tiga tahun."
67,1 Raja-raja 2,12,"Sang Pangeran Suleman banjur gumanti nglenggahi dhampare Sang Prabu Dawud, ramane, karajane santosa banget.","Salomo duduk di atas takhta Daud, ayahnya, dan kerajaannya sangat kokoh."
68,1 Raja-raja 2,0,Apa kang katindakake dening Sang Prabu Suleman kagem nyantosakake dhampare,Tindakan-tindakan Salomo untuk mengokohkan takhtanya
69,1 Raja-raja 2,13,"Ing sawijining dina Pangeran Adhonia, putrane Sang Putri Hagit sowan mlebu ngadhep ing ngarsane Sang Putri Batsyeba, ibune Sang Prabu Suleman. Sang Putri banjur ndangu: “Apa tekamu iku kanthi kekarepan becik?” Atur wangsulane: “Inggih sae!”","Pada suatu hari Adonia, anak Hagit, masuk menghadap Batsyeba, ibu Salomo, lalu perempuan itu berkata: ""Apakah engkau datang dengan maksud damai?"" Jawabnya: ""Ya, damai!"""
70,1 Raja-raja 2,14,Sabanjure ature mangkene: “Wonten bab ingkang badhe kawula aturaken ing panjenengan dalem.” Pangandikane Sang Putri: “Matura!”,"Kemudian katanya: ""Ada sesuatu yang hendak kukatakan kepadamu."" Jawab perempuan itu: ""Katakanlah!"""
71,1 Raja-raja 2,15,"Nuli matur: “Panjenengan dalem piyambak mirsa, bilih ingkang wenang jumeneng ratu punika kawula, tuwin tiyang Israel sadaya ngajeng-ajeng supados kawula jumeneng ratu; nanging wusananipun kalenggahan raja dhumawah ing rayinipun dalem, awit punika katampi saking Pangeran Yehuwah.","Lalu katanya: ""Engkau sendiri tahu bahwa akulah yang berhak atas kedudukan raja, dan bahwa seluruh Israel mengharapkan, supaya aku menjadi raja; tetapi sebaliknya kedudukan raja jatuh kepada adikku, sebab dari Tuhanlah ia mendapatnya."
