,bab,ayat,jawa,indo
73,Ayub 4,10,"Singane nggero, singane nggereng, untune singa nom padha rampal.","Singa mengaum, singa meraung--patahlah gigi singa-singa muda."
74,Ayub 4,11,"Singa tua mati marga kekurangan memangsan, sarta anake singa wadon padha buyar.","Singa binasa karena kekurangan mangsa, dan anak-anak singa betina bercerai-berai."
75,Ayub 4,12,"Aku wus binisikan pitutur, tembung kang dibisikake iya wus tinampan dening kupingku,","Suatu perkataan telah disampaikan kepadaku dengan diam-diam dan telingaku menangkap bisikannya,"
76,Ayub 4,13,"sajrone ngrasak-ngrasakake impen-impen ing wayah bengi, ing wektune wong kecandhak ing turu kepati,","waktu bermenung oleh sebab khayal malam, ketika tidur nyenyak menghinggapi orang."
77,Ayub 4,14,"aku ketaman ing wedi lan geter, kang njalari balung-balungku gumeter.","Aku terkejut dan gentar, sehingga tulang-tulangku gemetar."
78,Ayub 4,15,"Nuli ana roh liwat ing ngarepku, temah wulune awakku mengkorog kabeh.","Suatu roh melewati aku, tegaklah bulu romaku."
79,Ayub 4,16,"Nalika mandheg ana ing ngarepku, aku ora bisa niteni rupane. Ana kang cumetha ing pandelengku, aku nuli krungu swara mbisiki mangkene:","Ia berhenti, tetapi rupanya tidak dapat kukenal. Suatu sosok ada di depan mataku, suara berbisik-bisik kudengar:"
80,Ayub 4,17,"Apa manungsa bisa katon bener ana ing ngarsaning Allah, apa manungsa bisa katon suci ana ing ngarsane kang nitahake?","Mungkinkah seorang manusia benar di hadapan Allah, mungkinkah seseorang tahir di hadapan Penciptanya?"
81,Ayub 4,18,"Lah ta Gusti Allah ora pitados marang para abdine, malah sanadyan para malaekate iya kapirsan anggone kesasar,","Sesungguhnya, hamba-hamba-Nya tidak dipercayai-Nya, malaikat-malaikat-Nyapun didapati-Nya tersesat,"
82,Ayub 4,19,"apa maneh para kang manggon ing omah lempung, kang tinalesan lebu, kang padha diidak-idak nganti mati kaya renget.","lebih-lebih lagi mereka yang diam dalam pondok tanah liat, yang dasarnya dalam debu, yang mati terpijat seperti gegat."
83,Ayub 4,20,"Ing antarane esuk lan sore padha diidek-idek, lan tanpa rinasa padha sirna salawase.","Di antara pagi dan petang mereka dihancurkan, dan tanpa dihiraukan mereka binasa untuk selama-lamanya."
84,Ayub 4,21,Apa tamparing tarube ora dipedhot? Padha mati nanging tanpa kawicaksanan.,"Bukankah kemah mereka dicabut? Mereka mati, tetapi tanpa hikmat."
85,Ayub 5,1,"Kowe nguwuh-uwuh, apa ana wong kang sumaur? Panunggalane para suci sapa kang kena kokungseni?",Berserulah--adakah orang yang menjawab engkau? Dan kepada siapa di antara orang-orang yang kudus engkau akan berpaling?
86,Ayub 5,2,"Awit sanyatane wong bodho iku pinatenan dening kanepsone dhewe, sarta wong kang tanpa nalar iku kasirnakake dening kamerening atine dhewe.","Sesungguhnya, orang bodoh dibunuh oleh sakit hati, dan orang bebal dimatikan oleh iri hati."
87,Ayub 5,3,"Aku dhewe wus tau weruh wong bodho kang metu oyode, nanging enggal-enggal dakipat-ipati omahe.","Aku sendiri pernah melihat orang bodoh berakar, tetapi serta-merta kukutuki tempat kediamannya."
88,Ayub 5,4,"Anake padha ora kapitulungan, padha kaidak-idak ana ing saketheng, ora ana kang mitulungi.","Anak-anaknya selalu tidak tertolong, mereka diinjak-injak di pintu gerbang tanpa ada orang yang melepaskannya."
89,Ayub 5,5,"Undhuh-undhuhane dipangan nganti entek dening wong keluwen, malah direbut saka ing satengahe eri, sarta wong kang ngelak padha melik marang barang-darbeke.","Apa yang dituainya, dimakan habis oleh orang yang lapar, bahkan dirampas dari tengah-tengah duri, dan orang-orang yang dahaga mengingini kekayaannya."
90,Ayub 5,6,"Awit cilaka iku pinangkane ora saka ing lebu, lan ora saka ing bumi tuwuhe kasusahan;",Karena bukan dari debu terbit bencana dan bukan dari tanah tumbuh kesusahan;
91,Ayub 5,7,"nanging manungsa iku anggone lair ginadhang marang kasusahan, kaya pletiking geni kang mumbul.","melainkan manusia menimbulkan kesusahan bagi dirinya, seperti bunga api berjolak tinggi."
92,Ayub 5,8,"Nanging yen aku mesthi ngupaya Gusti Allah, sarta mitayakake prakaraku marang Pangeran,","Tetapi aku, tentu aku akan mencari Allah, dan kepada Allah aku akan mengadukan perkaraku."
93,Ayub 5,9,"kang nindakake pakaryan-pakaryan kang agung, kang ora kena kinayangapa, tuwin kaelokan tanpa wilangan;","Ia melakukan perbuatan-perbuatan yang besar dan yang tak terduga, serta keajaiban-keajaiban yang tak terbilang banyaknya;"
94,Ayub 5,10,kang paring udan marang bumi lan banyu marang pategalan;,Ia memberi hujan ke atas muka bumi dan menjatuhkan air ke atas ladang;
95,Ayub 5,11,"Wong asor kasengkakake marang kaluhuran, tuwin wong prihatin pinaringan pitulungan kang santosa.",Ia menempatkan orang yang hina pada derajat yang tinggi dan orang yang berdukacita mendapat pertolongan yang kuat;
96,Ayub 5,12,"Rancangane wong culika kagagalake, satemah pambudidayane tangane ora oleh gawe.","Ia menggagalkan rancangan orang cerdik, sehingga usaha tangan mereka tidak berhasil;"
97,Ayub 5,13,"Para wong wasis dicepeng sajroning kaculikane dhewe, lan kekarepane wong julig ora bakal ketutugan.","Ia menangkap orang berhikmat dalam kecerdikannya sendiri, sehingga rancangan orang yang belat-belit digagalkan."
98,Ayub 5,14,"Ing wayah awan padha kesaput ing pepeteng, lan samangsa tengange gagap-gagap kaya ing wayah bengi.","Pada siang hari mereka tertimpa gelap, dan pada tengah hari mereka meraba-raba seperti pada waktu malam."
99,Ayub 5,15,"Nanging wong papa iku padha diluwari saka ing cangkeme kang nggegirisi, tuwin saka ing tangane wong kang santosa.","Tetapi Ia menyelamatkan orang-orang miskin dari kedahsyatan mulut mereka, dan dari tangan orang yang kuat."
100,Ayub 5,16,"Marga saka mangkono wong cilik duwe pangarep-arep, sarta cangkeme kadursilan kabungkem.","Demikianlah ada harapan bagi orang kecil, dan kecurangan tutup mulut."
101,Ayub 5,17,Sanyatane rahayu wong kang winelehake dening Allah; mulane aja nampik pamerdine Kang Mahakuwasa.,"Sesungguhnya, berbahagialah manusia yang ditegur Allah; sebab itu janganlah engkau menolak didikan Yang Mahakuasa."
102,Ayub 5,18,"Awit Gusti Allah kang natoni, nanging kang mblebed uga; iya natoni, nanging astane nyarasake.","Karena Dialah yang melukai, tetapi juga yang membebat; Dia yang memukuli, tetapi yang tangan-Nya menyembuhkan pula."
103,Ayub 5,19,"Sajroning karubedan nem warna kowe mesthi dipitulungi, bareng tekane kang kapitu ora nganti ginepok ing cilaka.",Dari enam macam kesesakan engkau diluputkan-Nya dan dalam tujuh macam engkau tidak kena malapetaka.
104,Ayub 5,20,"Sajroning pailan kowe diluwari saka ing pati, lan sajroning perang saka ing pamisesane pedhang.","Pada masa kelaparan engkau dibebaskan-Nya dari maut, dan pada masa perang dari kuasa pedang."
105,Ayub 5,21,"Kowe mesthi kaaling-alingan supaya ora kena ing pamecuting ilat, sarta kowe ora usah wedi marang tekane karusakan.","Dari cemeti lidah engkau terlindung, dan engkau tidak usah takut, bila kemusnahan datang."
