,bab,ayat,jawa,indo
18,Habakuk 1,15,"Manungsa wau sadaya dipun sendhal klayan pancing, dipun cepeng kaliyan jaringipun, sarta dipun klempakaken mawi jalanipun, ndadosaken bingah lan giyak-giyakipun tiyang duraka wau.","Semuanya mereka ditariknya ke atas dengan kail, ditangkap dengan pukatnya dan dikumpulkan dengan payangnya; itulah sebabnya ia bersukaria dan bersorak-sorai."
19,Habakuk 1,16,"Mila jaringipun dipun sajeni kurban, sarta jalanipun dipun sajeni kurban obaran; awit pirantos-pirantos punika ingkang njalari angsal-angsalanipun kathah lan rejekinipun tirah-tirah.",Itulah sebabnya dipersembahkannya korban untuk pukatnya dan dibakarnya korban untuk payangnya; sebab oleh karena alat-alat itu pendapatannya mewah dan rezekinya berlimpah-limpah.
20,Habakuk 1,17,Punapa punika ingkang njalari lajeng tansah nyepeng pedhang ligan saha lajeng mejahi bangsa-bangsa tanpa welas?,Sebab itukah ia selalu menghunus pedangnya dan membunuh bangsa-bangsa dengan tidak kenal belas kasihan?
21,Habakuk 2,0,Wong kang bener bakal urip marga saka pracayane,Orang yang benar akan hidup oleh karena percayanya
22,Habakuk 2,1,"Dakngadeg ana ing pangungakan lan mapan ana ing menara, aku arep niliki lan ngadhang-adhang marang apa kang bakal dadi pamangsite marang aku, lan kapriye paring wangsulane tumrap pasambatku.","Aku mau berdiri di tempat pengintaianku dan berdiri tegak di menara, aku mau meninjau dan menantikan apa yang akan difirmankan-Nya kepadaku, dan apa yang akan dijawab-Nya atas pengaduanku."
23,Habakuk 2,2,"Ing kono Pangeran Yehuwah banjur paring wangsulan marang aku mangkene: “Wahyu iku sira tulisana, kacathetana kang cetha ana ing papan-papan, supaya kenaa diwaca dening wong kang liwat.","Lalu TUHAN menjawab aku, demikian: ""Tuliskanlah penglihatan itu dan ukirkanlah itu pada loh-loh, supaya orang sambil lalu dapat membacanya."
24,Habakuk 2,3,"Dene wahyu iku isih ngenteni mangsa kang kapesthekake, nanging enggal tumuju marang ing wekasane lan ora bakal nyidrani manawa randhat, etenana, marga iku mesthi bakal teka, ora bakal sumene.","Sebab penglihatan itu masih menanti saatnya, tetapi ia bersegera menuju kesudahannya dengan tidak menipu; apabila berlambat-lambat, nantikanlah itu, sebab itu sungguh-sungguh akan datang dan tidak akan bertangguh."
25,Habakuk 2,4,"Satemene wong kang kumenthus, iku atine ora burus, nanging wong kang bener iku uripe awit saka pracayane.","Sesungguhnya, orang yang membusungkan dada, tidak lurus hatinya, tetapi orang yang benar itu akan hidup oleh percayanya."
26,Habakuk 2,5,"Wong kang gumunggung lan umuk, iku mesthi ora bisa lestari; iku ngangapake cangkeme kaya jagading wong mati, lan ora bisa wareg-wareg kaya si pati, nganti sakehe suku bangsa padha diklumpukake lan sakehe bangsa padha digiring menyang ing ngarepe.”","Orang sombong dan khianat dia yang melagak, tetapi ia tidak akan tetap ada; ia mengangakan mulutnya seperti dunia orang mati dan tidak kenyang-kenyang seperti maut, sehingga segala suku bangsa dikumpulkannya dan segala bangsa dihimpunkannya."""
27,Habakuk 2,0,Paukuman tumrap para kang nindhes,Penghukuman atas para penindas
28,Habakuk 2,6,"Kabeh mau rak bakal padha ngucapake bebasan ing ngatase dheweke, sarta lagu pangerang-erang tuwin padha nyemoni mangkene: Bilai wong kang ngrayud kang dudu duweke, -- nganti pira lawase iku? -- lan kang ngemoti barang gadhen pirang-pirang marang awake dhewe?","Bukankah sekalian itu akan melontarkan peribahasa mengatai dia, dan nyanyian olok-olok serta sindiran ini: Celakalah orang yang menggaruk bagi dirinya apa yang bukan miliknya--berapa lama lagi? --dan yang memuati dirinya dengan barang gadaian."
29,Habakuk 2,7,"Rak bakal kanthi dadakan anggone ana wong-wong kang padha ngadeg lan nyakot sira, lang kang padha tangi sarta ngagetake sira, satemah sira banjur dadi bandhangane?","Bukankah akan bangkit dengan sekonyong-konyong mereka yang menggigit engkau, dan akan terjaga mereka yang mengejutkan engkau, sehingga engkau menjadi barang rampasan bagi mereka?"
30,Habakuk 2,8,"Awitdene sira wus njarah-rayahi suku bangsa akeh, mulane kekarene bangsa-bangsa iku bakal padha genten njarah-rayahi sira, marga saka getihing manungsa kang wus wutah iku lan marga saka panganiaya marang ing nagara, kutha lan sakehe wong kang manggon ing kono.","Karena engkau telah menjarah banyak suku bangsa, maka bangsa-bangsa yang tertinggal akan menjarah engkau, karena darah manusia yang tertumpah itu dan karena kekerasan terhadap negeri, kota dan seluruh penduduknya itu."
31,Habakuk 2,9,"Bilai wong kang ngarah bathi kang ora bakal kanggo kaperluaning brayate; sumedya mrenahake susuhe ana ing papan kang dhuwur, supaya bisa oncat saka ing cangkeremaning bilai.","Celakalah orang yang mengambil laba yang tidak halal untuk keperluan rumahnya, untuk menempatkan sarangnya di tempat yang tinggi, dengan maksud melepaskan dirinya dari genggaman malapetaka!"
32,Habakuk 2,10,"Sira wus ngrancang kawirangan tumrap kulawarganira, yaiku nalika sira duwe karep arep numpes bangsa akeh; kalawan mangkono sira wus kelangan nyawanira.","Engkau telah merancangkan cela ke atas rumahmu, ketika engkau bermaksud untuk menghabisi banyak bangsa; dengan demikian engkau telah berdosa terhadap dirimu sendiri."
33,Habakuk 2,11,"Marga watu-watu padha sambat saka ing tembok, sarta balok nyauri saka ing balunganing omah.","Sebab batu berseru-seru dari tembok, dan balok menjawabnya dari rangka rumah."
34,Habakuk 2,12,Bilai wong kang yasa nagara srana getih lan nalesi beteng kalawan tindak kang ora adil.,Celakalah orang yang mendirikan kota di atas darah dan meletakkan dasar benteng di atas ketidakadilan.
35,Habakuk 2,13,"Lah rak saka karsane Pangeran Yehuwah Gustine sarwa tumitah, anggone para bangsa padha ora ngetung sayah ngupaya geni, sarta para suku bangsa anggone banget-banget padha nggayuh kang tanpa guna?","Sesungguhnya, bukankah dari TUHAN semesta alam asalnya, bahwa bangsa-bangsa bersusah-susah untuk api dan suku-suku bangsa berlelah untuk yang sia-sia?"
36,Habakuk 2,14,"Amarga bumi bakal kawratanan kawruh bab kamulyaning Yehuwah, kayadene sagara anggone kasasaban ing banyu.","Sebab bumi akan penuh dengan pengetahuan tentang kemuliaan TUHAN, seperti air yang menutupi dasar laut."
37,Habakuk 2,15,"Bilai wong kang menehi ngombe marang pepadhane kalawan nepsu, marang digawe mendem, supaya weruh kawirangane.","Celakalah orang yang memberi minum sesamanya manusia bercampur amarah, bahkan memabukkan dia untuk memandang auratnya."
38,Habakuk 2,16,"Sira wus maregi awakira kalawan kanisthan minangka ijole kaurmatan. Mulane sira iya ngombea uga, lan lumakua kalawan gloyoran. Tuwung kang ana ing astane Sang Yehuwah kang tengen bakal marani sira, sarta kaluhuranira bakal kasasaban ing kanisthan.","Telah engkau kenyangkan dirimu dengan kehinaan ganti kehormatan. Minumlah juga engkau dan terhuyung-huyunglah. Kepadamu akan beralih piala dari tangan kanan TUHAN, dan cela besar akan meliputi kemuliaanmu."
39,Habakuk 2,17,"Marga panganiaya kang tumrap gunung Libanon, iku bakal nasabi sira, lan tumpesing kewan-kewan bakal ngagetake sira, marga saka getihing manungsa kang wutah iku lan marga panganiaya marang nagara, kutha lan para wong isine kabeh.","Sebab kekerasan terhadap gunung Libanon akan menutupi engkau dan pemusnahan binatang-binatang akan mengejutkan engkau, karena darah manusia yang tertumpah itu dan karena kekerasan terhadap negeri, kota dan seluruh penduduknya itu."
40,Habakuk 2,18,"Apa gunane reca ukir-ukiran, apa iku ora diukir dening tukange? Apa paedahe reca cor-coran, guruning dora-cara iku, manawa iku diandelake dening kang gawe, mangka brahala-brahala kang digawe iku nyatane bisu?","Apakah gunanya patung pahatan, yang dipahat oleh pembuatnya? Apakah gunanya patung tuangan, pengajar dusta itu? Karena pembuatnya percaya akan buatannya, padahal berhala-berhala bisu belaka yang dibuatnya."
41,Habakuk 2,19,"Bilai wong kang ngucap marang kayu: “Panjenengan mugi karsaa wungu!”, lan marang watu kang bisu: “Panjenengan mugi karsaa wungu!” Apa iku bisa mulang? Pancen recane kang blongsong ing mas lan salaka, nanging ing jerone ora ana rohe babar pisan.","Celakalah orang yang berkata kepada sepotong kayu: ""Terjagalah!"" dan kepada sebuah batu bisu: ""Bangunlah!"" Masakan dia itu mengajar? Memang ia bersalutkan emas dan perak, tetapi roh tidak ada sama sekali di dalamnya."
42,Habakuk 2,20,"Nanging Pangeran Yehuwah ana ing padalemane kang suci. He, salumahing bumi, padha menenga ana ing ngarsane!","Tetapi TUHAN ada di dalam bait-Nya yang kudus. Berdiam dirilah di hadapan-Nya, ya segenap bumi!"
