,bab,ayat,jawa,indo
29,Daniel 2,7,"Wong-wong mau padha munjuk maneh: “Sumangga gusti kawula Sang Prabu kawula aturi ngandikakaken supena punika dhateng para abdi dalem punika, mangke kawula sami badhe ngunjukaken maknanipun.”","Mereka menjawab pula: ""Silakan tuanku raja menceriterakan mimpi itu kepada hamba-hambanya ini, maka kami akan memberitahukan maknanya."""
30,Daniel 2,8,"Sang Prabu mangsuli, pangandikane: “Ingsun mirsa ing satemene, manawa sira padha ngudi ngulur-ulur wektu, awit sira padha sumurup, yen ingsun wus damel putusan,","Jawab raja: ""Aku tahu benar-benar, bahwa kamu mencoba mengulur-ulur waktu, karena kamu melihat, bahwa aku telah mengambil keputusan,"
31,Daniel 2,9,"yaiku manawa sira ora padha ngunjuki uninga marang ingsun bab supena iku, sira bakal padha kena ing paukuman kang padha; sarta ingsun mirsa, manawa sira wus padha saiyeg bakal munjuk marang ingsun bab-bab kang ora nyata lan dora, nganti kaanan salin. Awit saka iku unjukna supena iku marang ingsun, supaya ingsun uninga, manawa sira padha bisa ngaturake maknane uga marang ingsun.","yakni jika kamu tidak dapat memberitahukan kepadaku mimpi itu, maka kamu akan kena hukuman yang sama; dan aku tahu bahwa kamu telah bermufakat untuk mengatakan kepadaku hal-hal yang bohong dan busuk, sampai keadaan berubah. Oleh sebab itu ceriterakanlah kepadaku mimpi itu, supaya aku tahu, bahwa kamu dapat memberitahukan maknanya juga kepadaku."""
32,Daniel 2,10,"Unjuk wangsulane para wong Kasdim mau marang Sang Prabu: “Boten wonten tiyang satunggal kemawon ing salumahing bumi ingkang saged ngunjuki uninga bab pamundhutipun gusti kawula Sang Prabu! Saha boten nate wonten ratu, ingkang sanadyan kadospundi kemawon agungipun saha agenging pangwaosipun mundhut ingkang makaten punika dhateng satunggaling sarjana, juru gendam utawi satunggaling tiyang Kasdim.","Para Kasdim itu menjawab raja: ""Tidak ada seorangpun di muka bumi yang dapat memberitahukan apa yang diminta tuanku raja! Dan tidak pernah seorang raja, bagaimanapun agungnya dan besar kuasanya, telah meminta hal sedemikian dari seorang berilmu atau seorang ahli jampi atau seorang Kasdim."
33,Daniel 2,11,"Pamundhutipun gusti kawula punika langkung dening awrat, saha boten wonten tiyang satunggal-tunggala ingkang saged ngunjuki uninga bab punika dhumateng gusti kawula Sang Prabu, kejawi para dewa ingkang boten dedunung wonten ing tengahipun manungsa.”","Apa yang diminta tuanku raja adalah terlalu berat, dan tidak ada seorangpun yang dapat memberitahukannya kepada tuanku raja, selain dari dewa-dewa yang tidak berdiam di antara manusia."""
34,Daniel 2,12,Marga saka iku Sang Prabu banjur duka banget lan bendu sarta dhawuh nyirnakake kabeh wong wicaksana ing Babil.,"Maka raja menjadi sangat geram dan murka karena hal itu, lalu dititahkannyalah untuk melenyapkan semua orang bijaksana di Babel."
35,Daniel 2,13,"Nalika dhawuh saupaya para wong wicaksana padha dipateni mau kaundhangake, Dhaniel dalah kanca-kancane uga kaancam bakal pinatenan.","Ketika titah dikeluarkan supaya orang-orang bijaksana dibunuh, maka Daniel dan teman-temannyapun terancam akan dibunuh."
36,Daniel 2,14,"Dhaniel banjur matur kalawan kalimpadaning budi tuwin kawicaksanan marang Sang Ariokh, panggedhening prajurit pangawaling Sang Prabu, kang wus mangkat arep mateni para wong wicaksana ing Babil mau,","Lalu berkatalah Daniel dengan cerdik dan bijaksana kepada Ariokh, pemimpin pengawal raja yang telah pergi untuk membunuh orang-orang bijaksana di Babel itu,"
37,Daniel 2,15,"ature marang Sang Ariokh, panggedhe abdine Sang Prabu mangkene: “Punapa sababipun, dene Sang Prabu ngundhangaken dhawuh ingkang samanten awratipun punika?” Sang Ariokh banjur nerangake bab iku marang Dhaniel.","katanya kepada Ariokh, pembesar raja itu: ""Mengapa titah yang begitu keras ini dikeluarkan oleh raja?"" Lalu Ariokh memberitahukan hal itu kepada Daniel."
38,Daniel 2,16,"Dhaniel nuli sowan marang ing ngarsane Sang Prabu lan nyuwun, supaya kaparingana wektu kanggo ngunjuki uninga bab maknane marang Sang Prabu.","Maka Daniel menghadap raja dan meminta kepadanya, supaya ia diberi waktu untuk memberitahukan makna itu kepada raja."
39,Daniel 2,17,"Sawuse iku Dhaniel banjur mulih aweh weruh bab mau marang Hananya, Misael lan Azarya, mitra-mitrane,","Kemudian pulanglah Daniel dan memberitahukan hal itu kepada Hananya, Misael dan Azarya, teman-temannya,"
40,Daniel 2,18,"supaya tumuli padha nyuwun sih-piwelase Gusti Allahing saindenge langit ing bab kang winadi mau, satemah Dhaniel sakancane ora bakal kasirnakake bebarengan karo para wicaksana liyane ing Babil.","dengan maksud supaya mereka memohon kasih sayang kepada Allah semesta langit mengenai rahasia itu, supaya Daniel dan teman-temannya jangan dilenyapkan bersama-sama orang-orang bijaksana yang lain di Babel."
41,Daniel 2,19,Wasana bab kang winadi mau banjur kebuka marang Dhaniel ing sajroning wahyu ing wayah bengi. Dhaniel nuli ngluhurake marang Gusti Allahe saindenging langit.,Maka rahasia itu disingkapkan kepada Daniel dalam suatu penglihatan malam. Lalu Daniel memuji Allah semesta langit.
42,Daniel 2,20,"Mangkene pangucape Dhaniel: “Pinuja asmaning Allah wiwit saka kalanggengan tumeka ing kalanggengan, amarga kawicaksanan lan kasantosan iku ana ing Panjenengane,","Berkatalah Daniel: ""Terpujilah nama Allah dari selama-lamanya sampai selama-lamanya, sebab dari pada Dialah hikmat dan kekuatan!"
43,Daniel 2,21,"kang nyontan-nyantuni mangsa lan wektu, kang mecat para ratu lan njumenengake para ratu, kang paring kawicaksanan marang para wong wicaksana sarta kawruh marang para wong kang kadunungan pangreten;","Dia mengubah saat dan waktu, Dia memecat raja dan mengangkat raja, Dia memberi hikmat kepada orang bijaksana dan pengetahuan kepada orang yang berpengertian;"
44,Daniel 2,22,"iya Panjenengane iku kang mbuka bab-bab kang ora kinira-kira lan kang samar; Panjenengane nguningani apa kang ana ing pepeteng, apadene pepadhang dumunung ana ing Panjenengane.","Dialah yang menyingkapkan hal-hal yang tidak terduga dan yang tersembunyi, Dia tahu apa yang ada di dalam gelap, dan terang ada pada-Nya."
45,Daniel 2,23,"Dhuh Allahipun leluhur kawula, Paduka kawula pepuji lan kawula luhuraken, amargi Paduka karsa ngganjar dhumateng kawula kawicaksanan saha kasantosan, sarta sapunika sampun paring sumerep dhumateng kawula sadaya bab prakawisipun Sang Prabu.”","Ya Allah nenek moyangku, kupuji dan kumuliakan Engkau, sebab Engkau mengaruniakan kepadaku hikmat dan kekuatan, dan telah memberitahukan kepadaku sekarang apa yang kami mohon kepada-Mu: Engkau telah memberitahukan kepada kami hal yang dipersoalkan raja."""
46,Daniel 2,24,"Awit saka iku Dhaniel banjur nemoni Sang Ariokh, kang wus kaparingan dhawuh dening Sang Prabu supaya nyirnakake para wong wicaksana ing Babil; nuli mangkat lan matur mangkene: “Para tiyang wicaksana ing Babil punika sampun ngantos panjenengan sirnakaken! Panjenengan kula aturi nyowanaken kula dhateng ing ngarsanipun Sang Prabu, mangke kula badhe ngunjukaken maknanipun dhumateng Sanga Prabu!”","Sebab itu pergilah Daniel kepada Ariokh yang telah ditugaskan raja untuk melenyapkan orang-orang bijaksana di Babel; maka pergilah ia serta berkata kepadanya, demikian: ""Orang-orang bijaksana di Babel itu jangan kaulenyapkan! Bawalah aku menghadap raja, maka aku akan memberitahukan kepada raja makna itu!"""
47,Daniel 2,25,"Dhaniel banjur enggal-enggal kasowanake dening Sang Ariokh marang ing ngarsane Sang Prabu sarta tumuli dianjukake marang Sang Prabu mangkene: “Abdi dalem kawula sampun manggih satunggaling tiyang panunggilanipun tiyang boyongan saking tanah Yehuda, ingkang saged ngunjuki uninga dhumateng Sang Prabu bab maknanipun.”","Ariokh segera membawa Daniel menghadap raja serta berkata kepada raja demikian: ""Aku telah mendapat seorang dari antara orang-orang buangan dari Yehuda, yang dapat memberitahukan makna itu kepada raja."""
48,Daniel 2,26,Dhaniel kang jenenge Beltsazar nuli kadangu dening Sang Prabu: “Apa kapara nyata sira bisa ngunjukake marang ingsun supena kang wus ingsun pirsani dalah samaknane pisan?”,"Bertanyalah raja kepada Daniel yang namanya Beltsazar: ""Sanggupkah engkau memberitahukan kepadaku mimpi yang telah kulihat itu dengan maknanya juga?"""
49,Daniel 2,27,"Dhaniel mangsuli, mangkene unjuke marang Sang Prabu: “Wewados, ingkang kadangokaken dening gusti kawula Sang Prabu, punika boten saged kauningakaken dhumateng Sang Prabu dening tiyang wicaksana, juru gendam, sarjana utawi ahli nujum.","Daniel menjawab, katanya kepada raja: ""Rahasia, yang ditanyakan tuanku raja, tidaklah dapat diberitahukan kepada raja oleh orang bijaksana, ahli jampi, orang berilmu atau ahli nujum."
50,Daniel 2,28,Namung kemawon ing swarga wonten Allah ingkang mbuka wewados-wewados; Panjenenganipun sampun paring sumerep dhumateng gusti kawula Sang Prabu Nebukadnezar bab punapa ingkang badhe kalampahan ing dinten-dinten ingkang badhe dhateng. Wondene supena saha wahyu-wahyu ingkang kapirsanan dening gusti kawula wonten ing pasarean punika makaten:,Tetapi di sorga ada Allah yang menyingkapkan rahasia-rahasia; Ia telah memberitahukan kepada tuanku raja Nebukadnezar apa yang akan terjadi pada hari-hari yang akan datang. Mimpi dan penglihatan-penglihatan yang tuanku lihat di tempat tidur ialah ini:
51,Daniel 2,29,"Pinuju wonten ing pasarean panjenengan dalem, dhuh Sang Prabu, kethukulan panggalih bab punapa ingkang ing tembe badhe kalampahan; sarta Panjenenganipun ingkang narbuka wewados-wewados, sampun paring uninga dhumateng gusti kawula bab punapa ingkang badhe kalampahan.","Sedang tuanku ada di tempat tidur, ya tuanku raja, timbul pada tuanku pikiran-pikiran tentang apa yang akan terjadi di kemudian hari, dan Dia yang menyingkapkan rahasia-rahasia telah memberitahukan kepada tuanku apa yang akan terjadi."
52,Daniel 2,30,"Wondene kawula sampun kaparingan sumerep bab wewados punika, boten margi saking kawicaksanan ingkang bokmanawi wonten ing kawula punika nglangkungi kawicaksananipun sadaya tiyang ingkang gesang, nanging punika supados maknanipun kauningakna dhumateng gusti kawula Sang Prabu, punapa dene supados gusti kawula mirsaa punapa ingkang ginalih dening gusti kawula.","Adapun aku, kepadaku telah disingkapkan rahasia itu, bukan karena hikmat yang mungkin ada padaku melebihi hikmat semua orang yang hidup, tetapi supaya maknanya diberitahukan kepada tuanku raja, dan supaya tuanku mengenal pikiran-pikiran tuanku."
53,Daniel 2,31,"Dhuh Sang Prabu, gusti kawula mirsa satunggaling wahyu, inggih punika satunggaling reca ingkang ageng sanget! Reca punika inggil, mencorong ngedab-edabi, ngadeg wonten ing ngarsanipun gusti kawula, sarta katingal nggegirisi.","Ya raja, tuanku melihat suatu penglihatan, yakni sebuah patung yang amat besar! Patung ini tinggi, berkilau-kilauan luar biasa, tegak di hadapan tuanku, dan tampak mendahsyatkan."
54,Daniel 2,32,"Wondene reca punika, sirahipun kencana murni, dhadha kaliyan tanganipun salaka, weteng tuwin lambungipun tembaga,","Adapun patung itu, kepalanya dari emas tua, dada dan lengannya dari perak, perut dan pinggangnya dari tembaga,"
55,Daniel 2,33,"pupunipun tosan, sukunipun saperangan tosan lan saperangan lempung.",sedang pahanya dari besi dengan kakinya sebagian dari besi dan sebagian lagi dari tanah liat.
56,Daniel 2,34,"Salebetipun gusti kawula mirsani, tanpa pandameling tangan manungsa, wonten sela ingkang mlesat nempuh reca wau kaleres ing sukunipun tosan saha lempung ngantos remuk.","Sementara tuanku melihatnya, terungkit lepas sebuah batu tanpa perbuatan tangan manusia, lalu menimpa patung itu, tepat pada kakinya yang dari besi dan tanah liat itu, sehingga remuk."
57,Daniel 2,35,"Sami sanalika ingkang tosan, lempung, tembaga, salaka saha kencana sami remuk, tuwin sadaya dados kadosdene mrambut wonten ing panuton ing mangsa benter, tumunten kabur ing angin, satemah tilas-tilasipun boten wonten ingkang pinanggih. Dene sela ingkang nempuh reca wau dados redi ageng ingkang ngebaki salumahing bumi sadaya.","Maka dengan sekaligus diremukkannyalah juga besi, tanah liat, tembaga, perak dan emas itu, dan semuanya menjadi seperti sekam di tempat pengirikan pada musim panas, lalu angin menghembuskannya, sehingga tidak ada bekas-bekasnya yang ditemukan. Tetapi batu yang menimpa patung itu menjadi gunung besar yang memenuhi seluruh bumi."
58,Daniel 2,36,"Punika supenanipun gusti kawula, lah sapunika maknanipun badhe sami kawula unjukaken dhumateng gusti kawula Sang Prabu:","Itulah mimpi tuanku, dan sekarang maknanya akan kami katakan kepada tuanku raja:"
59,Daniel 2,37,"Dhuh gusti kawula Sang Prabu, ratuning sadaya ratu, ingkang sampun kaparingan dening Allahipun saindenging langit, karajan, pangwaos, kasantosan tuwin kamulyan,","Ya tuanku raja, raja segala raja, yang kepadanya oleh Allah semesta langit telah diberikan kerajaan, kekuasaan, kekuatan dan kemuliaan,"
60,Daniel 2,38,"saha ingkang astanipun sampun kapasrahan dening Panjenenganipun, anak-anaking manungsa ing pundi-pundi panggenan, kewan-kewan ing ara-ara tuwin peksi-peksi ing awang-awang, saha ingkang kajumenenganken dados ingkang nguwaosi punika wau sadaya -- inggih gusti kawula punika ingkang jumeneng sesirah kencana wau.","dan yang ke dalam tangannya telah diserahkan-Nya anak-anak manusia, di manapun mereka berada, binatang-binatang di padang dan burung-burung di udara, dan yang dibuat-Nya menjadi kuasa atas semuanya itu--tuankulah kepala yang dari emas itu."
61,Daniel 2,39,"Nanging sapengkeripun gusti kawula, badhe muncul karajan sanes, ingkang kawon agung katimbang karajanipun gusti kawula; lajeng timbul karajan malih, inggih punika ingkang angka tiga, ingkang tembagi, ingkang nguwaosi saindenging jagad sadaya.","Tetapi sesudah tuanku akan muncul suatu kerajaan lain, yang kurang besar dari kerajaan tuanku; kemudian suatu kerajaan lagi, yakni yang ketiga, dari tembaga, yang akan berkuasa atas seluruh bumi."
62,Daniel 2,40,"Sasampunipun punika badhe wonten karajan ingkang angka sekawan, ingkang atosipun kados tosan; plek kadosdene tosan ingkang ngreremuk, karajan punika badhe ngremuk lan nglebur sadaya-sadayanipun.","Sesudah itu akan ada suatu kerajaan yang keempat, yang keras seperti besi, tepat seperti besi yang meremukkan dan menghancurkan segala sesuatu; dan seperti besi yang menghancurluluhkan, maka kerajaan ini akan meremukkan dan menghancurluluhkan semuanya."
63,Daniel 2,41,"Punapadene ingkang kauningan ing gusti kawula, suku tuwin driji-drijinipun saperangan ingkang kadamel lempungipun kundhi, saha saperangan tosan, punika ateges, bilih karajan wau rengka; pancen karajan wau inggih atos kadosdene tosan, cocog kaliyan ingkang kapirsanan dening gusti kawula, tosan wau campur kaliyan lempung.","Dan seperti tuanku lihat kaki dan jari-jarinya sebagian dari tanah liat tukang periuk dan sebagian lagi dari besi, itu berarti, bahwa kerajaan itu terbagi; memang kerajaan itu juga keras seperti besi, sesuai dengan yang tuanku lihat besi itu bercampur dengan tanah liat."
64,Daniel 2,42,"Nanging kadosdene driji-drijining suku wau saperangan tosan saha saperangan malih lempung, makaten ugi karajan wau saperangan kiyat, tuwin saperangan ringkih.","Tetapi sebagaimana jari-jari kaki itu sebagian dari besi dan sebagian lagi dari tanah liat, demikianlah kerajaan itu akan menjadi keras sebagian dan rapuh sebagian."
65,Daniel 2,43,"Wondene gusti kawula mirsa tosan campur kaliyan lempung, punika ateges: sami badhe tetunggilan sarana sesemahan, nanging boten badhe saged manunggil saestu, kadosdene tosan anggenipun boten saged campur kaliyan lempung.","Seperti tuanku lihat besi bercampur dengan tanah liat, itu berarti: mereka akan bercampur oleh perkawinan, tetapi tidak akan merupakan satu kesatuan, seperti besi tidak dapat bercampur dengan tanah liat."
66,Daniel 2,44,"Nanging ing jamanipun para ratu, Allahipun saindenging langit badhe ngedegaken satunggaling karajan ingkang boten badhe risak ing salami-laminipun, sarta pangwaosipun boten badhe pindhah dhateng bangsa sanes: karajan punika badhe nggecak sadaya karajan saha sami dipun sirnakaken, nanging karajan punika piyambak badhe madeg ing salami-laminipun,","Tetapi pada zaman raja-raja, Allah semesta langit akan mendirikan suatu kerajaan yang tidak akan binasa sampai selama-lamanya, dan kekuasaan tidak akan beralih lagi kepada bangsa lain: kerajaan itu akan meremukkan segala kerajaan dan menghabisinya, tetapi kerajaan itu sendiri akan tetap untuk selama-lamanya,"
67,Daniel 2,45,"ngepleki ingkang kapirsanan dening gusti kawula, bilih boten margi saking pandameling tanganipun manungsa, wonten sela ingkang mencelat saking redi lajeng ngremuk tosan, tembagi, lempung, salaka saha kencana wau. Gusti Allah ingkang mahaagung sampun paring uninga dhumateng gusti kawula Sang Prabu bab punapa ingkang ing tembe badhe kalampahan; supena punika leres saha maknanipun kenging pinitados.”","tepat seperti yang tuanku lihat, bahwa tanpa perbuatan tangan manusia sebuah batu terungkit lepas dari gunung dan meremukkan besi, tembaga, tanah liat, perak dan emas itu. Allah yang maha besar telah memberitahukan kepada tuanku raja apa yang akan terjadi di kemudian hari; mimpi itu adalah benar dan maknanya dapat dipercayai."""
68,Daniel 2,46,Sang Prabu Nebukadnezar banjur sujud lan nyembah marang Dhaniel; uga paring dhawuh supaya diaturi kurban lan kekutug.,Lalu sujudlah raja Nebukadnezar serta menyembah Daniel; juga dititahkannya mempersembahkan korban dan bau-bauan kepadanya.
