,bab,ayat,jawa,indo
45,Keluaran 2,21,"Sang Musa sagah mondhok ing dalem kono, sarta banjur diparingi dening Imam Rehuel, Zipora, putrane, dadi garwane.","Musa bersedia tinggal di rumah itu, lalu diberikan Rehuellah Zipora, anaknya, kepada Musa."
46,Keluaran 2,22,"Kacarita Ibu Ziporo mau mbabar putra kakung, Sang Musa maringi jeneng: Gersom, marga pangunandikane: “Aku dadi wong neneka ana ing tanah ngamanca.”","Perempuan itu melahirkan seorang anak laki-laki, maka Musa menamainya Gersom, sebab katanya: ""Aku telah menjadi seorang pendatang di negeri asing."""
47,Keluaran 2,0,Nabi Musa kautus dening Pangeran Yehuwah,Musa diutus TUHAN
48,Keluaran 2,23,"Kacarita sawuse antara lawas Sang Raja ing Mesir seda. Nanging wong Israel isih sambat ngaru-ara, awit saka anggone padha dadi batur, mangka pangadhuhe kang jalaran saka aboting pagawean mau wus sumengka marang ing ngarsane Gusti Allah.","Lama sesudah itu matilah raja Mesir. Tetapi orang Israel masih mengeluh karena perbudakan, dan mereka berseru-seru, sehingga teriak mereka minta tolong karena perbudakan itu sampai kepada Allah."
49,Keluaran 2,24,"Gusti Allah miyarsakake pasambate, sarta banjur ngengeti prasetyane karo Rama Abraham, Iskak lan Yakub.","Allah mendengar mereka mengerang, lalu Ia mengingat kepada perjanjian-Nya dengan Abraham, Ishak dan Yakub."
50,Keluaran 2,25,Gusti Allah mirsani lan nggatosake marang wong Israel.,"Maka Allah melihat orang Israel itu, dan Allah memperhatikan mereka."
51,Keluaran 3,1,"Anadene Sang Musa saben-saben ngengen wedhuse Imam Yitro, kang rama marasepuh, imam ing Midian. Nalika ing sawijining dina pinuju nggiring wedhuse nganti ngliwati wates pasamunan, lan rawuh ing gununge Gusti Allah, yaiku gunung Horeb,","Adapun Musa, ia biasa menggembalakan kambing domba Yitro, mertuanya, imam di Midian. Sekali, ketika ia menggiring kambing domba itu ke seberang padang gurun, sampailah ia ke gunung Allah, yakni gunung Horeb."
52,Keluaran 3,2,"tumuli dikatingali dening Sang Malaekating Yehuwah ing sajroning urube geni ana ing tengahe grumbul eri. Banjur uninga: grumbul eri iku murub, ewadene ora kamangsa ing geni.","Lalu Malaikat TUHAN menampakkan diri kepadanya di dalam nyala api yang keluar dari semak duri. Lalu ia melihat, dan tampaklah: semak duri itu menyala, tetapi tidak dimakan api."
53,Keluaran 3,3,"Sang Musa banjur ngunandika: “Coba dakparanane daksatitekne sesawangan kang elok iku, apa sababe dene grumbul eri iku ora nganti kobong?”","Musa berkata: ""Baiklah aku menyimpang ke sana untuk memeriksa penglihatan yang hebat itu. Mengapakah tidak terbakar semak duri itu?"""
54,Keluaran 3,4,"Bareng Pangeran Yehuwah mirsa yen Sang Musa sumedya murugi nyatitekake, tumuli nguwuh saka ing satengahe grumbul eri, pangandikane: “Musa, Musa!” Unjuke Sang Musa: “Kawula nuwun, kula!”","Ketika dilihat TUHAN, bahwa Musa menyimpang untuk memeriksanya, berserulah Allah dari tengah-tengah semak duri itu kepadanya: ""Musa, Musa!"" dan ia menjawab: ""Ya, Allah."""
55,Keluaran 3,5,"Dhawuhe Gusti Allah: “Sira aja nyedhak mrene, trumpahira copoten saka ing sikilira, awitdene panggonan kang sira idak iku tanah kang suci!”","Lalu Ia berfirman: ""Janganlah datang dekat-dekat: tanggalkanlah kasutmu dari kakimu, sebab tempat, di mana engkau berdiri itu, adalah tanah yang kudus."""
56,Keluaran 3,6,"Sarta maneh pangandikane: “Ingsun iki Allahe leluhurira, Allahe Abraham, Allahe Iskak lan Allahe Yakub!” Sang Musa banjur nutupi pasuryane, marga ajrih nyawang marang Gusti Allah.","Lagi Ia berfirman: ""Akulah Allah ayahmu, Allah Abraham, Allah Ishak dan Allah Yakub."" Lalu Musa menutupi mukanya, sebab ia takut memandang Allah."
57,Keluaran 3,7,"Pangandikane Pangeran Yehuwah: “Ingsun wus nggatosake kalawan temenan marang kasangsarane umatingSun kang ana ing Mesir, sarta wus miyarsa panangise marga saka kang padha nindhes. Ingsun nguningani kasangsarane.","Dan TUHAN berfirman: ""Aku telah memperhatikan dengan sungguh kesengsaraan umat-Ku di tanah Mesir, dan Aku telah mendengar seruan mereka yang disebabkan oleh pengerah-pengerah mereka, ya, Aku mengetahui penderitaan mereka."
58,Keluaran 3,8,"Mulane Ingsun tumedhak karsa nguwalake umatingSun saka ing tangane wong Mesir, sarta Sunirid metu saka ing nagara iku menyang nagara kang becik lan jembar, nagara kang luber puwan lan madu, panggonane wong Kanaan, wong Het, wong Amori, wong Feris, wong Hewi lan wong Yebus.","Sebab itu Aku telah turun untuk melepaskan mereka dari tangan orang Mesir dan menuntun mereka keluar dari negeri itu ke suatu negeri yang baik dan luas, suatu negeri yang berlimpah-limpah susu dan madunya, ke tempat orang Kanaan, orang Het, orang Amori, orang Feris, orang Hewi dan orang Yebus."
59,Keluaran 3,9,Samengko pasambate wong Israel iku wus sumengka marang ing ngarsaningSun; sarta Ingsun wus nguningani kerasing panindhese wong Mesir marang umatingSun.,"Sekarang seruan orang Israel telah sampai kepada-Ku; juga telah Kulihat, betapa kerasnya orang Mesir menindas mereka."
60,Keluaran 3,10,"Kang iku ing samengko sira mangkata, sira Sunutus nemoni Pringon, supaya umatingSun Israel iku sira irida metu saka ing tanah Mesir.”","Jadi sekarang, pergilah, Aku mengutus engkau kepada Firaun untuk membawa umat-Ku, orang Israel, keluar dari Mesir."""
61,Keluaran 3,11,"Ing kono unjuke Sang Musa marang Gusti Allah: “Kawula punika sinten ta, dene kadhawuhan sowan dhateng Sang Prabu Pringon sarta mbekta medal tiyang Israel saking tanah Mesir?”","Tetapi Musa berkata kepada Allah: ""Siapakah aku ini, maka aku yang akan menghadap Firaun dan membawa orang Israel keluar dari Mesir?"""
62,Keluaran 3,12,"Gusti Allah banjur ngandika: “Ingsun rak bakal nunggil kalawan sira, sarta iki kang dadi pratandhane, menawa Ingsun kang ngutus sira: Samangsa sira wus nggawa metu bangsa iku saka ing tanah Mesir, sira bakal padha ngabekti marang Gusti Allah ana ing gunung iki.”","Lalu firman-Nya: ""Bukankah Aku akan menyertai engkau? Inilah tanda bagimu, bahwa Aku yang mengutus engkau: apabila engkau telah membawa bangsa itu keluar dari Mesir, maka kamu akan beribadah kepada Allah di gunung ini."""
63,Keluaran 3,13,"Unjuke Sang Musa marang Gusti Allah: “Nanging manawi kawula manggihi tiyang Israel sarta kawula cariyosi: Gusti Allahe para leluhurmu kang ngutus aku nemoni kowe, mangka lajeng sami pitaken: Asmanipun sinten? Kados pundi wangsulan kawula?”","Lalu Musa berkata kepada Allah: ""Tetapi apabila aku mendapatkan orang Israel dan berkata kepada mereka: Allah nenek moyangmu telah mengutus aku kepadamu, dan mereka bertanya kepadaku: bagaimana tentang nama-Nya? --apakah yang harus kujawab kepada mereka?"""
64,Keluaran 3,14,Pangandikane Gusti Allah marang Sang Musa: “INGSUN ANA KANG ANA.” Pangandikane maneh: “Tuturira marang wong Israel mangkene: INGSUN ANA iku kang ngutus aku nemoni kowe.”,"Firman Allah kepada Musa: ""AKU ADALAH AKU."" Lagi firman-Nya: ""Beginilah kaukatakan kepada orang Israel itu: AKULAH AKU telah mengutus aku kepadamu."""
65,Keluaran 3,15,"Dhawuhe Gusti Allah marang Sang Musa maneh: “Tutura marang wong Israel mangkene: Pangeran Yehuwah, Gusti Allahe para leluhurmu, Gusti Allahe Rama Abraham, Gusti Allahe Rama Iskak lan Gusti Allahe Rama Yakub, iku kang ngutus aku nemoni kowe. Dene iya iku asmaningSun ing salawas-lawase, iku sebutaningSun turun-tumurun.","Selanjutnya berfirmanlah Allah kepada Musa: ""Beginilah kaukatakan kepada orang Israel: TUHAN, Allah nenek moyangmu, Allah Abraham, Allah Ishak dan Allah Yakub, telah mengutus aku kepadamu: itulah nama-Ku untuk selama-lamanya dan itulah sebutan-Ku turun-temurun."
66,Keluaran 3,16,"Sira mangkata, para tuwa-tuwane Israel padha klumpukna, padha tuturana mangkene: Pangeran Yehuwah, Gusti Allahe para leluhurmu, Gusti Allahe Rama Abraham, Iskak lan Yakub, wus ngetingali aku sarta ngandika: Ingsun wus nggatosake marang sira kabeh, iya wus mirsa apa kang ditandukake marang sira ana ing tanah Mesir.","Pergilah, kumpulkanlah para tua-tua Israel dan katakanlah kepada mereka: TUHAN, Allah nenek moyangmu, Allah Abraham, Ishak dan Yakub, telah menampakkan diri kepadaku, serta berfirman: Aku sudah mengindahkan kamu, juga apa yang dilakukan kepadamu di Mesir."
67,Keluaran 3,17,"Kang iku pangandikaningSun: Ingsun bakal ngluwari sira saka kasangsaran ing Mesir, Sunirid menyang tanahe wong Kanaan, wong Het, wong Amori, wong Feris, wong Hewi lan wong Yebus, menyang tanah kang luber puwan lan madu.","Jadi Aku telah berfirman: Aku akan menuntun kamu keluar dari kesengsaraan di Mesir menuju ke negeri orang Kanaan, orang Het, orang Amori, orang Feris, orang Hewi dan orang Yebus, ke suatu negeri yang berlimpah-limpah susu dan madunya."
68,Keluaran 3,18,"Lan samangsa padha ngrungokake tembungira, sira dalah para tuwa-tuwane Israel tumuli padha sebaa marang ratu ing Mesir, lan padha matura mangkene: Pangeran Yehuwah, Gusti Allahipun bangsa Ibrani sampun manggihi kawula, pramila ing samangke kawula mugi kelilanana kesah dhateng pasamunan tebihipun lampahan tigang dinten, badhe sami saos kurban dhateng Pangeran Yehuwah Allah kawula.","Dan bilamana mereka mendengarkan perkataanmu, maka engkau harus beserta para tua-tua Israel pergi kepada raja Mesir, dan kamu harus berkata kepadanya: TUHAN, Allah orang Ibrani, telah menemui kami; oleh sebab itu, izinkanlah kiranya kami pergi ke padang gurun tiga hari perjalanan jauhnya untuk mempersembahkan korban kepada TUHAN, Allah kami."
69,Keluaran 3,19,"Ewasamono Ingsun mirsa, yen raja ing Mesir bakal ora nglilane sira lunga, kajaba manawa dipeksa sarana asta kang rosa.","Tetapi Aku tahu, bahwa raja Mesir tidak akan membiarkan kamu pergi, kecuali dipaksa oleh tangan yang kuat."
70,Keluaran 3,20,"Mulane Ingsun bakal ngegarake astaningSun lan nggebag tanah Mesir klawan sarupane kaelokan, kang bakal Suntandukake ana ing tengahe. Sawuse mangkono nuli bakal nglilani sira lunga.","Tetapi Aku akan mengacungkan tangan-Ku dan memukul Mesir dengan segala perbuatan yang ajaib, yang akan Kulakukan di tengah-tengahnya; sesudah itu ia akan membiarkan kamu pergi."
71,Keluaran 3,21,"Lan wong Mesir bakal Sundadekake loma marang bangsa iki, satemah samangsa sira padha lunga, mesthi ora klawan legeh.","Dan Aku akan membuat orang Mesir bermurah hati terhadap bangsa ini, sehingga, apabila kamu pergi, kamu tidak pergi dengan tangan hampa,"
72,Keluaran 3,22,"Malah sawiji-wijining wong wadon njaluka barang dandanan selaka lan mas, apadene sandhangan marang wong wadon tanggane lan kang tunggal saomah, iku banjur sira anggokna anakira lanang lan wadon, mangkono anggonira bakal njarahi wong Mesir.”","tetapi tiap-tiap perempuan harus meminta dari tetangganya dan dari perempuan yang tinggal di rumahnya, barang-barang perak dan emas dan kain-kain, yang akan kamu kenakan kepada anak-anakmu lelaki dan perempuan; demikianlah kamu akan merampasi orang Mesir itu."""
73,Keluaran 4,1,"Sang Musa banjur munjuk: “Kados pundi manawi tiyang-tiyang wau sami boten ngandel dhateng kawula saha boten mirengaken dhateng tembung-tembung kawula, malah lajeng wicanten: Pangeran Yehuwah boten ngatingal dhateng panjenengan?”","Lalu sahut Musa: ""Bagaimana jika mereka tidak percaya kepadaku dan tidak mendengarkan perkataanku, melainkan berkata: TUHAN tidak menampakkan diri kepadamu?"""
74,Keluaran 4,2,Pangandikane Pangeran Yehuwah marang Sang Musa: “Sira nyekel apa iku?” Unjuke Sang Musa: “Punika teken.”,"TUHAN berfirman kepadanya: ""Apakah yang di tanganmu itu?"" Jawab Musa: ""Tongkat."""
75,Keluaran 4,3,"Dhawuhe Pangeran Yehuwah: “Teken iku sira uncalna ing lemah!” Banjur kelakon diuncalake ing lemah, tumuli malih dadi ula, Sang Musa satemah mlajeng.","Firman TUHAN: ""Lemparkanlah itu ke tanah."" Dan ketika dilemparkannya ke tanah, maka tongkat itu menjadi ular, sehingga Musa lari meninggalkannya."
76,Keluaran 4,4,"Pangeran Yehuwah banjur ngandika maneh marang Sang Musa: “Tanganira gumrageha, pethite cekelen!” Sang Musa banjur gumrageh astane, pethite dicepeng, banjur malih dadi teken maneh ana ing astane.","Tetapi firman TUHAN kepada Musa: ""Ulurkanlah tanganmu dan peganglah ekornya"" --Musa mengulurkan tangannya, ditangkapnya ular itu, lalu menjadi tongkat di tangannya"
77,Keluaran 4,5,"“Iku supaya padha ngandela, yen sira wus diketingali dening Pangeran Yehuwah Gusti Allahe para leluhure, Gusti Allahe Abraham, Gusti Allahe Iskak lan Gusti Allahe Yakub.”","--""supaya mereka percaya, bahwa TUHAN, Allah nenek moyang mereka, Allah Abraham, Allah Ishak dan Allah Yakub telah menampakkan diri kepadamu."""
78,Keluaran 4,6,"Pangeran Yehuwah tumuli ngandika maneh marang Sang Musa: “Tanganira lebokna ing tangkeping jubahira!” Banjur iya kelakon astane dilebetake ing tangkeping jubahe, bareng ditarik, lah astane nandhang mala saraat putih kaya salju.","Lagi firman TUHAN kepadanya: ""Masukkanlah tanganmu ke dalam bajumu."" Dimasukkannya tangannya ke dalam bajunya, dan setelah ditariknya ke luar, maka tangannya kena kusta, putih seperti salju."
79,Keluaran 4,7,"Sawuse mangkono dhawuhe maneh: “Tanganira lebokna maneh ing tangkeping jubahira!” Sang Musa banjur nglebetake astane maneh ing tangkeping jubahe, bareng ditarik metu, lah wus pulih maneh kaya sarirane.","Sesudah itu firman-Nya: ""Masukkanlah tanganmu kembali ke dalam bajumu."" Musa memasukkan tangannya kembali ke dalam bajunya dan setelah ditariknya ke luar, maka tangan itu pulih kembali seperti seluruh badannya."
80,Keluaran 4,8,"“Saupama padha ora ngandel marang sira lan ora maelu marang pratandha kang kapisan, mesthi bakal padha ngandel marang pratandha kang kapindho.","""Jika mereka tidak percaya kepadamu dan tidak mengindahkan tanda mujizat yang pertama, maka mereka akan percaya kepada tanda mujizat yang kedua."
