,bab,ayat,jawa,indo
12,Pengkhotbah 1,0,Piwulang bab: kawicaksanan iku tanpa guna,Pengejaran hikmat adalah sia-sia
13,Pengkhotbah 1,12,"Nalika aku, Kohelet, ngratoni Israel ana ing Yerusalem,","Aku, Pengkhotbah, adalah raja atas Israel di Yerusalem."
14,Pengkhotbah 1,13,"kencenging atiku sumedya mriksa lan naliti kalawan kawicaksanan marang samubarang kabeh kang kalakon ana ing sangisoring langit. Iku pagawean kang angel kang diparingake dening Gusti Allah marang para anaking manungsa, supaya bisaa gawe kesele awake dhewe.",Aku membulatkan hatiku untuk memeriksa dan menyelidiki dengan hikmat segala yang terjadi di bawah langit. Itu pekerjaan yang menyusahkan yang diberikan Allah kepada anak-anak manusia untuk melelahkan diri.
15,Pengkhotbah 1,14,"Aku wus nyumurupi sakehing panggawe kang dilakoni dening wong ana ing sangisoring langit, nanging lah kabeh iku tanpa guna lan mburu angin.","Aku telah melihat segala perbuatan yang dilakukan orang di bawah matahari, tetapi lihatlah, segala sesuatu adalah kesia-siaan dan usaha menjaring angin."
16,Pengkhotbah 1,15,"Apa kang bengkong ora kena dilencengake, lan kang ora ana iku ora kena dietung.","Yang bongkok tak dapat diluruskan, dan yang tidak ada tak dapat dihitung."
17,Pengkhotbah 1,16,"Sajroning ati aku mosik mangkene: “Lah aku wus nggedhekake lan nambah kawicaksanan ngluwihi kabeh wong kang nyekel paprentahan ing Yerusalem sadurunge aku, lan atiku wus kadunungan kawicaksanan lan kawruh akeh.”","Aku berkata dalam hati: ""Lihatlah, aku telah memperbesar dan menambah hikmat lebih dari pada semua orang yang memerintah atas Yerusalem sebelum aku, dan hatiku telah memperoleh banyak hikmat dan pengetahuan."""
18,Pengkhotbah 1,17,"Aku wus nggemblengake kekarepanku sumedya nyumurupi tegese kawicaksanan lan kawruh, bodho lan goblog, sarta aku mangerti manawa iki uga ateges mburu angin,","Aku telah membulatkan hatiku untuk memahami hikmat dan pengetahuan, kebodohan dan kebebalan. Tetapi aku menyadari bahwa hal inipun adalah usaha menjaring angin,"
19,Pengkhotbah 1,18,"amarga kawicaksanan akeh iku ngemu kasusahan akeh, tuwin sing sapa ngakehake kawruh iku ngakehake kaprihatinan.","karena di dalam banyak hikmat ada banyak susah hati, dan siapa memperbanyak pengetahuan, memperbanyak kesedihan."
20,Pengkhotbah 2,0,Kawicaksanan lan kabodhoan iku bab kang tanpa guna,Hikmat dan kebodohan adalah hal yang sia-sia
21,Pengkhotbah 2,1,"Sajroning ati aku mosik mangkene: “Coba, aku daknguji kabungahanku lan ngematake kasenengan, nanging lah iku uga tanpa paedah.”","Aku berkata dalam hati: ""Mari, aku hendak menguji kegirangan! Nikmatilah kesenangan! Tetapi lihat, juga itupun sia-sia."""
22,Pengkhotbah 2,2,Gumuyu iku dakkandhakake: “Iku bodho!” lan tumrap kabungahan: “Gunane apa?”,"Tentang tertawa aku berkata: ""Itu bodoh!"", dan mengenai kegirangan: ""Apa gunanya?"""
23,Pengkhotbah 2,3,"Aku niti-priksa awakku dhewe kanthi patrap nyegerake badanku kalawan anggur -- sajrone mangkono iku akal budiku tetep mimpin kalawan kawicaksanan -- sarta nggondheli kagemblungan, nganti aku nyumurupi apa kang becik dhewe kang bisa dilakoni dening para anaking manungsa ana ing sangisoring langit salawase uripe kang mung sadhela iku.","Aku menyelidiki diriku dengan menyegarkan tubuhku dengan anggur, --sedang akal budiku tetap memimpin dengan hikmat--,dan dengan memperoleh kebebalan, sampai aku mengetahui apa yang baik bagi anak-anak manusia untuk dilakukan di bawah langit selama hidup mereka yang pendek itu."
24,Pengkhotbah 2,4,"Aku nglakoni panggawe-panggawe kang wigati: aku yasa omah pirang-pirang, nanduri pakebonan anggur akeh,","Aku melakukan pekerjaan-pekerjaan besar, mendirikan bagiku rumah-rumah, menanami bagiku kebun-kebun anggur;"
25,Pengkhotbah 2,5,"aku nganakake pakebonan lan patamanan akeh, banjur daktanduri wit-witan warna-warna,","aku mengusahakan bagiku kebun-kebun dan taman-taman, dan menanaminya dengan rupa-rupa pohon buah-buahan;"
26,Pengkhotbah 2,6,aku gawe blumbang pirang-pirang kanggo mbanyoni wit-witan kang isih enom saka ing kono.,aku menggali bagiku kolam-kolam untuk mengairi dari situ tanaman pohon-pohon muda.
27,Pengkhotbah 2,7,"Aku tuku batur lanang lan wadon akeh, lan ana batur-batur kang lair ana ing omahku; aku uga duwe sapi akeh lan wedhus ngluwihi wong kabeh kang ana ing Yerusalem sadurunge aku.","Aku membeli budak-budak laki-laki dan perempuan, dan ada budak-budak yang lahir di rumahku; aku mempunyai juga banyak sapi dan kambing domba melebihi siapapun yang pernah hidup di Yerusalem sebelum aku."
28,Pengkhotbah 2,8,"Aku uga nglumpukake selaka lan emas, raja-brana kang pinangkane saka para raja lan dhaerah-dhaerah. Aku ngupaya pasindhen lanang lan wadon akeh, lan kang nyenengake para anaking manungsa, yaiku selir akeh.","Aku mengumpulkan bagiku juga perak dan emas, harta benda raja-raja dan daerah-daerah. Aku mencari bagiku biduan-biduan dan biduanita-biduanita, dan yang menyenangkan anak-anak manusia, yakni banyak gundik."
29,Pengkhotbah 2,9,"Kalawan patrap mangkono aku banjur kedunungan kaluhuran, malah nganti ngluwihi sapa bae kang ana ing Yerusalem sadurunge aku; ing sajrone mangkono iku kawicaksananku tetep dumunung ana ing aku.","Dengan demikian aku menjadi besar, bahkan lebih besar dari pada siapapun yang pernah hidup di Yerusalem sebelum aku; dalam pada itu hikmatku tinggal tetap padaku."
30,Pengkhotbah 2,10,"Aku ora ngalang-alangi mripatku tumrap sakehing kekarepane, sarta aku ora ngampah atiku ing bab apa bae kang disenengi, sabab atiku bungah marga saka sakehing kangelanku, lan yaiku wohing sakehe kangelanku.","Aku tidak merintangi mataku dari apapun yang dikehendakinya, dan aku tidak menahan hatiku dari sukacita apapun, sebab hatiku bersukacita karena segala jerih payahku. Itulah buah segala jerih payahku."
31,Pengkhotbah 2,11,"Nalika aku niti-priksa sakehing pagawean kang wus katindakake dening tanganku lan sakehing pambudidaya kang wus daktindakake kanggo ngrampungake pagawean mau kalawan ngrekasa banget, jebul kabeh iku tanpa guna lan ateges mburu angin; pancen ing sangisoring langit iku ora ana kang maedahi.","Ketika aku meneliti segala pekerjaan yang telah dilakukan tanganku dan segala usaha yang telah kulakukan untuk itu dengan jerih payah, lihatlah, segala sesuatu adalah kesia-siaan dan usaha menjaring angin; memang tak ada keuntungan di bawah matahari."
32,Pengkhotbah 2,12,"Aku banjur genti mawas kawicaksanan, kabodhoan lan kang goblog, sabab apa ta kang bisa dilakoni dening wong kang nggenteni dadi ratu? Mung apa kang wus katindakake dening raja iku.","Lalu aku berpaling untuk meninjau hikmat, kebodohan dan kebebalan, sebab apa yang dapat dilakukan orang yang menggantikan raja? Hanya apa yang telah dilakukan orang."
33,Pengkhotbah 2,13,"Sarta aku sumurup manawa kawicaksanan iku ngungkuli kabodhoan, kayadene pepadhang anggone ngungkuli pepeteng.","Dan aku melihat bahwa hikmat melebihi kebodohan, seperti terang melebihi kegelapan."
34,Pengkhotbah 2,14,"Mripate wong kang kadunungan kawicaksanan iku dumunung ana ing sirahe, dene wong bodho iku lumaku ana ing pepeteng, nanging aku uga sumurup, manawa loro-lorone ngalami nasib kang padha.","Mata orang berhikmat ada di kepalanya, sedangkan orang yang bodoh berjalan dalam kegelapan, tetapi aku tahu juga bahwa nasib yang sama menimpa mereka semua."
35,Pengkhotbah 2,15,"Aku banjur mosik ing sajroning ati mangkene: “Apa kang tumempuh marang wong bodho, iku iya bakal tumempuh marang aku. Apa gunane aku iki dhek biyen kadunungan kawicaksanan kang pinunjul iku?” Aku nuli mosik ing sajroning ati, manawa iki uga tanpa guna.","Maka aku berkata dalam hati: ""Nasib yang menimpa orang bodoh juga akan menimpa aku. Untuk apa aku ini dulu begitu berhikmat?"" Lalu aku berkata dalam hati, bahwa inipun sia-sia."
36,Pengkhotbah 2,16,"Amarga ora ana pangeling-eling kang tetep tumrap wong wicaksana utawa wong bodho, awit ing dina-dina kang bakal kelakon kabeh-kabeh iku wus suwe anggone dilalekake, lah ah, wong wicaksana iya mati kaya dene wong bodho!","Karena tidak ada kenang-kenangan yang kekal baik dari orang yang berhikmat, maupun dari orang yang bodoh, sebab pada hari-hari yang akan datang kesemuanya sudah lama dilupakan. Dan, ah, orang yang berhikmat mati juga seperti orang yang bodoh!"
37,Pengkhotbah 2,17,"Awit saka iku urip iku daksengiti, jalaran apa kang tumindak ana ing sangisoring langit iku dakanggep ala, amarga samubarang kabeh iku tanpa guna lan ateges mburu angin.","Oleh sebab itu aku membenci hidup, karena aku menganggap menyusahkan apa yang dilakukan di bawah matahari, sebab segala sesuatu adalah kesia-siaan dan usaha menjaring angin."
38,Pengkhotbah 2,18,"Aku sengit marang apa kang daklakoni kalawan ngrekasa ana ing sangisoring langit iki, sabab iku bakal dakwarisake marang wong kang anane sawuse aku.","Aku membenci segala usaha yang kulakukan dengan jerih payah di bawah matahari, sebab aku harus meninggalkannya kepada orang yang datang sesudah aku."
39,Pengkhotbah 2,19,"Sarta sapa sumurup, wong iku wicaksana apa bodho? Sanajan mangkono wong iku bakal ngwasani apa kang wus katindakake kalawan rekasa lan kawicaksanan ana ing sangisoring langit. Iku uga tanpa paedah.",Dan siapakah yang mengetahui apakah orang itu berhikmat atau bodoh? Meskipun demikian ia akan berkuasa atas segala usaha yang kulakukan di bawah matahari dengan jerih payah dan dengan mempergunakan hikmat. Inipun sia-sia.
40,Pengkhotbah 2,20,Marga saka iku aku banjur wiwit mangu-mangu ing bab kang daktindakake kalawan kangelan ana ing sangisoring langit iki.,Dengan demikian aku mulai putus asa terhadap segala usaha yang kulakukan dengan jerih payah di bawah matahari.
41,Pengkhotbah 2,21,"Jalaran manawa ana wong kang nindakake samubarang kanthi ngrekasa kalawan migunakake kawicaksanan, kawruh lan kabisan, iya kudu marisake oleh-olehane iku marang wong kang ora rekasa tumrap iku. Iki uga tanpa paedah lan cilaka banget.","Sebab, kalau ada orang berlelah-lelah dengan hikmat, pengetahuan dan kecakapan, maka ia harus meninggalkan bahagiannya kepada orang yang tidak berlelah-lelah untuk itu. Inipun kesia-siaan dan kemalangan yang besar."
42,Pengkhotbah 2,22,Apa ta paedahe nindakake samubarang kalawan ngrekasa ana ing sangisoring langit lan kang jumedhul saka ing pepenginaning atine iku?,Apakah faedahnya yang diperoleh manusia dari segala usaha yang dilakukannya dengan jerih payah di bawah matahari dan dari keinginan hatinya?
43,Pengkhotbah 2,23,"Uripe kebak ing kasusahan lan pagaweane kebak bab-bab kang gawe susahing ati, malah ing wayah bengi atine ora tentrem. Iku uga tanpa paedah.","Seluruh hidupnya penuh kesedihan dan pekerjaannya penuh kesusahan hati, bahkan pada malam hari hatinya tidak tenteram. Inipun sia-sia."
44,Pengkhotbah 2,24,"Ora ana kang tumrap manungsa becike ngluwihi mangan lan ngombe sarta seneng-seneng ing sajroning kangelane. Aku sumurup, manawa iki uga saka ing astaning Allah.",Tak ada yang lebih baik bagi manusia dari pada makan dan minum dan bersenang-senang dalam jerih payahnya. Aku menyadari bahwa inipun dari tangan Allah.
45,Pengkhotbah 2,25,Amarga sapa ta kang bisa mangan lan ngrasakake kanikmatan ing sajabane Panjenengane?,Karena siapa dapat makan dan merasakan kenikmatan di luar Dia?
46,Pengkhotbah 2,26,"Awit kang kaparingan kawicaksanan, kawruh lan kasenengan iku wong kang dadi keparenging panggalihe, nanging wong dosa iku kaparingan kuwajiban nglumpukake lan numpuk barang-barang, kang ing tembe kudu diwarisake marang wong kang dadi keparenging Allah. Iki uga tanpa paedah lan ateges mburu angin.","Karena kepada orang yang dikenan-Nya Ia mengaruniakan hikmat, pengetahuan dan kesukaan, tetapi orang berdosa ditugaskan-Nya untuk menghimpun dan menimbun sesuatu yang kemudian harus diberikannya kepada orang yang dikenan Allah. Inipun kesia-siaan dan usaha menjaring angin."
47,Pengkhotbah 3,0,Samubarang kabeh iku ana wayahe,Untuk segala sesuatu ada waktunya
48,Pengkhotbah 3,1,"Samubarang kabeh iku ana wayahe, apa bae ing sangisore langit iki ana wayahe.","Untuk segala sesuatu ada masanya, untuk apapun di bawah langit ada waktunya."
49,Pengkhotbah 3,2,"Ana wayahe lair, ana wayahe mati, ana wayahe nenandur, ana wayahe mbedholi kang ditandur.","Ada waktu untuk lahir, ada waktu untuk meninggal, ada waktu untuk menanam, ada waktu untuk mencabut yang ditanam;"
50,Pengkhotbah 3,3,"Ana wayahe mateni, ana wayahe marasake; ana wayahe mbubrah, ana wayahe mbangun.","ada waktu untuk membunuh, ada waktu untuk menyembuhkan; ada waktu untuk merombak, ada waktu untuk membangun;"
51,Pengkhotbah 3,4,"Ana wayahe nangis, ana wayahe ngguyu; ana wayahe sesambat, ana wayahe jejogedan.","ada waktu untuk menangis, ada waktu untuk tertawa; ada waktu untuk meratap; ada waktu untuk menari;"
52,Pengkhotbah 3,5,"Ana wayahe mbuwang watu, ana wayahe nglumpukake watu; ana wayahe ngrangkul, ana wayahe cegah ngrangkul.","ada waktu untuk membuang batu, ada waktu untuk mengumpulkan batu; ada waktu untuk memeluk, ada waktu untuk menahan diri dari memeluk;"
53,Pengkhotbah 3,6,"Ana wayahe nggoleki, ana wayahe ngeklasake ilanging barang; ana wayahe nyimpen, ana wayahe mbuwang.","ada waktu untuk mencari, ada waktu untuk membiarkan rugi; ada waktu untuk menyimpan, ada waktu untuk membuang;"
54,Pengkhotbah 3,7,"Ana wayahe nyuwek, ana wayahe ndondomi; ana wayahe meneng, ana wayahe caturan.","ada waktu untuk merobek, ada waktu untuk menjahit; ada waktu untuk berdiam diri, ada waktu untuk berbicara;"
55,Pengkhotbah 3,8,"Ana wayahe nresnani, ana wayahe nyengiti; ana wayahe perang, ana wayahe rukun.","ada waktu untuk mengasihi, ada waktu untuk membenci; ada waktu untuk perang, ada waktu untuk damai."
56,Pengkhotbah 3,9,Apa ta pituwase wong kang nindakake pagawean kang dilakoni kanthi kangelan?,Apakah untung pekerja dari yang dikerjakannya dengan berjerih payah?
57,Pengkhotbah 3,10,"Aku wus ndeleng pagawean kang diparingake dening Gusti Allah marang para anaking manungsa, supaya padha gawea keseling awake.",Aku telah melihat pekerjaan yang diberikan Allah kepada anak-anak manusia untuk melelahkan dirinya.
58,Pengkhotbah 3,11,"Samubarang kabeh katitahake endah ing wayah kang wus kapesthekake, malah atine padha kaparingan kalanggengan, nanging manungsa ora bisa nyumurupi pakaryaning Allah wiwit wiwitan nganti wekasan.","Ia membuat segala sesuatu indah pada waktunya, bahkan Ia memberikan kekekalan dalam hati mereka. Tetapi manusia tidak dapat menyelami pekerjaan yang dilakukan Allah dari awal sampai akhir."
59,Pengkhotbah 3,12,Aku sumurup manawa tumraping para manungsa iku ora ana kang becike ngluwihi seneng-seneng lan ngematake kasenengan ana ing sajroning uripe.,Aku tahu bahwa untuk mereka tak ada yang lebih baik dari pada bersuka-suka dan menikmati kesenangan dalam hidup mereka.
60,Pengkhotbah 3,13,"Dene saben wong bisa mangan, ngombe lan ngrasakake kasenengan ing sajroning kangelane kabeh, iku uga peparinge Gusti Allah.","Dan bahwa setiap orang dapat makan, minum dan menikmati kesenangan dalam segala jerih payahnya, itu juga adalah pemberian Allah."
61,Pengkhotbah 3,14,"Aku sumurup manawa samubarang kabeh kang katindakake dening Gusti Allah iku bakal tetep anane ing salawas-lawase; iku ora bisa diwuwuhi utawa dikurangi; Gusti Allah tumindak mangkono, supaya manungsa wedia marang Panjenengane.","Aku tahu bahwa segala sesuatu yang dilakukan Allah akan tetap ada untuk selamanya; itu tak dapat ditambah dan tak dapat dikurangi; Allah berbuat demikian, supaya manusia takut akan Dia."
62,Pengkhotbah 3,15,"Kang saiki ana, iku biyen wus ana, lan kang bakal ana iku wus lawas anane; sarta Gusti Allah ngupadosi apa kang wus kapungkur.","Yang sekarang ada dulu sudah ada, dan yang akan ada sudah lama ada; dan Allah mencari yang sudah lalu."
63,Pengkhotbah 3,0,Ing sajroning urip tinemu bab-bab kang ora adil,Ketidakadilan dalam hidup
64,Pengkhotbah 3,16,"Sabanjure aku sumurup papan pangadilan ana ing sangisoring langit: ing kono tinemu bab-bab kang ora adil; sarta papan kaadilan, ing kono uga tinemu bab-bab kang ora adil.","Ada lagi yang kulihat di bawah matahari: di tempat pengadilan, di situpun terdapat ketidakadilan, dan di tempat keadilan, di situpun terdapat ketidakadilan."
65,Pengkhotbah 3,17,"Aku mosik ing sajroning ati: “Gusti Allah bakal ngadili wong kang bener lan kang ora adil, awit tumrap sakehing pagawean, iku ana wayahe dhewe-dhewe.”","Berkatalah aku dalam hati: ""Allah akan mengadili baik orang yang benar maupun yang tidak adil, karena untuk segala hal dan segala pekerjaan ada waktunya."""
66,Pengkhotbah 3,18,"Osikku ing sajroning ati mangkene: “Anadene para anaking manungsa, iku bakal kauji dening Gusti Allah lan bakal kaparingan sumurup, manawa dheweke kabeh iku lugune kewan.”","Tentang anak-anak manusia aku berkata dalam hati: ""Allah hendak menguji mereka dan memperlihatkan kepada mereka bahwa mereka hanyalah binatang."""
67,Pengkhotbah 3,19,"Amarga pepesthen tumrap manungsa iku padha karo kang tumrap kewan, sakaro-karone padha tinemune; kang siji mati, sijine iya mangkono. Sakarone padha-padha ambekan, lan manungsa iku ora ngluwihi kewan, amarga samubarang kabeh iku tanpa paedah.","Karena nasib manusia adalah sama dengan nasib binatang, nasib yang sama menimpa mereka; sebagaimana yang satu mati, demikian juga yang lain. Kedua-duanya mempunyai nafas yang sama, dan manusia tak mempunyai kelebihan atas binatang, karena segala sesuatu adalah sia-sia."
68,Pengkhotbah 3,20,Sakarone marani panggonan kang padha; sakarone dumadi saka lebu lan sakarone bali menyang ing lebu.,Kedua-duanya menuju satu tempat; kedua-duanya terjadi dari debu dan kedua-duanya kembali kepada debu.
69,Pengkhotbah 3,21,"Sapa kang sumurup, manawa ambekaning manungsa iku munggah mandhuwur, dene ambekaning kewan mudhun mangisor, menyang ing bumi.","Siapakah yang mengetahui, apakah nafas manusia naik ke atas dan nafas binatang turun ke bawah bumi."
70,Pengkhotbah 3,22,"Aku sumurup manawa ora ana kang becike ngungkuli kasenengan sajroning pagaweane tumrap manungsa, amarga iku kabegjane. Awit sapa ta kang bakal nuduhake apa kang bakal kelakon sawuse dheweke?","Aku melihat bahwa tidak ada yang lebih baik bagi manusia dari pada bergembira dalam pekerjaannya, sebab itu adalah bahagiannya. Karena siapa akan memperlihatkan kepadanya apa yang akan terjadi sesudah dia?"
71,Pengkhotbah 4,1,"Aku nyumurupi maneh sakehing panindhes kang kalakon ana ing sangisoring langit, lan eluhe para wong kang katindhes mangka ora ana kang nglipur, amarga kang nindhes iku padha kadunungan pangwasa.","Lagi aku melihat segala penindasan yang terjadi di bawah matahari, dan lihatlah, air mata orang-orang yang ditindas dan tak ada yang menghibur mereka, karena di fihak orang-orang yang menindas ada kekuasaan."
72,Pengkhotbah 4,2,"Awit saka iku wong mati kang wus suwe anggone ngajal iku dakanggep padha luwih begja katimbang karo wong kang padha urip, kang saiki isih padha urip.","Oleh sebab itu aku menganggap orang-orang mati, yang sudah lama meninggal, lebih bahagia dari pada orang-orang hidup, yang sekarang masih hidup."
73,Pengkhotbah 4,3,"Nanging kang luwih begja tinimbang karo sakaro-karone iku -- manut panganggepku -- yaiku wong kang durung ana, kang durung nyumurupi panggawe ala, kang kelakon ana ing sangisoring langit.","Tetapi yang lebih bahagia dari pada kedua-duanya itu kuanggap orang yang belum ada, yang belum melihat perbuatan jahat, yang terjadi di bawah matahari."
74,Pengkhotbah 4,4,"Lan aku sumurup, manawa sakehing kangelan lan sakehing kabisan ing bab nindakake pagawean iku yaiku meri marang wong liya. Iku uga bab kang tanpa guna lan ateges mburu angin.",Dan aku melihat bahwa segala jerih payah dan segala kecakapan dalam pekerjaan adalah iri hati seseorang terhadap yang lain. Inipun kesia-siaan dan usaha menjaring angin.
75,Pengkhotbah 4,5,Wong kang bodho sedhakep lan mangan daginge dhewe.,Orang yang bodoh melipat tangannya dan memakan dagingnya sendiri.
76,Pengkhotbah 4,6,Katentreman sagegem iku luwih becik tinimbang karo kangelan rong gegem lan ngudi mburu angin.,Segenggam ketenangan lebih baik dari pada dua genggam jerih payah dan usaha menjaring angin.
77,Pengkhotbah 4,0,Bab-bab kang tanpa guna ing sajroning urip,Kesia-siaan dalam hidup
78,Pengkhotbah 4,7,Aku nyumurupi maneh bab-bab kang tanpa paedah ana ing sangisoring langit:,Aku melihat lagi kesia-siaan di bawah matahari:
79,Pengkhotbah 4,8,"ana wong kang mung ijen, ora duwe anak lanang utawa sadulur lanang, lan ora leren-leren anggone nglakoni kangelan, mripate iya ora bisa wareg ndeleng kasugihan; -- kanggo sapa anggonku nglakoni kangelan lan nampik kasenengan? -- Iku uga bab kang tanpa paedah lan kang marakake susah.","ada seorang sendirian, ia tidak mempunyai anak laki-laki atau saudara laki-laki, dan tidak henti-hentinya ia berlelah-lelah, matanyapun tidak puas dengan kekayaan; --untuk siapa aku berlelah-lelah dan menolak kesenangan? --Inipun kesia-siaan dan hal yang menyusahkan."
80,Pengkhotbah 4,9,"Wong loro iku luwih prayoga tinimbang karo wong siji, awit iku padha tampa pituwas kang becik tumrap kangelane.","Berdua lebih baik dari pada seorang diri, karena mereka menerima upah yang baik dalam jerih payah mereka."
81,Pengkhotbah 4,10,"Amarga manawa padha tiba, kang siji banjur nangekake sijine, nanging cilaka wong kang ijen manawa tiba, awit ora ana wong liyane kang nangekake.","Karena kalau mereka jatuh, yang seorang mengangkat temannya, tetapi wai orang yang jatuh, yang tidak mempunyai orang lain untuk mengangkatnya!"
82,Pengkhotbah 4,11,"Uga manawa wong loro padha turu, banjur padha dadi anget, nanging manawa ijen kapriye bisane dadi anget?","Juga kalau orang tidur berdua, mereka menjadi panas, tetapi bagaimana seorang saja dapat menjadi panas?"
83,Pengkhotbah 4,12,"Lan manawa wong ijen bisa dikalahake, wong loro bakal bisa nanggulangi. Tapi telu ora gampang dipedhot.","Dan bilamana seorang dapat dialahkan, dua orang akan dapat bertahan. Tali tiga lembar tak mudah diputuskan."
84,Pengkhotbah 4,13,"Wong anom kang miskin nanging kadunungan kawicaksanan iku luwih becik katimbang karo ratu sepuh kang bodho, kang puguh diemutake.","Lebih baik seorang muda miskin tetapi berhikmat dari pada seorang raja tua tetapi bodoh, yang tak mau diberi peringatan lagi."
85,Pengkhotbah 4,14,"Awit wong anom mau metu saka ing pakunjaran banjur dadi ratu, sanadyan laire ana ing sajroning kamlaratan nalika kang sepuh mau ngasta paprentahan.","Karena dari penjara orang muda itu keluar untuk menjadi raja, biarpun ia dilahirkan miskin semasa pemerintahan orang yang tua itu."
86,Pengkhotbah 4,15,Aku nyumurupi kabeh wong kang ana ing sangisoring langit iki padha lumaku bebarengan karo wong anom kang bakal nggenteni ratu mau.,"Aku melihat semua orang yang hidup di bawah matahari berjalan bersama-sama dengan orang muda tadi, yang akan menjadi pengganti raja itu."
87,Pengkhotbah 4,16,"Tanpa wilangan kehe wong kang padha dipimpin, nanging wong kang sawuse iku padha teka, ora padha seneng marang panjenengane. Awit saka iku iki uga tanpa paedah lan ateges mburu angin.","Tiada habis-habisnya rakyat yang dipimpinnya, namun orang yang datang kemudian tidak menyukai dia. Oleh sebab itu, inipun kesia-siaan dan usaha menjaring angin."
88,Pengkhotbah 5,0,Padha wedia marang Gusti Allah,Takutlah akan Allah
89,Pengkhotbah 5,1,"(4-17) Reksanen sikilmu, manawa kowe lumebu ing padalemaning Allah; nyedhak prelu ngrungokake iku luwih becik tinimbang karo nyaosake kurban kang ditindakake dening para wong bodho, amarga iku ora mangreti, manawa padha nglakoni piala.","(4-17) Jagalah langkahmu, kalau engkau berjalan ke rumah Allah! Menghampiri untuk mendengar adalah lebih baik dari pada mempersembahkan korban yang dilakukan oleh orang-orang bodoh, karena mereka tidak tahu, bahwa mereka berbuat jahat."
90,Pengkhotbah 5,2,"(5-1) Aja kesusu, cangkemmu lan atimu aja age-age nglairake tetembungan ana ing ngarsaning Allah, amarga Gusti Allah iku ana ing swarga, mangka kowe ana ing bumi, mulane tembungmu sathithik bae.","(5-1) Janganlah terburu-buru dengan mulutmu, dan janganlah hatimu lekas-lekas mengeluarkan perkataan di hadapan Allah, karena Allah ada di sorga dan engkau di bumi; oleh sebab itu, biarlah perkataanmu sedikit."
91,Pengkhotbah 5,3,"(5-2) Awit kayadene jalarane ngimpi iku marga saka akehing pagawean, mangkono uga rembuge wong bodho iku iya marga saka akehe tembung-tembunge.","(5-2) Karena sebagaimana mimpi disebabkan oleh banyak kesibukan, demikian pula percakapan bodoh disebabkan oleh banyak perkataan."
