,bab,ayat,jawa,indo
16,Mazmur 2,9,"Iku bakal Sira ejur kalawan gada wesi, bakal Sira remuk kaya grabahing kundhi.”","Engkau akan meremukkan mereka dengan gada besi, memecahkan mereka seperti tembikar tukang periuk."""
17,Mazmur 2,10,"Mulane, he para raja, padha tumindaka kang wicaksana; para hakim ing bumi, padha ngrungokna marang pepeling!","Oleh sebab itu, hai raja-raja, bertindaklah bijaksana, terimalah pengajaran, hai para hakim dunia!"
18,Mazmur 2,11,"Padha ngabektia marang Sang Yehuwah kanthi pakering; lan sungkemana sampeyane kanthi gumeter,","Beribadahlah kepada TUHAN dengan takut dan ciumlah kaki-Nya dengan gemetar,"
19,Mazmur 2,12,"supaya Panjenengane aja paring deduka, temah kowe tumpes ana ing dedalan, amarga bebendune gampang banget anggone mulad-mulad. Rahayu sakehing wong kang ngungsi marang Panjenengane!","supaya Ia jangan murka dan kamu binasa di jalan, sebab mudah sekali murka-Nya menyala. Berbahagialah semua orang yang berlindung pada-Nya!"
20,Mazmur 3,0,MASMUR 3; Kidung ing wayah esuk ing sajrone adhep-adhepan karo mungsuh,Nyanyian pagi dalam menghadapi musuh
21,Mazmur 3,1,"Masmur anggitane Sang Prabu Dawud, nalika keplajeng saka ing ngarsane kang putra Pangeran Absalom. (3-2) Dhuh Yehuwah, pinten-pinten satru kawula, kathah tiyang ingkang nglawan kawula;","Mazmur Daud, ketika ia lari dari Absalom, anaknya. (3-2) Ya TUHAN, betapa banyaknya lawanku! Banyak orang yang bangkit menyerang aku;"
22,Mazmur 3,2,(3-3) kathah tiyang ingkang mungel tumrap kawula makaten: “Iku mesthi ora oleh pitulungan saka Gusti Allah.” (Selah),"(3-3) banyak orang yang berkata tentang aku: ""Baginya tidak ada pertolongan dari pada Allah."" Sela"
23,Mazmur 3,3,"(3-4) Nanging Paduka, dhuh Yehuwah, ingkang dados tetameng kawula, ingkang ngaling-alingi kawula, Paduka ingkang dados kaluhuran kawula, inggih ingkang ndengengekaken sirah kawula.","(3-4) Tetapi Engkau, TUHAN, adalah perisai yang melindungi aku, Engkaulah kemuliaanku dan yang mengangkat kepalaku."
24,Mazmur 3,4,"(3-5) Kalawan sora anggonku nyebut marang Sang Yehuwah, banjur diparingi wangsulan saka ing gununge kang suci. (Selah)","(3-5) Dengan nyaring aku berseru kepada TUHAN, dan Ia menjawab aku dari gunung-Nya yang kudus. Sela"
25,Mazmur 3,5,"(3-6) Aku leyeh-leyeh banjur turu; aku tangi, amarga disantosakake dening Sang Yehuwah.","(3-6) Aku membaringkan diri, lalu tidur; aku bangun, sebab TUHAN menopang aku!"
26,Mazmur 3,6,"(3-7) Aku ora wedi marang bala leksan, kang arep ngepung aku.",(3-7) Aku tidak takut kepada puluhan ribu orang yang siap mengepung aku.
27,Mazmur 3,7,"(3-8) Dhuh Yehuwah, kawula aturi jumeneng mitulungi kawula, dhuh Allah kawula, amargi Paduka ingkang sampun nggepuk uwanging sakathahipun mengsah kawula, saha tiyang duraka sami Paduka rampalaken untunipun.","(3-8) Bangkitlah, TUHAN, tolonglah aku, ya Allahku! Ya, Engkau telah memukul rahang semua musuhku, dan mematahkan gigi orang-orang fasik."
28,Mazmur 3,8,"(3-9) Pitulungan punika dhatengipun saking Sang Yehuwah, berkah Paduka rumentaha ing umat Paduka. (Selah)",(3-9) Dari TUHAN datang pertolongan. Berkat-Mu atas umat-Mu! Sela
29,Mazmur 4,0,MASMUR 4; Donga ing wayah bengi,Doa pada malam hari
30,Mazmur 4,1,"Kanggo lurah pasindhen, binarung swaraning clempung. Masmur anggitane Sang Prabu Dawud. (4-2) Manawi kawula sesambat, mugi karsaa paring wangsulan, dhuh Allah ingkang ngleresaken kawula. Ing salebeting karupekan Paduka ingkang paring omber dhateng kawula, mugi karsaa paring sih-piwelas dhumateng kawula saha karsaa miyarsakaken pandonga kawula!","Untuk pemimpin biduan. Dengan permainan kecapi. Mazmur Daud. (4-2) Apabila aku berseru, jawablah aku, ya Allah, yang membenarkan aku. Di dalam kesesakan Engkau memberi kelegaan kepadaku. Kasihanilah aku dan dengarkanlah doaku!"
31,Mazmur 4,2,"(4-3) He para priya, nganti pira suwene kaluhuranku diwirangake, nganti pira lawase anggonmu padha rumaket marang kang tanpa guna, sarta anggonmu mburu marang pagorohan? (Selah)","(4-3) Hai orang-orang, berapa lama lagi kemuliaanku dinodai, berapa lama lagi kamu mencintai yang sia-sia dan mencari kebohongan? Sela"
32,Mazmur 4,3,(4-4) Padha sumurupa yen Sang Yehuwah wus milih kang dadi kekasihe; Sang Yehuwah karsaa midhangetake samangsa aku nyenyuwun marang Panjenengane.,"(4-4) Ketahuilah, bahwa TUHAN telah memilih bagi-Nya seorang yang dikasihi-Nya; TUHAN mendengarkan, apabila aku berseru kepada-Nya."
33,Mazmur 4,4,"(4-5) Nepsua nanging aja nganti gawe dosa, mosika sajroning atimu ana ing paturon, nanging tetepa meneng. (Selah)","(4-5) Biarlah kamu marah, tetapi jangan berbuat dosa; berkata-katalah dalam hatimu di tempat tidurmu, tetapi tetaplah diam. Sela"
34,Mazmur 4,5,"(4-6) Padha nyaosna kurban kang bener, sarta kumandela marang Sang Yehuwah.",(4-6) Persembahkanlah korban yang benar dan percayalah kepada TUHAN.
35,Mazmur 4,6,"(4-7) Kathah tiyang ingkang sami mungel makaten: “Sapa kang bakal nyumurupake kang becik marang aku?” Dhuh Yehuwah, Paduka mugi karsaa mlethekaken cahyaning wadana Paduka dhateng kawula sadaya.","(4-7) Banyak orang berkata: ""Siapa yang akan memperlihatkan yang baik kepada kita?"" Biarlah cahaya wajah-Mu menyinari kami, ya TUHAN!"
36,Mazmur 4,7,"(4-8) Paduka sampun paring kabingahan dhateng kawula, nglangkungi tiyang-tiyang samangsa angsal gandum tuwin anggur kathah.","(4-8) Engkau telah memberikan sukacita kepadaku, lebih banyak dari pada mereka ketika mereka kelimpahan gandum dan anggur."
37,Mazmur 4,8,"(4-9) Kanthi ayem-tentrem kawula badhe leyeh-leyeh lajeng enggal tilem, amargi dhuh Yehuwah, namung Paduka ingkang njalari kawula manggen kanthi tentrem.","(4-9) Dengan tenteram aku mau membaringkan diri, lalu segera tidur, sebab hanya Engkaulah, ya TUHAN, yang membiarkan aku diam dengan aman."
38,Mazmur 5,0,MASMUR 5; Donga ing wayah esuk,Doa pada pagi hari
39,Mazmur 5,1,"Kanggo lurah pasindhen binarung swaraning suling. Masmur anggitane Sang Prabu Dawud. (5-2) Dhuh Yehuwah, Paduka mugi karsaa miyarsakaken unjuk kawula, saha karsaa midhangetaken pasambat kawula.","Untuk pemimpin biduan. Dengan permainan suling. Mazmur Daud. (5-2) Berilah telinga kepada perkataanku, ya TUHAN, indahkanlah keluh kesahku."
40,Mazmur 5,2,"(5-3) Dhuh Ratu kawula saha Allah kawula, Paduka mugi midhangetaken anggen kawula njerit nyuwun pitulungan, amargi dhumateng Paduka anggen kawula ndedonga.","(5-3) Perhatikanlah teriakku minta tolong, ya Rajaku dan Allahku, sebab kepada-Mulah aku berdoa."
41,Mazmur 5,3,"(5-4) Dhuh Yehuwah ing wanci enjing Paduka miyarsakaken swara kawula, ing wanci enjing kawula nyawisaken kurban wonten ing ngarsa Paduka, sarta kawula ngantos-antos.","(5-4) TUHAN, pada waktu pagi Engkau mendengar seruanku, pada waktu pagi aku mengatur persembahan bagi-Mu, dan aku menunggu-nunggu."
42,Mazmur 5,4,"(5-5) Amargi Paduka punika Allah ingkang boten remen dhateng duraka, tiyang awon boten badhe manggen wonten ing ngarsa Paduka.",(5-5) Sebab Engkau bukanlah Allah yang berkenan kepada kefasikan; orang jahat takkan menumpang pada-Mu.
43,Mazmur 5,5,"(5-6) Tiyang gumunggung boten badhe tahan wonten ing ngarsa Paduka, Paduka sengit dhateng sakathahing tiyang ingkang nindakaken piawon.",(5-6) Pembual tidak akan tahan di depan mata-Mu; Engkau membenci semua orang yang melakukan kejahatan.
44,Mazmur 5,6,"(5-7) Paduka numpes sakathahipun tiyang dora-cara, Yehuwah eneg mirsani tiyang ingkang ngwutahaken rah saha lampah cidra.","(5-7) Engkau membinasakan orang-orang yang berkata bohong, TUHAN jijik melihat penumpah darah dan penipu."
45,Mazmur 5,7,"(5-8) Nanging kawula Paduka parengaken sowan lumebet ing padaleman Paduka, amargi saking agenging sih palimirma Paduka. Kawula Paduka parengaken tumungkul sujud madhep dhateng ing padaleman Paduka ingkang suci, kanthi pakering dhumateng Paduka.","(5-8) Tetapi aku, berkat kasih setia-Mu yang besar, aku akan masuk ke dalam rumah-Mu, sujud menyembah ke arah bait-Mu yang kudus dengan takut akan Engkau."
46,Mazmur 5,8,"(5-9) Dhuh Yehuwah Paduka mugi karsaa nuntun kawula wonten ing kaadilan Paduka, awit saking panjejeping mengsah kawula; Paduka mugi ngradinaken margi Paduka wonten ing ngajeng kawula.","(5-9) TUHAN, tuntunlah aku dalam keadilan-Mu karena seteruku; ratakanlah jalan-Mu di depanku."
47,Mazmur 5,9,"(5-10) Amargi tembungipun tiyang-tiyang punika boten wonten ingkang temen, batosipun kebak piawon, gurungipun kadosdene kubur menga, ilatipun ngucapaken lelamisan.","(5-10) Sebab perkataan mereka tidak ada yang jujur, batin mereka penuh kebusukan, kerongkongan mereka seperti kubur ternganga, lidah mereka merayu-rayu."
48,Mazmur 5,10,"(5-11) Dhuh Allah, tiyang punika kajengipun sami nanggel kalepatanipun, kajengipun sami dhawah margi saking rancanganipun piyambak, sami kabucala awit saking kathahing panerakipun, amargi sami mbalela dhateng Paduka.","(5-11) Biarlah mereka menanggung kesalahan mereka, ya Allah, biarlah mereka jatuh karena rancangannya sendiri; buanglah mereka karena banyaknya pelanggaran mereka, sebab mereka memberontak terhadap Engkau."
49,Mazmur 5,11,"(5-12) Nanging sakathahipun tiyang ingkang ngungsi dhumateng Paduka, badhe sami suka rena, sami surak-surak ing salaminipun margi sami Paduka ayomi saha margi saking Paduka tiyang ingkang tresna dhumateng Paduka badhe sami sumyak-sumyak.","(5-12) Tetapi semua orang yang berlindung pada-Mu akan bersukacita, mereka akan bersorak-sorai selama-lamanya, karena Engkau menaungi mereka; dan karena Engkau akan bersukaria orang-orang yang mengasihi nama-Mu."
50,Mazmur 5,12,"(5-13) Amargi Paduka ingkang mberkahi tiyang mursid, dhuh Yehuwah, saha Paduka amping-ampingi kalayan kanugrahan Paduka, kadosdene tetameng.","(5-13) Sebab Engkaulah yang memberkati orang benar, ya TUHAN; Engkau memagari dia dengan anugerah-Mu seperti perisai."
51,Mazmur 6,0,MASMUR 6; Pandonga sajrone ati ngolang-ngaling,Doa dalam pergumulan
52,Mazmur 6,1,"Kanggo lurah pasindhen binarung ing swaraning clempung. Manut lagu: Kang kawolu. Masmur anggitane Sang Prabu Dawud. (6-2) Dhuh Yehuwah, kawula mugi sampun Paduka ukum kalayan bebendu Paduka, mugi sampun Paduka perdi kalayan bramantya Paduka.","Untuk pemimpin biduan. Dengan permainan kecapi. Menurut lagu: Yang kedelapan. Mazmur Daud. (6-2) Ya TUHAN, janganlah menghukum aku dalam murka-Mu, dan janganlah menghajar aku dalam kepanasan amarah-Mu."
53,Mazmur 6,2,"(6-3) Dhuh Yehuwah, kawula mugi Paduka welasi, awit kawula nglayung. Dhuh Yehuwah, kawula mugi Paduka sarasaken, awit balung kawula sami gumeter,","(6-3) Kasihanilah aku, TUHAN, sebab aku merana; sembuhkanlah aku, TUHAN, sebab tulang-tulangku gemetar,"
54,Mazmur 6,3,"(6-4) lan nyawa kawula sanget kaget. Dene Paduka, dhuh Yehuwah, taksih sapinten dangunipun?","(6-4) dan jiwakupun sangat terkejut; tetapi Engkau, TUHAN, berapa lama lagi?"
55,Mazmur 6,4,"(6-5) Dhuh Yehuwah, Paduka mugi karsaa wangsul, karsaa ngentas nyawa kawula, mugi karsaa ngluwari kawula awit saking sih-kadarman Paduka.","(6-5) Kembalilah pula, TUHAN, luputkanlah jiwaku, selamatkanlah aku oleh karena kasih setia-Mu."
56,Mazmur 6,5,"(6-6) Awit ing salebetipun pejah boten wonten tiyang ingkang ngenget-enget dhumateng Paduka, wonten ing teleng palimengan sinten ingkang badhe memuji dhumateng Paduka?",(6-6) Sebab di dalam maut tidaklah orang ingat kepada-Mu; siapakah yang akan bersyukur kepada-Mu di dalam dunia orang mati?
57,Mazmur 6,6,"(6-7) Kawula sampun lesah margi saking pangesah kawula, ing saben dalu patileman kawula kebesan ing luh kawula, amben kawula kawula benani kalayan luh kawula.","(6-7) Lesu aku karena mengeluh; setiap malam aku menggenangi tempat tidurku, dengan air mataku aku membanjiri ranjangku."
58,Mazmur 6,7,"(6-8) Mripat kawula ngantos pendul margi saking sisah, sarta lamur jalaran kathahing tiyang ingkang ngrupeki manah kawula.","(6-8) Mataku mengidap karena sakit hati, rabun karena semua lawanku."
59,Mazmur 6,8,"(6-9) Heh wong kang padha gawe piala, sumingkira saka ing ngarepku, amarga Sang Yehuwah wus miyarsa tangisku.","(6-9) Menjauhlah dari padaku, kamu sekalian yang melakukan kejahatan, sebab TUHAN telah mendengar tangisku;"
60,Mazmur 6,9,"(6-10) Sang Yehuwah wus mireng panyuwunku, Sang Yehuwah nampeni pandongaku.","(6-10) TUHAN telah mendengar permohonanku, TUHAN menerima doaku."
61,Mazmur 6,10,"(6-11) Sakehing satruku padha kawirangan sarta kaget banget, lan mundur sakal tuwin kawirangan kabeh.",(6-11) Semua musuhku mendapat malu dan sangat terkejut; mereka mundur dan mendapat malu dalam sekejap mata.
62,Mazmur 7,0,MASMUR 7; Gusti Allah iku Hakim kang adil,"Allah, Hakim yang adil"
63,Mazmur 7,1,"Kidung pasambat anggitane Sang Prabu Dawud, kang dikidungake konjuk marang Sang Yehuwah, marga saka tembunge Kusy, wong Benyamin. (7-2) Dhuh Yehuwah, Gusti kawula, Paduka ingkang kawula suwuni pangayoman, mugi karsaa ngluwari kawula saking sakathahipun tiyang ingkang ngoyak-oyak kawula, kawula mugi Paduka luwari,","Nyanyian ratapan Daud, yang dinyanyikan untuk TUHAN karena Kush, orang Benyamin itu. (7-2) Ya TUHAN, Allahku, pada-Mu aku berlindung; selamatkanlah aku dari semua orang yang mengejar aku dan lepaskanlah aku,"
64,Mazmur 7,2,"(7-3) supados sampun ngantos nubruk kawula kadosdene singa, sarta nyered kawula, saha boten wonten ingkang nguwalaken.","(7-3) supaya jangan mereka seperti singa menerkam aku dan menyeret aku, dengan tidak ada yang melepaskan."
65,Mazmur 7,3,"(7-4) Dhuh Yehuwah, Gusti kawula, manawi kawula tumindak makaten: manawi tangan kawula nindakaken kaculikan,","(7-4) Ya TUHAN, Allahku, jika aku berbuat ini: jika ada kecurangan di tanganku,"
66,Mazmur 7,4,"(7-5) manawi kawula damel piawon dhateng tiyang ingkang tepangipun sae kaliyan kawula, utawi mitunani tiyang ingkang nyatru kawula tanpa sabab,","(7-5) jika aku melakukan yang jahat terhadap orang yang hidup damai dengan aku, atau merugikan orang yang melawan aku dengan tidak ada alasannya,"
67,Mazmur 7,5,"(7-6) manawi makaten, mugi kawula kabujenga ing mengsah ngantos kacepeng, lajeng gesang kawula dipun idak-idaka ing siti, saha kaluhuran kawula kapendhema ing lebu. (Selah)","(7-6) maka musuh kiranya mengejar aku sampai menangkap aku, dan menginjak-injak hidupku ke tanah, dan menaruh kemuliaanku ke dalam debu. Sela"
68,Mazmur 7,6,"(7-7) Dhuh Yehuwah, mugi karsaa jumeneng ing salebeting bebendu Paduka, mugi karsaa jumeneng nadhahi pangigit-igitipun tiyang ingkang sami nglawan dhateng kawula, mugi Paduka wungu mitulungi kawula amargi Paduka ingkang mrentahaken pangadilan.","(7-7) Bangkitlah, TUHAN, dalam murka-Mu, berdirilah menghadapi geram orang-orang yang melawan aku, bangunlah untukku, ya Engkau yang telah memerintahkan penghakiman!"
69,Mazmur 7,7,"(7-8) Dene para bangsa kajengipun sami nglempak ngupengi Paduka, Paduka lajeng karsaa lenggah ing sanginggilipun ing papan ingkang inggil.","(7-8) Biarlah bangsa-bangsa berkumpul mengelilingi Engkau, dan bertakhtalah di atas mereka di tempat yang tinggi."
70,Mazmur 7,8,"(7-9) Sang Yehuwah ngadili para bangsa. Dhuh Yehuwah, mugi Paduka karsaa ngadili kawula, punapa kawula leres, saha punapa kawula tulus eklas.","(7-9) TUHAN mengadili bangsa-bangsa. Hakimilah aku, TUHAN, apakah aku benar, dan apakah aku tulus ikhlas."
71,Mazmur 7,9,"(7-10) Mugi-mugi piawoning tiyang duraka sageda mantun, nanging tiyang mursid mugi Paduka santosakaken, Paduka ingkang ndadar manah saha batosing tiyang, dhuh Allah ingkang adil.","(7-10) Biarlah berakhir kejahatan orang fasik, tetapi teguhkanlah orang yang benar, Engkau, yang menguji hati dan batin orang, ya Allah yang adil."
72,Mazmur 7,10,"(7-11) Gusti Allah iku tetamengku, kang mitulungi wong kang burus ing ati.","(7-11) Perisai bagiku adalah Allah, yang menyelamatkan orang-orang yang tulus hati;"
73,Mazmur 7,11,"(7-12) Gusti Allah iku Hakim kang adil, tuwin Allah kang tansah nglairake bebendune.",(7-12) Allah adalah Hakim yang adil dan Allah yang murka setiap saat.
74,Mazmur 7,12,"(7-13) Manawa wong ora mratobat, Gusti Allah bakal ngasah pedhange, menthang gandhewane, lan kaenerake.","(7-13) Sungguh, kembali ia mengasah pedangnya, melentur busurnya dan membidik."
75,Mazmur 7,13,"(7-14) Gegaman ampuh kacawisake kanggo wong mau, jemparinge diurubake.","(7-14) Terhadap dirinya ia mempersiapkan senjata-senjata yang mematikan, dan membuat anak panahnya menjadi menyala."
76,Mazmur 7,14,(7-15) Lah wong iku ngandhut piala lan ngandheg bilai nuli nglairake cidra;,"(7-15) Sesungguhnya, orang itu hamil dengan kejahatan, ia mengandung kelaliman dan melahirkan dusta."
77,Mazmur 7,15,"(7-16) nuli gawe luwangan, didhudhuk, nanging kecemplung dhewe ing luwangan gaweane mau.","(7-16) Ia membuat lobang dan menggalinya, tetapi ia sendiri jatuh ke dalam pelubang yang dibuatnya."
78,Mazmur 7,16,"(7-17) Piala kang ditindakake mau mbalik nempuh endhase dhewe, sarta panganiayane nibani pathake dhewe.","(7-17) Kelaliman yang dilakukannya kembali menimpa kepalanya, dan kekerasannya turun menimpa batu kepalanya."
79,Mazmur 7,17,"(7-18) Aku arep ngunjukake panuwun marang Sang Yehuwah amarga saka kaadilane, sarta ngidungake masmur kagem asmane Sang Yehuwah, Kang Mahaluhur.","(7-18) Aku hendak bersyukur kepada TUHAN karena keadilan-Nya, dan bermazmur bagi nama TUHAN, Yang Mahatinggi."
80,Mazmur 8,0,MASMUR 8; Manungsa kang asor dadi titah kang luhur,Manusia hina sebagai makhluk mulia
81,Mazmur 8,1,"Kanggo lelurahing pasindhen. Manut lagu: Gitit. Masmur anggitane Sang Prabu Dawud. (8-2) Dhuh Yehuwah, Gusti kawula, iba mulyanipun asma Paduka wonten ing salumahing bumi, kamulyan Paduka ingkang ngungkuli langit kakidungaken.","Untuk pemimpin biduan. Menurut lagu: Gitit. Mazmur Daud. (8-2) Ya TUHAN, Tuhan kami, betapa mulianya nama-Mu di seluruh bumi! Keagungan-Mu yang mengatasi langit dinyanyikan."
82,Mazmur 8,2,"(8-3) Sarana cangkemipun bayi-bayi lan manungsa. Paduka sampun nalesi kakiyatan margi saking lawanan Paduka, supados mbungkem mengsah tuwin tiyang ingkang watek remen males piawon.","(8-3) Dari mulut bayi-bayi dan anak-anak yang menyusu telah Kauletakkan dasar kekuatan karena lawan-Mu, untuk membungkamkan musuh dan pendendam."
83,Mazmur 8,3,"(8-4) Manawi kawula ningali langit pakaryanipun asta Paduka, punapa dene rembulan saha lintang-lintang ingkang sampun Paduka tata,","(8-4) Jika aku melihat langit-Mu, buatan jari-Mu, bulan dan bintang-bintang yang Kautempatkan:"
84,Mazmur 8,4,"(8-5) manungsa punika punapa ta, dene Paduka engeti? Punapa ta anaking manungsa punika, dene Paduka galih?","(8-5) apakah manusia, sehingga Engkau mengingatnya? Apakah anak manusia, sehingga Engkau mengindahkannya?"
85,Mazmur 8,5,"(8-6) Ewadene Paduka dadosaken langkung andhap sakedhik katimbang kaliyan titah ing swarga, sarta Paduka makuthani kalayan kaluhuran saha kamulyan.","(8-6) Namun Engkau telah membuatnya hampir sama seperti Allah, dan telah memahkotainya dengan kemuliaan dan hormat."
86,Mazmur 8,6,"(8-7) Paduka kuwaosaken mengku yeyasaning asta Paduka, samukawis sadaya Paduka paringaken wonten ing sangandhaping tlapakanipun:",(8-7) Engkau membuat dia berkuasa atas buatan tangan-Mu; segala-galanya telah Kauletakkan di bawah kakinya:
87,Mazmur 8,7,"(8-8) sakathahipun menda tuwin lembu, ugi sato-kewan ing ara-ara,","(8-8) kambing domba dan lembu sapi sekalian, juga binatang-binatang di padang;"
88,Mazmur 8,8,"(8-9) peksi ing awang-awang saha ulam ing saganten, saha samukawis ingkang langkung ing margining saganten.","(8-9) burung-burung di udara dan ikan-ikan di laut, dan apa yang melintasi arus lautan."
89,Mazmur 8,9,"(8-10) Dhuh Yehuwah, Gusti kawula, iba mulyanipun asma Paduka wonten ing salumahing bumi.","(8-10) Ya TUHAN, Tuhan kami, betapa mulianya nama-Mu di seluruh bumi!"
90,Mazmur 9,0,MASMUR 9; Gusti Allah iku pangayomaning wong saleh,"Allah, Pelindung orang-orang saleh"
91,Mazmur 9,1,"Kanggo lurah pasindhen. Manut lagu: Mut-Laben. Masmur anggitane Sang Prabu Dawud. (9-2) Kawula badhe ngunjukaken panuwun dhumateng Sang Yehuwah kalayan gumolonging manah, kawula badhe nyariyosaken sakathahing kaelokan Paduka.","Untuk pemimpin biduan. Menurut lagu: Mut-Laben. Mazmur Daud. (9-2) Aku mau bersyukur kepada TUHAN dengan segenap hatiku, aku mau menceritakan segala perbuatan-Mu yang ajaib;"
92,Mazmur 9,2,"(9-3) Kawula badhe bingah-bingah sarta asumyak-sumyak awit saking Paduka, Asma Paduka kawula puji klayan masmur, dhuh Gusti, Sang Mahaluhur,","(9-3) aku mau bersukacita dan bersukaria karena Engkau, bermazmur bagi nama-Mu, ya Mahatinggi,"
93,Mazmur 9,3,"(9-4) awit mengsah kawula sami mundur, rebah lajeng sirna wonten ing ngarsa Paduka.","(9-4) sebab musuhku mundur, tersandung jatuh dan binasa di hadapan-Mu."
94,Mazmur 9,4,"(9-5) Amargi Paduka ingkang mbelani prakawis kawula lan wewenang kawula, temah kawula angsal kaleresan, Paduka lenggah ing dhampar jumeneng Hakim ingkang adil.","(9-5) Sebab Engkau membela perkaraku dan hakku, sebagai Hakim yang adil Engkau duduk di atas takhta."
95,Mazmur 9,5,"(9-6) Para bangsa sami Paduka ancam, para tiyang duraka Paduka tumpes; namanipun Paduka sirnakaken langgeng ing salaminipun.","(9-6) Engkau telah menghardik bangsa-bangsa, telah membinasakan orang-orang fasik; nama mereka telah Kauhapuskan untuk seterusnya dan selama-lamanya;"
96,Mazmur 9,6,"(9-7) Mengsah sampun sami tumpes tapis, dados gempuran ngundhuk-undhuk ing salaminipun, kithanipun sampun sami Paduka gempuri, sampun boten dipun engeti malih babar pisan.","(9-7) musuh telah habis binasa, menjadi timbunan puing senantiasa: kota-kota telah Kauruntuhkan; lenyaplah ingatan kepadanya."
97,Mazmur 9,7,"(9-8) Nanging Sang Yehuwah wus lenggah ing dhampar salawase, dhampare kang kaadegake iku kanggo nindakake pangadilan.","(9-8) Tetapi TUHAN bersemayam untuk selama-lamanya, takhta-Nya didirikan-Nya untuk menjalankan penghakiman."
98,Mazmur 9,8,"(9-9) Iya Panjenengane iku kang ngukumi jagad kalawan adil, sarta ngadili para bangsa kalawan patitis.",(9-9) Dialah yang menghakimi dunia dengan keadilan dan mengadili bangsa-bangsa dengan kebenaran.
99,Mazmur 9,9,"(9-10) Iya mangkono iku anggone Sang Yehuwah dadi pangauban tumrap wong kang katindhes, dadi pangauban ing wektu karubedan.","(9-10) Demikianlah TUHAN adalah tempat perlindungan bagi orang yang terinjak, tempat perlindungan pada waktu kesesakan."
